_NAME_,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,loaded,factor,pole
v000536,-0.205204725,0.0904457171,0.1636015219,0.2033754658,0.0129487874,-0.04615222,0,,
v000537,0.3213315801,0.1588897853,0.3051046847,0.0835617016,0.0423520873,-0.082857655,1,fac1,1
v000538,-0.127382103,-0.190506939,0.1693133714,0.1959278152,-0.149063196,1.083043879,1,fac6,1
v000539,0.0801887505,0.3944319637,0.4099050507,-0.091112132,-0.058352766,-0.047421682,1,fac3,1
v000541,-0.297181543,-0.181247205,0.0282372996,-0.020296693,1.2055827266,-0.131849619,1,fac5,1
v000542,-0.062729774,0.4093737915,0.2124252533,-0.061421973,-0.079106426,0.0870517815,1,fac2,1
v000543,0.0792386378,-0.212762823,-0.595022156,-0.073898543,-0.043022248,0.0136777535,1,fac3,-1
v000544,-0.375167803,-0.26869596,-0.23578951,-0.130548693,-0.075571375,-0.079171649,1,fac1,-1
v000545,-0.149152713,0.4202580882,-0.072751786,-0.069616757,-0.070331347,1.1232856731,1,fac6,1
v000546,0.4800453979,-0.133528387,0.0931105169,0.0547040623,-0.037546656,-0.212714192,1,fac1,1
v000547,0.0746430736,-0.115118602,0.2632164703,0.0146145286,-0.086369782,-0.109860667,0,,
v000548,-0.14930714,-0.126901164,-0.166354636,-0.109702003,0.040162653,-0.019558717,0,,
v000549,-0.267622779,-0.003569204,0.2896631503,0.0332234744,0.0433039393,-0.016908484,0,,
v000550,-0.429806018,-0.196573347,-0.198033475,-0.088609512,-0.071303737,-0.035112264,1,fac1,-1
v000551,0.3886995672,0.2917055189,-0.00098173,-0.027925881,-0.041538559,0.0718261322,1,fac1,1
v000552,-0.088748108,0.5184117355,0.2987202392,-0.021737887,-0.04045472,0.7351381676,1,fac6,1
v000553,0.3133248866,0.1443661712,-0.002350741,0.5099867947,-0.053902286,-0.116270389,1,fac4,1
v000554,0.6212087796,-0.009482663,0.0323642012,-0.132535824,0.7134933359,-0.19846969,1,fac5,1
v000555,0.2942844484,0.283254321,0.3443320304,-0.014491834,-0.019971182,-0.065059517,1,fac3,1
v000556,0.0138434206,-0.149350705,-0.821077995,0.0870029345,-0.218553633,-0.082787411,1,fac3,-1
v000557,0.1279655386,0.3713543816,0.4096037926,0.0272507462,-0.102749801,0.5915745673,1,fac6,1
v000558,-0.714206208,-0.193420257,0.3787422379,-0.639855771,-0.374474143,-0.158194803,1,fac1,-1
v000559,0.681347005,-0.073905884,0.0871213705,-0.119262853,0.0044861727,-0.060987089,1,fac1,1
v000560,0.2945548378,-0.083386674,0.0140530248,-0.124352818,-0.004480519,-0.053967729,0,,
v000561,-0.122101864,-0.047195765,-0.2499519,-0.134471337,-0.035932461,-0.062310066,0,,
v000562,-0.178750581,-0.168143674,-0.146408912,-0.068677902,-0.033125782,0.023604775,0,,
v000563,0.277425805,0.4150702368,0.1419224818,0.0727166399,-0.098379105,0.0061630718,1,fac2,1
v000564,-0.509100853,-0.270113785,-0.187758688,-0.135947208,-0.122656685,-0.085447768,1,fac1,-1
v000565,-1.032573033,0.3796507115,-0.234880323,1.0602427779,-0.16075622,-0.157326691,1,fac4,1
v000566,0.5783133644,-0.090503484,0.0765713294,-0.144230621,0.6969429427,0.0800985155,1,fac5,1
v000567,0.2186274012,-0.055842068,0.1105702845,0.0103132162,-0.066658993,0.0681288524,0,,
v000568,0.0777535599,0.0592700162,0.4246158303,-0.113773855,-0.05400781,0.0299218346,1,fac3,1
v000569,-0.048834795,-0.216250554,-0.552163245,-0.140501403,-0.121979944,-0.026876666,1,fac3,-1
v000570,-0.243623035,-0.204494228,-0.044143355,-0.078461175,1.1808304251,-0.12575773,1,fac5,1
v000571,-0.169867895,0.2573344739,0.4875563856,0.7165288691,-0.078764493,-0.027747236,1,fac4,1
v000572,-0.227294698,-0.142487054,-0.018059564,-0.120850244,1.2666186007,-0.028945968,1,fac5,1
v000573,0.3096923536,0.0474302223,0.2600672699,-0.36320365,0.4830335102,-0.225373991,1,fac5,1
v000574,0.4432290258,0.0012724272,0.2897700632,-0.03126393,0.5934223669,-0.025570408,1,fac5,1
v000575,0.099397558,-0.003326454,0.0338666242,-0.220879066,-0.127721367,-0.109826608,0,,
v000576,0.1710771584,0.491879435,0.142424286,-0.014716448,0.6715052448,-0.172004448,1,fac5,1
v000577,-0.27734732,1.2381271461,0.2209182687,-0.002985804,0.0094083848,-0.051114727,1,fac2,1
v000578,-0.156529081,-0.28778459,-0.375810221,-0.101244722,-0.087541285,-0.110194266,1,fac3,-1
v000579,0.0905546479,-0.066585336,-0.894869687,0.0346136351,-0.237874711,-0.355663542,1,fac3,-1
v000580,0.2549694053,0.3738414457,-0.033027719,-0.187528013,-0.096020559,-0.095634943,1,fac2,1
v000581,0.4604428559,-0.056453563,-0.942008041,-0.07634666,-0.220377414,-0.308464745,1,fac3,-1
v000582,0.1126312298,-0.087852533,-0.958581427,-0.034875212,-0.177816502,-0.3092065,1,fac3,-1
v000583,-0.672245325,-0.434857265,-0.075641817,1.2976242701,-0.16295117,-0.058937109,1,fac4,1
v000584,0.6261152067,-0.034969983,-0.738565391,-0.090190592,-0.158593726,-0.084411935,1,fac3,-1
v000585,-0.415725073,-0.168390589,-0.159454243,-0.141686045,-0.073586908,-0.12364192,1,fac1,-1
v000586,0.14079555,-0.00083962,-0.419370825,-0.100757722,-0.177980198,-0.206497662,1,fac3,-1
v000587,0.1218439456,0.4291906959,0.3596950407,0.2037394477,-0.091828097,-0.118884592,1,fac2,1
v000588,0.3919680179,0.0222483301,0.015845879,0.1011912573,-0.057026676,-0.194394113,1,fac1,1
v000589,0.0861613536,-0.079807817,-0.707858542,0.1841630858,-0.178567939,-0.06152363,1,fac3,-1
v000590,0.2627808779,0.4559247582,0.1652168372,0.1341404577,-0.113271854,0.0411813677,1,fac2,1
v000591,-0.149456404,0.0207410435,0.0237733298,0.0241309774,-0.077954486,-0.043897171,0,,
v000592,0.0025208536,-0.070487852,-0.060194833,-0.010489359,-0.021178107,-0.001481924,0,,
v000593,0.2842557865,0.3602862136,0.2078247764,0.0601558627,-0.056595606,0.0082500841,1,fac2,1
v000594,-0.31680094,-0.276604419,0.0215074558,-0.04751584,1.2077334288,-0.065837693,1,fac5,1
v000595,0.5461805402,-0.093883422,-0.167396035,-0.075032374,-0.041929716,0.0152468395,1,fac1,1
v000596,0.2353168602,-0.090006704,-0.248656049,-0.16033051,0.0717114327,0.1673155462,0,,
v000597,0.3030727766,0.0323355822,0.1304527737,-0.069871623,0.014052774,-0.007770447,1,fac1,1
v000598,0.6651150318,-0.089323892,-0.276598494,-0.15387032,0.0659656204,0.0317300221,1,fac1,1
v000599,0.5360374917,-0.134313704,-0.147856979,0.1369991288,-0.056082573,-0.111630347,1,fac1,1
v000600,-0.260506761,-0.134289422,-0.237107352,-0.079245398,-0.042471885,0.2352201377,0,,
v000601,0.025701508,-0.094779129,0.5213567304,0.0690401101,-0.062643822,-0.066524267,1,fac3,1
v000602,0.3157399853,0.2538347091,0.1356847092,-0.080406088,-0.103871576,0.399834915,1,fac6,1
v000603,0.4010658602,0.0109551224,0.1752393302,-0.038383808,-0.029262503,0.031335132,1,fac1,1
v000604,0.3260028989,0.004732356,-0.053684116,-0.210477149,-0.116208245,0.0370950428,1,fac1,1
v000605,-0.078267968,-0.263567628,-0.422679016,-0.104807376,0.0711131083,-0.082600904,1,fac3,-1
v000607,0.0581391875,-0.136968723,-1.158599259,-0.119254749,-0.291534699,-0.381320408,1,fac3,-1
v000608,0.404501722,-0.137643885,0.1866831033,-0.005226916,-0.024317249,-0.097404895,1,fac1,1
v000609,0.0511921483,-0.023557686,-0.180360022,-0.154420292,-0.048192765,-0.053826474,0,,
v000610,0.3658849993,0.0701667802,0.1612061421,-0.095486552,0.6353601002,-0.054423491,1,fac5,1
v000611,0.4786580776,0.1564066575,0.1103943334,-0.186047328,-0.025833873,0.0975226447,1,fac1,1
v000612,0.1777695149,-0.173401316,0.0296076373,0.8167422693,-0.078505423,-0.022221865,1,fac4,1
v000613,-0.536115112,-0.160593491,0.385302527,-0.679117756,-0.327833786,-0.170720726,1,fac4,-1
v000614,-0.017267866,-0.125724648,-0.257159373,-0.170167033,0.0040703575,-0.064412316,0,,
v000615,-0.087758586,-0.197549597,-0.388442212,-0.093877005,-0.173553772,-0.157176832,1,fac3,-1
v000616,-0.057167161,0.3900035733,-0.023500223,-0.162476128,0.8792466169,-0.071454261,1,fac5,1
v000617,-0.7351728,-0.403445883,-0.042631684,1.2238926251,-0.174531171,-0.10502747,1,fac4,1
v000618,0.0335968181,0.4421516227,0.2046543223,0.127308974,-0.136138812,-0.066041692,1,fac2,1
v000619,0.2981430421,0.4425310616,0.2693265513,-0.032383104,0.1016352238,-0.154990469,1,fac2,1
v000620,0.0658934705,0.2263757433,0.3007277052,0.6114668556,-0.078556875,-0.179587766,1,fac4,1
v000621,0.2196159355,-0.154047271,-0.259608062,-0.00067757,-0.087258476,1.2056202006,1,fac6,1
v000622,0.0671790826,0.1691657916,0.6573591822,-0.206677196,0.4969776053,-0.223225165,1,fac3,1
v000624,-0.292119651,0.4067863601,-0.322041094,-0.115638737,-0.059071836,0.0343406242,1,fac2,1
v000625,-0.240182443,-0.150544355,-0.001825988,-0.127891212,-0.160529235,1.0857321035,1,fac6,1
v000626,0.0051869108,0.3588807914,-0.208700502,0.0036684139,-0.110560443,0.9513175445,1,fac6,1
v000627,0.3702932809,0.0867017121,0.4249855621,0.0796477069,-0.042581326,0.0210832088,1,fac3,1
v000628,0.151420813,-0.133014865,0.4367898655,-0.002360442,-0.027352827,0.0605515152,1,fac3,1
v000629,-0.220035297,-0.285253927,-0.376193041,-0.170393751,-0.066649756,-0.122775772,1,fac3,-1
v000630,-0.571141864,0.4461717994,-0.238679798,-0.045895503,-0.124561761,1.2516857449,1,fac6,1
v000631,-0.335774817,-0.236109442,-0.334215622,-0.018432102,-0.141736468,-0.094165988,1,fac1,-1
v000632,0.304331429,0.0909168752,0.3394497289,0.1649748418,-0.053900336,0.0340933429,1,fac3,1
v000633,0.0293555485,0.5265400539,0.3527053471,0.1778451144,-0.073426709,-0.088836299,1,fac2,1
v000634,-0.092032376,-0.145047154,0.0431239713,0.406891806,-0.054848932,-0.073567493,1,fac4,1
v000635,-0.044513324,0.3893474043,0.4378201775,-0.00938007,0.0361670173,-0.135360792,1,fac3,1
v000636,0.313921646,0.1972332566,0.1237855546,-0.08255676,-0.017276023,-0.101682197,1,fac1,1
v000638,0.415850567,0.0625398013,-0.131360307,-0.07553854,0.361051466,0.2614644474,1,fac1,1
v000639,0.4846165168,-0.013707102,-0.165248521,-0.066009659,-0.170127241,-0.196832467,1,fac1,1
v000640,0.2116721253,0.4761450611,0.1156223454,-0.037120745,-0.100169879,0.0622406683,1,fac2,1
v000641,0.2486226499,0.3379245296,0.2802416257,-0.017612652,-0.064942488,-0.001590373,1,fac2,1
v000642,-0.67622184,-0.28025052,0.2903889647,-0.728134485,-0.28003747,-0.157737368,1,fac4,-1
v000643,0.3362978094,-0.014738799,0.1806263596,-0.184430726,-0.250157764,-0.081621348,1,fac1,1
v000644,0.4911072098,0.0387210155,-0.108078702,0.2647517999,-0.184029599,0.2472776716,1,fac1,1
v000645,-0.169261268,0.2058976387,-0.059348117,0.3708309383,0.2544064906,0.0992787342,1,fac4,1
v000646,0.4096105585,0.1260176859,-0.057507918,-0.142712629,-0.151682499,0.378269309,1,fac1,1
v000647,-0.284227938,-0.257064943,-0.075402776,-0.117295637,1.3095425202,-0.159412911,1,fac5,1
v000648,-0.001780488,-0.204513813,-0.45398994,-0.171675133,-0.009672842,0.0683586638,1,fac3,-1
v000649,-0.100924359,-0.341948462,-0.047794145,-0.089347793,-0.139102583,1.0996712915,1,fac6,1
v000650,0.4393035143,-0.119957895,-0.046959672,0.0548372958,-0.047821037,0.0331766306,1,fac1,1
v000651,0.4069900238,-0.062783866,0.1438672763,0.1902407823,-0.064205097,0.039330182,1,fac1,1
v000653,0.1729691017,0.1080207877,0.3903558555,0.0381021221,-0.037024723,0.0576108618,1,fac3,1
v000654,0.246161188,-0.051589967,0.4047299164,-0.136656546,0.0070367923,-0.006706966,1,fac3,1
v000655,0.5187971644,0.2398368874,0.0710223311,-0.068830198,0.0080589906,-0.069618068,1,fac1,1
v000656,-0.22278548,1.0281165847,0.1613991488,0.0449853038,-0.027924564,-0.081678989,1,fac2,1
v000657,-0.208690596,-0.287729945,-0.496241286,-0.069279121,-0.111686584,-0.066301396,1,fac3,-1
v000658,0.1787897644,0.0279813137,0.1836723383,0.0152372601,0.0014105192,0.0083815489,0,,
v000660,-0.173981014,-0.207533379,-0.329902613,0.0847859539,-0.122416443,-0.098568367,1,fac3,-1
v000661,-0.511670166,-0.181707561,-0.200001068,-0.192281641,-0.183796973,-0.109886956,1,fac1,-1
v000663,-0.379082597,-0.208240492,-0.014834254,-0.129582117,1.2352411086,-0.10046804,1,fac5,1
v000664,0.2548852485,0.3768511549,0.3028319266,0.1574133783,0.0092696369,-0.001417753,1,fac2,1
v000665,0.4647897941,-0.124465474,0.2795595543,0.0151332983,-0.004535135,-0.085604254,1,fac1,1
v000666,0.4437846368,-0.236589639,0.1202188927,0.4685102178,-0.130389252,-0.124871517,1,fac4,1
v000667,-0.416843629,-0.23220224,-0.289220068,-0.036742206,-0.156855053,-0.062241281,1,fac1,-1
v000668,-0.013141006,-0.216300145,0.2122662351,0.0607621867,-0.030938113,-0.073800672,0,,
v000669,-0.316946387,-0.347725729,0.3163447254,0.9647436498,-0.103431668,-0.023846248,1,fac4,1
v000670,-0.033876012,0.3311292058,0.2864692266,0.5753804979,-0.147009766,-0.159583245,1,fac4,1
v000671,0.4967599388,-0.179163369,0.2792757055,0.1917534896,0.634410157,-0.017911664,1,fac5,1
v000672,0.2442694672,0.1907548439,-0.100228593,-0.072921552,0.2969800891,-0.031126842,0,,
v000673,-0.566686379,-0.269721965,-0.255903584,-0.17094635,-0.130020172,-0.10663329,1,fac1,-1
v000674,0.42091219,0.167336885,0.2576159894,0.0159602369,0.6101618649,-0.097449755,1,fac5,1
v000675,0.1280624498,0.3497544539,0.4090694397,-0.282777924,-0.182678462,-0.015906961,1,fac3,1
v000676,0.1469535681,0.4600265291,0.2909087184,0.0046265171,-0.058282747,-0.060650594,1,fac2,1
v000677,0.5939384934,-0.136111508,-0.134804188,-0.048276,-0.077261368,0.1041398269,1,fac1,1
v000678,0.3807707263,-0.079809686,0.1606878708,0.075982104,0.1009263209,0.0197417332,1,fac1,1
v000679,0.5050590786,-0.027377673,-0.250039082,-0.020764186,-0.040316418,0.0353968039,1,fac1,1
v000680,0.299519412,0.3757625187,0.0667704989,0.0570069086,0.0158600151,-0.113539124,1,fac2,1
v000681,0.3996943954,-0.140588819,0.058975102,-0.187582285,-0.061292079,-0.027567966,1,fac1,1
v000682,-0.272922369,-0.283383571,0.0028452958,-0.042451477,-0.179296026,1.1592282981,1,fac6,1
v000683,-0.053933837,0.4723195781,0.3025207658,0.1431951867,0.0134566122,-0.120850078,1,fac2,1
v000684,0.3787839372,-0.08688902,-0.598074844,-0.07658901,-0.201870682,-0.30540618,1,fac3,-1
v000685,-0.003180726,0.1690294993,0.3922714146,0.3277155065,0.0141318559,-0.074558285,1,fac3,1
v000686,-0.159417604,-0.132262447,-0.273100253,0.0110384468,-0.085094772,-0.085245427,0,,
v000687,0.0688809231,0.0079710998,0.5118593089,0.0018634832,-0.099774014,-0.020443189,1,fac3,1
v000688,0.3209725403,0.3330383864,0.1177045773,-0.170125592,-0.120801567,0.5959162056,1,fac6,1
v000689,0.6525391705,-0.118318976,-0.131299729,-0.12898262,-0.07760923,-0.012446033,1,fac1,1
v000690,0.2455184524,0.1102927609,0.1879110514,-0.070000514,-0.091423589,-0.155192069,0,,
v000691,-0.530093798,1.3509765507,-0.151927262,-0.065275596,-0.01456339,-0.097477546,1,fac2,1
v000692,0.004328414,0.3783208746,0.0951327535,-0.133624213,0.8840784719,-0.048114775,1,fac5,1
v000693,0.0336695162,0.1467313194,0.2141063441,0.3843606105,0.3232590727,0.298649631,1,fac4,1
v000694,0.4893068294,-0.103864768,-0.213629638,-0.154720526,0.0100029762,0.0092722069,1,fac1,1
v000695,-0.389592536,-0.222648535,-0.147067866,-0.033723601,-0.037876571,0.0376146045,1,fac1,-1
v000696,0.0829829715,0.1705489408,-0.116166883,0.2792875998,-0.148515155,0.2477708464,0,,
v000697,0.2336175671,0.0857285044,-0.117836677,-0.012142342,0.3232295425,0.1884213043,1,fac5,1
v000698,-0.627510474,-0.343160441,0.3848729527,-0.797833648,-0.322464647,-0.118609115,1,fac4,-1
v000699,0.2233171359,0.1421889244,-0.116836937,-0.021036284,0.2350459293,0.2284716251,0,,
v000700,-0.57690413,1.3350271083,-0.085879937,-0.045402222,-0.024809303,-0.060732352,1,fac2,1
v000701,-0.111061481,-0.294795588,0.0046813547,-0.085421607,-0.135961926,1.0650098396,1,fac6,1
v000702,-0.625023898,-0.379962678,-0.28657599,1.0292307902,-0.196969101,-0.164338925,1,fac4,1
v000703,0.0359915915,0.1329624545,0.3949070577,-0.079803401,-0.033344105,0.0127076811,1,fac3,1
v000704,-0.262609499,0.3003470622,0.3542701955,0.6535223996,-0.061076518,-0.06627655,1,fac4,1
v000705,-0.358847969,-0.229872523,-0.304437112,-0.176884822,-0.087565154,-0.054266412,1,fac1,-1
v000706,0.4139579308,-0.003321477,-0.128307199,0.3220940006,-0.147455615,-0.129228698,1,fac1,1
v000707,0.0797193404,0.397645731,0.1628821677,-0.040791863,0.0269592394,-0.05473543,1,fac2,1
v000709,0.4046474556,0.2617591801,0.1535579599,-0.126127826,0.0003696085,-0.086793718,1,fac1,1
v000710,0.3159839727,0.3651293306,0.1494975723,0.2323149058,-0.102459884,-0.030711149,1,fac2,1
v000711,-0.063645391,0.0208567057,0.245912391,0.139644301,0.0199773361,0.0256150869,0,,
v000712,-0.030708218,0.4730155823,0.0738873981,-0.118944647,-0.052300434,-0.145928641,1,fac2,1
v000713,-0.06681236,-0.110398497,0.0897016328,-0.143801161,-0.099690995,1.048446089,1,fac6,1
v000714,-0.034942031,-0.189092308,-0.282308311,-0.182569996,-0.0466522,-0.03794757,0,,
v000715,0.4339985587,-0.059029718,0.3697122688,0.0311161036,0.0396122032,0.0859695752,1,fac1,1
v000716,-0.201347289,0.260783145,0.2647497076,0.0760776579,-0.140478761,0.0095036506,0,,
v000717,0.6437876447,-0.25655769,0.1606468465,0.1167237922,-0.035947656,0.6459205511,1,fac6,1
v000718,0.065595698,0.143982722,0.3703329466,0.5896822387,-0.098844084,-0.032204727,1,fac4,1
v000719,0.4127647647,-0.162937398,0.0618825892,0.1417449237,-0.064473689,-0.216101537,1,fac1,1
v000720,-0.178856745,-0.152032643,0.1021518994,-0.177640921,-0.171568731,1.0442958962,1,fac6,1
v000721,0.1588293601,0.3173777188,0.2746554971,-0.322324,-0.204054879,-0.088612812,1,fac4,-1
v000722,-0.142397986,-0.171601152,-0.10275043,-0.040523102,1.1888579862,0.2363347299,1,fac5,1
v000723,0.2578756452,0.1922987837,0.1095194809,0.0741888512,-0.132741548,0.0089237335,0,,
v000724,-0.402313672,-0.215318387,-0.022178766,-0.131028663,1.2546955319,-0.161878715,1,fac5,1
v000725,-0.021768495,-0.190468686,-0.307490712,-0.186262843,-0.12322304,-0.088956852,1,fac3,-1
v000726,0.6153433432,-0.23138561,0.0793377328,0.0132699168,-0.116517322,-0.095962016,1,fac1,1
v000727,0.5689673773,-0.140881892,-0.410553748,-0.091699658,-0.084265083,-0.25287444,1,fac1,1
v000728,0.0668345631,0.3470614563,0.2260883159,-0.01987958,-0.147025529,0.0762402428,1,fac2,1
v000729,-0.726642981,-0.295854409,0.3018260739,-0.700930749,-0.355167542,-0.159997093,1,fac1,-1
v000730,0.1665407119,-0.069298416,0.4458759895,-0.00002297,-0.099109719,-0.097589598,1,fac3,1
v000731,0.0990017841,0.1860596829,0.3787727976,-0.011406087,-0.077215686,-0.169367719,1,fac3,1
v000732,0.3461613665,0.2609077819,0.1748586621,-0.095630423,-0.024049054,0.5579589282,1,fac6,1
v000733,-0.028998207,-0.252985018,-0.242881353,-0.166918963,-0.085573117,1.276508324,1,fac6,1
v000734,-0.085361457,0.2093549671,0.1160645592,-0.039071785,-0.131435542,-0.187120978,0,,
v000735,0.4132589023,0.1022630268,-0.054513318,-0.199593197,-0.058379521,-0.066314566,1,fac1,1
v000736,0.1693383223,0.5311975605,0.251770307,0.1522954374,-0.025241258,-0.09510423,1,fac2,1
v000737,0.5522645099,0.1555334796,-0.053810783,0.016626051,-0.04951968,-0.055650191,1,fac1,1
v000738,0.1608122828,-0.145807076,-0.045255979,-0.102876513,0.0367255384,0.1487671849,0,,
v000740,-0.33825467,-0.169291051,-0.076970407,-0.123779964,1.2137998326,-0.129339099,1,fac5,1
v000741,0.1818362536,-0.103749612,0.3750978998,0.0103355786,-0.025039934,-0.06682748,1,fac3,1
v000743,0.2197615352,0.0547338105,0.0364330322,0.0115045856,0.0592490986,0.0158882506,0,,
v000744,0.1203153982,0.3370935022,0.1484799135,0.1858881303,-0.037364503,-0.046480221,1,fac2,1
v000745,-0.570361114,-0.358349075,0.2901080334,-0.766395268,-0.316870205,-0.1725858,1,fac4,-1
v000746,0.5042158191,-0.105643496,0.15479836,-0.164227677,-0.048236828,0.0011607751,1,fac1,1
v000748,-0.146067446,0.6700499724,0.2429642624,0.134616529,-0.027275439,-0.069827745,1,fac2,1
v000749,0.3268547095,0.3222741124,0.2655444053,-0.080668563,0.0036990852,-0.05634081,1,fac1,1
v000750,-0.743245359,-0.331494093,-0.141672917,1.1004829571,-0.185572521,-0.100935375,1,fac4,1
v000751,-0.591075209,1.4719751672,-0.052968868,-0.023504878,-0.028244806,-0.08946006,1,fac2,1
v000752,-0.021118582,-0.188935524,-0.455868858,-0.09156471,-0.055953279,-0.06835523,1,fac3,-1
v000753,-0.568137531,-0.198739206,0.2618142306,-0.667130971,-0.350930494,-0.150458868,1,fac4,-1
v000754,0.1365230435,-0.118758834,0.3468103369,-0.0145672,0.8205834415,-0.245806326,1,fac5,1
v000755,0.1770809244,-0.114563483,-0.027081335,-0.130074484,-0.027762014,-0.134381018,0,,
v000756,-0.010620371,-0.172516899,-0.265594235,-0.143567981,-0.131157709,-0.163584482,0,,
v000757,0.1756695766,0.3231768234,0.0399794596,0.329828775,-0.079444095,-0.155610663,1,fac4,1
v000758,-0.146152393,0.4023653515,0.1917625259,0.6285591703,-0.069689373,-0.150745697,1,fac4,1
v000759,-0.383010513,-0.248537042,0.0275282225,0.7490524867,-0.138838876,-0.112496695,1,fac4,1
v000760,0.1712518959,-0.119447138,-0.974459363,-0.09950412,-0.307712199,-0.350691297,1,fac3,-1
v000761,0.0780715533,0.0045831801,0.1437576559,0.0808109718,-0.176016015,0.2712372472,0,,
v000763,0.2306334766,0.192014324,0.1866158934,-0.039023664,0.0762442758,-0.082393564,0,,
v000764,0.2830670554,0.1683870313,0.1308837006,0.1818340153,-0.069731413,-0.089279373,0,,
v000765,-0.658970903,-0.303951722,0.2844916597,-0.77318675,-0.300952375,-0.150047652,1,fac4,-1
v000766,0.2446589898,0.1538152748,0.0906350786,-0.032873065,0.0346523766,0.0593082425,0,,
v000767,0.0799589417,-0.179963619,0.5748993423,0.5941574361,-0.030752647,-0.141280041,1,fac4,1
v000768,-0.039975837,0.2462222164,0.4215393746,0.462409401,-0.162633138,-0.157726086,1,fac4,1
v000769,0.4563507289,-0.054165392,0.256188436,0.0315528674,-0.171511401,-0.051106745,1,fac1,1
v000770,0.1436058236,0.0935745656,0.3107213276,0.0440538811,-0.04207279,-0.094204217,1,fac3,1
v000771,0.030545215,0.4471444643,0.2450458065,-0.073677143,-0.11000952,-0.114954205,1,fac2,1
v000772,0.380009368,0.1577591365,0.0414912558,-0.062894608,-0.203235665,0.3879947082,1,fac6,1
v000773,0.3285577496,0.1209699654,0.113245601,-0.061207756,-0.083404252,-0.042126628,1,fac1,1
v000774,0.3917228046,-0.041945397,0.2266685135,0.3883995989,-0.031775623,-0.117938205,1,fac1,1
v000775,-0.259443673,-0.263555781,-0.185845961,0.0610414994,-0.02002025,-0.099730335,0,,
v000777,0.12588092,0.0743831311,0.4442903962,-0.113454483,-0.107710247,-0.068796732,1,fac3,1
v000778,0.1264025008,0.3364918632,0.3329836986,0.0962927365,-0.097719509,-0.150751486,1,fac2,1
v000779,0.4360318894,-0.063638258,-0.052403204,-0.117096775,0.013915435,-0.114064818,1,fac1,1
v000780,0.0037914636,-0.146703007,0.4281829058,0.6642051906,-0.14258392,-0.134278329,1,fac4,1
v000781,-0.125606537,-0.134876534,0.4915648237,0.8438610561,-0.113350406,-0.031835739,1,fac4,1
v000782,0.3102284722,0.4517356112,0.1021340494,0.0049213727,-0.117477165,0.0099495647,1,fac2,1
v000783,0.0778583378,0.3516091417,0.5321633592,0.0792026209,0.6594714038,-0.244640003,1,fac5,1
v000784,-0.704099705,-0.331536443,0.2881554068,-0.77978954,-0.346290993,-0.194222159,1,fac4,-1
v000785,-0.076523817,-0.091629769,-0.155998497,-0.124079854,-0.08214067,-0.105926647,0,,
v000786,0.2492718885,0.383236806,0.2661455772,0.007463222,0.0168720284,-0.137571515,1,fac2,1
v000787,-0.416064567,-0.183725822,-0.33015861,-0.11973843,-0.149197471,-0.088357368,1,fac1,-1
v000788,0.0554584261,0.0256796801,0.2858973349,-0.055800653,-0.026126248,-0.019792897,0,,
v000789,0.3011967128,0.3881765053,-0.076556707,-0.186488267,0.5709143692,-0.168661313,1,fac5,1
v000790,0.5544410844,-0.168707069,-0.080805322,-0.137497142,-0.040446284,0.0097146539,1,fac1,1
v000791,-0.445583154,-0.243361844,0.0448911217,-0.124939611,1.247116639,-0.158692429,1,fac5,1
v000792,-0.701198178,-0.392308633,-0.109153116,1.034785997,-0.076338691,-0.093835914,1,fac4,1
v000793,0.4467589234,0.1443042418,-0.671220175,-0.052349532,-0.220829653,-0.30283384,1,fac3,-1
v000794,0.4863017258,0.2321066916,-0.121567001,-0.097239952,-0.106563381,-0.1260532,1,fac1,1
v000795,-0.391391215,-0.211286784,-0.245844505,-0.206371441,-0.089255662,-0.106215982,1,fac1,-1
v000796,-0.015252624,0.1556878025,0.3863985179,0.3115849913,0.0003183993,-0.055042222,1,fac3,1
v000797,0.3903813737,-0.33949482,0.4032189623,-0.202167713,0.5010195097,-0.124388278,1,fac5,1
v000798,-0.164769328,0.0324139443,0.2466937358,0.0344556585,-0.026283284,-0.087778045,0,,
v000799,0.2792945458,0.4351553433,0.0904169793,-0.168128427,-0.091283269,-0.09615224,1,fac2,1
v000801,-0.550600833,1.4438514828,-0.061909511,0.0192200558,-0.041211165,-0.015988071,1,fac2,1
v000802,-0.015066096,-0.137852242,-0.016579179,-0.026267599,-0.099815226,-0.084828157,0,,
v000803,-0.001516797,-0.135671277,-0.378328738,-0.051883688,0.0152609352,-0.037720543,1,fac3,-1
v000804,-0.107953042,-0.167974339,-0.149146085,-0.174646349,0.0260474943,-0.102324151,0,,
v000805,-0.100615819,-0.143525234,-1.037560019,-0.142967289,-0.256496737,-0.367579338,1,fac3,-1
v000806,-0.124425948,-0.122396974,-0.312395767,-0.090184753,0.075419154,0.2604009779,1,fac3,-1
v000807,0.1558028147,0.1654390105,-0.027969775,0.3997870876,-0.128986591,-0.146759813,1,fac4,1
v000808,0.2578675925,0.2721082358,0.3106940158,0.1292627209,-0.084745072,0.0505619665,1,fac3,1
v000809,-0.208690596,-0.287729945,-0.496241286,-0.069279121,-0.111686584,-0.066301396,1,fac3,-1
v000810,0.3282646111,0.2395658626,0.2612361599,-0.006322393,0.118336355,-0.083719183,1,fac1,1
