Oliver	NP	Oliver
Lonnie	NP	Lonnie
and	CC	and
Gander	NP	Gander
'	POS	'
s	NN	S
relationship	NN	relationship
is	VBZ	be
about	RB	about
a	DT	a
few	JJ	few
months	NNS	month
in	IN	in
,	,	,
Gander	NP	Gander
actually	RB	actually
developed	VBD	develop
a	DT	a
fear	NN	fear
of	IN	of
heights	NNS	height
,	,	,
probably	RB	probably
because	IN	because
he	PP	he
was	VBD	be
watching	VBG	watch
Lonnie	NP	Lonnie
so	RB	so
closely	RB	closely
.	SENT	.
What	WP	what
'	POS	'
s	NN	S
pretty	RB	pretty
great	JJ	great
about	IN	about
this	DT	this
,	,	,
though	RB	though
,	,	,
is	VBZ	be
that	IN	that
he	PP	he
'	POS	'
s	NN	S
still	RB	still
a	DT	a
fantastic	JJ	fantastic
service	NN	service
dog	NN	dog
,	,	,
because	IN	because
now	RB	now
,	,	,
when	WRB	when
they	PP	they
'	POS	'
re	NN	re
both	CC	both
at	IN	at
a	DT	a
great	JJ	great
height	NN	height
,	,	,
Lonnie	NP	Lonnie
is	VBZ	be
so	RB	so
concerned	VBN	concern
with	IN	with
Gander	NP	Gander
'	POS	'
s	JJ	<unknown>
well-being	NN	well-being
that	IN	that
he	PP	he
forgets	VBZ	forget
to	TO	to
be	VB	be
scared	VBN	scare
of	IN	of
the	DT	the
heights	NNS	height
himself	PP	himself
.	SENT	.
Since	IN	since
I	PP	I
'	POS	'
ve	NN	ve
spent	VBD	spend
so	RB	so
much	JJ	much
time	NN	time
with	IN	with
these	DT	these
stories	NNS	story
,	,	,
digging	VBG	dig
into	IN	into
archives	NN	archives
,	,	,
I	PP	I
literally	RB	literally
spent	VBD	spend
years	NNS	year
doing	VBG	do
this	DT	this
research	NN	research
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
changed	VBD	change
me	PP	me
.	SENT	.
I	PP	I
no	RB	no
longer	RBR	longer
look	VB	look
at	IN	at
animals	NNS	animal
at	IN	at
the	DT	the
species	NN	species
level	NN	level
.	SENT	.
I	PP	I
look	VBP	look
at	IN	at
them	PP	them
as	IN	as
individuals	NNS	individual
,	,	,
and	CC	and
I	PP	I
think	VBP	think
about	IN	about
them	PP	them
as	IN	as
creatures	NNS	creature
with	IN	with
their	PP$	their
own	JJ	own
individual	JJ	individual
weather	NN	weather
systems	NNS	system
guiding	VBG	guide
their	PP$	their
behavior	NN	behavior
and	CC	and
informing	VBG	inform
how	WRB	how
they	PP	they
respond	VBP	respond
to	TO	to
the	DT	the
world	NN	world
.	SENT	.
And	CC	and
I	PP	I
really	RB	really
believe	VBP	believe
that	IN	that
this	DT	this
has	VBZ	have
made	VBN	make
me	PP	me
a	DT	a
more	RBR	more
curious	JJ	curious
and	CC	and
a	DT	a
more	RBR	more
empathetic	JJ	empathetic
person	NN	person
,	,	,
both	CC	both
to	TO	to
the	DT	the
animals	NNS	animal
that	WDT	that
share	VBP	share
my	PP$	my
bed	NN	bed
and	CC	and
occasionally	RB	occasionally
wind	VB	wind
up	RP	up
on	IN	on
my	PP$	my
plate	NN	plate
,	,	,
but	CC	but
also	RB	also
to	TO	to
the	DT	the
people	NNS	people
that	WDT	that
I	PP	I
know	VBP	know
who	WP	who
are	VBP	be
suffering	VBG	suffer
from	IN	from
anxiety	NN	anxiety
and	CC	and
from	IN	from
phobias	NNS	phobia
and	CC	and
all	DT	all
manner	NN	manner
of	IN	of
other	JJ	other
things	NNS	thing
,	,	,
and	CC	and
I	PP	I
really	RB	really
do	VBP	do
believe	VBP	believe
that	IN	that
even	RB	even
though	IN	though
you	PP	you
can	MD	can
'	''	'
t	NN	t
know	VBP	know
exactly	RB	exactly
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
on	IN	on
in	IN	in
the	DT	the
mind	NN	mind
of	IN	of
a	DT	a
pig	NN	pig
or	CC	or
your	PP$	your
pug	NN	pug
or	CC	or
your	PP$	your
partner	NN	partner
,	,	,
that	IN	that
that	DT	that
shouldn	NN	<unknown>
'	POS	'
t	NN	t
stop	VB	stop
you	PP	you
from	IN	from
empathizing	VBG	empathize
with	IN	with
them	PP	them
.	SENT	.
The	DT	the
best	JJS	good
thing	NN	thing
that	IN	that
we	PP	we
could	MD	could
do	VB	do
for	IN	for
our	PP$	our
loved	VBN	love
ones	NNS	one
is	VBZ	be
,	,	,
perhaps	RB	perhaps
,	,	,
to	TO	to
anthropomorphize	VB	anthropomorphize
them	PP	them
.	SENT	.
Charles	NP	Charles
Darwin	NP	Darwin
'	POS	'
s	NN	S
father	NN	father
once	RB	once
told	VBD	tell
him	PP	him
that	IN	that
everybody	NN	everybody
could	MD	could
lose	VB	lose
their	PP$	their
mind	NN	mind
at	IN	at
some	DT	some
point	NN	point
.	SENT	.
Thankfully	RB	thankfully
,	,	,
we	PP	we
can	MD	can
often	RB	often
find	VB	find
them	PP	them
again	RB	again
,	,	,
but	CC	but
only	RB	only
with	IN	with
each	DT	each
other	JJ	other
'	POS	'
s	NN	S
help	NN	help
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
