Every	DT	every
of	IN	of
the	DT	the
scientists	NNS	scientist
who	WP	who
have	VBP	have
worked	VBN	work
on	IN	on
a	DT	a
particular	JJ	particular
problem	NN	problem
.	SENT	.
Scientists	NNS	scientist
have	VBP	have
a	DT	a
kind	NN	kind
of	IN	of
culture	NN	culture
of	IN	of
collective	JJ	collective
distrust	NN	distrust
,	,	,
this	DT	this
"	``	"
show	VBP	show
me	PP	me
"	''	"
culture	NN	culture
,	,	,
illustrated	VBN	illustrate
by	IN	by
this	DT	this
nice	JJ	nice
woman	NN	woman
here	RB	here
showing	VBG	show
her	PP$	her
colleagues	NNS	colleague
her	PP$	her
evidence	NN	evidence
.	SENT	.
Of	IN	of
course	NN	course
,	,	,
these	DT	these
people	NNS	people
don	NN	don
'	POS	'
t	NN	t
really	RB	really
look	VBP	look
like	IN	like
scientists	NNS	scientist
,	,	,
because	IN	because
they	PP	they
'	POS	'
re	NN	re
much	RB	much
too	RB	too
happy	JJ	happy
.	SENT	.
Okay	RB	okay
,	,	,
so	IN	so
that	WDT	that
brings	VBZ	bring
me	PP	me
to	TO	to
my	PP$	my
final	JJ	final
point	NN	point
.	SENT	.
Most	JJS	most
of	IN	of
us	PP	us
get	VBP	get
up	RP	up
in	IN	in
the	DT	the
morning	NN	morning
.	SENT	.
Most	JJS	most
of	IN	of
us	PP	us
trust	VBP	trust
our	PP$	our
cars	NNS	car
.	SENT	.
Well	RB	well
,	,	,
see	VB	see
,	,	,
now	RB	now
I	NP	I
'	POS	'
m	NN	m
thinking	NN	thinking
,	,	,
I	PP	I
'	POS	'
m	NN	m
in	IN	in
Manhattan	NP	Manhattan
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
bad	JJ	bad
analogy	NN	analogy
,	,	,
but	CC	but
most	JJS	most
Americans	NPS	Americans
who	WP	who
don	VBP	don
'	POS	'
t	NN	t
live	JJ	live
in	IN	in
Manhattan	NP	Manhattan
get	VBP	get
up	RP	up
in	IN	in
the	DT	the
morning	NN	morning
and	CC	and
get	VB	get
in	IN	in
their	PP$	their
cars	NNS	car
and	CC	and
turn	VB	turn
on	IN	on
that	DT	that
ignition	NN	ignition
,	,	,
and	CC	and
their	PP$	their
cars	NNS	car
work	NN	work
,	,	,
and	CC	and
they	PP	they
work	VBP	work
incredibly	RB	incredibly
well	RB	well
.	SENT	.
The	DT	the
modern	JJ	modern
automobile	NN	automobile
hardly	RB	hardly
ever	RB	ever
breaks	VBZ	break
down	RP	down
.	SENT	.
So	RB	so
why	WRB	why
is	VBZ	be
that	RB	that
?	SENT	?
Why	WRB	why
do	VBP	do
cars	NNS	car
work	VB	work
so	RB	so
well	RB	well
?	SENT	?
It	PP	it
'	POS	'
s	NN	S
not	RB	not
because	IN	because
of	IN	of
the	DT	the
genius	NN	genius
of	IN	of
Henry	NP	Henry
Ford	NP	Ford
or	CC	or
Karl	NP	Karl
Benz	NP	Benz
or	CC	or
even	RB	even
Elon	NP	Elon
Musk	NN	musk
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
because	IN	because
the	DT	the
modern	JJ	modern
automobile	NN	automobile
is	VBZ	be
the	DT	the
product	NN	product
of	IN	of
more	JJR	more
than	IN	than
100	CD	@card@
years	NNS	year
of	IN	of
work	NN	work
by	IN	by
hundreds	NNS	hundred
and	CC	and
thousands	NNS	thousand
and	CC	and
tens	NNS	ten
of	IN	of
thousands	NNS	thousand
of	IN	of
people	NNS	people
.	SENT	.
The	DT	the
modern	JJ	modern
automobile	NN	automobile
is	VBZ	be
the	DT	the
product	NN	product
of	IN	of
the	DT	the
collected	VBN	collect
work	NN	work
and	CC	and
wisdom	NN	wisdom
and	CC	and
experience	NN	experience
of	IN	of
every	DT	every
man	NN	man
and	CC	and
woman	NN	woman
who	WP	who
has	VBZ	have
ever	RB	ever
worked	VBN	work
on	IN	on
a	DT	a
car	NN	car
,	,	,
and	CC	and
the	DT	the
reliability	NN	reliability
of	IN	of
the	DT	the
technology	NN	technology
is	VBZ	be
the	DT	the
result	NN	result
of	IN	of
that	DT	that
accumulated	VBN	accumulate
effort	NN	effort
.	SENT	.
We	PP	we
benefit	VBP	benefit
not	RB	not
just	RB	just
from	IN	from
the	DT	the
genius	NN	genius
of	IN	of
Benz	NP	Benz
and	CC	and
Ford	NP	Ford
and	CC	and
Musk	NN	musk
but	CC	but
from	IN	from
the	DT	the
collective	JJ	collective
intelligence	NN	intelligence
and	CC	and
hard	JJ	hard
work	NN	work
of	IN	of
all	DT	all
of	IN	of
the	DT	the
people	NNS	people
who	WP	who
have	VBP	have
worked	VBN	work
on	IN	on
the	DT	the
modern	JJ	modern
car	NN	car
.	SENT	.
And	CC	and
the	DT	the
same	JJ	same
is	VBZ	be
true	JJ	true
of	IN	of
science	NN	science
,	,	,
only	JJ	only
science	NN	science
is	VBZ	be
even	RB	even
older	JJR	old
.	SENT	.
Our	PP$	our
basis	NN	basis
for	IN	for
trust	NN	trust
in	IN	in
science	NN	science
is	VBZ	be
actually	RB	actually
the	DT	the
same	JJ	same
as	IN	as
our	PP$	our
basis	NN	basis
in	IN	in
trust	NN	trust
in	IN	in
technology	NN	technology
,	,	,
and	CC	and
the	DT	the
same	JJ	same
as	IN	as
our	PP$	our
basis	NN	basis
for	IN	for
trust	NN	trust
in	IN	in
anything	NN	anything
,	,	,
namely	RB	namely
,	,	,
experience	NN	experience
.	SENT	.
But	CC	but
it	PP	it
shouldn	NN	<unknown>
'	''	'
t	NN	t
be	VB	be
blind	JJ	blind
trust	NN	trust
any	DT	any
more	JJR	more
than	IN	than
we	PP	we
would	MD	would
have	VB	have
blind	JJ	blind
trust	NN	trust
in	IN	in
anything	NN	anything
.	SENT	.
Our	PP$	our
trust	NN	trust
in	IN	in
science	NN	science
,	,	,
like	IN	like
science	NN	science
itself	PP	itself
,	,	,
should	MD	should
be	VB	be
based	VBN	base
on	IN	on
evidence	NN	evidence
,	,	,
and	CC	and
that	DT	that
means	VBZ	mean
that	IN	that
scientists	NNS	scientist
have	VBP	have
to	TO	to
become	VB	become
better	JJR	good
communicators	NNS	communicator
.	SENT	.
They	PP	they
have	VBP	have
to	TO	to
explain	VB	explain
to	TO	to
us	PP	us
not	RB	not
just	RB	just
what	WP	what
they	PP	they
know	VBP	know
but	CC	but
how	WRB	how
they	PP	they
know	VBP	know
it	PP	it
,	,	,
and	CC	and
it	PP	it
means	VBZ	mean
that	IN	that
we	PP	we
have	VBP	have
to	TO	to
become	VB	become
better	JJR	good
listeners	NNS	listener
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
