Sergey	NP	Sergey
back	RB	back
,	,	,
right	RB	right
?	SENT	?
But	CC	but
finding	VBG	find
things	NNS	thing
is	VBZ	be
tricky	JJ	tricky
,	,	,
and	CC	and
so	RB	so
you	PP	you
really	RB	really
want	VBP	want
intelligence	NN	intelligence
.	SENT	.
And	CC	and
in	IN	in
fact	NN	fact
,	,	,
the	DT	the
ultimate	JJ	ultimate
search	NN	search
engine	NN	engine
would	MD	would
be	VB	be
smart	JJ	smart
.	SENT	.
It	PP	it
would	MD	would
be	VB	be
artificial	JJ	artificial
intelligence	NN	intelligence
.	SENT	.
And	CC	and
so	RB	so
that	RB	that
'	''	'
s	NN	S
something	NN	something
we	PP	we
work	VBP	work
on	RP	on
,	,	,
and	CC	and
we	PP	we
even	RB	even
have	VBP	have
some	DT	some
people	NNS	people
who	WP	who
are	VBP	be
excited	VBN	excite
enough	JJ	enough
and	CC	and
crazy	JJ	crazy
enough	RB	enough
to	TO	to
work	VB	work
on	IN	on
it	PP	it
now	RB	now
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NNS	<unknown>
really	RB	really
their	PP$	their
goal	NN	goal
.	SENT	.
So	RB	so
we	PP	we
always	RB	always
hope	VBP	hope
that	IN	that
Google	NP	<unknown>
will	MD	will
be	VB	be
smart	JJ	smart
,	,	,
but	CC	but
we	PP	we
'	POS	'
re	NN	re
always	RB	always
surprised	VBN	surprise
when	WRB	when
other	JJ	other
people	NNS	people
think	VBP	think
that	IN	that
it	PP	it
is	VBZ	be
.	SENT	.
And	CC	and
so	RB	so
I	PP	I
just	RB	just
wanted	VBD	want
to	TO	to
give	VB	give
a	DT	a
funny	JJ	funny
example	NN	example
of	IN	of
this	DT	this
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
blog	NN	<unknown>
from	IN	from
Iraq	NP	Iraq
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
not	RB	not
really	RB	really
what	WP	what
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
talk	VB	talk
about	RB	about
,	,	,
but	CC	but
I	PP	I
just	RB	just
wanted	VBD	want
to	TO	to
show	VB	show
you	PP	you
an	DT	an
example	NN	example
.	SENT	.
Maybe	RB	maybe
,	,	,
Sergey	NP	Sergey
,	,	,
you	PP	you
can	MD	can
highlight	VB	highlight
this	DT	this
.	SENT	.
So	RB	so
we	PP	we
decided	VBD	decide
—	:	-
actually	RB	actually
,	,	,
the	DT	the
highlight	NN	highlight
'	POS	'
s	NN	S
right	RB	right
there	RB	there
.	SENT	.
Oh	UH	oh
,	,	,
thank	VB	thank
you	PP	you
.	SENT	.
So	RB	so
,	,	,
"	''	"
related	VBN	relate
searches	NNS	search
,	,	,
"	''	"
right	RB	right
there	RB	there
.	SENT	.
You	PP	you
can	MD	can
'	''	'
t	NN	t
see	VB	see
it	PP	it
that	IN	that
well	RB	well
,	,	,
but	CC	but
we	PP	we
decided	VBD	decide
we	PP	we
should	MD	should
put	VB	put
in	IN	in
this	DT	this
feature	NN	feature
into	IN	into
our	PP$	our
AdSense	NP	<unknown>
ads	NNS	ad
,	,	,
called	VBD	call
"	``	"
related	JJ	related
searches	NNS	search
.	SENT	.
"	''	"
And	CC	and
so	IN	so
we	PP	we
'	POS	'
d	NN	d
say	VBP	say
,	,	,
you	PP	you
know	VBP	know
,	,	,
"	''	"
Did	VBD	do
you	PP	you
mean	VBP	mean
'	''	'
search	NN	search
for	IN	for
'	''	'
"	''	"
—	:	-
what	WP	what
is	VBZ	be
this	DT	this
,	,	,
in	IN	in
this	DT	this
case	NN	case
,	,	,
"	''	"
Saddam	NP	Saddam
Hussein	NP	Hussein
,	,	,
"	``	"
because	IN	because
this	DT	this
blog	NN	<unknown>
is	VBZ	be
about	RB	about
Iraq	NP	Iraq
—	:	-
and	CC	and
you	PP	you
know	VBP	know
,	,	,
in	IN	in
addition	NN	addition
to	TO	to
the	DT	the
ads	NNS	ad
,	,	,
and	CC	and
we	PP	we
thought	VBD	think
this	DT	this
would	MD	would
be	VB	be
a	DT	a
great	JJ	great
idea	NN	idea
.	SENT	.
And	CC	and
so	RB	so
there	EX	there
is	VBZ	be
this	DT	this
blog	NN	<unknown>
of	IN	of
a	DT	a
young	JJ	young
person	NN	person
who	WP	who
was	VBD	be
kind	NN	kind
of	IN	of
depressed	JJ	depressed
,	,	,
and	CC	and
he	PP	he
said	VBD	say
,	,	,
"	``	"
You	PP	you
know	VBP	know
,	,	,
I	PP	I
'	POS	'
m	NN	m
sleeping	VBG	sleep
a	DT	a
lot	NN	lot
.	SENT	.
"	``	"
He	PP	he
was	VBD	be
just	RB	just
kind	JJ	kind
of	IN	of
writing	VBG	write
about	IN	about
his	PP$	his
life	NN	life
.	SENT	.
And	CC	and
our	PP$	our
algorithms	NNS	algorithm
—	:	-
not	RB	not
a	DT	a
person	NN	person
,	,	,
of	IN	of
course	NN	course
,	,	,
but	CC	but
our	PP$	our
algorithms	NNS	algorithm
,	,	,
our	PP$	our
computers	NNS	computer
—	:	-
read	VB	read
his	PP$	his
blog	NN	<unknown>
and	CC	and
decided	VBD	decide
that	IN	that
the	DT	the
related	JJ	related
search	NN	search
was	VBD	be
,	,	,
"	``	"
I	PP	I
am	VBP	be
bored	VBN	bore
.	SENT	.
"	``	"
And	CC	and
he	PP	he
read	VBP	read
this	DT	this
,	,	,
and	CC	and
he	PP	he
thought	VBD	think
a	DT	a
person	NN	person
had	VBD	have
decided	VBN	decide
that	IN	that
he	PP	he
was	VBD	be
boring	JJ	boring
,	,	,
and	CC	and
it	PP	it
was	VBD	be
very	RB	very
unfortunate	JJ	unfortunate
,	,	,
and	CC	and
he	PP	he
said	VBD	say
,	,	,
"	``	"
You	PP	you
know	VBP	know
,	,	,
what	WP	what
are	VBP	be
these	DT	these
,	,	,
you	PP	you
know	VBP	know
,	,	,
bastards	NNS	bastard
at	IN	at
Google	NP	<unknown>
doing	VBG	do
?	SENT	?
Why	WRB	why
don	NN	don
'	POS	'
t	NN	t
they	PP	they
like	VBP	like
my	PP$	my
blog	NN	<unknown>
?	SENT	?
"	''	"
And	CC	and
so	RB	so
then	RB	then
we	PP	we
read	VBP	read
his	PP$	his
blog	NN	<unknown>
,	,	,
which	WDT	which
was	VBD	be
getting	VBG	get
—	:	-
you	PP	you
know	VBP	know
,	,	,
sort	NN	sort
of	IN	of
going	VBG	go
from	IN	from
bad	JJ	bad
to	TO	to
worse	JJR	bad
,	,	,
and	CC	and
we	PP	we
said	VBD	say
the	DT	the
related	JJ	related
search	NN	search
was	VBD	be
,	,	,
"	''	"
Retards	VBZ	retard
.	SENT	.
"	''	"
And	CC	and
then	RB	then
,	,	,
you	PP	you
know	VBP	know
,	,	,
he	PP	he
got	VBD	get
even	RB	even
more	RBR	more
mad	JJ	mad
,	,	,
and	CC	and
he	PP	he
wrote	VBD	write
—	:	-
like	IN	like
,	,	,
started	VBD	start
swearing	VBG	swear
and	CC	and
so	RB	so
on	IN	on
.	SENT	.
And	CC	and
then	RB	then
we	PP	we
produced	VBD	produce
"	``	"
You	PP	you
suck	VBP	suck
.	SENT	.
"	''	"
And	CC	and
finally	RB	finally
,	,	,
it	PP	it
ended	VBD	end
with	IN	with
"	``	"
Kiss	NP	Kiss
my	PP$	my
ass	NN	ass
.	SENT	.
"	''	"
And	CC	and
so	RB	so
basically	RB	basically
,	,	,
he	PP	he
thought	VBD	think
he	PP	he
was	VBD	be
dealing	VBG	deal
with	IN	with
something	NN	something
smart	JJ	smart
,	,	,
and	CC	and
of	IN	of
course	NN	course
,	,	,
you	PP	you
know	VBP	know
,	,	,
we	PP	we
just	RB	just
sort	VB	sort
of	IN	of
wrote	VBD	write
this	DT	this
program	NN	program
and	CC	and
we	PP	we
tried	VBD	try
it	PP	it
out	RP	out
,	,	,
and	CC	and
it	PP	it
didn	NP	<unknown>
'	POS	'
t	NN	t
quite	RB	quite
work	VB	work
,	,	,
and	CC	and
we	PP	we
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
this	DT	this
feature	NN	feature
anymore	RB	anymore
.	SENT	.
So	RB	so
with	IN	with
that	DT	that
,	,	,
maybe	RB	maybe
I	PP	I
can	MD	can
switch	VB	switch
back	RB	back
to	TO	to
the	DT	the
world	NN	world
.	SENT	.
I	PP	I
wanted	VBD	want
to	TO	to
end	VB	end
just	RB	just
by	IN	by
saying	VBG	say
that	IN	that
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
couple	NN	couple
things	NNS	thing
that	WDT	that
really	RB	really
make	VBP	make
me	PP	me
excited	JJ	excited
to	TO	to
be	VB	be
involved	VBN	involve
with	IN	with
Google	NP	<unknown>
,	,	,
and	CC	and
one	CD	one
of	IN	of
those	DT	those
is	VBZ	be
that	IN	that
we	PP	we
'	POS	'
re	NN	re
able	JJ	able
to	TO	to
make	VB	make
money	NN	money
largely	RB	largely
through	IN	through
advertising	NN	advertising
,	,	,
and	CC	and
one	CD	one
of	IN	of
the	DT	the
benefits	NNS	benefit
that	WDT	that
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
expect	VBP	expect
from	IN	from
that	WDT	that
was	VBD	be
that	IN	that
we	PP	we
'	POS	'
re	NN	re
able	JJ	able
to	TO	to
serve	VB	serve
everyone	NN	everyone
in	IN	in
the	DT	the
world	NN	world
without	IN	without
worrying	VBG	worry
about	RB	about
,	,	,
you	PP	you
know	VBP	know
,	,	,
places	VBZ	place
that	DT	that
don	NN	don
'	POS	'
t	NN	t
have	VBP	have
as	RB	as
much	JJ	much
money	NN	money
.	SENT	.
So	RB	so
we	PP	we
don	VB	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
worry	VB	worry
about	IN	about
our	PP$	our
products	NNS	product
being	VBG	be
sold	VBN	sell
,	,	,
for	IN	for
example	NN	example
,	,	,
for	IN	for
less	JJR	less
money	NN	money
in	IN	in
places	NNS	place
that	WDT	that
are	VBP	be
poor	JJ	poor
,	,	,
and	CC	and
then	RB	then
they	PP	they
get	VBP	get
re-imported	VBN	re-import
into	IN	into
the	DT	the
U	NP	U
.	SENT	.
S	NP	S
.	SENT	.
—	:	-
for	IN	for
example	NN	example
,	,	,
with	IN	with
the	DT	the
drug	NN	drug
industry	NN	industry
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
we	PP	we
'	''	'
re	IN	re
really	RB	really
lucky	JJ	lucky
to	TO	to
have	VB	have
that	DT	that
kind	NN	kind
of	IN	of
business	NN	business
model	NN	model
because	IN	because
everyone	NN	everyone
in	IN	in
the	DT	the
world	NN	world
has	VBZ	have
access	NN	access
to	TO	to
our	PP$	our
search	NN	search
,	,	,
and	CC	and
I	PP	I
think	VBP	think
that	DT	that
'	''	'
s	VBG	<unknown>
a	DT	a
tremendous	JJ	tremendous
,	,	,
tremendous	JJ	tremendous
benefit	NN	benefit
.	SENT	.
The	DT	the
other	JJ	other
thing	NN	thing
I	PP	I
wanted	VBD	want
to	TO	to
mention	VB	mention
just	RB	just
briefly	RB	briefly
is	VBZ	be
that	IN	that
we	PP	we
have	VBP	have
a	DT	a
tremendous	JJ	tremendous
ability	NN	ability
and	CC	and
responsibility	NN	responsibility
to	TO	to
provide	VB	provide
people	NNS	people
the	DT	the
right	NN	right
information	NN	information
,	,	,
and	CC	and
we	PP	we
view	VBP	view
ourselves	PP	ourselves
like	IN	like
a	DT	a
newspaper	NN	newspaper
or	CC	or
a	DT	a
magazine	NN	magazine
—	:	-
that	IN	that
we	PP	we
should	MD	should
provide	VB	provide
very	RB	very
objective	JJ	objective
information	NN	information
.	SENT	.
And	CC	and
so	RB	so
in	IN	in
our	PP$	our
search	NN	search
results	NNS	result
,	,	,
we	PP	we
never	RB	never
accept	VBP	accept
payment	NN	payment
for	IN	for
our	PP$	our
search	NN	search
results	NNS	result
.	SENT	.
We	PP	we
accept	VBP	accept
payment	NN	payment
for	IN	for
advertising	NN	advertising
,	,	,
and	CC	and
we	PP	we
mark	VBP	mark
it	PP	it
as	RB	as
such	JJ	such
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
unlike	IN	unlike
many	JJ	many
of	IN	of
our	PP$	our
competitors	NNS	competitor
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
decisions	NNS	decision
we	PP	we
'	POS	'
re	NN	re
able	JJ	able
to	TO	to
make	VB	make
like	IN	like
that	WDT	that
have	VBP	have
a	DT	a
tremendous	JJ	tremendous
impact	NN	impact
on	IN	on
the	DT	the
world	NN	world
,	,	,
and	CC	and
it	PP	it
makes	VBZ	make
me	PP	me
really	RB	really
proud	JJ	proud
to	TO	to
be	VB	be
involved	VBN	involve
with	IN	with
Google	NP	<unknown>
.	SENT	.
So	RB	so
thank	VB	thank
you	PP	you
.	SENT	.
