Thank	VB	thank
thing	NN	thing
.	SENT	.
More	JJR	more
and	CC	and
more	JJR	more
books	NNS	book
.	SENT	.
Now	RB	now
we	PP	we
'	POS	'
re	NN	re
sort	NN	sort
of	IN	of
addicted	VBN	addict
to	TO	to
the	DT	the
book	NN	book
thing	NN	thing
.	SENT	.
The	DT	the
kids	NNS	kid
will	MD	will
work	VB	work
harder	JJR	hard
than	IN	than
they	PP	they
'	POS	'
ve	NN	ve
ever	RB	ever
worked	VBD	work
in	IN	in
their	PP$	their
life	NN	life
if	IN	if
they	PP	they
know	VBP	know
it	PP	it
'	''	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
permanent	JJ	permanent
,	,	,
know	VB	know
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
on	IN	on
a	DT	a
shelf	NN	shelf
,	,	,
know	VBP	know
that	IN	that
nobody	NN	nobody
can	MD	can
diminish	VB	diminish
what	WP	what
they	PP	they
'	POS	'
ve	NN	ve
thought	VBD	think
and	CC	and
said	VBD	say
,	,	,
that	IN	that
we	PP	we
'	POS	'
ve	NN	ve
honored	VBD	honor
their	PP$	their
words	NNS	word
,	,	,
honored	VBD	honor
their	PP$	their
thoughts	NNS	thought
with	IN	with
hundreds	NNS	hundred
of	IN	of
hours	NNS	hour
of	IN	of
five	CD	five
drafts	NNS	draft
,	,	,
six	CD	six
drafts	NNS	draft
â	NP	<unknown>
all	PDT	all
this	DT	this
attention	NN	attention
that	IN	that
we	PP	we
give	VBP	give
to	TO	to
their	PP$	their
thoughts	NNS	thought
.	SENT	.
And	CC	and
once	RB	once
they	PP	they
achieve	VB	achieve
that	DT	that
level	NN	level
,	,	,
once	IN	once
they	PP	they
'	POS	'
ve	NNS	<unknown>
written	VBN	write
at	IN	at
that	DT	that
level	NN	level
,	,	,
they	PP	they
can	MD	can
never	RB	never
go	VB	go
back	RB	back
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
absolutely	RB	absolutely
transformative	JJ	transformative
.	SENT	.
And	CC	and
so	RB	so
then	RB	then
they	PP	they
'	''	'
re	IN	re
all	DT	all
sold	VBN	sell
in	IN	in
the	DT	the
store	NN	store
.	SENT	.
This	DT	this
is	VBZ	be
near	IN	near
the	DT	the
planks	NNS	plank
.	SENT	.
We	PP	we
sell	VBP	sell
all	PDT	all
the	DT	the
student	NN	student
books	NNS	book
.	SENT	.
Where	WRB	where
else	RB	else
would	MD	would
you	PP	you
put	VB	put
them	PP	them
,	,	,
right	RB	right
?	SENT	?
So	RB	so
we	PP	we
sell	VBP	sell
'	''	'
em	NN	em
,	,	,
and	CC	and
then	RB	then
something	NN	something
weird	NN	weird
had	VBD	have
been	VBN	be
happening	VBG	happen
with	IN	with
the	DT	the
stores	NNS	store
.	SENT	.
The	DT	the
store	NN	store
,	,	,
actually	RB	actually
â	NP	<unknown>
even	RB	even
though	IN	though
we	PP	we
started	VBD	start
out	RP	out
as	IN	as
just	RB	just
a	DT	a
gag	NN	gag
â	NP	<unknown>
the	DT	the
store	NN	store
actually	RB	actually
made	VBN	make
money	NN	money
.	SENT	.
So	RB	so
it	PP	it
was	VBD	be
paying	VBG	pay
the	DT	the
rent	NN	rent
.	SENT	.
And	CC	and
maybe	RB	maybe
this	DT	this
is	VBZ	be
just	RB	just
a	DT	a
San	NP	San
Francisco	NP	Francisco
thing	NN	thing
â	NP	<unknown>
I	NP	I
don	NN	don
'	POS	'
t	NN	t
know	VBP	know
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
judge	VB	judge
.	SENT	.
But	CC	but
people	NNS	people
would	MD	would
come	VB	come
in	IN	in
â	NP	<unknown>
and	CC	and
this	DT	this
was	VBD	be
before	IN	before
the	DT	the
pirate	NN	pirate
movies	NNS	movie
and	CC	and
everything	NN	everything
!	SENT	!
It	PP	it
was	VBD	be
making	VBG	make
a	DT	a
lot	NN	lot
of	IN	of
money	NN	money
.	SENT	.
Not	RB	not
a	DT	a
lot	NN	lot
of	IN	of
money	NN	money
,	,	,
but	CC	but
it	PP	it
was	VBD	be
paying	VBG	pay
the	DT	the
rent	NN	rent
,	,	,
paying	VBG	pay
a	DT	a
full-time	JJ	full-time
staff	NN	staff
member	NN	member
there	RB	there
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
the	DT	the
ocean	NN	ocean
maps	VBZ	map
you	PP	you
can	MD	can
see	VB	see
on	IN	on
the	DT	the
left	NN	left
.	SENT	.
And	CC	and
it	PP	it
became	VBD	become
a	DT	a
gateway	NN	gateway
to	TO	to
the	DT	the
community	NN	community
.	SENT	.
People	NNS	people
would	MD	would
come	VB	come
in	RP	in
and	CC	and
say	VB	say
,	,	,
"	``	"
What	WP	what
the	DT	the
â	NP	<unknown>
?	SENT	?
What	WP	what
is	VBZ	be
this	DT	this
?	SENT	?
"	``	"
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
swear	VB	swear
on	IN	on
the	DT	the
web	NN	web
.	SENT	.
Is	VBZ	be
that	IN	that
a	DT	a
rule	NN	rule
?	SENT	?
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
.	SENT	.
They	PP	they
would	MD	would
say	VB	say
,	,	,
"	``	"
What	WP	what
is	VBZ	be
this	DT	this
?	SENT	?
"	''	"
And	CC	and
people	NNS	people
would	MD	would
come	VB	come
in	RP	in
and	CC	and
learn	VB	learn
more	JJR	more
about	IN	about
it	PP	it
.	SENT	.
And	CC	and
then	RB	then
right	RB	right
beyond	IN	beyond
â	NP	<unknown>
there	EX	there
'	''	'
s	NNS	<unknown>
usually	RB	usually
a	DT	a
little	JJ	little
chain	NN	chain
there	RB	there
â	NP	<unknown>
right	NN	right
beyond	RB	beyond
,	,	,
they	PP	they
would	MD	would
see	VB	see
the	DT	the
kids	NNS	kid
being	VBG	be
tutored	VBN	tutor
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
field	NN	field
trip	NN	trip
going	VBG	go
on	IN	on
.	SENT	.
And	CC	and
so	RB	so
they	PP	they
would	MD	would
be	VB	be
shopping	VBG	shop
,	,	,
and	CC	and
they	PP	they
might	MD	might
be	VB	be
more	RBR	more
likely	JJ	likely
to	TO	to
buy	VB	buy
some	DT	some
lard	NN	lard
,	,	,
or	CC	or
millet	NN	millet
for	IN	for
their	PP$	their
parrot	NN	parrot
,	,	,
or	CC	or
,	,	,
you	PP	you
know	VBP	know
,	,	,
a	DT	a
hook	NN	hook
,	,	,
or	CC	or
hook	NN	hook
protector	NN	protector
for	IN	for
nighttime	NN	nighttime
,	,	,
all	RB	all
of	IN	of
these	DT	these
things	NNS	thing
we	PP	we
sell	VBP	sell
.	SENT	.
So	IN	so
the	DT	the
store	NN	store
actually	RB	actually
did	VBD	do
really	RB	really
well	RB	well
.	SENT	.
But	CC	but
it	PP	it
brought	VBD	bring
in	IN	in
so	RB	so
many	JJ	many
people	NNS	people
â	NP	<unknown>
teachers	NNS	teacher
,	,	,
donors	NNS	donor
,	,	,
volunteers	NNS	volunteer
,	,	,
everybody	NN	everybody
â	NP	<unknown>
because	IN	because
it	PP	it
was	VBD	be
street	NN	street
level	NN	level
.	SENT	.
It	PP	it
was	VBD	be
open	JJ	open
to	TO	to
the	DT	the
public	NN	public
.	SENT	.
It	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
a	DT	a
non-profit	JJ	non-profit
buried	VBN	bury
,	,	,
you	PP	you
know	VBP	know
,	,	,
on	IN	on
the	DT	the
30th	JJ	30th
floor	NN	floor
of	IN	of
some	DT	some
building	NN	building
downtown	NN	downtown
.	SENT	.
It	PP	it
was	VBD	be
right	JJ	right
in	IN	in
the	DT	the
neighborhood	NN	neighborhood
that	IN	that
it	PP	it
was	VBD	be
serving	VBG	serve
,	,	,
and	CC	and
it	PP	it
was	VBD	be
open	RB	open
all	RB	all
the	DT	the
time	NN	time
to	TO	to
the	DT	the
public	NN	public
.	SENT	.
So	RB	so
,	,	,
it	PP	it
became	VBD	become
this	DT	this
sort	NN	sort
of	IN	of
weird	JJ	weird
,	,	,
happy	JJ	happy
accident	NN	accident
.	SENT	.
So	RB	so
all	PDT	all
the	DT	the
people	NNS	people
I	PP	I
used	VBD	use
to	TO	to
know	VB	know
in	IN	in
Brooklyn	NP	Brooklyn
,	,	,
they	PP	they
said	VBD	say
,	,	,
"	``	"
Well	UH	well
,	,	,
why	WRB	why
don	NN	don
'	POS	'
t	NN	t
we	PP	we
have	VBP	have
a	DT	a
place	NN	place
like	IN	like
that	DT	that
here	RB	here
?	SENT	?
"	''	"
And	CC	and
a	DT	a
lot	NN	lot
of	IN	of
them	PP	them
had	VBD	have
been	VBN	be
former	JJ	former
educators	NNS	educator
or	CC	or
would-be	JJ	would-be
educators	NNS	educator
,	,	,
so	RB	so
they	PP	they
combined	VBD	combine
with	IN	with
a	DT	a
lot	NN	lot
of	IN	of
local	JJ	local
designers	NNS	designer
,	,	,
local	JJ	local
writers	NNS	writer
,	,	,
and	CC	and
they	PP	they
just	RB	just
took	VBD	take
the	DT	the
idea	NN	idea
independently	RB	independently
and	CC	and
they	PP	they
did	VBD	do
their	PP$	their
own	JJ	own
thing	NN	thing
.	SENT	.
They	PP	they
didn	NP	<unknown>
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
sell	VB	sell
pirate	NN	pirate
supplies	NNS	supply
.	SENT	.
They	PP	they
didn	NP	<unknown>
'	POS	'
t	NN	t
think	VBP	think
that	IN	that
that	WDT	that
was	VBD	be
going	VBG	go
to	TO	to
work	VB	work
there	RB	there
.	SENT	.
So	RB	so
,	,	,
knowing	VBG	know
the	DT	the
crime-fighting	NN	crime-fighting
community	NN	community
in	IN	in
New	NP	New
York	NP	York
,	,	,
they	PP	they
opened	VBD	open
the	DT	the
Brooklyn	NP	Brooklyn
Superhero	NN	superhero
Supply	NP	Supply
Company	NP	Company
.	SENT	.
This	DT	this
is	VBZ	be
Sam	NP	Sam
Potts	NP	Potts
'	POS	'
great	JJ	great
design	NN	design
that	WDT	that
did	VBD	do
this	DT	this
.	SENT	.
And	CC	and
this	DT	this
was	VBD	be
to	TO	to
make	VB	make
it	PP	it
look	VB	look
sort	NN	sort
of	IN	of
like	IN	like
one	CD	one
of	IN	of
those	DT	those
keysmith	NN	keysmith
'	POS	'
s	NN	S
shops	NNS	shop
that	WDT	that
has	VBZ	have
to	TO	to
have	VB	have
every	DT	every
service	NN	service
they	PP	they
'	POS	'
ve	NN	ve
ever	RB	ever
offered	VBN	offer
,	,	,
you	PP	you
know	VBP	know
,	,	,
all	RB	all
over	IN	over
there	RB	there
.	SENT	.
So	RB	so
they	PP	they
opened	VBD	open
this	DT	this
place	NN	place
.	SENT	.
Inside	RB	inside
,	,	,
it	PP	it
'	POS	'
s	NN	S
like	IN	like
a	DT	a
Costco	NP	Costco
for	IN	for
superheroes	NNS	superhero
â	NP	<unknown>
all	PDT	all
the	DT	the
supplies	NNS	supply
in	IN	in
kind	NN	kind
of	IN	of
basic	JJ	basic
form	NN	form
.	SENT	.
These	DT	these
are	VBP	be
all	RB	all
handmade	JJ	handmade
.	SENT	.
These	DT	these
are	VBP	be
all	DT	all
sort	NN	sort
of	IN	of
repurposed	JJ	<unknown>
other	JJ	other
products	NNS	product
,	,	,
or	CC	or
whatever	JJ	whatever
.	SENT	.
All	PDT	all
the	DT	the
packaging	NN	packaging
is	VBZ	be
done	VBN	do
by	IN	by
Sam	NP	Sam
Potts	NP	Potts
.	SENT	.
So	RB	so
then	RB	then
you	PP	you
have	VBP	have
the	DT	the
villain	NN	villain
containment	NN	containment
unit	NN	unit
,	,	,
where	WRB	where
kids	NNS	kid
put	VBP	put
their	PP$	their
parents	NNS	parent
.	SENT	.
You	PP	you
have	VBP	have
the	DT	the
office	NN	office
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
little	JJ	little
vault	NN	vault
â	NP	<unknown>
you	PP	you
have	VBP	have
to	TO	to
put	VB	put
your	PP$	your
product	NN	product
in	IN	in
there	RB	there
,	,	,
it	PP	it
goes	VBZ	go
up	RP	up
an	DT	an
electric	JJ	electric
lift	NN	lift
and	CC	and
then	RB	then
the	DT	the
guy	NN	guy
behind	IN	behind
the	DT	the
counter	NN	counter
tells	VBZ	tell
you	PP	you
that	IN	that
you	PP	you
have	VBP	have
to	TO	to
recite	VB	recite
the	DT	the
vow	NN	vow
of	IN	of
heroism	NN	heroism
,	,	,
which	WDT	which
you	PP	you
do	VBP	do
,	,	,
if	IN	if
you	PP	you
want	VBP	want
to	TO	to
buy	VB	buy
anything	NN	anything
.	SENT	.
And	CC	and
it	PP	it
limits	VBZ	limit
,	,	,
really	RB	really
,	,	,
their	PP$	their
sales	NNS	sale
.	SENT	.
Personally	RB	personally
,	,	,
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	VBG	<unknown>
a	DT	a
problem	NN	problem
.	SENT	.
Because	IN	because
they	PP	they
have	VBP	have
to	TO	to
do	VB	do
it	PP	it
hand	NN	hand
on	IN	on
heart	NN	heart
and	CC	and
everything	NN	everything
.	SENT	.
These	DT	these
are	VBP	be
some	DT	some
of	IN	of
the	DT	the
products	NNS	product
.	SENT	.
These	DT	these
are	VBP	be
all	RB	all
handmade	JJ	handmade
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
secret	JJ	secret
identity	NN	identity
kit	NN	kit
.	SENT	.
If	IN	if
you	PP	you
want	VBP	want
to	TO	to
take	VB	take
on	IN	on
the	DT	the
identity	NN	identity
of	IN	of
Sharon	NP	Sharon
Boone	NP	Boone
,	,	,
one	CD	one
American	JJ	American
female	JJ	female
marketing	NN	marketing
executive	NN	executive
from	IN	from
Hoboken	NP	Hoboken
,	,	,
New	NP	New
Jersey	NP	Jersey
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
full	JJ	full
dossier	NN	dossier
on	IN	on
everything	NN	everything
you	PP	you
would	MD	would
need	VB	need
to	TO	to
know	VB	know
about	IN	about
Sharon	NP	Sharon
Boone	NP	Boone
.	SENT	.
So	RB	so
,	,	,
this	DT	this
is	VBZ	be
the	DT	the
capery	NN	capery
where	WRB	where
you	PP	you
get	VBP	get
fitted	VBN	fit
for	IN	for
your	PP$	your
cape	NN	cape
,	,	,
and	CC	and
then	RB	then
you	PP	you
walk	VBP	walk
up	RP	up
these	DT	these
three	CD	three
steel-graded	JJ	<unknown>
steps	NNS	step
and	CC	and
then	RB	then
we	PP	we
turn	VBP	turn
on	IN	on
three	CD	three
hydraulic	JJ	hydraulic
fans	NNS	fan
from	IN	from
every	DT	every
side	NN	side
and	CC	and
then	RB	then
you	PP	you
can	MD	can
see	VB	see
the	DT	the
cape	NN	cape
in	IN	in
action	NN	action
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
nothing	NN	nothing
worse	JJR	bad
than	IN	than
,	,	,
you	PP	you
know	VBP	know
,	,	,
getting	VBG	get
up	RP	up
there	RB	there
and	CC	and
the	DT	the
cape	NN	cape
is	VBZ	be
bunching	VBG	bunch
up	RP	up
or	CC	or
something	NN	something
like	IN	like
that	DT	that
.	SENT	.
So	RB	so
then	RB	then
,	,	,
the	DT	the
secret	JJ	secret
door	NN	door
â	NP	<unknown>
this	DT	this
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
shelves	NNS	shelf
you	PP	you
don	VBP	don
'	''	'
t	NN	t
see	VB	see
when	WRB	when
you	PP	you
walk	VBP	walk
in	IN	in
,	,	,
but	CC	but
it	PP	it
slowly	RB	slowly
opens	VBZ	open
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
it	PP	it
there	RB	there
in	IN	in
the	DT	the
middle	NN	middle
next	JJ	next
to	TO	to
all	PDT	all
the	DT	the
grappling	VBG	grapple
hooks	NNS	hook
.	SENT	.
It	PP	it
opens	VBZ	open
and	CC	and
then	RB	then
this	DT	this
is	VBZ	be
the	DT	the
tutoring	VBG	tutor
center	NN	center
in	IN	in
the	DT	the
back	NN	back
.	SENT	.
So	RB	so
you	PP	you
can	MD	can
see	VB	see
the	DT	the
full	JJ	full
effect	NN	effect
!	SENT	!
But	CC	but
this	DT	this
is	VBZ	be
â	NP	<unknown>
I	PP	I
just	RB	just
want	VBP	want
to	TO	to
emphasize	VB	emphasize
â	NP	<unknown>
locally	RB	locally
funded	VBD	fund
,	,	,
locally	RB	locally
built	VBN	build
.	SENT	.
All	PDT	all
the	DT	the
designers	NNS	designer
,	,	,
all	RB	all
of	IN	of
the	DT	the
builders	NNS	builder
,	,	,
everybody	NN	everybody
was	VBD	be
local	JJ	local
,	,	,
all	RB	all
the	DT	the
time	NN	time
was	VBD	be
pro-	NN	pro-
bono	FW	bono
.	SENT	.
I	PP	I
just	RB	just
came	VBD	come
and	CC	and
visited	VBD	visit
and	CC	and
said	VBD	say
,	,	,
"	``	"
Yes	UH	yes
,	,	,
you	PP	you
guys	NNS	guy
are	VBP	be
doing	VBG	do
great	JJ	great
,	,	,
"	''	"
or	CC	or
whatever	JJ	whatever
.	SENT	.
That	WDT	that
was	VBD	be
it	PP	it
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
the	DT	the
time	NN	time
in	IN	in
all	DT	all
five	CD	five
boroughs	NNS	borough
of	IN	of
New	NP	New
York	NP	York
in	IN	in
the	DT	the
back	NN	back
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
the	DT	the
space	NN	space
during	IN	during
tutoring	VBG	tutor
hours	NNS	hour
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
very	RB	very
busy	JJ	busy
.	SENT	.
Same	JJ	same
principles	NNS	principle
:	:	:
one-on-one	JJ	one-on-one
attention	NN	attention
,	,	,
complete	JJ	complete
devotion	NN	devotion
to	TO	to
the	DT	the
students	NNS	student
'	POS	'
work	NN	work
and	CC	and
a	DT	a
boundless	JJ	boundless
optimism	NN	optimism
and	CC	and
sort	NN	sort
of	IN	of
a	DT	a
possibility	NN	possibility
of	IN	of
creativity	NN	creativity
and	CC	and
ideas	NNS	idea
.	SENT	.
And	CC	and
this	DT	this
switch	NN	switch
is	VBZ	be
flicked	VBN	flick
in	IN	in
their	PP$	their
heads	NNS	head
when	WRB	when
they	PP	they
walk	VBP	walk
through	IN	through
those	DT	those
18	CD	@card@
feet	NNS	foot
of	IN	of
this	DT	this
bizarre	JJ	bizarre
store	NN	store
,	,	,
right	RB	right
?	SENT	?
So	IN	so
it	PP	it
'	POS	'
s	NN	S
school	NN	school
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
not	RB	not
school	NN	school
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
clearly	RB	clearly
not	RB	not
school	NN	school
,	,	,
even	RB	even
though	IN	though
they	PP	they
'	POS	'
re	NN	re
working	VBG	work
shoulder-to-	NN	<unknown>
shoulder	NN	shoulder
on	IN	on
tables	NNS	table
,	,	,
pencils	NNS	pencil
and	CC	and
papers	NNS	paper
,	,	,
whatever	WDT	whatever
.	SENT	.
This	DT	this
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
students	NNS	student
,	,	,
Khaled	NP	Khaled
Hamdan	NP	Hamdan
.	SENT	.
You	PP	you
can	MD	can
read	VB	read
this	DT	this
quote	NN	quote
.	SENT	.
Addicted	VBN	addict
to	TO	to
video	JJ	video
games	NNS	game
and	CC	and
TV	NN	TV
.	SENT	.
Couldn	NP	<unknown>
'	POS	'
t	NN	t
concentrate	NN	concentrate
at	IN	at
home	NN	home
.	SENT	.
Came	VBD	come
in	IN	in
.	SENT	.
Got	VBN	get
this	DT	this
concentrated	JJ	concentrated
attention	NN	attention
.	SENT	.
And	CC	and
he	PP	he
couldn	NN	<unknown>
'	POS	'
t	NN	t
escape	VB	escape
it	PP	it
.	SENT	.
So	RB	so
,	,	,
soon	RB	soon
enough	RB	enough
,	,	,
he	PP	he
was	VBD	be
writing	VBG	write
.	SENT	.
He	PP	he
would	MD	would
finish	VB	finish
his	PP$	his
homework	NN	homework
early	JJ	early
â	NP	<unknown>
got	VBD	get
really	RB	really
addicted	VBN	addict
to	TO	to
finishing	VBG	finish
his	PP$	his
homework	NN	homework
early	RB	early
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
an	DT	an
addictive	JJ	addictive
thing	NN	thing
to	TO	to
sort	RB	sort
of	IN	of
be	VB	be
done	VBN	do
with	IN	with
it	PP	it
,	,	,
and	CC	and
to	TO	to
have	VB	have
it	PP	it
checked	VBN	check
,	,	,
and	CC	and
to	TO	to
know	VB	know
he	PP	he
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
achieve	VB	achieve
the	DT	the
next	JJ	next
thing	NN	thing
and	CC	and
be	VB	be
prepared	VBN	prepare
for	IN	for
school	NN	school
the	DT	the
next	JJ	next
day	NN	day
.	SENT	.
So	RB	so
he	PP	he
got	VBD	get
hooked	VBN	hook
on	IN	on
that	DT	that
,	,	,
and	CC	and
then	RB	then
he	PP	he
started	VBD	start
doing	VBG	do
other	JJ	other
things	NNS	thing
.	SENT	.
He	PP	he
'	POS	'
s	NN	S
now	RB	now
been	VBN	be
published	VBN	publish
in	IN	in
five	CD	five
books	NNS	book
.	SENT	.
He	PP	he
co-wrote	NN	co-wrote
a	DT	a
mockumentary	NN	<unknown>
about	IN	about
failed	JJ	failed
superheroes	NNS	superhero
called	VBD	call
"	``	"
Super-Has-Beens	NP	<unknown>
.	SENT	.
"	``	"
He	PP	he
wrote	VBD	write
a	DT	a
series	NN	series
on	IN	on
"	``	"
Penguin	NN	penguin
Balboa	NP	Balboa
,	,	,
"	''	"
which	WDT	which
is	VBZ	be
a	DT	a
fighting	VBG	fight
â	NP	<unknown>
a	DT	a
boxing	VBG	box
â	NP	<unknown>
penguin	NN	penguin
.	SENT	.
And	CC	and
then	RB	then
he	PP	he
read	VBP	read
aloud	RB	aloud
just	RB	just
a	DT	a
few	JJ	few
weeks	NNS	week
ago	RB	ago
to	TO	to
500	CD	@card@
people	NNS	people
at	IN	at
Symphony	NP	Symphony
Space	NP	Space
,	,	,
at	IN	at
a	DT	a
benefit	NN	benefit
for	IN	for
826	CD	@card@
New	NP	New
York	NP	York
.	SENT	.
So	IN	so
he	PP	he
'	POS	'
s	NN	S
there	RB	there
every	DT	every
day	NN	day
.	SENT	.
He	PP	he
'	POS	'
s	NNS	<unknown>
evangelical	JJ	evangelical
about	IN	about
it	PP	it
.	SENT	.
He	PP	he
brings	VBZ	bring
his	PP$	his
cousins	NNS	cousin
in	IN	in
now	RB	now
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
four	CD	four
family	NN	family
members	NNS	member
that	WDT	that
come	VBP	come
in	IN	in
every	DT	every
day	NN	day
.	SENT	.
So	RB	so
,	,	,
I	PP	I
'	POS	'
ll	NNS	<unknown>
go	VBP	go
through	RP	through
really	RB	really
quickly	RB	quickly
.	SENT	.
This	DT	this
is	VBZ	be
L	NP	L
.	SENT	.
A	DT	a
.	SENT	.
,	,	,
The	DT	the
Echo	NP	Echo
Park	NP	Park
Time	NP	Time
Travel	NP	Travel
Mart	NP	Mart
:	:	:
"	``	"
Whenever	WRB	whenever
You	PP	you
Are	VBP	be
,	,	,
We	PP	we
'	POS	'
re	NN	re
Already	RB	already
Then	RB	then
.	SENT	.
"	``	"
This	DT	this
is	VBZ	be
sort	NN	sort
of	IN	of
a	DT	a
7-	CD	@card@
Eleven	NN	eleven
for	IN	for
time	NN	time
travelers	NNS	traveler
.	SENT	.
So	RB	so
you	PP	you
see	VBP	see
everything	NN	everything
:	:	:
it	PP	it
'	POS	'
s	NN	S
exactly	RB	exactly
as	IN	as
a	DT	a
7-Eleven	NP	7-Eleven
would	MD	would
be	VB	be
.	SENT	.
Leeches	NNS	leech
.	SENT	.
Mammoth	JJ	mammoth
chunks	NNS	chunk
.	SENT	.
They	PP	they
even	RB	even
have	VBP	have
their	PP$	their
own	JJ	own
Slurpee	NP	<unknown>
machine	NN	machine
:	:	:
"	``	"
Out	RB	out
of	IN	of
Order	NP	Order
.	SENT	.
Come	VBN	come
Back	JJ	back
Yesterday	NN	yesterday
.	SENT	.
"	''	"
Anyway	RB	anyway
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
jump	VB	jump
ahead	RB	ahead
.	SENT	.
These	DT	these
are	VBP	be
spaces	NNS	space
that	WDT	that
are	VBP	be
only	RB	only
affiliated	VBN	affiliate
with	IN	with
us	PP	us
,	,	,
doing	VBG	do
this	DT	this
same	JJ	same
thing	NN	thing
:	:	:
Word	NN	word
St	NP	St
.	SENT	.
in	IN	in
Pittsfield	NP	Pittsfield
,	,	,
Massachusetts	NP	Massachusetts
;	:	;
Ink	NN	ink
Spot	NN	spot
in	IN	in
Cincinnati	NP	Cincinnati
;	:	;
Youth	NP	Youth
Speaks	NP	Speaks
,	,	,
San	NP	San
Francisco	NP	Francisco
,	,	,
California	NP	California
,	,	,
which	WDT	which
inspired	VBD	inspire
us	PP	us
;	:	;
Studio	NN	studio
St	NP	St
.	SENT	.
Louis	NP	Louis
in	IN	in
St	NP	St
.	SENT	.
Louis	NP	Louis
;	:	;
Austin	NP	Austin
Bat	NP	Bat
Cave	NP	Cave
in	IN	in
Austin	NP	Austin
;	:	;
Fighting	NP	Fighting
Words	NNS	word
in	IN	in
Dublin	NP	Dublin
,	,	,
Ireland	NP	Ireland
,	,	,
started	VBN	start
by	IN	by
Roddy	NP	Roddy
Doyle	NP	Doyle
,	,	,
this	DT	this
will	MD	will
be	VB	be
open	JJ	open
in	IN	in
April	NP	April
.	SENT	.
Now	RB	now
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
the	DT	the
TED	VBP	ted
Wish	NP	Wish
â	NP	<unknown>
is	VBZ	be
that	DT	that
okay	NN	okay
?	SENT	?
All	DT	all
right	NN	right
,	,	,
I	PP	I
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
minute	NN	minute
.	SENT	.
So	RB	so
,	,	,
the	DT	the
TED	VBP	ted
Wish	NP	Wish
:	:	:
I	PP	I
wish	VBP	wish
that	IN	that
you	PP	you
â	NP	<unknown>
you	PP	you
personally	RB	personally
and	CC	and
every	DT	every
creative	JJ	creative
individual	NN	individual
and	CC	and
organization	NN	organization
you	PP	you
know	VBP	know
â	NP	<unknown>
will	MD	will
find	VB	find
a	DT	a
way	NN	way
to	TO	to
directly	RB	directly
engage	VB	engage
with	IN	with
a	DT	a
public	JJ	public
school	NN	school
in	IN	in
your	PP$	your
area	NN	area
and	CC	and
that	IN	that
you	PP	you
'	POS	'
ll	NNS	<unknown>
then	RB	then
tell	VBP	tell
the	DT	the
story	NN	story
of	IN	of
how	WRB	how
you	PP	you
got	VBD	get
involved	VBN	involve
,	,	,
so	RB	so
that	IN	that
within	IN	within
a	DT	a
year	NN	year
we	PP	we
have	VBP	have
a	DT	a
thousand	CD	thousand
examples	NNS	example
â	NP	<unknown>
a	DT	a
thousand	CD	thousand
!	SENT	!
â	NP	<unknown>
of	IN	of
transformative	JJ	transformative
partnerships	NNS	partnership
.	SENT	.
Profound	JJ	profound
leaps	NNS	leap
forward	RB	forward
!	SENT	!
And	CC	and
these	DT	these
can	MD	can
be	VB	be
things	NNS	thing
that	IN	that
maybe	RB	maybe
you	PP	you
'	POS	'
re	NN	re
already	RB	already
doing	VBG	do
.	SENT	.
I	PP	I
know	VBP	know
that	IN	that
so	RB	so
many	JJ	many
people	NNS	people
in	IN	in
this	DT	this
room	NN	room
are	VBP	be
already	RB	already
doing	VBG	do
really	RB	really
interesting	JJ	interesting
things	NNS	thing
.	SENT	.
I	PP	I
know	VBP	know
that	IN	that
for	IN	for
a	DT	a
fact	NN	fact
.	SENT	.
So	RB	so
,	,	,
