Hi	UH	hi
why	WRB	why
I	PP	I
'	POS	'
m	NN	m
doing	VBG	do
this	DT	this
,	,	,
and	CC	and
what	WP	what
I	PP	I
realized	VBD	realize
I	PP	I
was	VBD	be
doing	VBG	do
was	VBD	be
I	PP	I
was	VBD	be
coming	VBG	come
up	RP	up
with	IN	with
something	NN	something
from	IN	from
somewhere	RB	somewhere
I	PP	I
could	MD	could
use	VB	use
to	TO	to
make	VB	make
her	PP$	her
laugh	NN	laugh
together	RB	together
with	IN	with
me	PP	me
.	SENT	.
It	PP	it
was	VBD	be
a	DT	a
very	RB	very
basic	JJ	basic
reaction	NN	reaction
to	TO	to
find	VB	find
some	DT	some
reason	NN	reason
we	PP	we
can	MD	can
do	VB	do
this	DT	this
.	SENT	.
We	PP	we
can	MD	can
laugh	VB	laugh
together	RB	together
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
get	VB	get
through	IN	through
this	DT	this
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
be	VB	be
okay	JJ	okay
.	SENT	.
And	CC	and
in	IN	in
fact	NN	fact
,	,	,
all	RB	all
of	IN	of
us	PP	us
are	VBP	be
doing	VBG	do
this	DT	this
all	PDT	all
the	DT	the
time	NN	time
.	SENT	.
You	PP	you
do	VBP	do
it	PP	it
so	RB	so
often	RB	often
,	,	,
you	PP	you
don	VBP	don
'	''	'
t	NN	t
even	RB	even
notice	VB	notice
it	PP	it
.	SENT	.
Everybody	NN	everybody
underestimates	VBZ	underestimate
how	WRB	how
often	RB	often
they	PP	they
laugh	VBP	laugh
,	,	,
and	CC	and
you	PP	you
'	POS	'
re	NN	re
doing	VBG	do
something	NN	something
,	,	,
when	WRB	when
you	PP	you
laugh	VBP	laugh
with	IN	with
people	NNS	people
,	,	,
that	WDT	that
'	POS	'
s	NN	S
actually	RB	actually
letting	VBG	let
you	PP	you
access	VB	access
a	DT	a
really	RB	really
ancient	JJ	ancient
evolutionary	JJ	evolutionary
system	NN	system
that	IN	that
mammals	NNS	mammal
have	VBP	have
evolved	VBN	evolve
to	TO	to
make	VB	make
and	CC	and
maintain	VB	maintain
social	JJ	social
bonds	NNS	bond
,	,	,
and	CC	and
clearly	RB	clearly
to	TO	to
regulate	VB	regulate
emotions	NNS	emotion
,	,	,
to	TO	to
make	VB	make
ourselves	PP	ourselves
feel	VB	feel
better	RBR	well
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
something	RB	something
specific	JJ	specific
to	TO	to
humans	NNS	human
—	:	-
it	PP	it
'	POS	'
s	NN	S
a	DT	a
really	RB	really
ancient	JJ	ancient
behavior	NN	behavior
which	WDT	which
really	RB	really
helps	VBZ	help
us	PP	us
regulate	VB	regulate
how	WRB	how
we	PP	we
feel	VBP	feel
and	CC	and
makes	VBZ	make
us	PP	us
feel	VBP	feel
better	RBR	well
.	SENT	.
In	IN	in
other	JJ	other
words	NNS	word
,	,	,
when	WRB	when
it	PP	it
comes	VBZ	come
to	TO	to
laughter	NN	laughter
,	,	,
you	PP	you
and	CC	and
me	PP	me
,	,	,
baby	NN	baby
,	,	,
ain	NN	ain
'	POS	'
t	NN	t
nothing	NN	nothing
but	CC	but
mammals	NNS	mammal
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
