Wow	NN	wow
Live	JJ	live
Your	PP$	your
Legend	NP	Legend
grew	VBD	grow
by	IN	by
10	CD	@card@
times	NNS	time
.	SENT	.
In	IN	in
another	DT	another
12	CD	@card@
months	NNS	month
,	,	,
it	PP	it
grew	VBD	grow
by	IN	by
160	CD	@card@
times	NNS	time
.	SENT	.
And	CC	and
today	NN	today
over	IN	over
30	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
from	IN	from
158	CD	@card@
countries	NNS	country
use	VBP	use
our	PP$	our
career	NN	career
and	CC	and
connection	NN	connection
tools	NNS	tool
on	IN	on
a	DT	a
monthly	JJ	monthly
basis	NN	basis
.	SENT	.
And	CC	and
those	DT	those
people	NNS	people
have	VBP	have
made	VBN	make
up	RP	up
that	DT	that
community	NN	community
of	IN	of
passionate	JJ	passionate
folks	NNS	folk
who	WP	who
inspired	VBD	inspire
that	DT	that
possibility	NN	possibility
that	IN	that
I	PP	I
dreamed	VBD	dream
of	IN	of
for	IN	for
Live	JJ	live
Your	PP$	your
Legend	NP	Legend
so	IN	so
many	JJ	many
years	NNS	year
back	RB	back
.	SENT	.
The	DT	the
people	NNS	people
change	NN	change
everything	NN	everything
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
why	WRB	why
—	:	-
you	PP	you
know	VBP	know
,	,	,
you	PP	you
ask	VBP	ask
what	WP	what
was	VBD	be
going	VBG	go
on	IN	on
.	SENT	.
Well	RB	well
,	,	,
for	IN	for
four	CD	four
years	NNS	year
,	,	,
I	PP	I
knew	VBD	know
nobody	NN	nobody
in	IN	in
this	DT	this
space	NN	space
,	,	,
and	CC	and
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
even	RB	even
know	VBP	know
it	PP	it
existed	VBD	exist
,	,	,
that	IN	that
people	NNS	people
could	MD	could
do	VB	do
this	DT	this
stuff	NN	stuff
,	,	,
that	WDT	that
you	PP	you
could	MD	could
have	VB	have
movements	NNS	movement
like	IN	like
this	DT	this
.	SENT	.
And	CC	and
then	RB	then
I	NP	I
'	POS	'
m	NN	m
over	IN	over
here	RB	here
in	IN	in
San	NP	San
Francisco	NP	Francisco
,	,	,
and	CC	and
everyone	NN	everyone
around	IN	around
me	PP	me
was	VBD	be
doing	VBG	do
it	PP	it
.	SENT	.
It	PP	it
became	VBD	become
normal	JJ	normal
,	,	,
so	RB	so
my	PP$	my
thinking	NN	thinking
went	VBD	go
from	IN	from
how	WRB	how
could	MD	could
I	PP	I
possibly	RB	possibly
do	VBP	do
this	DT	this
to	TO	to
how	WRB	how
could	MD	could
I	PP	I
possibly	RB	possibly
not	RB	not
.	SENT	.
And	CC	and
right	RB	right
then	RB	then
,	,	,
when	WRB	when
that	DT	that
happens	VBZ	happen
,	,	,
that	DT	that
switch	NN	switch
goes	VBZ	go
on	IN	on
in	IN	in
your	PP$	your
head	NN	head
,	,	,
it	PP	it
ripples	VBZ	ripple
across	IN	across
your	PP$	your
whole	JJ	whole
world	NN	world
.	SENT	.
And	CC	and
without	IN	without
even	RB	even
trying	VBG	try
,	,	,
your	PP$	your
standards	NNS	standard
go	VBP	go
from	IN	from
here	RB	here
to	TO	to
here	RB	here
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
need	VBP	need
to	TO	to
change	VB	change
your	PP$	your
goals	NNS	goal
.	SENT	.
You	PP	you
just	RB	just
need	VBP	need
to	TO	to
change	VB	change
your	PP$	your
surroundings	NNS	surroundings
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
it	PP	it
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
why	WRB	why
I	PP	I
love	VBP	love
being	JJ	being
around	IN	around
this	DT	this
whole	JJ	whole
group	NN	group
of	IN	of
people	NNS	people
,	,	,
why	WRB	why
I	PP	I
go	VBP	go
to	TO	to
every	DT	every
TED	VBP	ted
event	NN	event
I	PP	I
can	MD	can
,	,	,
and	CC	and
watch	VB	watch
them	PP	them
on	IN	on
my	PP$	my
iPad	NN	<unknown>
on	IN	on
the	DT	the
way	NN	way
to	TO	to
work	NN	work
,	,	,
whatever	WDT	whatever
it	PP	it
is	VBZ	be
.	SENT	.
Because	IN	because
this	DT	this
is	VBZ	be
the	DT	the
group	NN	group
of	IN	of
people	NNS	people
that	WDT	that
inspires	VBZ	inspire
possibility	NN	possibility
.	SENT	.
We	PP	we
have	VBP	have
a	DT	a
whole	JJ	whole
day	NN	day
to	TO	to
spend	VB	spend
together	RB	together
and	CC	and
plenty	RB	plenty
more	RBR	more
.	SENT	.
To	TO	to
sum	VB	sum
things	NNS	thing
up	RP	up
,	,	,
in	IN	in
terms	NNS	term
of	IN	of
these	DT	these
three	CD	three
pillars	NNS	pillar
,	,	,
they	PP	they
all	RB	all
have	VBP	have
one	CD	one
thing	NN	thing
in	IN	in
common	JJ	common
more	JJR	more
than	IN	than
anything	NN	anything
else	RB	else
.	SENT	.
They	PP	they
are	VBP	be
100	CD	@card@
percent	NN	percent
in	IN	in
our	PP$	our
control	NN	control
.	SENT	.
No	DT	no
one	CD	one
can	MD	can
tell	VB	tell
you	PP	you
you	PP	you
can	MD	can
'	''	'
t	NN	t
learn	VBP	learn
about	IN	about
yourself	PP	yourself
.	SENT	.
No	DT	no
one	CD	one
can	MD	can
tell	VB	tell
you	PP	you
you	PP	you
can	MD	can
'	''	'
t	NN	t
push	VB	push
your	PP$	your
limits	NNS	limit
and	CC	and
learn	VB	learn
your	PP$	your
own	JJ	own
impossible	JJ	impossible
and	CC	and
push	VB	push
that	DT	that
.	SENT	.
No	DT	no
one	CD	one
can	MD	can
tell	VB	tell
you	PP	you
you	PP	you
can	MD	can
'	''	'
t	NN	t
surround	VBP	surround
yourself	PP	yourself
with	IN	with
inspiring	JJ	inspiring
people	NNS	people
or	CC	or
get	VB	get
away	RP	away
from	IN	from
the	DT	the
people	NNS	people
who	WP	who
bring	VBP	bring
you	PP	you
down	RP	down
.	SENT	.
You	PP	you
can	MD	can
'	''	'
t	NN	t
control	NN	control
a	DT	a
recession	NN	recession
.	SENT	.
You	PP	you
can	MD	can
'	''	'
t	NN	t
control	NN	control
getting	VBG	get
fired	VBN	fire
or	CC	or
getting	VBG	get
in	IN	in
a	DT	a
car	NN	car
accident	NN	accident
.	SENT	.
Most	JJS	most
things	NNS	thing
are	VBP	be
totally	RB	totally
out	RB	out
of	IN	of
our	PP$	our
hands	NNS	hand
.	SENT	.
These	DT	these
three	CD	three
things	NNS	thing
are	VBP	be
totally	RB	totally
on	IN	on
us	PP	us
,	,	,
and	CC	and
they	PP	they
can	MD	can
change	VB	change
our	PP$	our
whole	JJ	whole
world	NN	world
if	IN	if
we	PP	we
decide	VBP	decide
to	TO	to
do	VB	do
something	NN	something
about	IN	about
it	PP	it
.	SENT	.
And	CC	and
the	DT	the
thing	NN	thing
is	VBZ	be
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
starting	VBG	start
to	TO	to
happen	VB	happen
on	IN	on
a	DT	a
widespread	JJ	widespread
level	NN	level
.	SENT	.
I	PP	I
just	RB	just
read	VBP	read
in	IN	in
Forbes	NP	Forbes
,	,	,
the	DT	the
US	NP	US
Government	NP	Government
reported	VBD	report
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
in	IN	in
a	DT	a
month	NN	month
where	WRB	where
more	JJR	more
people	NNS	people
had	VBD	have
quit	VBN	quit
their	PP$	their
jobs	NNS	job
than	IN	than
had	VBD	have
been	VBN	be
laid	VBN	lay
off	RP	off
.	SENT	.
They	PP	they
thought	VBD	think
this	DT	this
was	VBD	be
an	DT	an
anomaly	NN	anomaly
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
happened	VBD	happen
three	CD	three
months	NNS	month
straight	RB	straight
.	SENT	.
In	IN	in
a	DT	a
time	NN	time
where	WRB	where
people	NNS	people
claim	VBP	claim
it	PP	it
'	''	'
s	NN	S
kind	NN	kind
of	IN	of
a	DT	a
tough	JJ	tough
environment	NN	environment
,	,	,
people	NNS	people
are	VBP	be
giving	VBG	give
a	DT	a
middle	JJ	middle
finger	NN	finger
to	TO	to
this	DT	this
scripted	VBN	script
life	NN	life
,	,	,
the	DT	the
things	NNS	thing
that	WDT	that
people	NNS	people
say	VBP	say
you	PP	you
'	''	'
re	IN	re
supposed	VBN	suppose
to	TO	to
do	VB	do
,	,	,
in	IN	in
exchange	NN	exchange
for	IN	for
things	NNS	thing
that	WDT	that
matter	VBP	matter
to	TO	to
them	PP	them
and	CC	and
do	VBP	do
the	DT	the
things	NNS	thing
that	WDT	that
inspire	VBP	inspire
them	PP	them
.	SENT	.
And	CC	and
the	DT	the
thing	NN	thing
is	VBZ	be
,	,	,
people	NNS	people
are	VBP	be
waking	VBG	wake
up	RP	up
to	TO	to
this	DT	this
possibility	NN	possibility
,	,	,
that	WDT	that
really	RB	really
the	DT	the
only	JJ	only
thing	NN	thing
that	WDT	that
limits	VBZ	limit
possibility	NN	possibility
now	RB	now
is	VBZ	be
imagination	NN	imagination
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
not	RB	not
a	DT	a
clich��	NN	<unknown>
anymore	RB	anymore
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
care	NN	care
what	WP	what
it	PP	it
is	VBZ	be
that	IN	that
you	PP	you
'	POS	'
re	NN	re
into	IN	into
,	,	,
what	WP	what
passion	NN	passion
,	,	,
what	WP	what
hobby	NN	hobby
.	SENT	.
If	IN	if
you	PP	you
'	POS	'
re	NN	re
into	IN	into
knitting	NN	knitting
,	,	,
you	PP	you
can	MD	can
find	VB	find
someone	NN	someone
who	WP	who
is	VBZ	be
killing	VBG	kill
it	PP	it
knitting	VBG	knit
,	,	,
and	CC	and
you	PP	you
can	MD	can
learn	VB	learn
from	IN	from
them	PP	them
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
wild	JJ	wild
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	VBG	<unknown>
what	WP	what
this	DT	this
whole	JJ	whole
day	NN	day
is	VBZ	be
about	RB	about
,	,	,
to	TO	to
learn	VB	learn
from	IN	from
the	DT	the
folks	NNS	folk
speaking	NN	speaking
,	,	,
and	CC	and
we	PP	we
profile	VBP	profile
these	DT	these
people	NNS	people
on	RB	on
Live	VBP	live
Your	PP$	your
Legend	NP	Legend
every	DT	every
day	NN	day
,	,	,
because	IN	because
when	WRB	when
ordinary	JJ	ordinary
people	NNS	people
are	VBP	be
doing	VBG	do
the	DT	the
extraordinary	JJ	extraordinary
,	,	,
and	CC	and
we	PP	we
can	MD	can
be	VB	be
around	IN	around
that	DT	that
,	,	,
it	PP	it
becomes	VBZ	become
normal	JJ	normal
.	SENT	.
And	CC	and
this	DT	this
isn	NN	isn
'	POS	'
t	NN	t
about	IN	about
being	VBG	be
Gandhi	NP	Gandhi
or	CC	or
Steve	NP	Steve
Jobs	NP	Jobs
,	,	,
doing	VBG	do
something	NN	something
crazy	JJ	crazy
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
just	RB	just
about	IN	about
doing	VBG	do
something	NN	something
that	WDT	that
matters	VBZ	matter
to	TO	to
you	PP	you
,	,	,
and	CC	and
makes	VBZ	make
an	DT	an
impact	NN	impact
that	IN	that
only	RB	only
you	PP	you
can	MD	can
make	VB	make
.	SENT	.
Speaking	VBG	speak
of	IN	of
Gandhi	NP	Gandhi
,	,	,
he	PP	he
was	VBD	be
a	DT	a
recovering	VBG	recover
lawyer	NN	lawyer
,	,	,
as	IN	as
I	PP	I
'	POS	'
ve	NN	ve
heard	VBD	hear
the	DT	the
term	NN	term
,	,	,
and	CC	and
he	PP	he
was	VBD	be
called	VBN	call
to	TO	to
a	DT	a
greater	JJR	great
cause	NN	cause
,	,	,
something	NN	something
that	WDT	that
mattered	VBD	matter
to	TO	to
him	PP	him
,	,	,
he	PP	he
couldn	NNS	<unknown>
'	POS	'
t	NN	t
not	RB	not
do	VBP	do
.	SENT	.
And	CC	and
he	PP	he
has	VBZ	have
this	DT	this
quote	NN	quote
that	IN	that
I	PP	I
absolutely	RB	absolutely
live	VBP	live
by	IN	by
.	SENT	.
"	``	"
First	RB	first
they	PP	they
ignore	VBP	ignore
you	PP	you
,	,	,
then	RB	then
they	PP	they
laugh	VB	laugh
at	IN	at
you	PP	you
,	,	,
then	RB	then
they	PP	they
fight	VB	fight
you	PP	you
,	,	,
then	RB	then
you	PP	you
win	VBP	win
.	SENT	.
"	``	"
Everything	NN	everything
was	VBD	be
impossible	JJ	impossible
until	IN	until
somebody	NN	somebody
did	VBD	do
it	PP	it
.	SENT	.
You	PP	you
can	MD	can
either	RB	either
hang	VB	hang
around	RP	around
the	DT	the
people	NNS	people
who	WP	who
tell	VBP	tell
you	PP	you
it	PP	it
can	MD	can
'	''	'
t	NN	t
be	VB	be
done	VBN	do
and	CC	and
tell	VB	tell
you	PP	you
you	PP	you
'	POS	'
re	NN	re
stupid	JJ	stupid
for	IN	for
trying	VBG	try
,	,	,
or	CC	or
surround	VBP	surround
yourself	PP	yourself
with	IN	with
the	DT	the
people	NNS	people
who	WP	who
inspire	VBP	inspire
possibility	NN	possibility
,	,	,
the	DT	the
people	NNS	people
who	WP	who
are	VBP	be
in	IN	in
this	DT	this
room	NN	room
.	SENT	.
Because	IN	because
I	PP	I
see	VBP	see
it	PP	it
as	IN	as
our	PP$	our
responsibility	NN	responsibility
to	TO	to
show	VB	show
the	DT	the
world	NN	world
that	IN	that
what	WP	what
'	POS	'
s	NNS	<unknown>
seen	VBN	see
as	IN	as
impossible	JJ	impossible
can	MD	can
become	VB	become
that	DT	that
new	JJ	new
normal	NN	normal
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
already	RB	already
starting	VBG	start
to	TO	to
happen	VB	happen
.	SENT	.
First	RB	first
,	,	,
do	VBP	do
the	DT	the
things	NNS	thing
that	WDT	that
inspire	VBP	inspire
us	PP	us
,	,	,
so	RB	so
we	PP	we
can	MD	can
inspire	VB	inspire
other	JJ	other
people	NNS	people
to	TO	to
do	VB	do
the	DT	the
things	NNS	thing
that	WDT	that
inspire	VBP	inspire
them	PP	them
.	SENT	.
But	CC	but
we	PP	we
can	MD	can
'	''	'
t	NN	t
find	VBP	find
that	IN	that
unless	IN	unless
we	PP	we
know	VBP	know
what	WP	what
we	PP	we
'	POS	'
re	NN	re
looking	VBG	look
for	IN	for
.	SENT	.
We	PP	we
have	VBP	have
to	TO	to
do	VB	do
our	PP$	our
work	NN	work
on	IN	on
ourself	NN	<unknown>
,	,	,
be	VB	be
intentional	JJ	intentional
about	IN	about
that	DT	that
,	,	,
and	CC	and
make	VB	make
those	DT	those
discoveries	NNS	discovery
.	SENT	.
Because	IN	because
I	PP	I
imagine	VBP	imagine
a	DT	a
world	NN	world
where	WRB	where
80	CD	@card@
percent	NN	percent
of	IN	of
people	NNS	people
love	VBP	love
the	DT	the
work	NN	work
they	PP	they
do	VBP	do
.	SENT	.
What	WP	what
would	MD	would
that	RB	that
look	VB	look
like	IN	like
?	SENT	?
What	WP	what
would	MD	would
the	DT	the
innovation	NN	innovation
be	VB	be
like	JJ	like
?	SENT	?
How	WRB	how
would	MD	would
you	PP	you
treat	VB	treat
the	DT	the
people	NNS	people
around	IN	around
you	PP	you
?	SENT	?
Things	NNS	thing
would	MD	would
start	VB	start
to	TO	to
change	VB	change
.	SENT	.
And	CC	and
as	IN	as
we	PP	we
finish	VBP	finish
up	RP	up
,	,	,
I	PP	I
have	VBP	have
just	RB	just
one	CD	one
question	NN	question
to	TO	to
ask	VB	ask
you	PP	you
guys	NNS	guy
,	,	,
and	CC	and
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	VBG	<unknown>
the	DT	the
only	JJ	only
question	NN	question
that	IN	that
matters	NNS	matter
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
what	WP	what
is	VBZ	be
the	DT	the
work	NN	work
you	PP	you
can	MD	can
'	''	'
t	NN	t
not	RB	not
do	VBP	do
?	SENT	?
Discover	VB	discover
that	IN	that
,	,	,
live	VB	live
it	PP	it
,	,	,
not	RB	not
just	RB	just
for	IN	for
you	PP	you
,	,	,
but	CC	but
for	IN	for
everybody	NN	everybody
around	IN	around
you	PP	you
,	,	,
because	IN	because
that	WDT	that
is	VBZ	be
what	WP	what
starts	VBZ	start
to	TO	to
change	VB	change
the	DT	the
world	NN	world
.	SENT	.
What	WP	what
is	VBZ	be
the	DT	the
work	NN	work
you	PP	you
can	MD	can
'	''	'
t	NN	t
not	RB	not
do	VBP	do
?	SENT	?
Thank	VB	thank
you	PP	you
guys	NNS	guy
.	SENT	.
