Chris chris
. .
Whereas whereas
with with
Falcon falcon
9 @card@
, ,
we we
still still
need need
to to
do do
some some
amount amount
of of
refurbishment refurbishment
to to
the the
booster booster
and and
to to
the the
fairing fair
nose nose
cone cone
. .
But but
with with
Starship starship
, ,
the the
design design
goal goal
is be
immediate immediate
re-flight re-flight
. .
So so
you you
just just
refill refill
propellants propellant
and and
go go
again again
. .
And and
this this
is be
gigantic gigantic
. .
Just just
as as
it it
would would
be be
in in
any any
other other
mode mode
of of
transport transport
. .
CA ca
: :
And and
the the
main main
design design
is be
to to
basically basically
take take
100 @card@
plus plus
people people
at at
a a
time time
, ,
plus plus
a a
bunch bunch
of of
things thing
that that
they they
need need
, ,
to to
Mars mars
. .
So so
, ,
first first
of of
all all
, ,
talk talk
about about
that that
piece piece
. .
What what
is be
your your
latest late
timeline timeline
? ?
One one
, ,
for for
the the
first first
time time
, ,
a a
Starship starship
goes go
to to
Mars mars
, ,
presumably presumably
without without
people people
, ,
but but
just just
equipment equipment
. .
Two two
, ,
with with
people people
. .
Three three
, ,
there there
' '
s s
sort sort
of of
, ,
OK ok
, ,
100 @card@
people people
at at
a a
time time
, ,
let let
' '
s s
go go
. .
EM em
: :
Sure sure
. .
And and
just just
to to
put put
the the
cost cost
thing thing
into into
perspective perspective
, ,
the the
expected expect
cost cost
of of
Starship starship
, ,
putting put
100 @card@
tons ton
into into
orbit orbit
, ,
is be
significantly significantly
less less
than than
what what
it it
would would
have have
cost cost
or or
what what
it it
did do
cost cost
to to
put put
our our
tiny tiny
Falcon falcon
1 @card@
rocket rocket
into into
orbit orbit
. .
Just just
as as
the the
cost cost
of of
flying fly
a a
747 747
around around
the the
world world
is be
less less
than than
the the
cost cost
of of
a a
small small
airplane airplane
. .
You you
know know
, ,
a a
small small
airplane airplane
that that
was be
thrown throw
away away
. .
So so
it it
' '
s s
really really
pretty pretty
mind-boggling mind-boggling
that that
the the
giant giant
thing thing
costs cost
less less
, ,
way way
less less
than than
the the
small small
thing thing
. .
So so
it it
doesn doesn
' '
t t
use use
exotic exotic
propellants propellant
or or
things thing
that that
are be
difficult difficult
to to
obtain obtain
on on
Mars mars
. .
It it
uses use
methane methane
as as
fuel fuel
, ,
and and
it it
' '
s s
primarily primarily
oxygen oxygen
, ,
roughly roughly
77-78 @card@
percent percent
oxygen oxygen
by by
weight weight
. .
And and
Mars mars
has have
a a
CO2 co2
atmosphere atmosphere
and and
has have
water water
ice ice
, ,
which which
is be
CO2 co2
plus plus
H2O h2o
, ,
so so
you you
can can
make make
CH4 ch4
, ,
methane methane
, ,
and and
O2 o2
, ,
oxygen oxygen
, ,
on on
Mars mars
. .
CA ca
: :
Presumably presumably
, ,
one one
of of
the the
first first
tasks task
on on
Mars mars
will will
be be
to to
create create
a a
fuel fuel
plant plant
that that
can can
create create
the the
fuel fuel
for for
the the
return return
trips trip
of of
many many
Starships starship
. .
EM em
: :
Yes yes
. .
And and
actually actually
, ,
it it
' '
s s
mostly mostly
going go
to to
be be
oxygen oxygen
plants plant
, ,
because because
it it
' '
s s
78 @card@
percent percent
oxygen oxygen
, ,
22 @card@
percent percent
fuel fuel
. .
But but
the the
fuel fuel
is be
a a
simple simple
fuel fuel
that that
is be
easy easy
to to
create create
on on
Mars mars
. .
And and
in in
many many
other other
parts part
of of
the the
solar solar
system system
. .
So so
basically basically
. .
. .
. .
And and
it it
' '
s s
all all
propulsive propulsive
landing landing
, ,
no no
parachutes parachute
, ,
nothing nothing
thrown throw
away away
. .
It it
has have
a a
heat heat
shield shield
that that
' '
s s
capable capable
of of
entering enter
on on
Earth earth
or or
Mars mars
. .
We we
can can
even even
potentially potentially
go go
to to
Venus venus
. .
but but
you you
don don
' '
t t
want want
to to
go go
there there
. .
Venus venus
is be
hell hell
, ,
almost almost
literally literally
. .
But but
you you
could could
. .
. .
. .
It it
' '
s s
a a
generalized generalize
method method
of of
transport transport
to to
anywhere anywhere
in in
the the
solar solar
system system
, ,
because because
the the
point point
at at
which which
you you
have have
propellant propellant
depo depo
on on
Mars mars
, ,
you you
can can
then then
travel travel
to to
the the
asteroid asteroid
belt belt
and and
to to
the the
moons moon
of of
Jupiter jupiter
and and
Saturn saturn
and and
ultimately ultimately
anywhere anywhere
in in
the the
solar solar
system system
. .
CA ca
: :
But but
your your
main main
focus focus
and and
SpaceX spacex
' '
s s
main main
focus focus
is be
still still
Mars mars
. .
That that
is be
the the
mission mission
. .
That that
is be
where where
most most
of of
the the
effort effort
will will
go go
? ?
Or or
are be
you you
actually actually
imagining imagine
a a
much much
broader broad
array array
of of
uses use
even even
in in
the the
coming come
, ,
you you
know know
, ,
the the
first first
decade decade
or or
so so
of of
uses use
of of
this this
. .
Where where
we we
could could
go go
, ,
for for
example example
, ,
to to
other other
places place
in in
the the
solar solar
system system
to to
explore explore
, ,
perhaps perhaps
NASA nasa
wants want
to to
use use
the the
rocket rocket
for for
that that
reason reason
. .
EM em
: :
Yeah yeah
, ,
NASA nasa
is be
planning plan
to to
use use
a a
Starship starship
to to
return return
to to
the the
moon moon
, ,
to to
return return
people people
to to
the the
moon moon
. .
And and
so so
we we
' '
re re
very very
honored honor
that that
NASA nasa
has have
chosen choose
us us
to to
do do
this this
. .
But but
I i
' '
m m
saying say
it it
is be
a a
generalized generalize
-- --
it it
' '
s s
a a
general general
solution solution
to to
getting get
anywhere anywhere
in in
the the
greater great
solar solar
system system
. .
It it
' '
s s
not not
suitable suitable
for for
going go
to to
another another
star star
system system
, ,
but but
it it
is be
a a
general general
solution solution
for for
transport transport
anywhere anywhere
in in
the the
solar solar
system system
. .
CA ca
: :
Before before
it it
can can
do do
any any
of of
that that
, ,
it it
' '
s s
got get
to to
demonstrate demonstrate
it it
can can
get get
into into
orbit orbit
, ,
you you
know know
, ,
around around
Earth earth
. .
What what
' '
s s
your your
latest late
advice advice
on on
the the
timeline timeline
for for
that that
? ?
EM em
: :
It it
' '
s s
looking look
promising promising
for for
us us
to to
have have
an an
orbital orbital
launch launch
attempt attempt
in in
a a
few few
months month
. .
So so
we we
' '
re re
actually actually
integrating integrate
-- --
will will
be be
integrating integrate
the the
engines engine
into into
the the
booster booster
for for
the the
first first
orbital orbital
flight flight
starting start
in in
about about
a a
week week
or or
two two
. .
And and
the the
launch launch
complex complex
itself itself
is be
ready ready
to to
go go
. .
So so
assuming assume
we we
get get
regulatory regulatory
approval approval
, ,
I i
think think
we we
could could
have have
an an
orbital orbital
launch launch
attempt attempt
within within
a a
few few
months month
. .
CA ca
: :
And and
a a
radical radical
new new
technology technology
like like
this this
presumably presumably
there there
is be
real real
risk risk
on on
those those
early early
attempts attempt
. .
EM em
: :
Oh oh
, ,
100 @card@
percent percent
, ,
yeah yeah
. .
The the
joke joke
I i
make make
all all
the the
time time
is be
that that
excitement excitement
is be
guaranteed guarantee
. .
Success success
is be
not not
guaranteed guarantee
, ,
but but
excitement excitement
certainly certainly
is be
. .
CA ca
: :
But but
the the
last last
I i
saw see
on on
your your
timeline timeline
, ,
you you
' '
ve ve
slightly slightly
put put
back back
the the
expected expect
date date
to to
put put
the the
first first
human human
on on
Mars mars
till till
2029 @card@
, ,
I i
want want
to to
say say
? ?
EM em
: :
Yeah yeah
, ,
I i
mean mean
, ,
so so
let let
' '
s s
see see
. .
I i
mean mean
, ,
we we
have have
built build
a a
production production
system system
for for
Starship starship
, ,
so so
we we
' '
re re
making make
a a
lot lot
of of
ships ship
and and
boosters booster
. .
CA ca
: :
How how
many many
are be
you you
planning plan
to to
make make
actually actually
? ?
EM em
: :
Well well
, ,
we we
' '
re re
currently currently
expecting expect
to to
make make
a a
booster booster
and and
a a
ship ship
roughly roughly
every every
, ,
well well
, ,
initially initially
, ,
roughly roughly
every every
couple couple
of of
months month
, ,
and and
then then
hopefully hopefully
by by
the the
end end
of of
this this
year year
, ,
one one
every every
month month
. .
So so
it it
' '
s s
giant giant
rockets rocket
, ,
and and
a a
lot lot
of of
them them
. .
Just just
talking talk
in in
terms term
of of
rough rough
orders order
of of
magnitude magnitude
, ,
in in
order order
to to
create create
a a
self-sustaining self-sustain
city city
on on
Mars mars
, ,
I i
think think
you you
will will
need need
something something
on on
the the
order order
of of
a a
thousand thousand
ships ship
. .
And and
we we
just just
need need
a a
Helen helen
of of
Sparta sparta
, ,
I i
guess guess
, ,
on on
Mars mars
. .
CA ca
: :
This this
is be
not not
in in
most most
people people
' '
s s
heads head
, ,
Elon elon
. .
EM em
: :
The the
planet planet
that that
launched launch
1 @card@
, ,
000 @card@
ships ship
. .
CA ca
: :
That that
' '
s s
nice nice
. .
But but
this this
is be
not not
in in
most most
people people
' '
s s
heads head
, ,
this this
picture picture
that that
you you
have have
in in
your your
mind mind
. .
There there
' '
s s
basically basically
a a
two-year two-year
window window
, ,
you you
can can
only only
really really
fly fly
to to
Mars mars
conveniently conveniently
every every
two two
years year
. .
You you
were be
picturing picture
that that
during during
the the
2030s 2030s
, ,
every every
couple couple
of of
years year
, ,
something something
like like
1 @card@
, ,
000 @card@
Starships starship
take take
off off
, ,
each each
containing contain
100 @card@
or or
more more
people people
. .
That that
picture picture
is be
just just
completely completely
mind-blowing mind-blowing
to to
me me
. .
That that
sense sense
of of
this this
armada armada
of of
humans human
going go
to to
-- --
EM em
: :
It it
' '
ll ll
be be
like like
" "
Battlestar battlestar
Galactica galactica
, ,
" "
the the
fleet fleet
departs depart
. .
CA ca
: :
And and
you you
think think
that that
it it
can can
basically basically
be be
funded fund
by by
people people
spending spend
maybe maybe
a a
couple couple
hundred hundred
grand grand
on on
a a
ticket ticket
to to
Mars mars
? ?
Is be
that that
price price
about about
where where
it it
has have
been be
? ?
EM em
: :
Well well
, ,
I i
think think
if if
you you
say say
like like
, ,
what what
' '
s s
required require
in in
order order
to to
get get
enough enough
people people
and and
enough enough
cargo cargo
to to
Mars mars
to to
build build
a a
self-sustaining self-sustaining
city city
. .
And and
it it
' '
s s
where where
you you
have have
an an
intersection intersection
of of
sets set
of of
people people
who who
want want
to to
go go
, ,
because because
I i
think think
only only
a a
small small
percentage percentage
of of
humanity humanity
will will
want want
to to
go go
, ,
and and
can can
afford afford
to to
go go
or or
get get
sponsorship sponsorship
in in
some some
manner manner
. .
That that
intersection intersection
of of
sets set
, ,
I i
think think
, ,
needs need
to to
be be
a a
million million
people people
or or
something something
like like
that that
. .
And and
so so
it it
' '
s s
what what
can can
a a
million million
people people
afford afford
, ,
or or
get get
sponsorship sponsorship
for for
, ,
because because
I i
think think
governments government
will will
also also
pay pay
for for
it it
, ,
and and
people people
can can
take take
out out
loans loan
. .
But but
I i
think think
at at
the the
point point
at at
which which
you you
say say
, ,
OK ok
, ,
like like
, ,
if if
moving move
to to
Mars mars
costs cost
are be
, ,
for for
argument argument
' '
s s
sake sake
, ,
$100 $100
, ,
000 @card@
, ,
then then
I i
think think
you you
know know
, ,
almost almost
anyone anyone
can can
work work
and and
save save
up up
and and
eventually eventually
have have
$100 $100
, ,
000 @card@
and and
be be
able able
to to
go go
to to
Mars mars
if if
they they
want want
. .
We we
want want
to to
make make
it it
available available
to to
anyone anyone
who who
wants want
to to
go go
. .
It it
' '
s s
very very
important important
to to
emphasize emphasize
that that
Mars mars
, ,
especially especially
in in
the the
beginning beginning
, ,
will will
not not
be be
luxurious luxurious
. .
It it
will will
be be
dangerous dangerous
, ,
cramped cramped
, ,
difficult difficult
, ,
hard hard
work work
. .
It it
' '
s s
kind kind
of of
like like
that that
Shackleton shackleton
ad ad
for for
going go
to to
the the
Antarctic antarctic
, ,
which which
I i
think think
is be
actually actually
not not
real real
, ,
but but
it it
sounds sound
real real
and and
it it
' '
s s
cool cool
. .
It it
' '
s s
sort sort
of of
like like
, ,
the the
sales sale
pitch pitch
for for
going go
to to
Mars mars
is be
, ,
" "
It it
' '
s s
dangerous dangerous
, ,
it it
' '
s s
cramped cramp
. .
You you
might might
not not
make make
it it
back back
. .
It it
' '
s s
difficult difficult
, ,
it it
' '
s s
hard hard
work work
. .
" "
That that
' '
s s
the the
sales sale
pitch pitch
. .
CA ca
: :
Right right
. .
But but
you you
will will
make make
history history
. .
EM em
: :
But but
it it
' '
ll ll
be be
glorious glorious
. .
CA ca
: :
So so
on on
that that
kind kind
of of
launch launch
rate rate
you you
' '
re re
talking talk
about about
over over
two two
decades decade
, ,
you you
could could
get get
your your
million million
people people
to to
Mars mars
, ,
essentially essentially
. .
Whose whose
city city
is be
it it
? ?
Is be
it it
NASA nasa
' '
s s
city city
, ,
is be
it it
SpaceX spacex
' '
s s
city city
? ?
EM em
: :
It it
' '
s s
the the
people people
of of
Mars mars
' '
city city
. .
The the
reason reason
for for
this this
, ,
I i
mean mean
, ,
I i
feel feel
like like
why why
do do
this this
thing thing
? ?
I i
think think
this this
is be
important important
for for
maximizing maximize
the the
probable probable
lifespan lifespan
of of
humanity humanity
or or
consciousness consciousness
. .
Human human
civilization civilization
could could
come come
to to
an an
end end
for for
external external
reasons reason
, ,
like like
a a
giant giant
meteor meteor
or or
super super
volcanoes volcano
or or
extreme extreme
climate climate
change change
. .
Or or
World world
War war
III iii
, ,
or or
you you
know know
, ,
any any
one one
of of
a a
number number
of of
reasons reason
. .
But but
the the
probable probable
life life
span span
of of
civilizational civilizational
consciousness consciousness
as as
we we
know know
it it
, ,
which which
we we
should should
really really
view view
as as
this this
very very
delicate delicate
thing thing
, ,
like like
a a
small small
candle candle
in in
a a
vast vast
darkness darkness
. .
That that
is be
what what
appears appear
to to
be be
the the
case case
. .
We we
' '
re re
in in
this this
vast vast
darkness darkness
of of
space space
, ,
and and
there there
' '
s s
this this
little little
candle candle
of of
consciousness consciousness
that that
' '
s s
only only
really really
come come
about about
after after
4 @card@
. .
5 @card@
billion billion
years year
, ,
and and
it it
could could
just just
go go
out out
. .
CA ca
: :
I i
think think
that that
' '
s s
powerful powerful
, ,
and and
I i
think think
a a
lot lot
of of
people people
will will
be be
inspired inspire
by by
that that
vision vision
. .
And and
the the
reason reason
you you
need need
the the
million million
people people
is be
because because
there there
has have
to to
be be
enough enough
people people
there there
to to
do do
everything everything
that that
you you
need need
to to
survive survive
. .
EM em
: :
Really really
, ,
like like
the the
critical critical
threshold threshold
is be
if if
the the
ships ship
from from
Earth earth
stop stop
coming come
for for
any any
reason reason
, ,
does do
the the
Mars mars
City city
die die
out out
or or
not not
? ?
And and
so so
we we
have have
to to
-- --
You you
know know
, ,
people people
talk talk
about about
like like
, ,
the the
sort sort
of of
, ,
the the
great great
filters filter
, ,
the the
things thing
that that
perhaps perhaps
, ,
you you
know know
, ,
we we
talk talk
about about
the the
Fermi fermi
paradox paradox
, ,
and and
where where
are be
the the
aliens alien
? ?
Well well
maybe maybe
there there
are be
these these
various various
great great
filters filter
that that
the the
aliens alien
didn didn
' '
t t
pass pass
, ,
and and
so so
they they
eventually eventually
just just
ceased cease
to to
exist exist
. .
And and
one one
of of
the the
great great
filters filter
is be
becoming become
a a
multi-planet multi-planet
species species
. .
So so
we we
want want
to to
pass pass
that that
filter filter
. .
And and
I i
' '
ll ll
be be
long-dead long-dead
before before
this this
is be
, ,
you you
know know
, ,
a a
real real
thing thing
, ,
before before
it it
happens happen
. .
But but
I i
' '
d d
like like
to to
at at
least least
see see
us us
make make
great great
progress progress
in in
this this
direction direction
. .
CA ca
: :
Given give
how how
tortured tortured
the the
Earth earth
is be
right right
now now
, ,
how how
much much
we we
' '
re re
beating beat
each each
other other
up up
, ,
shouldn shouldn
' '
t t
there there
be be
discussions discussion
going go
on on
with with
everyone everyone
who who
is be
dreaming dream
about about
Mars mars
to to
try try
to to
say say
, ,
we we
' '
ve ve
got get
a a
once once
in in
a a
civilization civilization
' '
s s
chance chance
to to
make make
some some
new new
rules rule
here here
? ?
Should should
someone someone
be be
trying try
to to
lead lead
those those
discussions discussion
to to
figure figure
out out
what what
it it
means mean
for for
this this
to to
be be
the the
people people
of of
Mars mars
' '
City city
? ?
EM em
: :
Well well
, ,
I i
think think
ultimately ultimately
this this
will will
be be
up up
to to
the the
people people
of of
Mars mars
to to
decide decide
how how
they they
want want
to to
rethink rethink
society society
. .
Yeah yeah
there there
' '
s s
certainly certainly
risk risk
there there
. .
And and
hopefully hopefully
the the
people people
of of
Mars mars
will will
be be
more more
enlightened enlightened
and and
will will
not not
fight fight
amongst amongst
each each
other other
too too
much much
. .
I i
mean mean
, ,
I i
have have
some some
recommendations recommendation
, ,
which which
people people
of of
Mars mars
may may
choose choose
to to
listen listen
to to
or or
not not
. .
I i
would would
advocate advocate
for for
more more
of of
a a
direct direct
democracy democracy
, ,
not not
a a
representative representative
democracy democracy
, ,
and and
laws law
that that
are be
short short
enough enough
for for
people people
to to
understand understand
. .
Where where
it it
is be
harder hard
to to
create create
laws law
than than
to to
get get
rid rid
of of
them them
. .
CA ca
: :
Coming come
back back
a a
bit bit
nearer near
term term
, ,
I i
' '
d d
love love
you you
to to
just just
talk talk
a a
bit bit
about about
some some
of of
the the
other other
possibility possibility
space space
that that
Starship starship
seems seem
to to
have have
created create
. .
So so
given give
-- --
Suddenly suddenly
we we
' '
ve ve
got get
this this
ability ability
to to
move move
100 @card@
tons-plus tons-plus
into into
orbit orbit
. .
So so
we we
' '
ve ve
just just
launched launch
the the
James james
Webb webb
telescope telescope
, ,
which which
is be
an an
incredible incredible
thing thing
. .
It it
' '
s s
unbelievable unbelievable
. .
EM em
: :
Exquisite exquisite
piece piece
of of
technology technology
. .
CA ca
: :
Exquisite exquisite
piece piece
of of
technology technology
. .
But but
people people
spent spend
two two
years year
trying try
to to
figure figure
out out
how how
to to
fold fold
up up
this this
thing thing
. .
It it
' '
s s
a a
three-ton three-ton
telescope telescope
. .
EM em
: :
We we
can can
make make
it it
a a
lot lot
easier easy
if if
you you
' '
ve ve
got get
more more
volume volume
and and
mass mass
. .
CA ca
: :
But but
let let
' '
s s
ask ask
a a
different different
question question
. .
Which which
is be
, ,
how how
much much
more more
powerful powerful
a a
telescope telescope
could could
someone someone
design design
based base
on on
using use
Starship starship
, ,
for for
example example
? ?
EM em
: :
I i
mean mean
, ,
roughly roughly
, ,
I i
' '
d d
say say
it it
' '
s s
probably probably
an an
order order
of of
magnitude magnitude
more more
resolution resolution
. .
If if
you you
' '
ve ve
got get
100 @card@
tons ton
and and
a a
thousand thousand
cubic cubic
meters meter
volume volume
, ,
which which
is be
roughly roughly
what what
we we
have have
. .
CA ca
: :
And and
what what
about about
other other
exploration exploration
through through
the the
solar solar
system system
? ?
I i
mean mean
, ,
I i
' '
m m
you you
know know
-- --
EM em
: :
Europa europa
is be
a a
big big
question question
mark mark
. .
CA ca
: :
Right right
, ,
so so
there there
' '
s s
an an
ocean ocean
there there
. .
And and
what what
you you
really really
want want
to to
do do
is be
to to
drop drop
a a
submarine submarine
into into
that that
ocean ocean
. .
EM em
: :
Maybe maybe
there there
' '
s s
like like
, ,
some some
squid squid
civilization civilization
, ,
cephalopod cephalopod
civilization civilization
under under
the the
ice ice
of of
Europa europa
. .
That that
would would
be be
pretty pretty
interesting interesting
. .
CA ca
: :
I i
mean mean
, ,
Elon elon
, ,
if if
you you
could could
take take
a a
submarine submarine
to to
Europa europa
and and
we we
see see
pictures picture
of of
this this
thing thing
being be
devoured devour
by by
a a
squid squid
, ,
that that
would would
honestly honestly
be be
the the
happiest happy
moment moment
of of
my my
life life
. .
EM em
: :
Pretty pretty
wild wild
, ,
yeah yeah
. .
CA ca
: :
What what
other other
possibilities possibility
are be
out out
there there
? ?
Like like
, ,
it it
feels feel
like like
if if
you you
' '
re re
going go
to to
create create
a a
thousand thousand
of of
these these
things thing
, ,
they they
can can
only only
fly fly
to to
Mars mars
every every
two two
years year
. .
What what
are be
they they
doing do
the the
rest rest
of of
the the
time time
? ?
It it
feels feel
like like
there there
' '
s s
this this
explosion explosion
of of
possibility possibility
that that
I i
don don
' '
t t
think think
people people
are be
really really
thinking think
about about
. .
EM em
: :
I i
don don
' '
t t
know know
, ,
we we
' '
ve ve
certainly certainly
got get
a a
long long
way way
to to
go go
. .
As as
you you
alluded allude
to to
earlier earlier
, ,
we we
still still
have have
to to
get get
to to
orbit orbit
. .
And and
then then
after after
we we
get get
to to
orbit orbit
, ,
we we
have have
to to
really really
prove prove
out out
and and
refine refine
full full
and and
rapid rapid
reusability reusability
. .
That that
' '
ll ll
take take
a a
moment moment
. .
But but
I i
do do
think think
we we
will will
solve solve
this this
. .
I i
' '
m m
highly highly
confident confident
we we
will will
solve solve
this this
at at
this this
point point
. .
CA ca
: :
Do do
you you
ever ever
wake wake
up up
with with
the the
fear fear
that that
there there
' '
s s
going go
to to
be be
this this
Hindenburg hindenburg
moment moment
for for
SpaceX spacex
where where
. .
. .
. .
EM em
: :
We we
' '
ve ve
had have
many many
Hindenburg hindenburg
. .
Well well
, ,
we we
' '
ve ve
never never
had have
Hindenburg hindenburg
moments moment
with with
people people
, ,
which which
is be
very very
important important
. .
Big big
difference difference
. .
We we
' '
ve ve
blown blow
up up
quite quite
a a
few few
rockets rocket
. .
So so
there there
' '
s s
a a
whole whole
compilation compilation
online online
that that
we we
put put
together together
and and
others other
put put
together together
, ,
it it
' '
s s
showing showing
rockets rocket
are be
hard hard
. .
I i
mean mean
, ,
the the
sheer sheer
amount amount
of of
energy energy
going go
through through
a a
rocket rocket
boggles boggle
the the
mind mind
. .
So so
, ,
you you
know know
, ,
getting get
out out
of of
Earth earth
' '
s s
gravity gravity
well well
is be
difficult difficult
. .
We we
have have
a a
strong strong
gravity gravity
and and
a a
thick thick
atmosphere atmosphere
. .
And and
Mars mars
, ,
which which
is be
less less
than than
40 @card@
percent percent
, ,
it it
' '
s s
like like
, ,
37 @card@
percent percent
of of
Earth earth
' '
s s
gravity gravity
and and
has have
a a
thin thin
atmosphere atmosphere
. .
The the
ship ship
alone alone
can can
go go
all all
the the
way way
from from
the the
surface surface
of of
Mars mars
to to
the the
surface surface
of of
Earth earth
. .
Whereas whereas
getting get
to to
Mars mars
requires require
a a
giant giant
booster booster
and and
orbital orbital
refilling refill
. .
CA ca
: :
So so
, ,
Elon elon
, ,
as as
I i
think think
more more
about about
this this
incredible incredible
array array
of of
things thing
that that
you you
' '
re re
involved involve
with with
, ,
I i
keep keep
seeing see
these these
synergies synergy
, ,
to to
use use
a a
horrible horrible
word word
, ,
between between
them them
. .
You you
know know
, ,
for for
example example
, ,
the the
robots robot
you you
' '
re re
building building
from from
Tesla tesla
could could
possibly possibly
be be
pretty pretty
handy handy
on on
Mars mars
, ,
doing do
some some
of of
the the
dangerous dangerous
work work
and and
so so
forth forth
. .
I i
mean mean
, ,
maybe maybe
there there
' '
s s
a a
scenario scenario
where where
your your
city city
on on
Mars mars
doesn doesn
' '
t t
need need
a a
million million
people people
, ,
it it
needs need
half half
a a
million million
people people
and and
half half
a a
million million
robots robot
. .
And and
that that
' '
s s
a a
possibility possibility
. .
Maybe maybe
The the
Boring boring
Company company
could could
play play
a a
role role
helping helping
create create
some some
of of
the the
subterranean subterranean
dwelling dwelling
spaces space
that that
you you
might might
need need
. .
EM em
: :
Yeah yeah
. .
CA ca
: :
Back back
on on
planet planet
Earth earth
, ,
it it
seems seem
like like
a a
partnership partnership
between between
Boring boring
Company company
and and
Tesla tesla
could could
offer offer
an an
unbelievable unbelievable
deal deal
to to
a a
city city
to to
say say
, ,
we we
will will
create create
for for
you you
a a
3D 3d
network network
of of
tunnels tunnel
populated populate
by by
robo-taxis robo-taxis
that that
will will
offer offer
fast fast
, ,
low-cost low-cost
transport transport
to to
anyone anyone
. .
You you
know know
, ,
full full
self-driving self-driving
may may
or or
may may
not not
be be
done do
this this
year year
. .
And and
in in
some some
cities city
, ,
like like
, ,
somewhere somewhere
like like
Mumbai mumbai
, ,
I i
suspect suspect
won win
' '
t t
be be
done do
for for
a a
decade decade
. .
EM em
: :
Some some
places place
are be
more more
challenging challenging
than than
others other
. .
CA ca
: :
But but
today today
, ,
today today
, ,
with with
what what
you you
' '
ve ve
got get
, ,
you you
could could
put put
a a
3D 3d
network network
of of
tunnels tunnel
under under
there there
. .
EM em
: :
Oh oh
, ,
if if
it it
' '
s s
just just
in in
a a
tunnel tunnel
, ,
that that
' '
s s
a a
solved solve
problem problem
. .
CA ca
: :
Exactly exactly
, ,
full full
self-driving self-driving
is be
a a
solved solve
problem problem
. .
To to
me me
, ,
there there
' '
s s
amazing amazing
synergy synergy
there there
. .
With with
Starship starship
, ,
you you
know know
, ,
Gwynne gwynne
Shotwell shotwell
talked talk
about about
by by
2028 @card@
having have
from from
city city
to to
city city
, ,
you you
know know
, ,
transport transport
on on
planet planet
Earth earth
. .
EM em
: :
This this
is be
a a
real real
possibility possibility
. .
The the
fastest fast
way way
to to
get get
from from
one one
place place
to to
another another
, ,
if if
it it
' '
s s
a a
long long
distance distance
, ,
is be
a a
rocket rocket
. .
It it
' '
s s
basically basically
an an
ICBM icbm
. .
CA ca
: :
But but
it it
has have
to to
land land
-- --
Because because
it it
' '
s s
an an
ICBM icbm
, ,
it it
has have
to to
land land
probably probably
offshore offshore
, ,
because because
it it
' '
s s
loud loud
. .
So so
why why
not not
have have
a a
tunnel tunnel
that that
then then
connects connect
to to
the the
city city
with with
Tesla tesla
? ?
And and
Neuralink neuralink
. .
I i
mean mean
, ,
if if
you you
going go
to to
go go
to to
Mars mars
having have
a a
telepathic telepathic
connection connection
with with
loved love
ones one
back back
home home
, ,
even even
if if
there there
' '
s s
a a
time time
delay delay
. .
. .
. .
EM em
: :
These these
are be
not not
intended intend
to to
be be
connected connect
, ,
by by
the the
way way
. .
But but
there there
certainly certainly
could could
be be
some some
synergies synergy
, ,
yeah yeah
. .
CA ca
: :
Surely surely
there there
is be
a a
growing grow
argument argument
that that
you you
should should
actually actually
put put
all all
these these
things thing
together together
into into
one one
company company
and and
just just
have have
a a
company company
devoted devote
to to
creating create
a a
future future
that that
' '
s s
exciting exciting
, ,
and and
let let
a a
thousand thousand
flowers flower
bloom bloom
. .
Have have
you you
been be
thinking think
about about
that that
? ?
EM em
: :
I i
mean mean
, ,
it it
is be
tricky tricky
because because
Tesla tesla
is be
a a
publicly-traded publicly-trade
company company
, ,
and and
the the
investor investor
base base
of of
Tesla tesla
and and
SpaceX spacex
and and
certainly certainly
Boring boring
Company company
and and
Neuralink neuralink
are be
quite quite
different different
. .
Boring boring
Company company
and and
Neuralink neuralink
are be
tiny tiny
companies company
. .
CA ca
: :
By by
comparison comparison
. .
EM em
: :
Yeah yeah
, ,
Tesla tesla
' '
s s
got get
110 @card@
, ,
000 @card@
people people
. .
SpaceX spacex
I i
think think
is be
around around
12 @card@
, ,
000 @card@
people people
. .
Boring boring
Company company
and and
Neuralink neuralink
are be
both both
under under
200 @card@
people people
. .
So so
they they
' '
re re
little little
, ,
tiny tiny
companies company
, ,
but but
they they
will will
probably probably
get get
bigger big
in in
the the
future future
. .
They they
will will
get get
bigger big
in in
the the
future future
. .
It it
' '
s s
not not
that that
easy easy
to to
sort sort
of of
combine combine
these these
things thing
. .
CA ca
: :
Traditionally traditionally
, ,
you you
have have
said say
that that
for for
SpaceX spacex
especially especially
, ,
you you
wouldn wouldn
' '
t t
want want
it it
public public
, ,
because because
public public
investors investor
wouldn wouldn
' '
t t
support support
the the
craziness craziness
of of
the the
idea idea
of of
going go
to to
Mars mars
or or
whatever whatever
. .
EM em
: :
Yeah yeah
, ,
making make
life life
multi-planetary multi-planetary
is be
outside outside
of of
the the
normal normal
time time
horizon horizon
of of
Wall wall
Street street
analysts analyst
. .
To to
say say
the the
least least
. .
CA ca
: :
I i
think think
something something
' '
s s
changed change
, ,
though though
. .
What what
' '
s s
changed change
is be
that that
Tesla tesla
is be
now now
so so
powerful powerful
and and
so so
big big
and and
throws throw
off off
so so
much much
cash cash
that that
you you
actually actually
could could
connect connect
the the
dots dot
here here
. .
Just just
tell tell
the the
public public
