Chris	NP	Chris
being	VBG	be
kind	NN	kind
of	IN	of
pedestrian	NN	pedestrian
and	CC	and
is	VBZ	be
—	:	-
I	PP	I
mean	VBP	mean
,	,	,
his	PP$	his
most	RBS	most
famous	JJ	famous
quote	NN	quote
is	VBZ	be
,	,	,
"	``	"
Genius	NN	genius
is	VBZ	be
one	CD	one
percent	NN	percent
inspiration	NN	inspiration
and	CC	and
99	CD	@card@
percent	NN	percent
perspiration	NN	perspiration
.	SENT	.
"	``	"
And	CC	and
I	PP	I
'	POS	'
m	NN	m
in	IN	in
the	DT	the
Edison	NP	Edison
camp	NN	camp
,	,	,
even	RB	even
if	IN	if
people	NNS	people
don	NN	don
'	POS	'
t	NN	t
always	RB	always
like	IN	like
him	PP	him
.	SENT	.
Because	IN	because
if	IN	if
you	PP	you
actually	RB	actually
compare	VBP	compare
the	DT	the
two	CD	two
,	,	,
Tesla	NN	tesla
has	VBZ	have
kind	NN	kind
of	IN	of
this	DT	this
mind	NN	mind
grab	VB	grab
these	DT	these
days	NNS	day
,	,	,
but	CC	but
who	WP	who
actually	RB	actually
changed	VBD	change
the	DT	the
world	NN	world
?	SENT	?
Edison	NP	Edison
may	MD	may
not	RB	not
have	VB	have
been	VBN	be
a	DT	a
nice	JJ	nice
person	NN	person
,	,	,
he	PP	he
did	VBD	do
a	DT	a
lot	NN	lot
of	IN	of
things	NNS	thing
—	:	-
he	PP	he
was	VBD	be
maybe	RB	maybe
not	RB	not
so	RB	so
intellectual	JJ	intellectual
,	,	,
not	RB	not
so	RB	so
visionary	JJ	visionary
.	SENT	.
But	CC	but
I	PP	I
think	VBP	think
I	PP	I
'	''	'
m	NN	m
more	JJR	more
of	IN	of
an	DT	an
Edison	NP	Edison
than	IN	than
a	DT	a
Tesla	NN	tesla
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
our	PP$	our
theme	NN	theme
at	IN	at
TED	VB	ted
this	DT	this
week	NN	week
is	VBZ	be
dreams	NNS	dream
—	:	-
big	JJ	big
,	,	,
bold	JJ	bold
,	,	,
audacious	JJ	audacious
dreams	NNS	dream
.	SENT	.
You	PP	you
'	''	'
re	IN	re
really	RB	really
the	DT	the
antidote	NN	antidote
to	TO	to
that	DT	that
.	SENT	.
LT	NN	LT
:	:	:
I	PP	I
'	POS	'
m	NN	m
trying	VBG	try
to	TO	to
dial	VB	dial
it	PP	it
down	RP	down
a	DT	a
bit	NN	bit
,	,	,
yes	UH	yes
.	SENT	.
CA	MD	ca
:	:	:
That	WDT	that
'	POS	'
s	NNS	<unknown>
good	JJ	good
.	SENT	.
We	PP	we
embrace	VBP	embrace
you	PP	you
,	,	,
we	PP	we
embrace	VBP	embrace
you	PP	you
.	SENT	.
Companies	NNS	company
like	IN	like
Google	NP	<unknown>
and	CC	and
many	JJ	many
others	NNS	other
have	VBP	have
made	VBN	make
,	,	,
arguably	RB	arguably
,	,	,
like	VB	like
,	,	,
billions	NNS	billion
of	IN	of
dollars	NNS	dollar
out	IN	out
of	IN	of
your	PP$	your
software	NN	software
.	SENT	.
Does	VBZ	do
that	RB	that
piss	VB	piss
you	PP	you
off	RP	off
?	SENT	?
LT	NP	Lt
:	:	:
No	UH	no
.	SENT	.
No	UH	no
,	,	,
it	PP	it
doesn	NNS	<unknown>
'	POS	'
t	NN	t
piss	VB	piss
me	PP	me
off	RP	off
for	IN	for
several	JJ	several
reasons	NNS	reason
.	SENT	.
And	CC	and
one	CD	one
of	IN	of
them	PP	them
is	VBZ	be
,	,	,
I	PP	I
'	POS	'
m	NN	m
doing	VBG	do
fine	NN	fine
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
really	RB	really
doing	VBG	do
fine	NN	fine
.	SENT	.
But	CC	but
the	DT	the
other	JJ	other
reason	NN	reason
is	VBZ	be
—	:	-
I	PP	I
mean	VBP	mean
,	,	,
without	IN	without
doing	VBG	do
the	DT	the
whole	JJ	whole
open	JJ	open
source	NN	source
and	CC	and
really	RB	really
letting	VBG	let
go	VB	go
thing	NN	thing
,	,	,
Linux	NP	Linux
would	MD	would
never	RB	never
have	VB	have
been	VBN	be
what	WP	what
it	PP	it
is	VBZ	be
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
brought	VBD	bring
experiences	NNS	experience
I	PP	I
don	VBP	don
'	''	'
t	NN	t
really	RB	really
enjoy	VBP	enjoy
,	,	,
public	JJ	public
talking	NN	talking
,	,	,
but	CC	but
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
,	,	,
this	DT	this
is	VBZ	be
an	DT	an
experience	NN	experience
.	SENT	.
Trust	VB	trust
me	PP	me
.	SENT	.
So	RB	so
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
lot	NN	lot
of	IN	of
things	NNS	thing
going	VBG	go
on	IN	on
that	WDT	that
make	VBP	make
me	PP	me
a	DT	a
very	RB	very
happy	JJ	happy
man	NN	man
and	CC	and
thinking	VBG	think
I	PP	I
did	VBD	do
the	DT	the
right	JJ	right
choices	NNS	choice
.	SENT	.
CA	MD	ca
:	:	:
Is	VBZ	be
the	DT	the
open	JJ	open
source	NN	source
idea	NN	idea
—	:	-
this	DT	this
is	VBZ	be
,	,	,
I	PP	I
think	VBP	think
we	PP	we
'	''	'
ll	NN	ll
end	NN	end
here	RB	here
—	:	-
is	VBZ	be
the	DT	the
open	JJ	open
source	NN	source
idea	NN	idea
fully	RB	fully
realized	VBD	realize
now	RB	now
in	IN	in
the	DT	the
world	NN	world
,	,	,
or	CC	or
is	VBZ	be
there	RB	there
more	RBR	more
that	IN	that
it	PP	it
could	MD	could
go	VB	go
,	,	,
are	VBP	be
there	RB	there
more	JJR	more
things	NNS	thing
that	IN	that
it	PP	it
could	MD	could
do	VB	do
?	SENT	?
LT	NN	LT
:	:	:
So	RB	so
,	,	,
I	PP	I
'	POS	'
m	NN	m
of	IN	of
two	CD	two
minds	NNS	mind
there	RB	there
.	SENT	.
I	PP	I
think	VBP	think
one	CD	one
reason	NN	reason
open	JJ	open
source	NN	source
works	VBZ	work
so	RB	so
well	RB	well
in	IN	in
code	NN	code
is	VBZ	be
that	IN	that
at	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
day	NN	day
,	,	,
code	NN	code
tends	VBZ	tend
to	TO	to
be	VB	be
somewhat	RB	somewhat
black	JJ	black
and	CC	and
white	JJ	white
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
often	RB	often
a	DT	a
fairly	RB	fairly
good	JJ	good
way	NN	way
to	TO	to
decide	VB	decide
,	,	,
this	DT	this
is	VBZ	be
done	VBN	do
correctly	RB	correctly
and	CC	and
this	DT	this
is	VBZ	be
not	RB	not
done	VBN	do
well	RB	well
.	SENT	.
Code	NP	Code
either	RB	either
works	VBZ	work
or	CC	or
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
,	,	,
which	WDT	which
means	VBZ	mean
that	IN	that
there	EX	there
'	''	'
s	VBG	<unknown>
less	JJR	less
room	NN	room
for	IN	for
arguments	NNS	argument
.	SENT	.
And	CC	and
we	PP	we
have	VBP	have
arguments	NNS	argument
despite	IN	despite
this	DT	this
,	,	,
right	RB	right
?	SENT	?
In	IN	in
many	JJ	many
other	JJ	other
areas	NNS	area
—	:	-
I	PP	I
mean	VBP	mean
,	,	,
people	NNS	people
have	VBP	have
talked	VBN	talk
about	IN	about
open	JJ	open
politics	NNS	politics
and	CC	and
things	NNS	thing
like	IN	like
that	DT	that
—	:	-
and	CC	and
it	PP	it
'	POS	'
s	NN	S
really	RB	really
hard	JJ	hard
sometimes	RB	sometimes
to	TO	to
say	VB	say
that	DT	that
,	,	,
yes	UH	yes
,	,	,
you	PP	you
can	MD	can
apply	VB	apply
the	DT	the
same	JJ	same
principles	NNS	principle
in	IN	in
some	DT	some
other	JJ	other
areas	NNS	area
just	RB	just
because	IN	because
the	DT	the
black	JJ	black
and	CC	and
white	JJ	white
turns	NNS	turn
into	IN	into
not	RB	not
just	RB	just
gray	JJ	gray
,	,	,
but	CC	but
different	JJ	different
colors	NNS	color
.	SENT	.
So	RB	so
,	,	,
obviously	RB	obviously
open	JJ	open
source	NN	source
in	IN	in
science	NN	science
is	VBZ	be
making	VBG	make
a	DT	a
comeback	NN	comeback
.	SENT	.
Science	NN	science
was	VBD	be
there	RB	there
first	JJ	first
.	SENT	.
But	CC	but
then	RB	then
science	NN	science
ended	VBD	end
up	RP	up
being	VBG	be
pretty	RB	pretty
closed	VBN	close
,	,	,
with	IN	with
very	RB	very
expensive	JJ	expensive
journals	NNS	journal
and	CC	and
some	DT	some
of	IN	of
that	DT	that
going	VBG	go
on	RP	on
.	SENT	.
And	CC	and
open	JJ	open
source	NN	source
is	VBZ	be
making	VBG	make
a	DT	a
comeback	NN	comeback
in	IN	in
science	NN	science
,	,	,
with	IN	with
things	NNS	thing
like	IN	like
arXiv	NN	<unknown>
and	CC	and
open	JJ	open
journals	NNS	journal
.	SENT	.
Wikipedia	NP	<unknown>
changed	VBD	change
the	DT	the
world	NN	world
,	,	,
too	RB	too
.	SENT	.
So	RB	so
there	EX	there
are	VBP	be
other	JJ	other
examples	NNS	example
,	,	,
I	PP	I
'	POS	'
m	NN	m
sure	RB	sure
there	EX	there
are	VBP	be
more	JJR	more
to	TO	to
come	VB	come
.	SENT	.
CA	MD	ca
:	:	:
But	CC	but
you	PP	you
'	POS	'
re	NN	re
not	RB	not
a	DT	a
visionary	NN	visionary
,	,	,
and	CC	and
so	IN	so
it	PP	it
'	POS	'
s	NN	S
not	RB	not
up	RB	up
to	TO	to
you	PP	you
to	TO	to
name	VB	name
them	PP	them
.	SENT	.
LT	NP	Lt
:	:	:
No	UH	no
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
up	RP	up
to	TO	to
you	PP	you
guys	VBZ	guy
to	TO	to
make	VB	make
them	PP	them
,	,	,
right	RB	right
?	SENT	?
CA	MD	ca
:	:	:
Exactly	RB	exactly
.	SENT	.
Linus	NP	Linus
Torvalds	NP	<unknown>
,	,	,
thank	VBP	thank
you	PP	you
for	IN	for
Linux	NP	Linux
,	,	,
thank	VBP	thank
you	PP	you
for	IN	for
the	DT	the
Internet	NN	Internet
,	,	,
thank	VB	thank
you	PP	you
for	IN	for
all	PDT	all
those	DT	those
Android	JJ	android
phones	NNS	phone
.	SENT	.
Thank	VB	thank
you	PP	you
for	IN	for
coming	VBG	come
here	RB	here
to	TO	to
TED	VB	ted
and	CC	and
revealing	VBG	reveal
so	RB	so
much	RB	much
of	IN	of
yourself	PP	yourself
.	SENT	.
LT	NN	LT
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
