Chris	NP	Chris
learning	VBG	learn
how	WRB	how
to	TO	to
do	VB	do
jihad	NN	jihad
and	CC	and
have	VBP	have
expressed	VBN	express
intent	NN	intent
to	TO	to
go	VB	go
out	RP	out
and	CC	and
do	VBP	do
that	IN	that
later	RBR	later
on	IN	on
in	IN	in
their	PP$	their
home	NN	home
countries	NNS	country
.	SENT	.
You	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
places	NNS	place
like	IN	like
Iraq	NP	Iraq
,	,	,
which	WDT	which
is	VBZ	be
suffering	VBG	suffer
from	IN	from
a	DT	a
high	JJ	high
level	NN	level
of	IN	of
sectarian	JJ	sectarian
violence	NN	violence
,	,	,
again	RB	again
a	DT	a
breeding	VBG	breed
ground	NN	ground
for	IN	for
terrorism	NN	terrorism
.	SENT	.
And	CC	and
you	PP	you
have	VBP	have
the	DT	the
activity	NN	activity
in	IN	in
the	DT	the
Horn	NP	Horn
of	IN	of
Africa	NP	Africa
and	CC	and
the	DT	the
Sahel	NP	Sahel
area	NN	area
of	IN	of
Africa	NP	Africa
.	SENT	.
Again	RB	again
,	,	,
lots	NNS	lot
of	IN	of
weak	JJ	weak
governance	NN	governance
which	WDT	which
forms	VBZ	form
a	DT	a
breeding	VBG	breed
ground	NN	ground
for	IN	for
terrorist	JJ	terrorist
activity	NN	activity
.	SENT	.
So	RB	so
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
very	RB	very
serious	JJ	serious
.	SENT	.
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NN	S
number	NN	number
one	CD	one
.	SENT	.
I	PP	I
think	VBP	think
number	NN	number
two	CD	two
is	VBZ	be
cyber	NN	<unknown>
threat	NN	threat
.	SENT	.
I	PP	I
think	VBP	think
cyber	NN	<unknown>
is	VBZ	be
a	DT	a
threat	NN	threat
in	IN	in
three	CD	three
ways	NNS	way
:	:	:
One	CD	one
way	NN	way
,	,	,
and	CC	and
probably	RB	probably
the	DT	the
most	RBS	most
common	JJ	common
way	NN	way
that	IN	that
people	NNS	people
have	VBP	have
heard	VBN	hear
about	IN	about
it	PP	it
,	,	,
is	VBZ	be
due	JJ	due
to	TO	to
the	DT	the
theft	NN	theft
of	IN	of
intellectual	JJ	intellectual
property	NN	property
,	,	,
so	RB	so
basically	RB	basically
,	,	,
foreign	JJ	foreign
countries	NNS	country
going	VBG	go
in	IN	in
,	,	,
stealing	VBG	steal
companies	NNS	company
'	POS	'
secrets	NNS	secret
,	,	,
and	CC	and
then	RB	then
providing	VBG	provide
that	DT	that
information	NN	information
to	TO	to
state-owned	JJ	state-owned
enterprises	NNS	enterprise
or	CC	or
companies	NNS	company
connected	VBN	connect
to	TO	to
the	DT	the
government	NN	government
to	TO	to
help	VB	help
them	PP	them
leapfrog	VB	leapfrog
technology	NN	technology
or	CC	or
to	TO	to
gain	VB	gain
business	NN	business
intelligence	NN	intelligence
that	RB	that
'	POS	'
s	NN	S
then	RB	then
used	VBN	use
to	TO	to
win	VB	win
contracts	NNS	contract
overseas	RB	overseas
.	SENT	.
That	DT	that
is	VBZ	be
a	DT	a
hugely	RB	hugely
costly	JJ	costly
set	NN	set
of	IN	of
activities	NNS	activity
that	WDT	that
'	POS	'
s	NNS	<unknown>
going	VBG	go
on	IN	on
right	RB	right
now	RB	now
.	SENT	.
Several	JJ	several
nation-	NN	<unknown>
states	NNS	state
are	VBP	be
doing	VBG	do
it	PP	it
.	SENT	.
Second	JJ	second
is	VBZ	be
the	DT	the
denial-of-service	JJ	<unknown>
attacks	NNS	attack
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
probably	RB	probably
aware	JJ	aware
that	IN	that
there	EX	there
have	VBP	have
been	VBN	be
a	DT	a
spate	NN	spate
of	IN	of
those	DT	those
directed	VBN	direct
against	IN	against
the	DT	the
U	NP	U
.	SENT	.
S	NP	S
.	SENT	.
financial	JJ	financial
sector	NN	sector
since	IN	since
2012	CD	@card@
.	SENT	.
Again	RB	again
,	,	,
that	IN	that
'	POS	'
s	NNS	<unknown>
a	DT	a
nation-state	NN	nation-state
who	WP	who
is	VBZ	be
executing	VBG	execute
those	DT	those
attacks	NNS	attack
,	,	,
and	CC	and
they	PP	they
'	POS	'
re	NN	re
doing	VBG	do
that	IN	that
as	IN	as
a	DT	a
semi-anonymous	JJ	semi-anonymous
way	NN	way
of	IN	of
reprisal	NN	reprisal
.	SENT	.
And	CC	and
the	DT	the
last	JJ	last
one	CD	one
is	VBZ	be
destructive	JJ	destructive
attacks	NNS	attack
,	,	,
and	CC	and
those	DT	those
are	VBP	be
the	DT	the
ones	NNS	one
that	WDT	that
concern	VBP	concern
me	PP	me
the	DT	the
most	JJS	most
.	SENT	.
Those	DT	those
are	VBP	be
on	IN	on
the	DT	the
rise	NN	rise
.	SENT	.
You	PP	you
have	VBP	have
the	DT	the
attack	NN	attack
against	IN	against
Saudi	NP	Saudi
Aramco	NP	Aramco
in	IN	in
2012	CD	@card@
,	,	,
August	NP	August
of	IN	of
2012	CD	@card@
.	SENT	.
It	PP	it
took	VBD	take
down	RP	down
about	IN	about
35	CD	@card@
,	,	,
000	CD	@card@
of	IN	of
their	PP$	their
computers	NNS	computer
with	IN	with
a	DT	a
Wiper-style	NP	Wiper-style
virus	NN	virus
.	SENT	.
You	PP	you
had	VBD	have
a	DT	a
follow-on	NN	follow-on
a	DT	a
week	NN	week
later	RBR	later
to	TO	to
a	DT	a
Qatari	JJ	Qatari
company	NN	company
.	SENT	.
You	PP	you
had	VBD	have
March	NP	March
of	IN	of
2013	CD	@card@
,	,	,
you	PP	you
had	VBD	have
a	DT	a
South	JJ	South
Korean	JJ	Korean
attack	NN	attack
that	WDT	that
was	VBD	be
attributed	VBN	attribute
in	IN	in
the	DT	the
press	NN	press
to	TO	to
North	NP	North
Korea	NP	Korea
that	WDT	that
took	VBD	take
out	RP	out
thousands	NNS	thousand
of	IN	of
computers	NNS	computer
.	SENT	.
Those	DT	those
are	VBP	be
on	IN	on
the	DT	the
rise	NN	rise
,	,	,
and	CC	and
we	PP	we
see	VBP	see
people	NNS	people
expressing	VBG	express
interest	NN	interest
in	IN	in
those	DT	those
capabilities	NNS	capability
and	CC	and
a	DT	a
desire	NN	desire
to	TO	to
employ	VB	employ
them	PP	them
.	SENT	.
CA	MD	ca
:	:	:
Okay	JJ	okay
,	,	,
so	RB	so
a	DT	a
couple	NN	couple
of	IN	of
things	NNS	thing
here	RB	here
,	,	,
because	IN	because
this	DT	this
is	VBZ	be
really	RB	really
the	DT	the
core	NN	core
of	IN	of
this	DT	this
,	,	,
almost	RB	almost
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
first	JJ	first
of	IN	of
all	DT	all
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
who	WP	who
look	VBP	look
at	IN	at
risk	NN	risk
and	CC	and
look	VB	look
at	IN	at
the	DT	the
numbers	NNS	number
don	NN	don
'	POS	'
t	NN	t
understand	VBP	understand
this	DT	this
belief	NN	belief
that	IN	that
terrorism	NN	terrorism
is	VBZ	be
still	RB	still
the	DT	the
number	NN	number
one	CD	one
threat	NN	threat
.	SENT	.
Apart	RB	apart
from	IN	from
September	NP	September
11	CD	@card@
,	,	,
I	PP	I
think	VBP	think
the	DT	the
numbers	NNS	number
are	VBP	be
that	IN	that
in	IN	in
the	DT	the
last	JJ	last
30	CD	@card@
or	CC	or
40	CD	@card@
years	NNS	year
about	IN	about
500	CD	@card@
Americans	NPS	Americans
have	VBP	have
died	VBN	die
from	IN	from
terrorism	NN	terrorism
,	,	,
mostly	RB	mostly
from	IN	from
homegrown	JJ	homegrown
terrorists	NNS	terrorist
.	SENT	.
The	DT	the
chance	NN	chance
in	IN	in
the	DT	the
last	JJ	last
few	JJ	few
years	NNS	year
of	IN	of
being	VBG	be
killed	VBN	kill
by	IN	by
terrorism	NN	terrorism
is	VBZ	be
far	RB	far
less	JJR	less
than	IN	than
the	DT	the
chance	NN	chance
of	IN	of
being	VBG	be
killed	VBN	kill
by	IN	by
lightning	NN	lightning
.	SENT	.
I	PP	I
guess	VBP	guess
you	PP	you
would	MD	would
say	VB	say
that	IN	that
a	DT	a
single	JJ	single
nuclear	JJ	nuclear
incident	NN	incident
or	CC	or
bioterrorism	NN	bioterrorism
act	NN	act
or	CC	or
something	NN	something
like	IN	like
that	WDT	that
would	MD	would
change	VB	change
those	DT	those
numbers	NNS	number
.	SENT	.
Would	MD	would
that	RB	that
be	VB	be
the	DT	the
point	NN	point
of	IN	of
view	NN	view
?	SENT	?
RL	NP	RL
:	:	:
Well	UH	well
,	,	,
I	PP	I
'	POS	'
d	NN	d
say	VBP	say
two	CD	two
things	NNS	thing
.	SENT	.
One	PP	one
is	VBZ	be
,	,	,
the	DT	the
reason	NN	reason
that	IN	that
there	RB	there
hasn	NP	<unknown>
'	POS	'
t	NN	t
been	VBN	be
a	DT	a
major	JJ	major
attack	NN	attack
in	IN	in
the	DT	the
United	NP	United
States	NPS	States
since	IN	since
9	CD	@card@
/	SYM	/
11	CD	@card@
,	,	,
that	WDT	that
is	VBZ	be
not	RB	not
an	DT	an
accident	NN	accident
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
a	DT	a
lot	NN	lot
of	IN	of
hard	JJ	hard
work	NN	work
that	IN	that
we	PP	we
have	VBP	have
done	VBN	do
,	,	,
that	IN	that
other	JJ	other
folks	NNS	folk
in	IN	in
the	DT	the
intelligence	NN	intelligence
community	NN	community
have	VBP	have
done	VBN	do
,	,	,
that	IN	that
the	DT	the
military	NN	military
has	VBZ	have
done	VBN	do
,	,	,
and	CC	and
that	IN	that
our	PP$	our
allies	NNS	ally
around	IN	around
the	DT	the
globe	NN	globe
have	VBP	have
done	VBN	do
.	SENT	.
You	PP	you
'	POS	'
ve	NN	ve
heard	VBD	hear
the	DT	the
numbers	NNS	number
about	IN	about
the	DT	the
tip	NN	tip
of	IN	of
the	DT	the
iceberg	NN	iceberg
in	IN	in
terms	NNS	term
of	IN	of
numbers	NNS	number
of	IN	of
terrorist	JJ	terrorist
attacks	NNS	attack
that	IN	that
NSA	NP	NSA
programs	NNS	program
contributed	VBD	contribute
to	TO	to
stopping	VBG	stop
was	VBD	be
54	CD	@card@
,	,	,
25	CD	@card@
of	IN	of
those	DT	those
in	IN	in
Europe	NP	Europe
,	,	,
and	CC	and
of	IN	of
those	DT	those
25	CD	@card@
,	,	,
18	CD	@card@
of	IN	of
them	PP	them
occurred	VBD	occur
in	IN	in
three	CD	three
countries	NNS	country
,	,	,
some	DT	some
of	IN	of
which	WDT	which
are	VBP	be
our	PP$	our
allies	NNS	ally
,	,	,
and	CC	and
some	DT	some
of	IN	of
which	WDT	which
are	VBP	be
beating	VBG	beat
the	DT	the
heck	NN	heck
out	RP	out
of	IN	of
us	PP	us
over	IN	over
the	DT	the
NSA	NP	NSA
programs	NNS	program
,	,	,
by	IN	by
the	DT	the
way	NN	way
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	NNS	<unknown>
not	RB	not
an	DT	an
accident	NN	accident
that	IN	that
those	DT	those
things	NNS	thing
happen	VBP	happen
.	SENT	.
That	IN	that
'	POS	'
s	JJ	<unknown>
hard	JJ	hard
work	NN	work
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
us	PP	us
finding	VBG	find
intelligence	NN	intelligence
on	IN	on
terrorist	JJ	terrorist
activities	NNS	activity
and	CC	and
interdicting	VBG	interdict
them	PP	them
through	IN	through
one	CD	one
way	NN	way
or	CC	or
another	DT	another
,	,	,
through	IN	through
law	NN	law
enforcement	NN	enforcement
,	,	,
through	IN	through
cooperative	JJ	cooperative
activities	NNS	activity
with	IN	with
other	JJ	other
countries	NNS	country
and	CC	and
sometimes	RB	sometimes
through	IN	through
military	JJ	military
action	NN	action
.	SENT	.
The	DT	the
other	JJ	other
thing	NN	thing
I	PP	I
would	MD	would
say	VB	say
is	VBZ	be
that	IN	that
your	PP$	your
idea	NN	idea
of	IN	of
nuclear	JJ	nuclear
or	CC	or
chem-bio-threat	NN	chem-bio-threat
is	VBZ	be
not	RB	not
at	IN	at
all	DT	all
far-fetched	JJ	far-fetched
and	CC	and
in	IN	in
fact	NN	fact
there	EX	there
are	VBP	be
a	DT	a
number	NN	number
of	IN	of
groups	NNS	group
who	WP	who
have	VBP	have
for	IN	for
several	JJ	several
years	NNS	year
expressed	VBD	express
interest	NN	interest
and	CC	and
desire	NN	desire
in	IN	in
obtaining	VBG	obtain
those	DT	those
capabilities	NNS	capability
and	CC	and
work	NN	work
towards	IN	towards
that	DT	that
.	SENT	.
CA	MD	ca
:	:	:
It	PP	it
'	POS	'
s	NN	S
also	RB	also
been	VBN	be
said	VBD	say
that	IN	that
,	,	,
of	IN	of
those	DT	those
54	CD	@card@
alleged	JJ	alleged
incidents	NNS	incident
,	,	,
that	WDT	that
as	RB	as
few	JJ	few
as	IN	as
zero	CD	zero
of	IN	of
them	PP	them
were	VBD	be
actually	RB	actually
anything	NN	anything
to	TO	to
do	VB	do
with	IN	with
these	DT	these
controversial	JJ	controversial
programs	NNS	program
that	IN	that
Mr	NP	Mr
.	SENT	.
Snowden	NP	Snowden
revealed	VBD	reveal
,	,	,
that	IN	that
it	PP	it
was	VBD	be
basically	RB	basically
through	IN	through
other	JJ	other
forms	NNS	form
of	IN	of
intelligence	NN	intelligence
,	,	,
that	WDT	that
you	PP	you
'	POS	'
re	NN	re
looking	VBG	look
for	IN	for
a	DT	a
needle	NN	needle
in	IN	in
a	DT	a
haystack	NN	haystack
,	,	,
and	CC	and
the	DT	the
effects	NNS	effect
of	IN	of
these	DT	these
programs	NNS	program
,	,	,
these	DT	these
controversial	JJ	controversial
programs	NNS	program
,	,	,
is	VBZ	be
just	RB	just
to	TO	to
add	VB	add
hay	NN	hay
to	TO	to
the	DT	the
stack	NN	stack
,	,	,
not	RB	not
to	TO	to
really	RB	really
find	VB	find
the	DT	the
needle	NN	needle
.	SENT	.
The	DT	the
needle	NN	needle
was	VBD	be
found	VBN	find
by	IN	by
other	JJ	other
methods	NNS	method
.	SENT	.
Isn	NP	Isn
'	POS	'
t	NN	t
there	RB	there
something	NN	something
to	TO	to
that	DT	that
?	SENT	?
RL	NP	RL
:	:	:
No	RB	no
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
actually	RB	actually
two	CD	two
programs	NNS	program
that	WDT	that
are	VBP	be
typically	RB	typically
implicated	VBN	implicate
in	IN	in
that	DT	that
discussion	NN	discussion
.	SENT	.
One	PP	one
is	VBZ	be
the	DT	the
section	NN	section
215	CD	@card@
program	NN	program
,	,	,
the	DT	the
U	NP	U
.	SENT	.
S	NP	S
.	SENT	.
telephony	NN	telephony
metadata	NNS	<unknown>
program	NN	program
,	,	,
and	CC	and
the	DT	the
other	JJ	other
one	CD	one
is	VBZ	be
popularly	RB	popularly
called	VBN	call
the	DT	the
PRISM	NN	prism
program	NN	program
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
actually	RB	actually
section	VBP	section
702	CD	@card@
of	IN	of
the	DT	the
FISA	NP	<unknown>
Amendment	NP	Amendment
Act	NP	Act
.	SENT	.
But	CC	but
the	DT	the
215	CD	@card@
program	NN	program
is	VBZ	be
only	RB	only
relevant	JJ	relevant
to	TO	to
threats	NNS	threat
that	WDT	that
are	VBP	be
directed	VBN	direct
against	IN	against
the	DT	the
United	NP	United
States	NPS	States
,	,	,
and	CC	and
there	EX	there
have	VBP	have
been	VBN	be
a	DT	a
dozen	NN	dozen
threats	NNS	threat
where	WRB	where
that	WDT	that
was	VBD	be
implicated	VBN	implicate
.	SENT	.
Now	RB	now
what	WP	what
you	PP	you
'	POS	'
ll	NNS	<unknown>
see	VBP	see
people	NNS	people
say	VBP	say
publicly	RB	publicly
is	VBZ	be
there	EX	there
is	VBZ	be
no	DT	no
"	``	"
but	CC	but
for	IN	for
"	``	"
case	NN	case
,	,	,
and	CC	and
so	RB	so
there	EX	there
is	VBZ	be
no	DT	no
case	NN	case
where	WRB	where
,	,	,
but	CC	but
for	IN	for
that	DT	that
,	,	,
the	DT	the
threat	NN	threat
would	MD	would
have	VB	have
happened	VBN	happen
.	SENT	.
But	CC	but
that	WDT	that
actually	RB	actually
indicates	VBZ	indicate
a	DT	a
lack	NN	lack
of	IN	of
understanding	VBG	understand
of	IN	of
how	WRB	how
terrorist	JJ	terrorist
investigations	NNS	investigation
actually	RB	actually
work	VBP	work
.	SENT	.
You	PP	you
think	VBP	think
about	RB	about
on	IN	on
television	NN	television
,	,	,
you	PP	you
watch	VBP	watch
a	DT	a
murder	NN	murder
mystery	NN	mystery
.	SENT	.
What	WP	what
do	VBP	do
you	PP	you
start	VBP	start
with	IN	with
?	SENT	?
You	PP	you
start	VBP	start
with	IN	with
a	DT	a
body	NN	body
,	,	,
and	CC	and
then	RB	then
they	PP	they
work	VBP	work
their	PP$	their
way	NN	way
from	IN	from
there	RB	there
to	TO	to
solve	VB	solve
the	DT	the
crime	NN	crime
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
actually	RB	actually
starting	VBG	start
well	RB	well
before	IN	before
that	DT	that
,	,	,
hopefully	RB	hopefully
before	IN	before
there	EX	there
are	VBP	be
any	DT	any
bodies	NNS	body
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
trying	VBG	try
to	TO	to
build	VB	build
the	DT	the
case	NN	case
for	IN	for
who	WP	who
the	DT	the
people	NNS	people
are	VBP	be
,	,	,
what	WP	what
they	PP	they
'	POS	'
re	NN	re
trying	VBG	try
to	TO	to
do	VB	do
,	,	,
and	CC	and
that	WDT	that
involves	VBZ	involve
massive	JJ	massive
amounts	NNS	amount
of	IN	of
information	NN	information
.	SENT	.
Think	VB	think
of	IN	of
it	PP	it
is	VBZ	be
as	IN	as
mosaic	NN	mosaic
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
hard	JJ	hard
to	TO	to
say	VB	say
that	IN	that
any	DT	any
one	CD	one
piece	NN	piece
of	IN	of
a	DT	a
mosaic	NN	mosaic
was	VBD	be
necessary	JJ	necessary
to	TO	to
building	VBG	build
the	DT	the
mosaic	NN	mosaic
,	,	,
but	CC	but
to	TO	to
build	VB	build
the	DT	the
complete	JJ	complete
picture	NN	picture
,	,	,
you	PP	you
need	VBP	need
to	TO	to
have	VB	have
all	PDT	all
the	DT	the
pieces	NNS	piece
of	IN	of
information	NN	information
.	SENT	.
On	IN	on
the	DT	the
other	JJ	other
,	,	,
the	DT	the
non-U	JJ	non-U
.	SENT	.
S	NP	S
.	SENT	.
-related	JJ	-related
threats	NNS	threat
out	IN	out
of	IN	of
those	DT	those
54	CD	@card@
,	,	,
the	DT	the
other	JJ	other
42	CD	@card@
of	IN	of
them	PP	them
,	,	,
the	DT	the
PRISM	NN	prism
program	NN	program
was	VBD	be
hugely	RB	hugely
relevant	JJ	relevant
to	TO	to
that	DT	that
,	,	,
and	CC	and
in	IN	in
fact	NN	fact
was	VBD	be
material	JJ	material
in	IN	in
contributing	VBG	contribute
to	TO	to
stopping	VBG	stop
those	DT	those
attacks	NNS	attack
.	SENT	.
CA	MD	ca
:	:	:
Snowden	NP	Snowden
said	VBD	say
two	CD	two
days	NNS	day
ago	RB	ago
that	IN	that
terrorism	NN	terrorism
has	VBZ	have
always	RB	always
been	VBN	be
what	WP	what
is	VBZ	be
called	VBN	call
in	IN	in
the	DT	the
intelligence	NN	intelligence
world	NN	world
"	``	"
a	DT	a
cover	NN	cover
for	IN	for
action	NN	action
,	,	,
"	''	"
that	WDT	that
it	PP	it
'	POS	'
s	JJ	<unknown>
something	NN	something
that	IN	that
,	,	,
because	IN	because
it	PP	it
invokes	VBZ	invoke
such	PDT	such
a	DT	a
powerful	JJ	powerful
emotional	JJ	emotional
response	NN	response
in	IN	in
people	NNS	people
,	,	,
it	PP	it
allows	VBZ	allow
the	DT	the
initiation	NN	initiation
of	IN	of
these	DT	these
programs	NNS	program
to	TO	to
achieve	VB	achieve
powers	NNS	power
that	IN	that
an	DT	an
organization	NN	organization
like	IN	like
yours	PP	yours
couldn	NN	<unknown>
'	POS	'
t	NN	t
otherwise	RB	otherwise
have	VBP	have
.	SENT	.
Is	VBZ	be
there	RB	there
any	DT	any
internal	JJ	internal
debate	NN	debate
about	IN	about
that	DT	that
?	SENT	?
RL	NP	RL
:	:	:
Yeah	RB	yeah
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
we	PP	we
debate	VBP	debate
these	DT	these
things	NNS	thing
all	PDT	all
the	DT	the
time	NN	time
,	,	,
and	CC	and
there	EX	there
is	VBZ	be
discussion	NN	discussion
that	WDT	that
goes	VBZ	go
on	IN	on
in	IN	in
the	DT	the
executive	JJ	executive
branch	NN	branch
and	CC	and
within	IN	within
NSA	NP	NSA
itself	PP	itself
and	CC	and
the	DT	the
intelligence	NN	intelligence
community	NN	community
about	IN	about
what	WP	what
'	POS	'
s	NN	S
right	NN	right
,	,	,
what	WP	what
'	POS	'
s	NNS	<unknown>
proportionate	JJ	proportionate
,	,	,
what	WP	what
'	POS	'
s	NN	S
the	DT	the
correct	JJ	correct
thing	NN	thing
to	TO	to
do	VB	do
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
important	JJ	important
to	TO	to
note	VB	note
that	IN	that
the	DT	the
programs	NNS	program
that	IN	that
we	PP	we
'	POS	'
re	NN	re
talking	NN	talking
about	RB	about
were	VBD	be
all	RB	all
authorized	VBN	authorize
by	IN	by
two	CD	two
different	JJ	different
presidents	NNS	president
,	,	,
two	CD	two
different	JJ	different
political	JJ	political
parties	NNS	party
,	,	,
by	IN	by
Congress	NP	Congress
twice	RB	twice
,	,	,
and	CC	and
by	IN	by
federal	JJ	federal
judges	NNS	judge
16	CD	@card@
different	JJ	different
times	NNS	time
,	,	,
and	CC	and
so	RB	so
this	DT	this
is	VBZ	be
not	RB	not
NSA	NP	NSA
running	VBG	run
off	RP	off
and	CC	and
doing	VBG	do
its	PP$	its
own	JJ	own
thing	NN	thing
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
legitimate	JJ	legitimate
activity	NN	activity
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
foreign	JJ	foreign
government	NN	government
that	WDT	that
was	VBD	be
agreed	VBN	agree
to	TO	to
by	IN	by
all	PDT	all
the	DT	the
branches	NNS	branch
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
government	NN	government
,	,	,
and	CC	and
President	NP	President
Madison	NP	Madison
would	MD	would
have	VB	have
been	VBN	be
proud	JJ	proud
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
yet	RB	yet
,	,	,
when	WRB	when
congressmen	NNS	congressman
discovered	VBD	discover
what	WP	what
was	VBD	be
actually	RB	actually
being	VBG	be
done	VBN	do
with	IN	with
that	DT	that
authorization	NN	authorization
,	,	,
many	JJ	many
of	IN	of
them	PP	them
were	VBD	be
completely	RB	completely
shocked	VBN	shock
.	SENT	.
Or	CC	or
do	VBP	do
you	PP	you
think	VBP	think
that	WDT	that
is	VBZ	be
not	RB	not
a	DT	a
legitimate	JJ	legitimate
reaction	NN	reaction
,	,	,
that	WDT	that
it	PP	it
'	POS	'
s	NN	S
only	RB	only
because	IN	because
it	PP	it
'	POS	'
s	NNS	<unknown>
now	RB	now
come	VBP	come
out	RP	out
publicly	RB	publicly
,	,	,
that	IN	that
they	PP	they
really	RB	really
knew	VBD	know
exactly	RB	exactly
what	WP	what
you	PP	you
were	VBD	be
doing	VBG	do
with	IN	with
the	DT	the
powers	NNS	power
they	PP	they
had	VBD	have
granted	VBN	grant
you	PP	you
?	SENT	?
RL	NP	RL
:	:	:
Congress	NP	Congress
is	VBZ	be
a	DT	a
big	JJ	big
body	NN	body
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
535	CD	@card@
of	IN	of
them	PP	them
,	,	,
and	CC	and
they	PP	they
change	VBP	change
out	RP	out
frequently	RB	frequently
,	,	,
in	IN	in
the	DT	the
case	NN	case
of	IN	of
the	DT	the
House	NP	House
,	,	,
every	DT	every
two	CD	two
years	NNS	year
,	,	,
and	CC	and
I	PP	I
think	VBP	think
that	IN	that
the	DT	the
NSA	NP	NSA
provided	VBD	provide
all	PDT	all
the	DT	the
relevant	JJ	relevant
information	NN	information
to	TO	to
our	PP$	our
oversight	NN	oversight
committees	NNS	committee
,	,	,
and	CC	and
then	RB	then
the	DT	the
dissemination	NN	dissemination
of	IN	of
that	DT	that
information	NN	information
by	IN	by
the	DT	the
oversight	NN	oversight
committees	NNS	committee
throughout	IN	throughout
Congress	NP	Congress
is	VBZ	be
something	NN	something
that	IN	that
they	PP	they
manage	VBP	manage
.	SENT	.
I	PP	I
think	VBP	think
I	PP	I
would	MD	would
say	VB	say
that	IN	that
Congress	NP	Congress
members	NNS	member
had	VBD	have
the	DT	the
opportunity	NN	opportunity
to	TO	to
make	VB	make
themselves	PP	themselves
aware	JJ	aware
,	,	,
and	CC	and
in	IN	in
fact	NN	fact
a	DT	a
significant	JJ	significant
number	NN	number
of	IN	of
them	PP	them
,	,	,
the	DT	the
ones	NNS	one
who	WP	who
are	VBP	be
assigned	VBN	assign
oversight	NN	oversight
responsibility	NN	responsibility
,	,	,
did	VBD	do
have	VB	have
the	DT	the
ability	NN	ability
to	TO	to
do	VB	do
that	DT	that
.	SENT	.
And	CC	and
you	PP	you
'	POS	'
ve	NN	ve
actually	RB	actually
had	VBD	have
the	DT	the
chairs	NNS	chair
of	IN	of
those	DT	those
committees	NNS	committee
say	VBP	say
that	IN	that
in	IN	in
public	NN	public
.	SENT	.
CA	MD	ca
:	:	:
Now	RB	now
,	,	,
you	PP	you
mentioned	VBD	mention
the	DT	the
threat	NN	threat
of	IN	of
cyberattacks	NNS	cyberattack
,	,	,
and	CC	and
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
anyone	NN	anyone
in	IN	in
this	DT	this
room	NN	room
would	MD	would
disagree	VB	disagree
that	IN	that
that	DT	that
is	VBZ	be
a	DT	a
huge	JJ	huge
concern	NN	concern
,	,	,
but	CC	but
do	VBP	do
you	PP	you
accept	VBP	accept
that	IN	that
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
tradeoff	NN	tradeoff
between	IN	between
offensive	JJ	offensive
and	CC	and
defensive	JJ	defensive
strategies	NNS	strategy
,	,	,
and	CC	and
that	IN	that
it	PP	it
'	POS	'
s	NN	S
possible	JJ	possible
that	IN	that
the	DT	the
very	JJ	very
measures	NNS	measure
taken	VBN	take
to	TO	to
,	,	,
"	``	"
weaken	VB	weaken
encryption	NN	encryption
,	,	,
"	''	"
and	CC	and
allow	VB	allow
yourself	PP	yourself
to	TO	to
find	VB	find
the	DT	the
bad	JJ	bad
guys	NNS	guy
,	,	,
might	MD	might
also	RB	also
open	VB	open
the	DT	the
door	NN	door
to	TO	to
forms	NNS	form
of	IN	of
cyberattack	NN	cyberattack
?	SENT	?
RL	NP	RL
:	:	:
So	RB	so
I	PP	I
think	VBP	think
two	CD	two
things	NNS	thing
.	SENT	.
One	PP	one
is	VBZ	be
,	,	,
you	PP	you
said	VBD	say
weaken	VB	weaken
encryption	NN	encryption
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
.	SENT	.
And	CC	and
the	DT	the
other	JJ	other
one	CD	one
is	VBZ	be
that	IN	that
the	DT	the
NSA	NP	NSA
has	VBZ	have
both	DT	both
of	IN	of
those	DT	those
missions	NNS	mission
,	,	,
and	CC	and
we	PP	we
are	VBP	be
heavily	RB	heavily
biased	VBN	bias
towards	IN	towards
defense	NN	defense
,	,	,
and	CC	and
,	,	,
actually	RB	actually
,	,	,
the	DT	the
vulnerabilities	NNS	vulnerability
that	WDT	that
we	PP	we
find	VBP	find
