Adam	NP	Adam
,	,	,
if	IN	if
they	PP	they
'	POS	'
re	NN	re
enough	RB	enough
to	TO	to
make	VB	make
you	PP	you
say	VB	say
"	``	"
yeah	RB	yeah
,	,	,
no	UH	no
,	,	,
maybe	RB	maybe
"	``	"
then	RB	then
you	PP	you
shouldn	JJ	<unknown>
'	''	'
t	NN	t
be	VB	be
doing	VBG	do
it	PP	it
.	SENT	.
I	PP	I
learned	VBD	learn
this	DT	this
being	NN	being
a	DT	a
teacher	NN	teacher
where	WRB	where
I	PP	I
would	MD	would
,	,	,
you	PP	you
know	VBP	know
,	,	,
work	VBP	work
hard	RB	hard
all	DT	all
day	NN	day
,	,	,
come	VBN	come
home	RB	home
absolutely	RB	absolutely
exhausted	VBN	exhaust
,	,	,
but	CC	but
so	RB	so
excited	JJ	excited
about	IN	about
what	WP	what
the	DT	the
next	JJ	next
day	NN	day
was	VBD	be
going	VBG	go
to	TO	to
bring	VB	bring
.	SENT	.
When	WRB	when
you	PP	you
find	VBP	find
a	DT	a
job	NN	job
that	WDT	that
charges	VBZ	charge
you	PP	you
up	RP	up
like	IN	like
that	DT	that
,	,	,
where	WRB	where
you	PP	you
are	VBP	be
deeply	RB	deeply
excited	VBN	excite
about	IN	about
doing	VBG	do
it	PP	it
,	,	,
no	DT	no
matter	NN	matter
how	WRB	how
hard	JJ	hard
it	PP	it
gets	VBZ	get
,	,	,
and	CC	and
aware	JJ	aware
of	IN	of
the	DT	the
awesome	JJ	awesome
responsibility	NN	responsibility
and	CC	and
impact	NN	impact
that	IN	that
you	PP	you
get	VBP	get
to	TO	to
have	VB	have
,	,	,
then	RB	then
it	PP	it
'	POS	'
s	JJ	<unknown>
sort	NN	sort
of	IN	of
intellectually	RB	intellectually
honest	JJ	honest
to	TO	to
check	VB	check
yourself	PP	yourself
,	,	,
check	VB	check
in	IN	in
with	IN	with
yourself	PP	yourself
regularly	RB	regularly
.	SENT	.
AG	NP	AG
:	:	:
How	WRB	how
often	RB	often
do	VB	do
you	PP	you
actually	RB	actually
think	VBP	think
about	RB	about
quitting	VBG	quit
?	SENT	?
JT	NP	JT
:	:	:
These	DT	these
days	NNS	day
,	,	,
not	RB	not
at	IN	at
all	DT	all
.	SENT	.
There	EX	there
was	VBD	be
a	DT	a
moment	NN	moment
last	JJ	last
year	NN	year
,	,	,
as	IN	as
I	PP	I
was	VBD	be
facing	VBG	face
some	DT	some
difficult	JJ	difficult
moments	NNS	moment
in	IN	in
my	PP$	my
marriage	NN	marriage
where	WRB	where
I	PP	I
really	RB	really
wondered	VBD	wonder
,	,	,
OK	UH	OK
,	,	,
is	VBZ	be
there	RB	there
a	DT	a
path	NN	path
?	SENT	?
And	CC	and
I	PP	I
just	RB	just
realized	VBD	realize
that	IN	that
that	DT	that
'	''	'
s	NNS	<unknown>
not	RB	not
me	PP	me
.	SENT	.
There	EX	there
is	VBZ	be
so	RB	so
much	JJ	much
to	TO	to
do	VB	do
still	RB	still
.	SENT	.
And	CC	and
the	DT	the
stakes	NNS	stake
are	VBP	be
.	SENT	.
.	SENT	.
.	SENT	.
higher	JJR	high
in	IN	in
some	DT	some
ways	NNS	way
for	IN	for
our	PP$	our
democracies	NNS	democracy
than	IN	than
ever	RB	ever
before	RB	before
.	SENT	.
The	DT	the
need	NN	need
to	TO	to
try	VB	try
and	CC	and
hold	VB	hold
things	NNS	thing
together	RB	together
in	IN	in
a	DT	a
rational	JJ	rational
discourse	NN	discourse
around	IN	around
doing	VBG	do
things	NNS	thing
that	WDT	that
are	VBP	be
meaningful	JJ	meaningful
and	CC	and
are	VBP	be
going	VBG	go
to	TO	to
nudge	VB	nudge
the	DT	the
arc	NN	arc
of	IN	of
the	DT	the
moral	JJ	moral
universe	NN	universe
forward	RB	forward
matters	VBZ	matter
so	RB	so
much	JJ	much
that	IN	that
I	PP	I
couldn	NNS	<unknown>
'	''	'
t	NN	t
be	VB	be
the	DT	the
person	NN	person
I	PP	I
am	VBP	be
,	,	,
the	DT	the
fighter	NN	fighter
I	PP	I
am	VBP	be
,	,	,
and	CC	and
say	VBP	say
,	,	,
yeah	RB	yeah
,	,	,
no	UH	no
,	,	,
this	DT	this
particular	JJ	particular
fight	VB	fight
I	PP	I
'	POS	'
m	NN	m
walking	VBG	walk
away	RP	away
from	IN	from
.	SENT	.
No	UH	no
,	,	,
I	PP	I
can	MD	can
'	''	'
t	NN	t
do	VBP	do
that	IN	that
yet	RB	yet
.	SENT	.
AG	NP	AG
:	:	:
You	PP	you
look	VBP	look
like	IN	like
you	PP	you
'	''	'
re	IN	re
having	VBG	have
fun	NN	fun
in	IN	in
your	PP$	your
job	NN	job
more	RBR	more
often	RB	often
than	IN	than
I	PP	I
would	MD	would
expect	VB	expect
,	,	,
given	VBN	give
all	PDT	all
the	DT	the
stressors	NNS	<unknown>
of	IN	of
the	DT	the
work	NN	work
.	SENT	.
But	CC	but
I	PP	I
also	RB	also
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
leaders	NNS	leader
to	TO	to
have	VB	have
too	RB	too
much	JJ	much
fun	NN	fun
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
about	IN	about
some	DT	some
evidence	NN	evidence
that	IN	that
guilt-prone	NN	<unknown>
leaders	NNS	leader
are	VBP	be
actually	RB	actually
more	RBR	more
effective	JJ	effective
because	IN	because
they	PP	they
'	POS	'
re	NN	re
more	RBR	more
likely	JJ	likely
to	TO	to
think	VB	think
about	IN	about
mistakes	NNS	mistake
they	PP	they
made	VBD	make
and	CC	and
try	VB	try
to	TO	to
right	JJ	right
wrongs	NNS	wrong
as	RB	as
opposed	VBN	oppose
to	TO	to
,	,	,
you	PP	you
know	VBP	know
,	,	,
just	RB	just
sleeping	VBG	sleep
well	RB	well
every	DT	every
night	NN	night
.	SENT	.
Talk	VB	talk
to	TO	to
me	PP	me
about	IN	about
what	WP	what
guilt	NN	guilt
feels	VBZ	feel
like	IN	like
in	IN	in
this	DT	this
role	NN	role
,	,	,
because	IN	because
I	PP	I
don	NN	don
'	POS	'
t	NN	t
like	IN	like
being	VBG	be
responsible	JJ	responsible
for	IN	for
four	CD	four
people	NNS	people
,	,	,
let	VBD	let
alone	RB	alone
40	CD	@card@
million	CD	million
.	SENT	.
JT	NP	JT
:	:	:
Anytime	RB	anytime
you	PP	you
see	VBP	see
me	PP	me
having	VBG	have
fun	NN	fun
,	,	,
I	PP	I
'	POS	'
m	NN	m
connecting	VBG	connect
with	IN	with
people	NNS	people
.	SENT	.
Like	IN	like
,	,	,
I	PP	I
'	POS	'
m	NN	m
doing	VBG	do
things	NNS	thing
where	WRB	where
people	NNS	people
are	VBP	be
having	VBG	have
genuine	JJ	genuine
interactions	NNS	interaction
and	CC	and
that	IN	that
'	POS	'
s	NNS	<unknown>
real	JJ	real
.	SENT	.
The	DT	the
work	NN	work
I	PP	I
do	VBP	do
here	RB	here
at	IN	at
this	DT	this
desk	NN	desk
,	,	,
the	DT	the
debates	NNS	debate
in	IN	in
chamber	NN	chamber
,	,	,
the	DT	the
things	NNS	thing
like	VBP	like
that	IN	that
,	,	,
that	WDT	that
can	MD	can
be	VB	be
a	DT	a
bit	NN	bit
of	IN	of
a	DT	a
grind	NN	grind
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
that	IN	that
'	POS	'
s	JJ	<unknown>
sort	NN	sort
of	IN	of
the	DT	the
solitary	JJ	solitary
work	NN	work
or	CC	or
the	DT	the
teamwork	NN	teamwork
around	IN	around
the	DT	the
cabinet	NN	cabinet
table	NN	table
,	,	,
you	PP	you
know	VBP	know
,	,	,
figuring	VBG	figure
things	NNS	thing
out	RP	out
,	,	,
wrestling	VBG	wrestle
with	IN	with
big	JJ	big
decisions	NNS	decision
and	CC	and
stuff	NN	stuff
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
not	RB	not
always	RB	always
fun	NN	fun
.	SENT	.
You	PP	you
'	POS	'
ve	NN	ve
always	RB	always
got	VBD	get
to	TO	to
think	VB	think
about	IN	about
the	DT	the
opportunity	NN	opportunity
cost	NN	cost
,	,	,
what	WP	what
the	DT	the
consequences	NNS	consequence
are	VBP	be
,	,	,
and	CC	and
just	RB	just
being	VBG	be
aware	JJ	aware
of	IN	of
the	DT	the
weight	NN	weight
of	IN	of
these	DT	these
decisions	NNS	decision
is	VBZ	be
fine	JJ	fine
,	,	,
but	CC	but
also	RB	also
not	RB	not
putting	VBG	put
on	IN	on
yourself	PP	yourself
a	DT	a
level	NN	level
of	IN	of
.	SENT	.
.	SENT	.
.	SENT	.
Expectations	NNS	expectation
to	TO	to
be	VB	be
perfect	JJ	perfect
all	PDT	all
the	DT	the
time	NN	time
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
so	RB	so
many	JJ	many
politicians	NNS	politician
spend	VBP	spend
all	PDT	all
their	PP$	their
time	NN	time
saying	VBG	say
,	,	,
"	``	"
I	PP	I
can	MD	can
'	''	'
t	NN	t
make	VB	make
any	DT	any
mistakes	NNS	mistake
.	SENT	.
"	``	"
If	IN	if
you	PP	you
can	MD	can
be	VB	be
authentic	JJ	authentic
,	,	,
and	CC	and
the	DT	the
one	CD	one
thing	NN	thing
that	IN	that
I	PP	I
tend	VBP	tend
to	TO	to
fall	VB	fall
back	RB	back
on	IN	on
is	VBZ	be
,	,	,
I	PP	I
think	VBP	think
Canadians	NNS	Canadian
have	VBP	have
a	DT	a
pretty	RB	pretty
good	JJ	good
sense	NN	sense
of	IN	of
where	WRB	where
my	PP$	my
values	NNS	value
are	VBP	be
,	,	,
what	WP	what
I	PP	I
'	POS	'
m	NN	m
trying	VBG	try
to	TO	to
fight	VB	fight
for	IN	for
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
trying	VBG	try
to	TO	to
build	VB	build
a	DT	a
more	RBR	more
inclusive	JJ	inclusive
,	,	,
positive	JJ	positive
society	NN	society
in	IN	in
which	WDT	which
everyone	NN	everyone
has	VBZ	have
a	DT	a
fair	JJ	fair
chance	NN	chance
and	CC	and
where	WRB	where
,	,	,
I	PP	I
'	POS	'
m	NN	m
sure	RB	sure
,	,	,
do	VBP	do
some	DT	some
suboptimal	JJ	suboptimal
things	NNS	thing
in	IN	in
this	DT	this
policy	NN	policy
or	CC	or
that	DT	that
.	SENT	.
But	CC	but
when	WRB	when
a	DT	a
crisis	NN	crisis
hits	VBZ	hit
,	,	,
when	WRB	when
a	DT	a
challenge	NN	challenge
hits	VBZ	hit
,	,	,
I	PP	I
'	POS	'
ll	NN	ll
,	,	,
as	IN	as
we	PP	we
all	RB	all
do	VBP	do
,	,	,
revert	VBP	revert
to	TO	to
our	PP$	our
core	NN	core
values	NNS	value
and	CC	and
our	PP$	our
core	JJ	core
instincts	NNS	instinct
.	SENT	.
I	PP	I
think	VBP	think
that	DT	that
'	''	'
s	NNS	<unknown>
important	JJ	important
.	SENT	.
In	IN	in
regards	NNS	regard
to	TO	to
sleep	VB	sleep
,	,	,
that	WDT	that
'	POS	'
s	NN	S
one	CD	one
of	IN	of
my	PP$	my
rules	NNS	rule
.	SENT	.
I	PP	I
sleep	VBP	sleep
about	IN	about
eight	CD	eight
or	CC	or
nine	CD	nine
hours	NNS	hour
every	DT	every
night	NN	night
.	SENT	.
I	PP	I
exercise	VBP	exercise
as	RB	as
much	RB	much
as	IN	as
I	PP	I
can	MD	can
,	,	,
I	PP	I
eat	VBP	eat
well	RB	well
,	,	,
I	PP	I
play	VBP	play
well	RB	well
with	IN	with
my	PP$	my
kids	NNS	kid
,	,	,
with	IN	with
friends	NNS	friend
,	,	,
you	PP	you
know	VBP	know
,	,	,
getting	VBG	get
that	DT	that
balance	NN	balance
of	IN	of
being	VBG	be
a	DT	a
real	JJ	real
person	NN	person
and	CC	and
not	RB	not
saying	VBG	say
,	,	,
for	IN	for
these	DT	these
years	NNS	year
that	IN	that
I	PP	I
am	VBP	be
prime	JJ	prime
minister	NN	minister
,	,	,
I	PP	I
have	VBP	have
to	TO	to
be	VB	be
only	RB	only
prime	JJ	prime
minister	NN	minister
and	CC	and
focus	VB	focus
only	RB	only
on	IN	on
that	DT	that
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
that	IN	that
'	POS	'
s	NNS	<unknown>
a	DT	a
route	NN	route
to	TO	to
madness	NN	madness
.	SENT	.
It	PP	it
can	MD	can
still	RB	still
be	VB	be
me	PP	me
that	WDT	that
finds	VBZ	find
joy	NN	joy
even	RB	even
after	IN	after
difficult	JJ	difficult
moments	NNS	moment
and	CC	and
getting	VBG	get
that	DT	that
balance	NN	balance
of	IN	of
allowing	VBG	allow
myself	PP	myself
to	TO	to
be	VB	be
a	DT	a
real	JJ	real
whole	JJ	whole
person	NN	person
with	IN	with
good	JJ	good
days	NNS	day
and	CC	and
bad	JJ	bad
days	NNS	day
and	CC	and
successes	NNS	success
and	CC	and
challenges	NNS	challenge
I	PP	I
think	VBP	think
grounds	NNS	ground
and	CC	and
uplifts	VBZ	uplift
you	PP	you
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
.	SENT	.
AG	NP	AG
:	:	:
I	PP	I
imagine	VBP	imagine
one	CD	one
aspect	NN	aspect
of	IN	of
your	PP$	your
job	NN	job
that	RB	that
'	POS	'
s	NNS	<unknown>
harder	RBR	harder
now	RB	now
than	IN	than
it	PP	it
used	VBD	use
to	TO	to
be	VB	be
is	VBZ	be
getting	VBG	get
people	NNS	people
to	TO	to
speak	VB	speak
truth	NN	truth
to	TO	to
power	NN	power
.	SENT	.
You	PP	you
come	VBP	come
into	IN	into
office	NN	office
,	,	,
you	PP	you
were	VBD	be
peer	NN	peer
with	IN	with
a	DT	a
lot	NN	lot
of	IN	of
the	DT	the
people	NNS	people
that	IN	that
you	PP	you
'	POS	'
ve	NN	ve
brought	VBD	bring
in	IN	in
,	,	,
and	CC	and
now	RB	now
anybody	NN	anybody
you	PP	you
hire	VBP	hire
has	VBZ	have
to	TO	to
look	VB	look
at	IN	at
the	DT	the
prime	JJ	prime
minister	NN	minister
.	SENT	.
How	WRB	how
do	VBP	do
you	PP	you
make	VBP	make
it	PP	it
safe	JJ	safe
for	IN	for
people	NNS	people
to	TO	to
speak	VB	speak
up	RP	up
?	SENT	?
JD	NN	JD
:	:	:
I	PP	I
want	VBP	want
to	TO	to
focus	VB	focus
on	IN	on
making	VBG	make
sure	JJ	sure
people	NNS	people
were	VBD	be
their	PP$	their
community	NN	community
'	POS	'
s	JJ	<unknown>
voice	NN	voice
in	IN	in
Ottawa	NP	Ottawa
,	,	,
in	IN	in
Parliament	NP	Parliament
,	,	,
instead	RB	instead
of	IN	of
being	VBG	be
Parliament	NP	Parliament
'	POS	'
s	JJ	<unknown>
voice	NN	voice
in	IN	in
their	PP$	their
communities	NNS	community
.	SENT	.
We	PP	we
sit	VBP	sit
in	IN	in
338	CD	@card@
seats	NNS	seat
in	IN	in
the	DT	the
House	NP	House
of	IN	of
Commons	NP	Commons
,	,	,
where	WRB	where
each	DT	each
of	IN	of
us	PP	us
,	,	,
including	VBG	include
me	PP	me
,	,	,
represents	VBZ	represent
a	DT	a
very	RB	very
specific	JJ	specific
district	NN	district
.	SENT	.
And	CC	and
our	PP$	our
responsibility	NN	responsibility
is	VBZ	be
to	TO	to
vote	VB	vote
and	CC	and
speak	VB	speak
for	IN	for
the	DT	the
people	NNS	people
,	,	,
our	PP$	our
peers	NNS	peer
who	WP	who
elected	VBD	elect
us	PP	us
to	TO	to
come	VB	come
and	CC	and
sit	VB	sit
in	IN	in
this	DT	this
House	NP	House
.	SENT	.
And	CC	and
anchoring	VBG	anchor
my	PP$	my
team	NN	team
,	,	,
all	PDT	all
the	DT	the
MPs	NP	MP
,	,	,
in	IN	in
their	PP$	their
responsibility	NN	responsibility
to	TO	to
speak	VB	speak
for	IN	for
their	PP$	their
community	NN	community
,	,	,
even	RB	even
if	IN	if
that	DT	that
'	''	'
s	NNS	<unknown>
,	,	,
you	PP	you
know	VBP	know
,	,	,
concerns	NNS	concern
with	IN	with
something	NN	something
I	NP	I
'	POS	'
m	NN	m
doing	VBG	do
is	VBZ	be
really	RB	really
,	,	,
really	RB	really
important	JJ	important
.	SENT	.
That	WDT	that
actually	RB	actually
leads	VBZ	lead
not	RB	not
to	TO	to
negative	JJ	negative
consequences	NNS	consequence
for	IN	for
them	PP	them
,	,	,
but	CC	but
to	TO	to
me	PP	me
saying	VBG	say
,	,	,
OK	UH	OK
,	,	,
because	IN	because
I	PP	I
heard	VBD	hear
you	PP	you
on	IN	on
this	DT	this
one	CD	one
,	,	,
as	IN	as
we	PP	we
move	VBP	move
forward	RB	forward
on	IN	on
this	DT	this
policy	NN	policy
that	IN	that
I	PP	I
know	VBP	know
isn	NP	isn
'	POS	'
t	NN	t
going	VBG	go
to	TO	to
be	VB	be
really	RB	really
popular	JJ	popular
in	IN	in
some	DT	some
parts	NNS	part
of	IN	of
your	PP$	your
community	NN	community
,	,	,
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
say	VB	say
that	IN	that
I	PP	I
know	VBP	know
it	PP	it
'	''	'
s	NNS	<unknown>
not	RB	not
going	VBG	go
to	TO	to
be	VB	be
popular	JJ	popular
,	,	,
or	CC	or
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
bring	VB	bring
in	IN	in
this	DT	this
mitigation	NN	mitigation
,	,	,
or	CC	or
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
try	VB	try
and	CC	and
adjust	VB	adjust
this	DT	this
,	,	,
and	CC	and
creating	VBG	create
a	DT	a
space	NN	space
where	WRB	where
people	NNS	people
can	MD	can
share	VB	share
with	IN	with
me	PP	me
their	PP$	their
concerns	NNS	concern
in	IN	in
a	DT	a
way	NN	way
that	IN	that
I	NP	I
'	POS	'
m	NN	m
not	RB	not
going	VBG	go
to	TO	to
fly	VB	fly
off	RP	off
the	DT	the
handle	NN	handle
at	IN	at
them	PP	them
or	CC	or
belittle	VB	belittle
them	PP	them
,	,	,
just	RB	just
basic	JJ	basic
interpersonal	JJ	interpersonal
ability	NN	ability
to	TO	to
take	VB	take
criticism	NN	criticism
and	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
put	VBP	put
people	NNS	people
at	IN	at
ease	NN	ease
when	WRB	when
they	PP	they
'	POS	'
re	NN	re
telling	VBG	tell
you	PP	you
something	NN	something
they	PP	they
think	VBP	think
you	PP	you
don	VB	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
hear	VB	hear
,	,	,
which	WDT	which
,	,	,
maybe	RB	maybe
you	PP	you
don	VB	don
'	''	'
t	NN	t
,	,	,
is	VBZ	be
part	NN	part
of	IN	of
being	VBG	be
a	DT	a
leader	NN	leader
that	WDT	that
actually	RB	actually
pulls	VBZ	pull
together	RB	together
diversity	NN	diversity
.	SENT	.
And	CC	and
you	PP	you
cannot	MD	can
run	VB	run
or	CC	or
serve	VB	serve
a	DT	a
country	NN	country
like	IN	like
Canada	NP	Canada
unless	IN	unless
you	PP	you
'	POS	'
re	NN	re
ready	JJ	ready
to	TO	to
fully	RB	fully
embrace	VB	embrace
diversity	NN	diversity
.	SENT	.
If	IN	if
you	PP	you
can	MD	can
'	''	'
t	NN	t
model	NN	model
that	IN	that
amongst	IN	amongst
your	PP$	your
team	NN	team
,	,	,
then	RB	then
how	WRB	how
are	VBP	be
you	PP	you
going	VBG	go
to	TO	to
do	VB	do
right	NN	right
by	IN	by
a	DT	a
country	NN	country
that	WDT	that
is	VBZ	be
as	RB	as
variegated	JJ	variegated
as	IN	as
we	PP	we
are	VBP	be
?	SENT	?
AG	NP	AG
:	:	:
Well	UH	well
,	,	,
I	PP	I
'	POS	'
d	NN	d
love	NN	love
to	TO	to
know	VB	know
what	WP	what
your	PP$	your
team	NN	team
is	VBZ	be
pushing	VBG	push
you	PP	you
to	TO	to
improve	VB	improve
at	IN	at
.	SENT	.
How	WRB	how
are	VBP	be
you	PP	you
trying	VBG	try
to	TO	to
grow	VB	grow
as	IN	as
a	DT	a
leader	NN	leader
?	SENT	?
What	WP	what
feedback	NN	feedback
or	CC	or
notes	NNS	note
have	VBP	have
you	PP	you
gotten	VBN	get
lately	RB	lately
?	SENT	?
JT	NP	JT
:	:	:
I	PP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
on	IN	on
a	DT	a
kick	NN	kick
lately	RB	lately
of	IN	of
just	RB	just
saying	VBG	say
,	,	,
"	``	"
Look	VB	look
,	,	,
if	IN	if
we	PP	we
could	MD	could
just	RB	just
explain	VB	explain
what	WP	what
this	DT	this
policy	NN	policy
actually	RB	actually
is	VBZ	be
,	,	,
if	IN	if
we	PP	we
could	MD	could
show	VB	show
the	DT	the
charts	NNS	chart
and	CC	and
the	DT	the
graphs	NNS	graph
,	,	,
and	CC	and
if	IN	if
I	PP	I
could	MD	could
just	RB	just
sit	VB	sit
down	RP	down
and	CC	and
talk	VB	talk
through	RP	through
why	WRB	why
this	DT	this
is	VBZ	be
the	DT	the
right	JJ	right
policy	NN	policy
and	CC	and
how	WRB	how
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
going	VBG	go
to	TO	to
help	VB	help
,	,	,
and	CC	and
everyone	NN	everyone
will	MD	will
get	VB	get
it	PP	it
and	CC	and
they	PP	they
'	POS	'
ll	NNS	<unknown>
agree	VBP	agree
and	CC	and
then	RB	then
we	PP	we
can	MD	can
move	VB	move
on	IN	on
,	,	,
and	CC	and
there	RB	there
won	VBN	win
'	''	'
t	NN	t
be	VB	be
this	DT	this
debate	NN	debate
over	IN	over
whether	IN	whether
putting	VBG	put
a	DT	a
price	NN	price
on	IN	on
pollution	NN	pollution
that	WDT	that
puts	VBZ	put
more	JJR	more
money	NN	money
back	RB	back
in	IN	in
people	NNS	people
'	POS	'
s	NN	S
pockets	NNS	pocket
is	VBZ	be
a	DT	a
good	JJ	good
idea	NN	idea
or	CC	or
not	RB	not
,	,	,
because	IN	because
everyone	NN	everyone
will	MD	will
see	VB	see
.	SENT	.
If	IN	if
I	PP	I
could	MD	could
just	RB	just
explain	VB	explain
it	PP	it
enough	RB	enough
and	CC	and
use	VB	use
the	DT	the
right	JJ	right
charts	NNS	chart
.	SENT	.
"	``	"
People	NNS	people
are	VBP	be
like	JJ	like
,	,	,
"	''	"
Boss	NP	Boss
,	,	,
you	PP	you
'	POS	'
re	NN	re
not	RB	not
a	DT	a
teacher	NN	teacher
anymore	RB	anymore
.	SENT	.
"	``	"
My	PP$	my
team	NN	team
,	,	,
my	PP$	my
MPs	NP	MP
will	MD	will
come	VB	come
to	TO	to
me	PP	me
and	CC	and
say	VBP	say
,	,	,
"	``	"
No	UH	no
,	,	,
no	UH	no
,	,	,
we	PP	we
just	RB	just
need	VBP	need
you	PP	you
to	TO	to
get	VB	get
out	RP	out
there	RB	there
and	CC	and
talk	VB	talk
about	IN	about
the	DT	the
world	NN	world
we	PP	we
'	POS	'
re	NN	re
building	NN	building
and	CC	and
reassure	VB	reassure
people	NNS	people
that	IN	that
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
the	DT	the
plan	NN	plan
and	CC	and
you	PP	you
'	POS	'
re	NN	re
confident	JJ	confident
in	IN	in
it	PP	it
and	CC	and
you	PP	you
'	POS	'
re	NN	re
projecting	VBG	project
it	PP	it
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
get	VB	get
to	TO	to
that	DT	that
better	JJR	good
place	NN	place
,	,	,
and	CC	and
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
reassure	VB	reassure
them	PP	them
,	,	,
and	CC	and
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
connect	VB	connect
with	IN	with
them	PP	them
and	CC	and
stop	VB	stop
it	PP	it
with	IN	with
the	DT	the
explaining	VBG	explain
.	SENT	.
"	''	"
And	CC	and
that	IN	that
'	POS	'
s	JJ	<unknown>
one	CD	one
that	IN	that
I	NP	I
'	POS	'
ve	NN	ve
had	VBD	have
a	DT	a
lot	NN	lot
of	IN	of
trouble	NN	trouble
with	IN	with
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
my	PP$	my
team	NN	team
finally	RB	finally
said	VBD	say
,	,	,
"	``	"
OK	UH	OK
,	,	,
fine	NN	fine
,	,	,
we	PP	we
'	POS	'
ll	NNS	<unknown>
make	VBP	make
you	PP	you
do	VBP	do
lots	NNS	lot
of	IN	of
podcasts	NNS	podcast
instead	RB	instead
,	,	,
"	``	"
where	WRB	where
I	PP	I
do	VBP	do
get	VB	get
to	TO	to
do	VB	do
,	,	,
as	RB	as
one	CD	one
of	IN	of
our	PP$	our
mayors	NNS	mayor
once	RB	once
famously	RB	famously
put	VBN	put
,	,	,
politics	NNS	politics
in	IN	in
full	JJ	full
sentences	NNS	sentence
.	SENT	.
AG	NP	AG
:	:	:
I	PP	I
have	VBP	have
a	DT	a
clear	JJ	clear
vision	NN	vision
of	IN	of
what	WP	what
the	DT	the
meeting	NN	meeting
looked	VBD	look
like	IN	like
after	IN	after
you	PP	you
left	VBD	leave
the	DT	the
room	NN	room
.	SENT	.
"	''	"
PM	NP	PM
is	VBZ	be
trying	VBG	try
to	TO	to
show	VB	show
PowerPoint	NN	PowerPoint
again	RB	again
.	SENT	.
How	WRB	how
do	VBP	do
we	PP	we
get	VB	get
around	RP	around
this	DT	this
?	SENT	?
Podcasts	NNS	Podcast
!	SENT	!
"	''	"
JT	NP	JT
:	:	:
Exactly	RB	exactly
,	,	,
exactly	RB	exactly
.	SENT	.
It	PP	it
was	VBD	be
pretty	RB	pretty
much	RB	much
it	PP	it
,	,	,
I	PP	I
said	VBD	say
no	RB	no
,	,	,
I	PP	I
even	RB	even
wrote	VBD	write
a	DT	a
script	NN	script
for	IN	for
an	DT	an
explainer	NN	explainer
video	NN	video
where	WRB	where
I	PP	I
can	MD	can
do	VB	do
this	DT	this
.	SENT	.
And	CC	and
it	PP	it
was	VBD	be
like	JJ	like
,	,	,
"	''	"
God	NP	God
,	,	,
OK	UH	OK
,	,	,
we	PP	we
'	POS	'
ll	NNS	<unknown>
try	VBP	try
.	SENT	.
"	``	"
And	CC	and
they	PP	they
'	POS	'
ve	NN	ve
done	VBN	do
little	JJ	little
bits	NNS	bit
of	IN	of
it	PP	it
and	CC	and
some	DT	some
of	IN	of
them	PP	them
work	VBP	work
a	DT	a
bit	NN	bit
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
still	RB	still
me	PP	me
trying	VBG	try
to	TO	to
be	VB	be
a	DT	a
teacher	NN	teacher
,	,	,
as	RB	as
opposed	VBN	oppose
to	TO	to
me	PP	me
being	VBG	be
the	DT	the
leader	NN	leader
that	WDT	that
is	VBZ	be
telling	VBG	tell
the	DT	the
story	NN	story
of	IN	of
where	WRB	where
Canada	NP	Canada
goes	VBZ	go
.	SENT	.
AG	NP	AG
:	:	:
Well	UH	well
,	,	,
that	WDT	that
,	,	,
I	PP	I
think	VBP	think
,	,	,
is	VBZ	be
a	DT	a
good	JJ	good
segue	NN	<unknown>
to	TO	to
the	DT	the
lightning	NN	lightning
round	NN	round
.	SENT	.
Are	VBP	be
you	PP	you
ready	JJ	ready
for	IN	for
this	DT	this
?	SENT	?
I	PP	I
have	VBP	have
a	DT	a
bunch	NN	bunch
of	IN	of
rapid-fire	JJ	rapid-fire
questions	NNS	question
.	SENT	.
First	RB	first
one	PP	one
is	VBZ	be
,	,	,
who	WP	who
'	POS	'
s	NNS	<unknown>
a	DT	a
leader	NN	leader
you	PP	you
admire	VBP	admire
who	WP	who
'	POS	'
s	NN	S
no	RB	no
longer	RBR	longer
alive	JJ	alive
?	SENT	?
JT	NP	JT
:	:	:
My	PP$	my
dad	NN	dad
.	SENT	.
