What	WP	what
accept	VB	accept
.	SENT	.
But	CC	but
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
come	VB	come
to	TO	to
accept	VB	accept
it	PP	it
over	IN	over
the	DT	the
next	JJ	next
50	CD	@card@
years	NNS	year
or	CC	or
so	RB	so
.	SENT	.
And	CC	and
the	DT	the
second	JJ	second
question	NN	question
is	VBZ	be
,	,	,
will	MD	will
the	DT	the
machines	NNS	machine
want	VBP	want
to	TO	to
take	VB	take
over	RP	over
?	SENT	?
And	CC	and
here	RB	here
the	DT	the
standard	JJ	standard
scenario	NN	scenario
is	VBZ	be
that	IN	that
we	PP	we
create	VBP	create
these	DT	these
things	NNS	thing
,	,	,
they	PP	they
grow	VBP	grow
,	,	,
we	PP	we
nurture	VBP	nurture
them	PP	them
,	,	,
they	PP	they
learn	VBP	learn
a	DT	a
lot	NN	lot
from	IN	from
us	PP	us
,	,	,
and	CC	and
then	RB	then
they	PP	they
start	VBP	start
to	TO	to
decide	VB	decide
that	IN	that
we	PP	we
'	POS	'
re	NN	re
pretty	RB	pretty
boring	JJ	boring
,	,	,
slow	JJ	slow
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
take	VB	take
over	RP	over
from	IN	from
us	PP	us
.	SENT	.
And	CC	and
for	IN	for
those	DT	those
of	IN	of
you	PP	you
that	WDT	that
have	VBP	have
teenagers	NNS	teenager
,	,	,
you	PP	you
know	VBP	know
what	WP	what
that	DT	that
'	''	'
s	NNS	<unknown>
like	VBP	like
.	SENT	.
But	CC	but
Hollywood	NP	Hollywood
extends	VBZ	extend
it	PP	it
to	TO	to
the	DT	the
robots	NNS	robot
.	SENT	.
And	CC	and
the	DT	the
question	NN	question
is	VBZ	be
,	,	,
you	PP	you
know	VBP	know
,	,	,
will	MD	will
someone	NN	someone
accidentally	RB	accidentally
build	VB	build
a	DT	a
robot	NN	robot
that	WDT	that
takes	VBZ	take
over	RP	over
from	IN	from
us	PP	us
?	SENT	?
And	CC	and
that	WDT	that
'	POS	'
s	JJ	<unknown>
sort	NN	sort
of	IN	of
like	IN	like
this	DT	this
lone	JJ	lone
guy	NN	guy
in	IN	in
the	DT	the
backyard	NN	backyard
,	,	,
you	PP	you
know	VBP	know
â	NP	<unknown>
"	``	"
I	PP	I
accidentally	RB	accidentally
built	VBD	build
a	DT	a
747	NP	747
.	SENT	.
"	``	"
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
that	IN	that
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
happen	VB	happen
.	SENT	.
And	CC	and
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
â	NP	<unknown>
â	NP	<unknown>
I	NP	I
don	NN	don
'	POS	'
t	NN	t
think	VBP	think
we	PP	we
'	''	'
re	IN	re
going	VBG	go
to	TO	to
deliberately	RB	deliberately
build	VB	build
robots	NNS	robot
that	IN	that
we	PP	we
'	POS	'
re	NN	re
uncomfortable	JJ	uncomfortable
with	IN	with
.	SENT	.
We	PP	we
'	POS	'
ll	JJ	<unknown>
â	NP	<unknown>
you	PP	you
know	VBP	know
,	,	,
they	PP	they
'	POS	'
re	NN	re
not	RB	not
going	VBG	go
to	TO	to
have	VB	have
a	DT	a
super	JJ	super
bad	JJ	bad
robot	NN	robot
.	SENT	.
Before	IN	before
that	DT	that
has	VBZ	have
to	TO	to
come	VB	come
to	TO	to
be	VB	be
a	DT	a
mildly	RB	mildly
bad	JJ	bad
robot	NN	robot
,	,	,
and	CC	and
before	RB	before
that	IN	that
a	DT	a
not	RB	not
so	RB	so
bad	JJ	bad
robot	NN	robot
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
re	NN	re
just	RB	just
not	RB	not
going	VBG	go
to	TO	to
let	VB	let
it	PP	it
go	VB	go
that	DT	that
way	NN	way
.	SENT	.
So	RB	so
,	,	,
I	PP	I
think	VBP	think
I	PP	I
'	''	'
m	NN	m
going	VBG	go
to	TO	to
leave	VB	leave
it	PP	it
at	IN	at
that	DT	that
:	:	:
the	DT	the
robots	NNS	robot
are	VBP	be
coming	VBG	come
,	,	,
we	PP	we
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
too	RB	too
much	JJ	much
to	TO	to
worry	VB	worry
about	RB	about
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
a	DT	a
lot	NN	lot
of	IN	of
fun	NN	fun
,	,	,
and	CC	and
I	PP	I
hope	VBP	hope
you	PP	you
all	DT	all
enjoy	VBP	enjoy
the	DT	the
journey	NN	journey
over	IN	over
the	DT	the
next	JJ	next
50	CD	@card@
years	NNS	year
.	SENT	.
