Chris	NP	Chris
Sanare	NP	<unknown>
are	VBP	be
the	DT	the
parents	NNS	parent
.	SENT	.
They	PP	they
invited	VBD	invite
us	PP	us
to	TO	to
come	VB	come
and	CC	and
stay	VB	stay
in	IN	in
their	PP$	their
boma	NN	boma
.	SENT	.
Actually	RB	actually
,	,	,
the	DT	the
goats	NNS	goat
had	VBD	have
been	VBN	be
there	RB	there
,	,	,
I	PP	I
think	VBP	think
,	,	,
living	VBG	live
in	IN	in
that	DT	that
particular	JJ	particular
little	JJ	little
hut	NN	hut
on	IN	on
their	PP$	their
little	JJ	little
compound	NN	compound
before	IN	before
we	PP	we
got	VBD	get
there	RB	there
.	SENT	.
And	CC	and
we	PP	we
stayed	VBD	stay
with	IN	with
their	PP$	their
family	NN	family
,	,	,
and	CC	and
we	PP	we
really	RB	really
,	,	,
really	RB	really
learned	VBD	learn
what	WP	what
life	NN	life
is	VBZ	be
like	JJ	like
in	IN	in
rural	JJ	rural
Tanzania	NP	Tanzania
.	SENT	.
And	CC	and
the	DT	the
difference	NN	difference
between	IN	between
just	RB	just
going	VBG	go
and	CC	and
visiting	VBG	visit
for	IN	for
half	PDT	half
a	DT	a
day	NN	day
or	CC	or
three	CD	three
quarters	NNS	quarter
of	IN	of
a	DT	a
day	NN	day
versus	IN	versus
staying	VBG	stay
overnight	JJ	overnight
was	VBD	be
profound	JJ	profound
,	,	,
and	CC	and
so	RB	so
let	VB	let
me	PP	me
just	RB	just
give	VBP	give
you	PP	you
one	CD	one
explanation	NN	explanation
of	IN	of
that	DT	that
.	SENT	.
They	PP	they
had	VBD	have
six	CD	six
children	NNS	child
,	,	,
and	CC	and
as	IN	as
I	PP	I
talked	VBD	talk
to	TO	to
Anna	NP	Anna
in	IN	in
the	DT	the
kitchen	NN	kitchen
,	,	,
we	PP	we
cooked	VBD	cook
for	IN	for
about	RB	about
five	CD	five
hours	NNS	hour
in	IN	in
the	DT	the
cooking	JJ	cooking
hut	NN	hut
that	IN	that
day	NN	day
,	,	,
and	CC	and
as	IN	as
I	PP	I
talked	VBD	talk
to	TO	to
her	PP	her
,	,	,
she	PP	she
had	VBD	have
absolutely	RB	absolutely
planned	VBN	plan
and	CC	and
spaced	VBN	space
with	IN	with
her	PP$	her
husband	NN	husband
the	DT	the
births	NNS	birth
of	IN	of
their	PP$	their
children	NNS	child
.	SENT	.
It	PP	it
was	VBD	be
a	DT	a
very	RB	very
loving	JJ	loving
relationship	NN	relationship
.	SENT	.
This	DT	this
was	VBD	be
a	DT	a
Maasai	NP	<unknown>
warrior	NN	warrior
and	CC	and
his	PP$	his
wife	NN	wife
,	,	,
but	CC	but
they	PP	they
had	VBD	have
decided	VBN	decide
to	TO	to
get	VB	get
married	JJ	married
,	,	,
they	PP	they
clearly	RB	clearly
had	VBD	have
respect	NN	respect
and	CC	and
love	NN	love
in	IN	in
the	DT	the
relationship	NN	relationship
.	SENT	.
Their	PP$	their
children	NNS	child
,	,	,
their	PP$	their
six	CD	six
children	NNS	child
,	,	,
the	DT	the
two	CD	two
in	IN	in
the	DT	the
middle	NN	middle
were	VBD	be
twins	NNS	twin
,	,	,
13	CD	@card@
,	,	,
a	DT	a
boy	NN	boy
,	,	,
and	CC	and
a	DT	a
girl	NN	girl
named	VBN	name
Grace	NP	Grace
.	SENT	.
And	CC	and
when	WRB	when
we	PP	we
'	POS	'
d	NN	d
go	VB	go
out	RP	out
to	TO	to
chop	VB	chop
wood	NN	wood
and	CC	and
do	VB	do
all	PDT	all
the	DT	the
things	NNS	thing
that	IN	that
Grace	NP	Grace
and	CC	and
her	PP$	her
mother	NN	mother
would	MD	would
do	VB	do
,	,	,
Grace	NP	Grace
was	VBD	be
not	RB	not
a	DT	a
child	NN	child
,	,	,
she	PP	she
was	VBD	be
an	DT	an
adolescent	NN	adolescent
,	,	,
but	CC	but
she	PP	she
wasn	NP	<unknown>
'	POS	'
t	NN	t
an	DT	an
adult	NN	adult
.	SENT	.
She	PP	she
was	VBD	be
very	RB	very
,	,	,
very	RB	very
shy	JJ	shy
.	SENT	.
So	RB	so
she	PP	she
kept	VBD	keep
wanting	VBG	want
to	TO	to
talk	VB	talk
to	TO	to
me	PP	me
and	CC	and
Jenn	NP	Jenn
.	SENT	.
We	PP	we
kept	VBD	keep
trying	VBG	try
to	TO	to
engage	VB	engage
her	PP	her
,	,	,
but	CC	but
she	PP	she
was	VBD	be
shy	JJ	shy
.	SENT	.
And	CC	and
at	IN	at
night	NN	night
,	,	,
though	RB	though
,	,	,
when	WRB	when
all	PDT	all
the	DT	the
lights	NNS	light
went	VBD	go
out	RP	out
in	IN	in
rural	JJ	rural
Tanzania	NP	Tanzania
,	,	,
and	CC	and
there	EX	there
was	VBD	be
no	DT	no
moon	NN	moon
that	IN	that
night	NN	night
,	,	,
the	DT	the
first	JJ	first
night	NN	night
,	,	,
and	CC	and
no	DT	no
stars	NNS	star
,	,	,
and	CC	and
Jenn	NP	Jenn
came	VBD	come
out	RP	out
of	IN	of
our	PP$	our
hut	NN	hut
with	IN	with
her	PP$	her
REI	NP	Rei
little	JJ	little
headlamp	NN	headlamp
on	IN	on
,	,	,
Grace	NP	Grace
went	VBD	go
immediately	RB	immediately
,	,	,
and	CC	and
got	VBD	get
the	DT	the
translator	NN	translator
,	,	,
came	VBD	come
straight	RB	straight
up	RB	up
to	TO	to
my	PP$	my
Jenn	NP	Jenn
and	CC	and
said	VBD	say
,	,	,
"	``	"
When	WRB	when
you	PP	you
go	VBP	go
home	NN	home
,	,	,
can	MD	can
I	PP	I
have	VB	have
your	PP$	your
headlamp	NN	headlamp
so	IN	so
I	PP	I
can	MD	can
study	VB	study
at	IN	at
night	NN	night
?	SENT	?
"	''	"
CA	MD	ca
:	:	:
Oh	UH	oh
,	,	,
wow	NN	wow
.	SENT	.
MG	NN	mg
:	:	:
And	CC	and
her	PP$	her
dad	NN	dad
had	VBD	have
told	VBN	tell
me	PP	me
how	WRB	how
afraid	JJ	afraid
he	PP	he
was	VBD	be
that	IN	that
unlike	IN	unlike
the	DT	the
son	NN	son
,	,	,
who	WP	who
had	VBD	have
passed	VBN	pass
his	PP$	his
secondary	JJ	secondary
exams	NNS	exam
,	,	,
because	IN	because
of	IN	of
her	PP$	her
chores	NNS	chore
,	,	,
she	PP	she
'	POS	'
d	NN	d
not	RB	not
done	VBN	do
so	RB	so
well	RB	well
and	CC	and
wasn	NP	<unknown>
'	POS	'
t	NN	t
in	IN	in
the	DT	the
government	NN	government
school	NN	school
yet	RB	yet
.	SENT	.
He	PP	he
said	VBD	say
,	,	,
"	``	"
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VB	know
how	WRB	how
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
pay	VB	pay
for	IN	for
her	PP$	her
education	NN	education
.	SENT	.
I	PP	I
can	MD	can
'	''	'
t	NN	t
pay	NN	pay
for	IN	for
private	JJ	private
school	NN	school
,	,	,
and	CC	and
she	PP	she
may	MD	may
end	VB	end
up	RP	up
on	IN	on
this	DT	this
farm	NN	farm
like	IN	like
my	PP$	my
wife	NN	wife
.	SENT	.
"	``	"
So	RB	so
they	PP	they
know	VBP	know
the	DT	the
difference	NN	difference
that	IN	that
an	DT	an
education	NN	education
can	MD	can
make	VB	make
in	IN	in
a	DT	a
huge	JJ	huge
,	,	,
profound	JJ	profound
way	NN	way
.	SENT	.
CA	MD	ca
:	:	:
I	PP	I
mean	VBP	mean
,	,	,
this	DT	this
is	VBZ	be
another	DT	another
pic	JJ	<unknown>
of	IN	of
your	PP$	your
other	JJ	other
two	CD	two
kids	NNS	kid
,	,	,
Rory	NP	Rory
and	CC	and
Phoebe	NP	Phoebe
,	,	,
along	RB	along
with	IN	with
Paul	NP	Paul
Farmer	NP	Farmer
.	SENT	.
Bringing	VBG	bring
up	RP	up
three	CD	three
children	NNS	child
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
the	DT	the
world	NN	world
'	POS	'
s	JJ	<unknown>
richest	JJS	rich
family	NN	family
seems	VBZ	seem
like	IN	like
a	DT	a
social	JJ	social
experiment	NN	experiment
without	IN	without
much	JJ	much
prior	JJ	prior
art	NN	art
.	SENT	.
How	WRB	how
have	VB	have
you	PP	you
managed	VBD	manage
it	PP	it
?	SENT	?
What	WP	what
'	POS	'
s	RB	<unknown>
been	VBN	be
your	PP$	your
approach	NN	approach
?	SENT	?
BG	NP	BG
:	:	:
Well	UH	well
,	,	,
I	PP	I
'	POS	'
d	NN	d
say	VBP	say
overall	RB	overall
the	DT	the
kids	NNS	kid
get	VBP	get
a	DT	a
great	JJ	great
education	NN	education
,	,	,
but	CC	but
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
make	VB	make
sure	JJ	sure
they	PP	they
have	VBP	have
a	DT	a
sense	NN	sense
of	IN	of
their	PP$	their
own	JJ	own
ability	NN	ability
and	CC	and
what	WP	what
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
go	VB	go
and	CC	and
do	VB	do
,	,	,
and	CC	and
our	PP$	our
philosophy	NN	philosophy
has	VBZ	have
been	VBN	be
to	TO	to
be	VB	be
very	RB	very
clear	JJ	clear
with	IN	with
them	PP	them
—	:	-
most	JJS	most
of	IN	of
the	DT	the
money	NN	money
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
the	DT	the
foundation	NN	foundation
—	:	-
and	CC	and
help	VB	help
them	PP	them
find	VB	find
something	NN	something
they	PP	they
'	POS	'
re	NN	re
excited	VBD	excite
about	RB	about
.	SENT	.
We	PP	we
want	VBP	want
to	TO	to
strike	VB	strike
a	DT	a
balance	NN	balance
where	WRB	where
they	PP	they
have	VBP	have
the	DT	the
freedom	NN	freedom
to	TO	to
do	VB	do
anything	NN	anything
but	CC	but
not	RB	not
a	DT	a
lot	NN	lot
of	IN	of
money	NN	money
showered	VBN	shower
on	IN	on
them	PP	them
so	IN	so
they	PP	they
could	MD	could
go	VB	go
out	RP	out
and	CC	and
do	VB	do
nothing	NN	nothing
.	SENT	.
And	CC	and
so	RB	so
far	RB	far
,	,	,
they	PP	they
'	POS	'
re	NN	re
fairly	RB	fairly
diligent	JJ	diligent
,	,	,
excited	JJ	excited
to	TO	to
pick	VB	pick
their	PP$	their
own	JJ	own
direction	NN	direction
.	SENT	.
CA	MD	ca
:	:	:
You	PP	you
'	POS	'
ve	NN	ve
obviously	RB	obviously
guarded	VBD	guard
their	PP$	their
privacy	NN	privacy
carefully	RB	carefully
for	IN	for
obvious	JJ	obvious
reasons	NNS	reason
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
curious	JJ	curious
why	WRB	why
you	PP	you
'	POS	'
ve	NN	ve
given	VBN	give
me	PP	me
permission	NN	permission
to	TO	to
show	VB	show
this	DT	this
picture	NN	picture
now	RB	now
here	RB	here
at	IN	at
TED	VB	ted
.	SENT	.
MG	NP	MG
:	:	:
Well	UH	well
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
interesting	JJ	interesting
.	SENT	.
As	IN	as
they	PP	they
get	VBP	get
older	JJR	old
,	,	,
they	PP	they
so	RB	so
know	VBP	know
that	IN	that
our	PP$	our
family	NN	family
belief	NN	belief
is	VBZ	be
about	RB	about
responsibility	NN	responsibility
,	,	,
that	WDT	that
we	PP	we
are	VBP	be
in	IN	in
an	DT	an
unbelievable	JJ	unbelievable
situation	NN	situation
just	RB	just
to	TO	to
live	VB	live
in	IN	in
the	DT	the
United	NP	United
States	NP	States
and	CC	and
have	VB	have
a	DT	a
great	JJ	great
education	NN	education
,	,	,
and	CC	and
we	PP	we
have	VBP	have
a	DT	a
responsibility	NN	responsibility
to	TO	to
give	VB	give
back	RB	back
to	TO	to
the	DT	the
world	NN	world
.	SENT	.
And	CC	and
so	RB	so
as	IN	as
they	PP	they
get	VBP	get
older	JJR	old
and	CC	and
we	PP	we
are	VBP	be
teaching	VBG	teach
them	PP	them
—	:	-
they	PP	they
have	VBP	have
been	VBN	be
to	TO	to
so	RB	so
many	JJ	many
countries	NNS	country
around	IN	around
the	DT	the
world	NN	world
—	:	-
they	PP	they
'	POS	'
re	NN	re
saying	VBG	say
,	,	,
we	PP	we
do	VBP	do
want	VB	want
people	NNS	people
to	TO	to
know	VB	know
that	IN	that
we	PP	we
believe	VBP	believe
in	IN	in
what	WP	what
you	PP	you
'	POS	'
re	NN	re
doing	VBG	do
,	,	,
Mom	NP	Mom
and	CC	and
Dad	NP	Dad
,	,	,
and	CC	and
it	PP	it
is	VBZ	be
okay	JJ	okay
to	TO	to
show	VB	show
us	PP	us
more	JJR	more
.	SENT	.
So	RB	so
we	PP	we
have	VBP	have
their	PP$	their
permission	NN	permission
to	TO	to
show	VB	show
this	DT	this
picture	NN	picture
,	,	,
and	CC	and
I	PP	I
think	VBP	think
Paul	NP	Paul
Farmer	NP	Farmer
is	VBZ	be
probably	RB	probably
going	VBG	go
to	TO	to
put	VB	put
it	PP	it
eventually	RB	eventually
in	IN	in
some	DT	some
of	IN	of
his	PP$	his
work	NN	work
.	SENT	.
But	CC	but
they	PP	they
really	RB	really
care	VBP	care
deeply	RB	deeply
about	IN	about
the	DT	the
mission	NN	mission
of	IN	of
the	DT	the
foundation	NN	foundation
,	,	,
too	RB	too
.	SENT	.
CA	MD	ca
:	:	:
You	PP	you
'	POS	'
ve	NN	ve
easily	RB	easily
got	VBD	get
enough	JJ	enough
money	NN	money
despite	IN	despite
your	PP$	your
vast	JJ	vast
contributions	NNS	contribution
to	TO	to
the	DT	the
foundation	NN	foundation
to	TO	to
make	VB	make
them	PP	them
all	DT	all
billionaires	NNS	billionaire
.	SENT	.
Is	VBZ	be
that	IN	that
your	PP$	your
plan	NN	plan
for	IN	for
them	PP	them
?	SENT	?
BG	NN	BG
:	:	:
Nope	NN	<unknown>
.	SENT	.
No	UH	no
.	SENT	.
They	PP	they
won	VBD	win
'	''	'
t	NN	t
have	VBP	have
anything	NN	anything
like	IN	like
that	DT	that
.	SENT	.
They	PP	they
need	VBP	need
to	TO	to
have	VB	have
a	DT	a
sense	NN	sense
that	IN	that
their	PP$	their
own	JJ	own
work	NN	work
is	VBZ	be
meaningful	JJ	meaningful
and	CC	and
important	JJ	important
.	SENT	.
We	PP	we
read	VBP	read
an	DT	an
article	NN	article
long	RB	long
,	,	,
actually	RB	actually
,	,	,
before	IN	before
we	PP	we
got	VBD	get
married	JJ	married
,	,	,
where	WRB	where
Warren	NP	Warren
Buffett	NP	Buffett
talked	VBD	talk
about	RB	about
that	IN	that
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
quite	RB	quite
convinced	VBN	convince
that	IN	that
it	PP	it
wasn	NNS	<unknown>
'	POS	'
t	NN	t
a	DT	a
favor	NN	favor
either	CC	either
to	TO	to
society	NN	society
or	CC	or
to	TO	to
the	DT	the
kids	NNS	kid
.	SENT	.
CA	MD	ca
:	:	:
Well	RB	well
,	,	,
speaking	VBG	speak
of	IN	of
Warren	NP	Warren
Buffett	NP	Buffett
,	,	,
something	NN	something
really	RB	really
amazing	JJ	amazing
happened	VBN	happen
in	IN	in
2006	CD	@card@
,	,	,
when	WRB	when
somehow	RB	somehow
your	PP$	your
only	JJ	only
real	JJ	real
rival	NN	rival
for	IN	for
richest	JJS	rich
person	NN	person
in	IN	in
America	NP	America
suddenly	RB	suddenly
turned	VBD	turn
around	RP	around
and	CC	and
agreed	VBD	agree
to	TO	to
give	VB	give
80	CD	@card@
percent	NN	percent
of	IN	of
his	PP$	his
fortune	NN	fortune
to	TO	to
your	PP$	your
foundation	NN	foundation
.	SENT	.
How	WRB	how
on	IN	on
Earth	NP	Earth
did	VBD	do
that	RB	that
happen	VB	happen
?	SENT	?
I	PP	I
guess	VBP	guess
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
long	JJ	long
version	NN	version
and	CC	and
a	DT	a
short	JJ	short
version	NN	version
of	IN	of
that	DT	that
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
time	NN	time
for	IN	for
the	DT	the
short	JJ	short
version	NN	version
.	SENT	.
BG	NN	BG
:	:	:
All	DT	all
right	NN	right
.	SENT	.
Well	RB	well
,	,	,
Warren	NP	Warren
was	VBD	be
a	DT	a
close	JJ	close
friend	NN	friend
,	,	,
and	CC	and
he	PP	he
was	VBD	be
going	VBG	go
to	TO	to
have	VB	have
his	PP$	his
wife	NN	wife
Suzie	NP	Suzie
give	VBP	give
it	PP	it
all	DT	all
away	RP	away
.	SENT	.
Tragically	RB	tragically
,	,	,
she	PP	she
passed	VBD	pass
away	RB	away
before	IN	before
he	PP	he
did	VBD	do
,	,	,
and	CC	and
he	PP	he
'	POS	'
s	NNS	<unknown>
big	JJ	big
on	IN	on
delegation	NN	delegation
,	,	,
and	CC	and
—	:	-
—	:	-
he	PP	he
said	VBD	say
—	:	-
CA	MD	ca
:	:	:
Tweet	VB	tweet
that	DT	that
.	SENT	.
BG	NN	BG
:	:	:
If	IN	if
he	PP	he
'	POS	'
s	NN	S
got	VBD	get
somebody	NN	somebody
who	WP	who
is	VBZ	be
doing	VBG	do
something	NN	something
well	RB	well
,	,	,
and	CC	and
is	VBZ	be
willing	JJ	willing
to	TO	to
do	VB	do
it	PP	it
at	IN	at
no	DT	no
charge	NN	charge
,	,	,
maybe	RB	maybe
that	RB	that
'	''	'
s	NNS	<unknown>
okay	JJ	okay
.	SENT	.
But	CC	but
we	PP	we
were	VBD	be
stunned	VBN	stun
.	SENT	.
MG	NN	mg
:	:	:
Totally	RB	totally
stunned	VBN	stun
.	SENT	.
BG	NN	BG
:	:	:
We	PP	we
had	VBD	have
never	RB	never
expected	VBN	expect
it	PP	it
,	,	,
and	CC	and
it	PP	it
has	VBZ	have
been	VBN	be
unbelievable	JJ	unbelievable
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
allowed	VBD	allow
us	PP	us
to	TO	to
increase	VB	increase
our	PP$	our
ambition	NN	ambition
in	IN	in
what	WP	what
the	DT	the
foundation	NN	foundation
can	MD	can
do	VB	do
quite	RB	quite
dramatically	RB	dramatically
.	SENT	.
Half	PDT	half
the	DT	the
resources	NNS	resource
we	PP	we
have	VBP	have
come	VBN	come
from	IN	from
Warren	NP	Warren
'	POS	'
s	JJ	<unknown>
mind-blowing	JJ	mind-blowing
generosity	NN	generosity
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
I	PP	I
think	VBP	think
you	PP	you
'	''	'
ve	NNS	<unknown>
pledged	VBD	pledge
that	IN	that
by	IN	by
the	DT	the
time	NN	time
you	PP	you
'	''	'
re	IN	re
done	VBN	do
,	,	,
more	RBR	more
than	IN	than
,	,	,
or	CC	or
95	CD	@card@
percent	NN	percent
of	IN	of
your	PP$	your
wealth	NN	wealth
,	,	,
will	MD	will
be	VB	be
given	VBN	give
to	TO	to
the	DT	the
foundation	NN	foundation
.	SENT	.
BG	NP	BG
:	:	:
Yes	UH	yes
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
since	IN	since
this	DT	this
relationship	NN	relationship
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
amazing	JJ	amazing
—	:	-
And	CC	and
recently	RB	recently
,	,	,
you	PP	you
and	CC	and
Warren	NP	Warren
have	VBP	have
been	VBN	be
going	VBG	go
around	IN	around
trying	VBG	try
to	TO	to
persuade	VB	persuade
other	JJ	other
billionaires	NNS	billionaire
and	CC	and
successful	JJ	successful
people	NNS	people
to	TO	to
pledge	VB	pledge
to	TO	to
give	VB	give
,	,	,
what	WP	what
,	,	,
more	JJR	more
than	IN	than
half	NN	half
of	IN	of
their	PP$	their
assets	NNS	asset
for	IN	for
philanthropy	NN	philanthropy
.	SENT	.
How	WRB	how
is	VBZ	be
that	IN	that
going	VBG	go
?	SENT	?
BG	NP	BG
:	:	:
Well	UH	well
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
about	RB	about
120	CD	@card@
people	NNS	people
who	WP	who
have	VBP	have
now	RB	now
taken	VBN	take
this	DT	this
giving	VBG	give
pledge	NN	pledge
.	SENT	.
The	DT	the
thing	NN	thing
that	RB	that
'	POS	'
s	NN	S
great	JJ	great
is	VBZ	be
that	IN	that
we	PP	we
get	VBP	get
together	RB	together
yearly	RB	yearly
and	CC	and
talk	VB	talk
about	RB	about
,	,	,
okay	RB	okay
,	,	,
do	VBP	do
you	PP	you
hire	VB	hire
staff	NN	staff
,	,	,
what	WP	what
do	VBP	do
you	PP	you
give	VB	give
to	TO	to
them	PP	them
?	SENT	?
We	PP	we
'	POS	'
re	NN	re
not	RB	not
trying	VBG	try
to	TO	to
homogenize	VB	homogenize
it	PP	it
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
the	DT	the
beauty	NN	beauty
of	IN	of
philanthropy	NN	philanthropy
is	VBZ	be
this	DT	this
mind-	NN	<unknown>
blowing	VBG	blow
diversity	NN	diversity
.	SENT	.
People	NNS	people
give	VBP	give
to	TO	to
some	DT	some
things	NNS	thing
.	SENT	.
We	PP	we
look	VBP	look
and	CC	and
go	VBP	go
,	,	,
"	``	"
Wow	NN	wow
.	SENT	.
"	''	"
But	CC	but
that	IN	that
'	POS	'
s	NNS	<unknown>
great	JJ	great
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
the	DT	the
role	NN	role
of	IN	of
philanthropy	NN	philanthropy
is	VBZ	be
to	TO	to
pick	VB	pick
different	JJ	different
approaches	NNS	approach
,	,	,
including	VBG	include
even	RB	even
in	IN	in
one	CD	one
space	NN	space
,	,	,
like	IN	like
education	NN	education
.	SENT	.
We	PP	we
need	VBP	need
more	JJR	more
experimentation	NN	experimentation
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	RB	<unknown>
been	VBN	be
wonderful	JJ	wonderful
,	,	,
meeting	VBG	meet
those	DT	those
people	NNS	people
,	,	,
sharing	VBG	share
their	PP$	their
journey	NN	journey
to	TO	to
philanthropy	NN	philanthropy
,	,	,
how	WRB	how
they	PP	they
involve	VBP	involve
their	PP$	their
kids	NNS	kid
,	,	,
where	WRB	where
they	PP	they
'	POS	'
re	NN	re
doing	VBG	do
it	PP	it
differently	RB	differently
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	RB	<unknown>
been	VBN	be
way	NN	way
more	RBR	more
successful	JJ	successful
than	IN	than
we	PP	we
expected	VBD	expect
.	SENT	.
Now	RB	now
it	PP	it
looks	VBZ	look
like	IN	like
it	PP	it
'	POS	'
ll	NNS	<unknown>
just	RB	just
keep	VBP	keep
growing	VBG	grow
in	IN	in
size	NN	size
in	IN	in
the	DT	the
years	NNS	year
ahead	RB	ahead
.	SENT	.
MG	NN	mg
:	:	:
And	CC	and
having	VBG	have
people	NNS	people
see	VBP	see
that	IN	that
other	JJ	other
people	NNS	people
are	VBP	be
making	VBG	make
change	NN	change
with	IN	with
philanthropy	NN	philanthropy
,	,	,
I	PP	I
mean	VBP	mean
,	,	,
these	DT	these
are	VBP	be
people	NNS	people
who	WP	who
have	VBP	have
created	VBN	create
their	PP$	their
own	JJ	own
businesses	NNS	business
,	,	,
put	VBD	put
their	PP$	their
own	JJ	own
ingenuity	NN	ingenuity
behind	IN	behind
incredible	JJ	incredible
ideas	NNS	idea
.	SENT	.
If	IN	if
they	PP	they
put	VBD	put
their	PP$	their
ideas	NNS	idea
and	CC	and
their	PP$	their
brain	NN	brain
behind	IN	behind
philanthropy	NN	philanthropy
,	,	,
they	PP	they
can	MD	can
change	VB	change
the	DT	the
world	NN	world
.	SENT	.
And	CC	and
they	PP	they
start	VBP	start
to	TO	to
see	VB	see
others	NNS	other
doing	VBG	do
it	PP	it
,	,	,
and	CC	and
saying	VBG	say
,	,	,
"	''	"
Wow	NN	wow
,	,	,
I	PP	I
want	VBP	want
to	TO	to
do	VB	do
that	IN	that
with	IN	with
my	PP$	my
own	JJ	own
money	NN	money
.	SENT	.
"	''	"
To	TO	to
me	PP	me
,	,	,
that	WDT	that
'	POS	'
s	NNS	<unknown>
the	DT	the
piece	NN	piece
that	RB	that
'	POS	'
s	NNS	<unknown>
incredible	JJ	incredible
.	SENT	.
CA	MD	ca
:	:	:
It	PP	it
seems	VBZ	seem
to	TO	to
me	PP	me
,	,	,
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
really	RB	really
hard	JJ	hard
for	IN	for
some	DT	some
people	NNS	people
to	TO	to
figure	VB	figure
out	RP	out
even	RB	even
how	WRB	how
to	TO	to
remotely	RB	remotely
spend	VB	spend
that	DT	that
much	JJ	much
money	NN	money
on	IN	on
something	NN	something
else	RB	else
.	SENT	.
There	EX	there
are	VBP	be
probably	RB	probably
some	DT	some
billionaires	NNS	billionaire
in	IN	in
the	DT	the
room	NN	room
and	CC	and
certainly	RB	certainly
some	DT	some
successful	JJ	successful
people	NNS	people
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
curious	JJ	curious
,	,	,
can	MD	can
you	PP	you
make	VB	make
the	DT	the
pitch	NN	pitch
?	SENT	?
What	WP	what
'	POS	'
s	NNS	<unknown>
the	DT	the
pitch	NN	pitch
?	SENT	?
BG	NP	BG
:	:	:
Well	UH	well
,	,	,
it	PP	it
'	POS	'
s	NN	S
the	DT	the
most	RBS	most
fulfilling	VBG	fulfill
thing	NN	thing
we	PP	we
'	POS	'
ve	NN	ve
ever	RB	ever
done	VBN	do
,	,	,
and	CC	and
you	PP	you
can	MD	can
'	''	'
t	NN	t
take	VB	take
it	PP	it
with	IN	with
you	PP	you
,	,	,
and	CC	and
if	IN	if
it	PP	it
'	POS	'
s	NN	S
not	RB	not
good	JJ	good
for	IN	for
your	PP$	your
kids	NNS	kid
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
get	VBP	get
together	RB	together
and	CC	and
brainstorm	NN	brainstorm
about	IN	about
what	WP	what
we	PP	we
can	MD	can
be	VB	be
done	VBN	do
.	SENT	.
The	DT	the
world	NN	world
is	VBZ	be
a	DT	a
far	RB	far
better	JJR	good
place	NN	place
because	IN	because
of	IN	of
the	DT	the
philanthropists	NNS	philanthropist
of	IN	of
the	DT	the
past	NN	past
,	,	,
and	CC	and
the	DT	the
U	NP	U
.	SENT	.
S	NP	S
.	SENT	.
tradition	NN	tradition
here	RB	here
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
strongest	JJS	strong
,	,	,
is	VBZ	be
the	DT	the
envy	NN	envy
of	IN	of
the	DT	the
world	NN	world
.	SENT	.
And	CC	and
part	NN	part
of	IN	of
the	DT	the
reason	NN	reason
I	PP	I
'	POS	'
m	NN	m
so	RB	so
optimistic	JJ	optimistic
is	VBZ	be
because	IN	because
I	PP	I
do	VBP	do
think	VB	think
philanthropy	NN	philanthropy
is	VBZ	be
going	VBG	go
to	TO	to
grow	VB	grow
and	CC	and
take	VB	take
some	DT	some
of	IN	of
these	DT	these
things	NNS	thing
government	NN	government
'	POS	'
s	NN	S
not	RB	not
just	RB	just
good	JJ	good
at	IN	at
working	VBG	work
on	RP	on
and	CC	and
discovering	VBG	discover
and	CC	and
shine	VB	shine
some	DT	some
light	NN	light
in	IN	in
the	DT	the
right	JJ	right
direction	NN	direction
.	SENT	.
CA	MD	ca
:	:	:
The	DT	the
world	NN	world
'	POS	'
s	NN	S
got	VBD	get
this	DT	this
terrible	JJ	terrible
inequality	NN	inequality
,	,	,
growing	VBG	grow
inequality	NN	inequality
problem	NN	problem
that	WDT	that
seems	VBZ	seem
structural	JJ	structural
.	SENT	.
It	PP	it
does	VBZ	do
seem	VB	seem
to	TO	to
me	PP	me
that	IN	that
if	IN	if
more	JJR	more
of	IN	of
your	PP$	your
peers	NNS	peer
took	VBD	take
the	DT	the
approach	NN	approach
that	IN	that
you	PP	you
two	CD	two
have	VBP	have
made	VBN	make
,	,	,
it	PP	it
