Chris	NP	Chris
of	IN	of
like	IN	like
a	DT	a
law	NN	law
of	IN	of
gaseous	JJ	gaseous
expansion	NN	expansion
where	WRB	where
,	,	,
for	IN	for
schedules	NNS	schedule
,	,	,
where	WRB	where
whatever	WDT	whatever
time	NN	time
you	PP	you
set	VBD	set
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
going	VBG	go
to	TO	to
be	VB	be
less	JJR	less
than	IN	than
that	DT	that
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
very	RB	very
rare	JJ	rare
that	IN	that
it	PP	it
'	''	'
ll	NN	ll
be	VB	be
less	JJR	less
than	IN	than
that	DT	that
.	SENT	.
But	CC	but
as	RB	as
far	RB	far
as	IN	as
our	PP$	our
predictions	NNS	prediction
are	VBP	be
concerned	VBN	concern
,	,	,
what	WP	what
tends	VBZ	tend
to	TO	to
happen	VB	happen
in	IN	in
the	DT	the
media	NNS	medium
is	VBZ	be
that	IN	that
they	PP	they
will	MD	will
report	VB	report
all	PDT	all
the	DT	the
wrong	JJ	wrong
ones	NNS	one
and	CC	and
ignore	VB	ignore
all	PDT	all
the	DT	the
right	JJ	right
ones	NNS	one
.	SENT	.
Or	CC	or
,	,	,
you	PP	you
know	VBP	know
,	,	,
when	WRB	when
writing	VBG	write
an	DT	an
article	NN	article
about	IN	about
me	PP	me
--	:	--
I	PP	I
'	POS	'
ve	NN	ve
had	VBD	have
a	DT	a
long	JJ	long
career	NN	career
in	IN	in
multiple	JJ	multiple
industries	NNS	industry
.	SENT	.
If	IN	if
you	PP	you
list	VBP	list
my	PP$	my
sins	NNS	sin
,	,	,
I	PP	I
sound	VBP	sound
like	IN	like
the	DT	the
worst	JJS	bad
person	NN	person
on	IN	on
Earth	NP	Earth
.	SENT	.
But	CC	but
if	IN	if
you	PP	you
put	VBP	put
those	DT	those
against	IN	against
the	DT	the
things	NNS	thing
I	PP	I
'	POS	'
ve	NNS	<unknown>
done	VBN	do
right	RB	right
,	,	,
it	PP	it
makes	VBZ	make
much	RB	much
more	JJR	more
sense	NN	sense
,	,	,
you	PP	you
know	VBP	know
?	SENT	?
So	RB	so
essentially	RB	essentially
like	VB	like
,	,	,
the	DT	the
longer	RBR	longer
you	PP	you
do	VBP	do
anything	NN	anything
,	,	,
the	DT	the
more	JJR	more
mistakes	NNS	mistake
that	IN	that
you	PP	you
will	MD	will
make	VB	make
cumulatively	RB	cumulatively
.	SENT	.
Which	WDT	which
,	,	,
if	IN	if
you	PP	you
sum	VBP	sum
up	RP	up
those	DT	those
mistakes	NNS	mistake
,	,	,
will	MD	will
sound	VB	sound
like	IN	like
I	PP	I
'	POS	'
m	NN	m
the	DT	the
worst	JJS	bad
predictor	NN	predictor
ever	RB	ever
.	SENT	.
But	CC	but
for	IN	for
example	NN	example
,	,	,
for	IN	for
Tesla	NN	tesla
vehicle	NN	vehicle
growth	NN	growth
,	,	,
I	PP	I
said	VBD	say
I	PP	I
think	VBP	think
we	PP	we
'	''	'
d	SYM	d
do	VBP	do
50	CD	@card@
percent	NN	percent
,	,	,
and	CC	and
we	PP	we
'	POS	'
ve	NN	ve
done	VBN	do
80	CD	@card@
percent	NN	percent
.	SENT	.
CA	MD	ca
:	:	:
Yes	UH	yes
.	SENT	.
EM	NN	em
:	:	:
But	CC	but
they	PP	they
don	NN	don
'	POS	'
t	NN	t
mention	NN	mention
that	IN	that
one	CD	one
.	SENT	.
So	RB	so
,	,	,
I	PP	I
mean	VBP	mean
,	,	,
I	PP	I
'	POS	'
m	NN	m
not	RB	not
sure	JJ	sure
what	WP	what
my	PP$	my
exact	JJ	exact
track	NN	track
record	NN	record
is	VBZ	be
on	IN	on
predictions	NNS	prediction
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
more	RBR	more
optimistic	JJ	optimistic
than	IN	than
pessimistic	JJ	pessimistic
,	,	,
but	CC	but
they	PP	they
'	POS	'
re	NN	re
not	RB	not
all	RB	all
optimistic	JJ	optimistic
.	SENT	.
Some	DT	some
of	IN	of
them	PP	them
are	VBP	be
exceeded	VBN	exceed
probably	RB	probably
more	RBR	more
or	CC	or
later	RBR	later
,	,	,
but	CC	but
they	PP	they
do	VBP	do
come	VB	come
true	JJ	true
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
very	RB	very
rare	JJ	rare
that	IN	that
they	PP	they
do	VBP	do
not	RB	not
come	VB	come
true	JJ	true
.	SENT	.
It	PP	it
'	POS	'
s	JJ	<unknown>
sort	NN	sort
of	IN	of
like	JJ	like
,	,	,
you	PP	you
know	VBP	know
,	,	,
if	IN	if
there	EX	there
'	''	'
s	VBG	<unknown>
some	DT	some
radical	JJ	radical
technology	NN	technology
prediction	NN	prediction
,	,	,
the	DT	the
point	NN	point
is	VBZ	be
not	RB	not
that	IN	that
it	PP	it
was	VBD	be
a	DT	a
few	JJ	few
years	NNS	year
late	JJ	late
,	,	,
but	CC	but
that	IN	that
it	PP	it
happened	VBD	happen
at	IN	at
all	DT	all
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
the	DT	the
more	RBR	more
important	JJ	important
part	NN	part
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
it	PP	it
feels	VBZ	feel
like	IN	like
at	IN	at
some	DT	some
point	NN	point
in	IN	in
the	DT	the
last	JJ	last
year	NN	year
,	,	,
seeing	VBG	see
the	DT	the
progress	NN	progress
on	IN	on
understanding	NN	understanding
,	,	,
the	DT	the
Tesla	NN	tesla
AI	VBZ	ai
understanding	VBG	understand
the	DT	the
world	NN	world
around	IN	around
it	PP	it
,	,	,
led	VBN	lead
to	TO	to
a	DT	a
kind	NN	kind
of	IN	of
,	,	,
an	DT	an
aha	NP	aha
moment	NN	moment
at	IN	at
Tesla	NN	tesla
.	SENT	.
Because	IN	because
you	PP	you
really	RB	really
surprised	VBD	surprise
people	NNS	people
recently	RB	recently
when	WRB	when
you	PP	you
said	VBD	say
probably	RB	probably
the	DT	the
most	RBS	most
important	JJ	important
product	NN	product
development	NN	development
going	VBG	go
on	IN	on
at	IN	at
Tesla	NN	tesla
this	DT	this
year	NN	year
is	VBZ	be
this	DT	this
robot	NN	robot
,	,	,
Optimus	NP	<unknown>
.	SENT	.
EM	NN	em
:	:	:
Yes	UH	yes
.	SENT	.
CA	MD	ca
:	:	:
Many	JJ	many
companies	NNS	company
out	IN	out
there	EX	there
have	VBP	have
tried	VBN	try
to	TO	to
put	VB	put
out	RP	out
these	DT	these
robots	NNS	robot
,	,	,
they	PP	they
'	POS	'
ve	RB	<unknown>
been	VBN	be
working	VBG	work
on	IN	on
them	PP	them
for	IN	for
years	NNS	year
.	SENT	.
And	CC	and
so	RB	so
far	RB	far
no	DT	no
one	CD	one
has	VBZ	have
really	RB	really
cracked	VBN	crack
it	PP	it
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
mass	JJ	mass
adoption	NN	adoption
robot	NN	robot
in	IN	in
people	NNS	people
'	POS	'
s	NN	S
homes	NNS	home
.	SENT	.
There	EX	there
are	VBP	be
some	DT	some
in	IN	in
manufacturing	NN	manufacturing
,	,	,
but	CC	but
I	PP	I
would	MD	would
say	VB	say
,	,	,
no	DT	no
one	CD	one
'	POS	'
s	JJ	<unknown>
kind	NN	kind
of	IN	of
,	,	,
really	RB	really
cracked	VBD	crack
it	PP	it
.	SENT	.
Is	VBZ	be
it	PP	it
something	NN	something
that	WDT	that
happened	VBD	happen
in	IN	in
the	DT	the
development	NN	development
of	IN	of
full	JJ	full
self-driving	NN	self-driving
that	WDT	that
gave	VBD	give
you	PP	you
the	DT	the
confidence	NN	confidence
to	TO	to
say	VB	say
,	,	,
"	``	"
You	PP	you
know	VBP	know
what	WP	what
,	,	,
we	PP	we
could	MD	could
do	VB	do
something	NN	something
special	JJ	special
here	RB	here
.	SENT	.
"	''	"
EM	NN	em
:	:	:
Yeah	RB	yeah
,	,	,
exactly	RB	exactly
.	SENT	.
So	RB	so
,	,	,
you	PP	you
know	VBP	know
,	,	,
it	PP	it
took	VBD	take
me	PP	me
a	DT	a
while	NN	while
to	TO	to
sort	VB	sort
of	IN	of
realize	VBP	realize
that	IN	that
in	IN	in
order	NN	order
to	TO	to
solve	VB	solve
self-driving	NN	self-driving
,	,	,
you	PP	you
really	RB	really
needed	VBD	need
to	TO	to
solve	VB	solve
real-world	NN	real-world
AI	VBP	ai
.	SENT	.
And	CC	and
at	IN	at
the	DT	the
point	NN	point
of	IN	of
which	WDT	which
you	PP	you
solve	VBP	solve
real-world	NN	real-world
AI	VBZ	ai
for	IN	for
a	DT	a
car	NN	car
,	,	,
which	WDT	which
is	VBZ	be
really	RB	really
a	DT	a
robot	NN	robot
on	IN	on
four	CD	four
wheels	NNS	wheel
,	,	,
you	PP	you
can	MD	can
then	RB	then
generalize	VB	generalize
that	IN	that
to	TO	to
a	DT	a
robot	NN	robot
on	IN	on
legs	NNS	leg
as	IN	as
well	RB	well
.	SENT	.
The	DT	the
two	CD	two
hard	JJ	hard
parts	NNS	part
I	PP	I
think	VBP	think
--	:	--
like	IN	like
obviously	RB	obviously
companies	NNS	company
like	IN	like
Boston	NP	Boston
Dynamics	NPS	Dynamics
have	VBP	have
shown	VBN	show
that	IN	that
it	PP	it
'	POS	'
s	NN	S
possible	JJ	possible
to	TO	to
make	VB	make
quite	RB	quite
compelling	JJ	compelling
,	,	,
sometimes	RB	sometimes
alarming	VBG	alarm
robots	NNS	robot
.	SENT	.
CA	MD	ca
:	:	:
Right	RB	right
.	SENT	.
EM	NN	em
:	:	:
You	PP	you
know	VBP	know
,	,	,
so	RB	so
from	IN	from
a	DT	a
sensors	NNS	sensor
and	CC	and
actuators	NNS	actuator
standpoint	NN	standpoint
,	,	,
it	PP	it
'	POS	'
s	NN	S
certainly	RB	certainly
been	VBN	be
demonstrated	VBN	demonstrate
by	IN	by
many	JJ	many
that	IN	that
it	PP	it
'	POS	'
s	NN	S
possible	JJ	possible
to	TO	to
make	VB	make
a	DT	a
humanoid	JJ	humanoid
robot	NN	robot
.	SENT	.
The	DT	the
things	NNS	thing
that	WDT	that
are	VBP	be
currently	RB	currently
missing	JJ	missing
are	VBP	be
enough	RB	enough
intelligence	NN	intelligence
for	IN	for
the	DT	the
robot	NN	robot
to	TO	to
navigate	VB	navigate
the	DT	the
real	JJ	real
world	NN	world
and	CC	and
do	VB	do
useful	JJ	useful
things	NNS	thing
without	IN	without
being	VBG	be
explicitly	RB	explicitly
instructed	VBN	instruct
.	SENT	.
So	IN	so
the	DT	the
missing	JJ	missing
things	NNS	thing
are	VBP	be
basically	RB	basically
real-world	NN	real-world
intelligence	NN	intelligence
and	CC	and
scaling	VBG	scale
up	RP	up
manufacturing	NN	manufacturing
.	SENT	.
Those	DT	those
are	VBP	be
two	CD	two
things	NNS	thing
that	DT	that
Tesla	NN	tesla
is	VBZ	be
very	RB	very
good	JJ	good
at	IN	at
.	SENT	.
And	CC	and
so	RB	so
then	RB	then
we	PP	we
basically	RB	basically
just	RB	just
need	VBP	need
to	TO	to
design	VB	design
the	DT	the
specialized	JJ	specialized
actuators	NNS	actuator
and	CC	and
sensors	NNS	sensor
that	WDT	that
are	VBP	be
needed	VBN	need
for	IN	for
humanoid	JJ	humanoid
robot	NN	robot
.	SENT	.
People	NNS	people
have	VBP	have
no	DT	no
idea	NN	idea
,	,	,
this	DT	this
is	VBZ	be
going	VBG	go
to	TO	to
be	VB	be
bigger	JJR	big
than	IN	than
the	DT	the
car	NN	car
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
let	VBP	let
'	POS	'
s	JJ	<unknown>
dig	NN	dig
into	IN	into
exactly	RB	exactly
that	DT	that
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
in	IN	in
one	CD	one
way	NN	way
,	,	,
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
an	DT	an
easier	JJR	easy
problem	NN	problem
than	IN	than
full	JJ	full
self-driving	NN	self-driving
because	IN	because
instead	RB	instead
of	IN	of
an	DT	an
object	NN	object
going	VBG	go
along	RP	along
at	IN	at
60	CD	@card@
miles	NNS	mile
an	DT	an
hour	NN	hour
,	,	,
which	WDT	which
if	IN	if
it	PP	it
gets	VBZ	get
it	PP	it
wrong	JJ	wrong
,	,	,
someone	NN	someone
will	MD	will
die	VB	die
.	SENT	.
This	DT	this
is	VBZ	be
an	DT	an
object	NN	object
that	RB	that
'	POS	'
s	NNS	<unknown>
engineered	VBN	engineer
to	TO	to
only	RB	only
go	VB	go
at	IN	at
what	WP	what
,	,	,
three	CD	three
or	CC	or
four	CD	four
or	CC	or
five	CD	five
miles	NNS	mile
an	DT	an
hour	NN	hour
.	SENT	.
And	CC	and
so	RB	so
a	DT	a
mistake	NN	mistake
,	,	,
there	RB	there
aren	NNS	<unknown>
'	POS	'
t	NN	t
lives	NNS	life
at	IN	at
stake	NN	stake
.	SENT	.
There	EX	there
might	MD	might
be	VB	be
embarrassment	NN	embarrassment
at	IN	at
stake	NN	stake
.	SENT	.
EM	NN	em
:	:	:
So	RB	so
long	RB	long
as	IN	as
the	DT	the
AI	NN	ai
doesn	NN	<unknown>
'	POS	'
t	NN	t
take	VB	take
it	PP	it
over	RP	over
and	CC	and
murder	VB	murder
us	PP	us
in	IN	in
our	PP$	our
sleep	NN	sleep
or	CC	or
something	NN	something
.	SENT	.
CA	MD	ca
:	:	:
Right	RB	right
.	SENT	.
So	RB	so
talk	VB	talk
about	RB	about
--	:	--
I	PP	I
think	VBP	think
the	DT	the
first	JJ	first
applications	NNS	application
you	PP	you
'	POS	'
ve	NNS	<unknown>
mentioned	VBN	mention
are	VBP	be
probably	RB	probably
going	VBG	go
to	TO	to
be	VB	be
manufacturing	NN	manufacturing
,	,	,
but	CC	but
eventually	RB	eventually
the	DT	the
vision	NN	vision
is	VBZ	be
to	TO	to
have	VB	have
these	DT	these
available	JJ	available
for	IN	for
people	NNS	people
at	IN	at
home	NN	home
.	SENT	.
If	IN	if
you	PP	you
had	VBD	have
a	DT	a
robot	NN	robot
that	WDT	that
really	RB	really
understood	VBD	understand
the	DT	the
3D	JJ	3D
architecture	NN	architecture
of	IN	of
your	PP$	your
house	NN	house
and	CC	and
knew	VBD	know
where	WRB	where
every	DT	every
object	NN	object
in	IN	in
that	DT	that
house	NN	house
was	VBD	be
or	CC	or
was	VBD	be
supposed	VBN	suppose
to	TO	to
be	VB	be
,	,	,
and	CC	and
could	MD	could
recognize	VB	recognize
all	PDT	all
those	DT	those
objects	NNS	object
,	,	,
I	PP	I
mean	VBP	mean
,	,	,
that	IN	that
'	POS	'
s	JJ	<unknown>
kind	NN	kind
of	IN	of
amazing	JJ	amazing
,	,	,
isn	NP	isn
'	POS	'
t	NN	t
it	PP	it
?	SENT	?
Like	IN	like
the	DT	the
kind	NN	kind
of	IN	of
thing	NN	thing
that	IN	that
you	PP	you
could	MD	could
ask	VB	ask
a	DT	a
robot	NN	robot
to	TO	to
do	VB	do
would	MD	would
be	VB	be
what	WP	what
?	SENT	?
Like	IN	like
,	,	,
tidy	VB	tidy
up	RP	up
?	SENT	?
EM	NN	em
:	:	:
Yeah	RB	yeah
,	,	,
absolutely	RB	absolutely
.	SENT	.
Make	VB	make
dinner	NN	dinner
,	,	,
I	PP	I
guess	VBP	guess
,	,	,
mow	VBP	mow
the	DT	the
lawn	NN	lawn
.	SENT	.
CA	MD	ca
:	:	:
Take	VB	take
a	DT	a
cup	NN	cup
of	IN	of
tea	NN	tea
to	TO	to
grandma	NN	grandma
and	CC	and
show	VB	show
her	PP$	her
family	NN	family
pictures	NNS	picture
.	SENT	.
EM	NN	em
:	:	:
Exactly	RB	exactly
.	SENT	.
Take	VB	take
care	NN	care
of	IN	of
my	PP$	my
grandmother	NN	grandmother
and	CC	and
make	VB	make
sure	JJ	sure
--	:	--
CA	MD	ca
:	:	:
It	PP	it
could	MD	could
obviously	RB	obviously
recognize	VB	recognize
everyone	NN	everyone
in	IN	in
the	DT	the
home	NN	home
.	SENT	.
It	PP	it
could	MD	could
play	VB	play
catch	VB	catch
with	IN	with
your	PP$	your
kids	NNS	kid
.	SENT	.
EM	NN	em
:	:	:
Yes	UH	yes
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
obviously	RB	obviously
,	,	,
we	PP	we
need	VBP	need
to	TO	to
be	VB	be
careful	JJ	careful
this	DT	this
doesn	NN	<unknown>
'	POS	'
t	NN	t
become	VB	become
a	DT	a
dystopian	JJ	<unknown>
situation	NN	situation
.	SENT	.
I	PP	I
think	VBP	think
one	PP	one
of	IN	of
the	DT	the
things	NNS	thing
that	WDT	that
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
important	JJ	important
is	VBZ	be
to	TO	to
have	VB	have
a	DT	a
localized	JJ	localized
ROM	NP	ROM
chip	NN	chip
on	IN	on
the	DT	the
robot	NN	robot
that	WDT	that
cannot	MD	can
be	VB	be
updated	VBN	update
over	IN	over
the	DT	the
air	NN	air
.	SENT	.
Where	WRB	where
if	IN	if
you	PP	you
,	,	,
for	IN	for
example	NN	example
,	,	,
were	VBD	be
to	TO	to
say	VB	say
,	,	,
"	``	"
Stop	VB	stop
,	,	,
stop	VB	stop
,	,	,
stop	VB	stop
,	,	,
"	''	"
if	IN	if
anyone	NN	anyone
said	VBD	say
that	IN	that
,	,	,
then	RB	then
the	DT	the
robot	NN	robot
would	MD	would
stop	VB	stop
,	,	,
you	PP	you
know	VBP	know
,	,	,
type	NN	type
of	IN	of
thing	NN	thing
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
not	RB	not
updatable	JJ	updatable
remotely	RB	remotely
.	SENT	.
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
important	JJ	important
to	TO	to
have	VB	have
safety	NN	safety
features	NNS	feature
like	IN	like
that	DT	that
.	SENT	.
CA	MD	ca
:	:	:
Yeah	RB	yeah
,	,	,
that	WDT	that
sounds	VBZ	sound
wise	JJ	wise
.	SENT	.
EM	NN	em
:	:	:
And	CC	and
I	PP	I
do	VBP	do
think	VB	think
there	EX	there
should	MD	should
be	VB	be
a	DT	a
regulatory	JJ	regulatory
agency	NN	agency
for	IN	for
AI	NN	ai
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
said	VBD	say
that	IN	that
for	IN	for
many	JJ	many
years	NNS	year
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
love	NN	love
being	VBG	be
regulated	VBN	regulate
,	,	,
but	CC	but
I	PP	I
think	VBP	think
this	DT	this
is	VBZ	be
an	DT	an
important	JJ	important
thing	NN	thing
for	IN	for
public	JJ	public
safety	NN	safety
.	SENT	.
CA	MD	ca
:	:	:
Let	VB	let
'	''	'
s	NNS	<unknown>
come	VBP	come
back	RB	back
to	TO	to
that	DT	that
.	SENT	.
But	CC	but
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
many	JJ	many
people	NNS	people
have	VBP	have
really	RB	really
sort	RB	sort
of	IN	of
taken	VBN	take
seriously	RB	seriously
the	DT	the
notion	NN	notion
of	IN	of
,	,	,
you	PP	you
know	VBP	know
,	,	,
a	DT	a
robot	NN	robot
at	IN	at
home	NN	home
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
at	IN	at
the	DT	the
start	NN	start
of	IN	of
the	DT	the
computing	NN	computing
revolution	NN	revolution
,	,	,
Bill	NP	Bill
Gates	NP	Gates
said	VBD	say
there	EX	there
'	''	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
a	DT	a
computer	NN	computer
in	IN	in
every	DT	every
home	NN	home
.	SENT	.
And	CC	and
people	NNS	people
at	IN	at
the	DT	the
time	NN	time
said	VBD	say
,	,	,
yeah	RB	yeah
,	,	,
whatever	WDT	whatever
,	,	,
who	WP	who
would	MD	would
even	RB	even
want	VB	want
that	DT	that
.	SENT	.
Do	VBP	do
you	PP	you
think	VBP	think
there	EX	there
will	MD	will
be	VB	be
basically	RB	basically
like	JJ	like
in	IN	in
,	,	,
say	VB	say
,	,	,
2050	CD	@card@
or	CC	or
whatever	WDT	whatever
,	,	,
like	IN	like
a	DT	a
robot	NN	robot
in	IN	in
most	JJS	most
homes	NNS	home
,	,	,
is	VBZ	be
what	WP	what
there	RB	there
will	MD	will
be	VB	be
,	,	,
and	CC	and
people	NNS	people
will	MD	will
love	VB	love
them	PP	them
and	CC	and
count	VB	count
on	IN	on
them	PP	them
?	SENT	?
You	PP	you
'	POS	'
ll	NNS	<unknown>
have	VBP	have
your	PP$	your
own	JJ	own
butler	NN	butler
basically	RB	basically
.	SENT	.
EM	NN	em
:	:	:
Yeah	RB	yeah
,	,	,
you	PP	you
'	POS	'
ll	NNS	<unknown>
have	VBP	have
your	PP$	your
sort	NN	sort
of	IN	of
buddy	NN	buddy
robot	NN	robot
probably	RB	probably
,	,	,
yeah	RB	yeah
.	SENT	.
CA	MD	ca
:	:	:
I	PP	I
mean	VBP	mean
,	,	,
how	WRB	how
much	JJ	much
of	IN	of
a	DT	a
buddy	NN	buddy
?	SENT	?
How	WRB	how
many	JJ	many
applications	NNS	application
have	VBP	have
you	PP	you
thought	VBN	think
,	,	,
you	PP	you
know	VBP	know
,	,	,
can	MD	can
you	PP	you
have	VB	have
a	DT	a
romantic	JJ	romantic
partner	NN	partner
,	,	,
a	DT	a
sex	NN	sex
partner	NN	partner
?	SENT	?
EM	NN	em
:	:	:
It	PP	it
'	POS	'
s	NN	S
probably	RB	probably
inevitable	JJ	inevitable
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
I	PP	I
did	VBD	do
promise	VB	promise
the	DT	the
internet	NN	Internet
that	IN	that
I	NP	I
'	POS	'
d	NN	d
make	VB	make
catgirls	NNS	catgirl
.	SENT	.
We	PP	we
could	MD	could
make	VB	make
a	DT	a
robot	NN	robot
catgirl	NN	<unknown>
.	SENT	.
CA	MD	ca
:	:	:
Be	VB	be
careful	JJ	careful
what	WP	what
you	PP	you
promise	VBP	promise
the	DT	the
internet	NN	Internet
.	SENT	.
EM	NN	em
:	:	:
So	RB	so
,	,	,
yeah	RB	yeah
,	,	,
I	PP	I
guess	VBP	guess
it	PP	it
'	''	'
ll	NN	ll
be	VB	be
whatever	WDT	whatever
people	NNS	people
want	VBP	want
really	RB	really
,	,	,
you	PP	you
know	VBP	know
.	SENT	.
CA	MD	ca
:	:	:
What	WP	what
sort	NN	sort
of	IN	of
timeline	NN	timeline
should	MD	should
we	PP	we
be	VB	be
thinking	VBG	think
about	RB	about
of	IN	of
the	DT	the
first	JJ	first
models	NNS	model
that	WDT	that
are	VBP	be
actually	RB	actually
made	VBN	make
and	CC	and
sold	VBN	sell
?	SENT	?
EM	NN	em
:	:	:
Well	RB	well
,	,	,
you	PP	you
know	VBP	know
,	,	,
the	DT	the
first	JJ	first
units	NNS	unit
that	IN	that
we	PP	we
intend	VBP	intend
to	TO	to
make	VB	make
are	VBP	be
for	IN	for
jobs	NNS	job
that	WDT	that
are	VBP	be
dangerous	JJ	dangerous
,	,	,
boring	JJ	boring
,	,	,
repetitive	JJ	repetitive
,	,	,
and	CC	and
things	NNS	thing
that	IN	that
people	NNS	people
don	VB	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
do	VB	do
.	SENT	.
And	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
think	VBP	think
we	PP	we
'	''	'
ll	NNS	<unknown>
have	VBP	have
like	IN	like
an	DT	an
interesting	JJ	interesting
prototype	NN	prototype
sometime	RB	sometime
this	DT	this
year	NN	year
.	SENT	.
We	PP	we
might	MD	might
have	VB	have
something	NN	something
useful	JJ	useful
next	JJ	next
year	NN	year
,	,	,
but	CC	but
I	PP	I
think	VBP	think
quite	RB	quite
likely	RB	likely
within	IN	within
at	IN	at
least	JJS	least
two	CD	two
years	NNS	year
.	SENT	.
And	CC	and
then	RB	then
we	PP	we
'	POS	'
ll	NNS	<unknown>
see	VBP	see
rapid	JJ	rapid
growth	NN	growth
year	NN	year
over	IN	over
year	NN	year
of	IN	of
the	DT	the
usefulness	NN	usefulness
of	IN	of
the	DT	the
humanoid	JJ	humanoid
robots	NNS	robot
and	CC	and
decrease	NN	decrease
in	IN	in
cost	NN	cost
and	CC	and
scaling	VBG	scale
up	RP	up
production	NN	production
.	SENT	.
CA	MD	ca
:	:	:
Initially	RB	initially
just	RB	just
selling	VBG	sell
to	TO	to
businesses	NNS	business
,	,	,
or	CC	or
when	WRB	when
do	VBP	do
you	PP	you
picture	VBP	picture
you	PP	you
'	''	'
ll	NNS	<unknown>
start	VBP	start
selling	VBG	sell
them	PP	them
where	WRB	where
you	PP	you
can	MD	can
buy	VB	buy
your	PP$	your
parents	NNS	parent
one	CD	one
for	IN	for
Christmas	NP	Christmas
or	CC	or
something	NN	something
?	SENT	?
EM	NN	em
:	:	:
I	PP	I
'	POS	'
d	NN	d
say	VBP	say
in	IN	in
less	JJR	less
than	IN	than
ten	CD	ten
years	NNS	year
.	SENT	.
CA	MD	ca
:	:	:
Help	VB	help
me	PP	me
on	IN	on
the	DT	the
economics	NNS	economics
of	IN	of
this	DT	this
.	SENT	.
So	RB	so
what	WP	what
do	VBP	do
you	PP	you
picture	VBP	picture
the	DT	the
cost	NN	cost
of	IN	of
one	CD	one
of	IN	of
these	DT	these
being	NN	being
?	SENT	?
EM	NN	em
:	:	:
Well	RB	well
,	,	,
I	PP	I
think	VBP	think
the	DT	the
cost	NN	cost
is	VBZ	be
actually	RB	actually
not	RB	not
going	VBG	go
to	TO	to
be	VB	be
crazy	JJ	crazy
high	RB	high
.	SENT	.
Like	IN	like
less	JJR	less
than	IN	than
a	DT	a
car	NN	car
.	SENT	.
Initially	RB	initially
,	,	,
things	NNS	thing
will	MD	will
be	VB	be
expensive	JJ	expensive
because	IN	because
it	PP	it
'	''	'
ll	NN	ll
be	VB	be
a	DT	a
new	JJ	new
technology	NN	technology
at	IN	at
low	JJ	low
production	NN	production
volume	NN	volume
.	SENT	.
The	DT	the
complexity	NN	complexity
and	CC	and
cost	NN	cost
of	IN	of
a	DT	a
car	NN	car
is	VBZ	be
greater	JJR	great
than	IN	than
that	DT	that
of	IN	of
a	DT	a
humanoid	JJ	humanoid
robot	NN	robot
.	SENT	.
So	RB	so
I	PP	I
would	MD	would
expect	VB	expect
that	IN	that
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
less	JJR	less
than	IN	than
a	DT	a
car	NN	car
,	,	,
or	CC	or
at	IN	at
least	JJS	least
equivalent	NN	equivalent
to	TO	to
a	DT	a
cheap	JJ	cheap
car	NN	car
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
even	RB	even
if	IN	if
it	PP	it
starts	VBZ	start
at	IN	at
50k	NN	50k
,	,	,
within	IN	within
a	DT	a
few	JJ	few
years	NNS	year
,	,	,
it	PP	it
'	POS	'
s	NN	S
down	RB	down
to	TO	to
20k	JJ	<unknown>
or	CC	or
lower	JJR	low
or	CC	or
whatever	JJ	whatever
.	SENT	.
And	CC	and
maybe	RB	maybe
for	IN	for
home	NN	home
they	PP	they
'	POS	'
ll	NNS	<unknown>
get	VBP	get
much	RB	much
cheaper	JJR	cheap
still	RB	still
.	SENT	.
But	CC	but
think	VBP	think
about	IN	about
the	DT	the
economics	NNS	economics
of	IN	of
this	DT	this
.	SENT	.
If	IN	if
you	PP	you
can	MD	can
replace	VB	replace
a	DT	a
$30	NN	<unknown>
,	,	,
000	CD	@card@
,	,	,
$40	JJ	$@card@
,	,	,
000-a-year	JJ	<unknown>
worker	NN	worker
,	,	,
which	WDT	which
you	PP	you
have	VBP	have
to	TO	to
pay	VB	pay
every	DT	every
year	NN	year
,	,	,
with	IN	with
