Mm	NN	mm.
bit	NN	bit
about	IN	about
books	NNS	book
,	,	,
because	IN	because
you	PP	you
'	POS	'
ve	NNS	<unknown>
written	VBN	write
about	RB	about
how	WRB	how
,	,	,
as	IN	as
you	PP	you
were	VBD	be
growing	VBG	grow
up	RP	up
,	,	,
books	NNS	book
were	VBD	be
your	PP$	your
religion	NN	religion
and	CC	and
you	PP	you
cited	VBD	cite
the	DT	the
experience	NN	experience
of	IN	of
reading	VBG	read
Dalton	NP	Dalton
Trumbo	NP	Trumbo
novel	NN	novel
Johnny	NP	Johnny
Got	VBD	get
His	PP$	his
Gun	NP	Gun
is	VBZ	be
a	DT	a
book	NN	book
that	WDT	that
first	RB	first
exposed	VBD	expose
you	PP	you
to	TO	to
the	DT	the
power	NN	power
of	IN	of
inhabiting	VBG	inhabit
the	DT	the
life	NN	life
of	IN	of
another	DT	another
human	NN	human
.	SENT	.
Yeah	RB	yeah
.	SENT	.
What	WP	what
was	VBD	be
that	IN	that
like	IN	like
for	IN	for
you	PP	you
?	SENT	?
How	WRB	how
did	VBD	do
how	WRB	how
did	VBD	do
that	RB	that
infuse	VB	infuse
who	WP	who
you	PP	you
were	VBD	be
?	SENT	?
Johnny	NP	Johnny
got	VBD	get
his	PP$	his
gun	NN	gun
.	SENT	.
Dalton	NP	Dalton
Trumbo	NP	Trumbo
,	,	,
really	RB	really
,	,	,
really	RB	really
powerfully	RB	powerfully
important	JJ	important
book	NN	book
.	SENT	.
I	PP	I
think	VBP	think
I	PP	I
was	VBD	be
about	RB	about
14	CD	@card@
when	WRB	when
I	PP	I
read	VBP	read
it	PP	it
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
just	RB	just
,	,	,
you	PP	you
know	VBP	know
,	,	,
you	PP	you
'	POS	'
re	NN	re
inside	IN	inside
the	DT	the
mind	NN	mind
of	IN	of
a	DT	a
man	NN	man
who	WP	who
'	POS	'
s	NN	S
had	VBD	have
,	,	,
you	PP	you
know	VBP	know
,	,	,
been	VBN	be
deeply	RB	deeply
injured	VBN	injure
in	IN	in
the	DT	the
war	NN	war
and	CC	and
lost	VBD	lose
his	PP$	his
limbs	NNS	limb
.	SENT	.
And	CC	and
he	PP	he
'	POS	'
s	NN	S
,	,	,
you	PP	you
know	VBP	know
,	,	,
you	PP	you
'	POS	'
re	NN	re
just	RB	just
living	VBG	live
in	IN	in
his	PP$	his
head	NN	head
and	CC	and
and	CC	and
having	VBG	have
his	PP$	his
memories	NNS	memory
and	CC	and
his	PP$	his
delusions	NNS	delusion
and	CC	and
his	PP$	his
his	PP$	his
sorrows	NNS	sorrow
and	CC	and
his	PP$	his
rages	NNS	rage
.	SENT	.
And	CC	and
you	PP	you
'	POS	'
re	NN	re
right	NN	right
there	RB	there
inside	RB	inside
of	IN	of
him	PP	him
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
it	PP	it
was	VBD	be
this	DT	this
maybe	RB	maybe
the	DT	the
first	JJ	first
book	NN	book
that	IN	that
the	DT	the
material	NN	material
was	VBD	be
so	RB	so
utterly	RB	utterly
dark	JJ	dark
and	CC	and
painful	JJ	painful
and	CC	and
true	JJ	true
that	IN	that
it	PP	it
was	VBD	be
the	DT	the
it	PP	it
was	VBD	be
the	DT	the
first	JJ	first
time	NN	time
that	IN	that
I	PP	I
understood	VBD	understand
what	WP	what
war	NN	war
was	VBD	be
,	,	,
what	WP	what
grief	NN	grief
was	VBD	be
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
I	PP	I
'	POS	'
d	NN	d
learned	VBD	learn
about	IN	about
things	NNS	thing
from	IN	from
a	DT	a
distance	NN	distance
.	SENT	.
And	CC	and
what	WP	what
that	DT	that
novel	NN	novel
taught	VBD	teach
me	PP	me
is	VBZ	be
how	WRB	how
you	PP	you
can	MD	can
inhabit	VB	inhabit
an	DT	an
experience	NN	experience
that	WDT	that
is	VBZ	be
so	RB	so
not	RB	not
your	PP$	your
own	JJ	own
.	SENT	.
And	CC	and
and	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
loved	VBD	love
books	NNS	book
long	RB	long
before	IN	before
that	DT	that
,	,	,
but	CC	but
that	DT	that
was	VBD	be
the	DT	the
first	JJ	first
time	NN	time
I	PP	I
stepped	VBD	step
into	IN	into
one	CD	one
and	CC	and
thought	VBD	think
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
kind	NN	kind
of	IN	of
magic	NN	magic
,	,	,
if	IN	if
you	PP	you
will	MD	will
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
kind	NN	kind
of	IN	of
portal	NN	portal
that	IN	that
that	WDT	that
I	PP	I
guess	VBP	guess
I	PP	I
'	''	'
ve	RB	<unknown>
been	VBN	be
longing	VBG	long
to	TO	to
enter	VB	enter
for	IN	for
a	DT	a
long	JJ	long
time	NN	time
.	SENT	.
Another	DT	another
piece	NN	piece
of	IN	of
this	DT	this
that	WDT	that
goes	VBZ	go
way	NN	way
back	RB	back
is	VBZ	be
always	RB	always
as	IN	as
a	DT	a
young	JJ	young
child	NN	child
,	,	,
I	PP	I
always	RB	always
wanted	VBD	want
to	TO	to
know	VB	know
what	WP	what
was	VBD	be
happening	VBG	happen
inside	RB	inside
of	IN	of
other	JJ	other
people	NNS	people
'	POS	'
s	NN	S
minds	NNS	mind
.	SENT	.
Like	IN	like
really	RB	really
like	IN	like
what	WP	what
did	VBD	do
they	PP	they
really	RB	really
feel	VBP	feel
?	SENT	?
What	WP	what
did	VBD	do
they	PP	they
really	RB	really
think	VBP	think
?	SENT	?
What	WP	what
was	VBD	be
their	PP$	their
actual	JJ	actual
experience	NN	experience
of	IN	of
being	VBG	be
human	JJ	human
?	SENT	?
And	CC	and
so	RB	so
in	IN	in
this	DT	this
book	NN	book
,	,	,
I	PP	I
was	VBD	be
like	JJ	like
,	,	,
wow	NN	wow
,	,	,
I	PP	I
'	POS	'
ve	NN	ve
finally	RB	finally
been	VBN	be
let	VBN	let
in	IN	in
to	TO	to
that	DT	that
to	TO	to
that	DT	that
secret	NN	secret
.	SENT	.
You	PP	you
also	RB	also
started	VBD	start
working	VBG	work
at	IN	at
13	CD	@card@
.	SENT	.
You	PP	you
had	VBD	have
a	DT	a
variety	NN	variety
of	IN	of
jobs	NNS	job
.	SENT	.
You	PP	you
were	VBD	be
a	DT	a
janitor	NN	janitor
'	POS	'
s	JJ	<unknown>
assistant	NN	assistant
at	IN	at
your	PP$	your
high	JJ	high
school	NN	school
waxing	VBG	wax
floors	NNS	floor
.	SENT	.
You	PP	you
were	VBD	be
a	DT	a
waitress	NN	waitress
at	IN	at
the	DT	the
Dairy	NN	dairy
Queen	NP	Queen
.	SENT	.
And	CC	and
I	PP	I
understand	VBP	understand
you	PP	you
can	MD	can
put	VB	put
a	DT	a
on	IN	on
on	IN	on
the	DT	the
top	NN	top
of	IN	of
a	DT	a
soft	JJ	soft
serve	NN	serve
ice	NN	ice
cream	NN	cream
cone	NN	cone
like	IN	like
a	DT	a
pro	NN	pro
.	SENT	.
Of	IN	of
course	NN	course
,	,	,
I	PP	I
worked	VBD	work
there	RB	there
.	SENT	.
So	RB	so
,	,	,
yeah	RB	yeah
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
that	IN	that
'	POS	'
s	NNS	<unknown>
the	DT	the
thing	NN	thing
growing	VBG	grow
up	RP	up
poor	JJ	poor
.	SENT	.
What	WP	what
you	PP	you
quickly	RB	quickly
realize	VBP	realize
is	VBZ	be
if	IN	if
you	PP	you
ever	RB	ever
want	VBP	want
anything	NN	anything
,	,	,
you	PP	you
have	VBP	have
to	TO	to
earn	VB	earn
the	DT	the
money	NN	money
yourself	PP	yourself
.	SENT	.
Because	IN	because
even	RB	even
though	IN	though
my	PP$	my
mom	NN	mom
provided	VBN	provide
for	IN	for
us	PP	us
to	TO	to
the	DT	the
best	JJS	good
of	IN	of
her	PP$	her
abilities	NNS	ability
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
wanted	VBD	want
things	NNS	thing
like	IN	like
brand	NN	brand
name	NN	name
shoes	NNS	shoe
or	CC	or
Levi	NP	Levi
jeans	NNS	jean
,	,	,
like	IN	like
we	PP	we
would	MD	would
go	VB	go
to	TO	to
Kmart	NP	<unknown>
and	CC	and
at	IN	at
the	DT	the
beginning	NN	beginning
the	DT	the
school	NN	school
year	NN	year
,	,	,
and	CC	and
we	PP	we
'	POS	'
d	NN	d
each	DT	each
get	VBP	get
like	IN	like
a	DT	a
certain	JJ	certain
amount	NN	amount
of	IN	of
money	NN	money
we	PP	we
could	MD	could
spend	VB	spend
.	SENT	.
And	CC	and
then	RB	then
that	WDT	that
was	VBD	be
it	PP	it
.	SENT	.
And	CC	and
I	PP	I
was	VBD	be
like	JJ	like
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
,	,	,
but	CC	but
I	PP	I
want	VBP	want
to	TO	to
wear	VB	wear
the	DT	the
brands	NNS	brand
,	,	,
you	PP	you
know	VBP	know
?	SENT	?
And	CC	and
my	PP$	my
mom	NN	mom
would	MD	would
say	VB	say
,	,	,
I	PP	I
can	MD	can
'	''	'
t	NN	t
afford	VB	afford
it	PP	it
.	SENT	.
So	RB	so
as	RB	as
soon	RB	soon
as	IN	as
I	PP	I
could	MD	could
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
babysat	VBD	babysit
before	IN	before
that	DT	that
.	SENT	.
But	CC	but
but	CC	but
honestly	RB	honestly
,	,	,
as	RB	as
soon	RB	soon
as	IN	as
I	PP	I
could	MD	could
,	,	,
I	PP	I
got	VBD	get
myself	PP	myself
a	DT	a
job	NN	job
and	CC	and
I	PP	I
was	VBD	be
like	IN	like
thirteen	CD	thirteen
and	CC	and
a	DT	a
half	NN	half
.	SENT	.
I	PP	I
sort	VBP	sort
of	IN	of
fudged	VBN	fudge
my	PP$	my
age	NN	age
.	SENT	.
I	PP	I
think	VBP	think
you	PP	you
had	VBD	have
to	TO	to
be	VB	be
14	CD	@card@
to	TO	to
actually	RB	actually
work	VB	work
.	SENT	.
But	CC	but
by	IN	by
13	CD	@card@
,	,	,
I	PP	I
worked	VBD	work
as	IN	as
a	DT	a
full	JJ	full
time	NN	time
job	NN	job
as	IN	as
a	DT	a
janitor	NN	janitor
'	POS	'
s	NN	S
assistant	NN	assistant
and	CC	and
in	IN	in
my	PP$	my
school	NN	school
,	,	,
cleaning	VBG	clean
the	DT	the
books	NNS	book
that	IN	that
the	DT	the
shelves	NNS	shelf
and	CC	and
the	DT	the
drawers	NNS	drawer
and	CC	and
the	DT	the
desk	NN	desk
getting	VBG	get
gum	NN	gum
off	RP	off
of	IN	of
things	NNS	thing
and	CC	and
painting	NN	painting
.	SENT	.
It	PP	it
was	VBD	be
through	IN	through
this	DT	this
program	NN	program
for	IN	for
low	JJ	low
income	NN	income
kids	NNS	kid
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
I	PP	I
worked	VBD	work
and	CC	and
I	PP	I
earned	VBD	earn
my	PP$	my
money	NN	money
and	CC	and
I	PP	I
bought	VBD	buy
my	PP$	my
stuff	NN	stuff
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
that	WDT	that
was	VBD	be
part	NN	part
of	IN	of
the	DT	the
whole	JJ	whole
plan	NN	plan
,	,	,
you	PP	you
know	VBP	know
,	,	,
that	IN	that
I	PP	I
would	MD	would
get	VB	get
it	PP	it
myself	PP	myself
if	IN	if
it	PP	it
couldn	NN	<unknown>
'	''	'
t	NN	t
be	VB	be
provided	VBN	provide
for	IN	for
me	PP	me
.	SENT	.
Sometimes	RB	sometimes
I	PP	I
.	SENT	.
I	PP	I
talk	VBP	talk
to	TO	to
my	PP$	my
peers	NNS	peer
who	WP	who
were	VBD	be
like	IN	like
going	VBG	go
to	TO	to
camp	NN	camp
or	CC	or
going	VBG	go
to	TO	to
Paris	NP	Paris
or	CC	or
whatever	WDT	whatever
,	,	,
and	CC	and
I	PP	I
envy	VBP	envy
them	PP	them
.	SENT	.
And	CC	and
yet	RB	yet
I	PP	I
also	RB	also
think	VBP	think
,	,	,
wow	VBP	wow
,	,	,
the	DT	the
best	JJS	good
education	NN	education
I	PP	I
ever	RB	ever
had	VBD	have
was	VBD	be
being	VBG	be
a	DT	a
janitor	NN	janitor
in	IN	in
my	PP$	my
high	JJ	high
school	NN	school
and	CC	and
then	RB	then
going	VBG	go
from	IN	from
that	DT	that
job	NN	job
straight	RB	straight
to	TO	to
my	PP$	my
job	NN	job
at	IN	at
the	DT	the
Dairy	NN	dairy
Queen	NP	Queen
.	SENT	.
And	CC	and
I	PP	I
did	VBD	do
that	IN	that
all	DT	all
summer	NN	summer
and	CC	and
they	PP	they
were	VBD	be
minimum	JJ	minimum
wage	NN	wage
jobs	NNS	job
.	SENT	.
But	CC	but
but	RB	but
they	PP	they
were	VBD	be
the	DT	the
first	JJ	first
lesson	NN	lesson
I	PP	I
had	VBD	have
and	CC	and
really	RB	really
how	WRB	how
to	TO	to
be	VB	be
self-sufficient	JJ	self-sufficient
and	CC	and
making	VBG	make
it	PP	it
happen	VB	happen
,	,	,
like	IN	like
not	RB	not
expecting	VBG	expect
others	NNS	other
to	TO	to
make	VB	make
it	PP	it
happen	VB	happen
for	IN	for
you	PP	you
.	SENT	.
And	CC	and
I	PP	I
treasure	VBP	treasure
that	RB	that
.	SENT	.
Like	IN	like
,	,	,
I	PP	I
think	VBP	think
I	PP	I
learned	VBD	learn
more	JJR	more
doing	VBG	do
that	IN	that
than	IN	than
I	PP	I
would	MD	would
have	VB	have
going	VBG	go
to	TO	to
a	DT	a
lovely	JJ	lovely
summer	NN	summer
camp	NN	camp
.	SENT	.
But	CC	but
,	,	,
you	PP	you
know	VBP	know
,	,	,
we	PP	we
all	RB	all
learned	VBD	learn
we	PP	we
all	DT	all
find	VBP	find
our	PP$	our
way	NN	way
.	SENT	.
I	PP	I
read	VBP	read
that	IN	that
it	PP	it
never	RB	never
occurred	VBD	occur
to	TO	to
you	PP	you
to	TO	to
attend	VB	attend
college	NN	college
outside	NN	outside
of	IN	of
Minnesota	NP	Minnesota
and	CC	and
you	PP	you
only	RB	only
applied	VBD	apply
to	TO	to
one	CD	one
school	NN	school
,	,	,
the	DT	the
University	NP	University
of	IN	of
St	NP	St
.	SENT	.
Thomas	NP	Thomas
in	IN	in
St	NP	St
.	SENT	.
Paul	NP	Paul
.	SENT	.
How	WRB	how
come	VB	come
how	WRB	how
come	VB	come
it	PP	it
didn	NN	<unknown>
'	POS	'
t	NN	t
occur	VBP	occur
to	TO	to
you	PP	you
that	IN	that
you	PP	you
could	MD	could
go	VB	go
out	RP	out
outside	JJ	outside
of	IN	of
Minnesota	NP	Minnesota
?	SENT	?
It	PP	it
never	RB	never
occurred	VBD	occur
to	TO	to
me	PP	me
.	SENT	.
It	PP	it
absolutely	RB	absolutely
never	RB	never
occurred	VBN	occur
to	TO	to
me	PP	me
that	IN	that
it	PP	it
was	VBD	be
possible	JJ	possible
to	TO	to
leave	VB	leave
my	PP$	my
state	NN	state
to	TO	to
go	VB	go
to	TO	to
college	NN	college
.	SENT	.
Like	IN	like
to	TO	to
me	PP	me
,	,	,
the	DT	the
furthest	RB	furthest
even	RB	even
going	VBG	go
to	TO	to
college	NN	college
seemed	VBD	seem
like	IN	like
going	VBG	go
a	DT	a
very	RB	very
far	RB	far
.	SENT	.
Our	PP$	our
way	NN	way
and	CC	and
the	DT	the
reason	NN	reason
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
know	VBP	know
to	TO	to
apply	VB	apply
to	TO	to
more	JJR	more
than	IN	than
one	CD	one
is	VBZ	be
because	IN	because
nobody	NN	nobody
told	VBD	tell
me	PP	me
.	SENT	.
I	NP	I
wasn	NP	<unknown>
'	POS	'
t	NN	t
folded	VBD	fold
into	IN	into
anyone	NN	anyone
'	POS	'
s	NN	S
arms	NNS	arm
when	WRB	when
it	PP	it
came	VBD	come
to	TO	to
like	VB	like
,	,	,
well	RB	well
,	,	,
let	VBP	let
'	POS	'
s	JJ	<unknown>
talk	NN	talk
about	IN	about
college	NN	college
,	,	,
let	VBN	let
'	POS	'
s	JJ	<unknown>
talk	NN	talk
about	IN	about
your	PP$	your
options	NNS	option
,	,	,
let	VBN	let
'	POS	'
s	JJ	<unknown>
talk	NN	talk
about	IN	about
the	DT	the
process	NN	process
.	SENT	.
I	PP	I
figured	VBD	figure
out	RP	out
by	IN	by
reading	VBG	read
something	NN	something
that	IN	that
I	PP	I
had	VBD	have
to	TO	to
take	VB	take
the	DT	the
ACT	NN	act
test	NN	test
.	SENT	.
Nobody	NN	nobody
talked	VBD	talk
to	TO	to
me	PP	me
about	IN	about
it	PP	it
.	SENT	.
I	PP	I
paid	VBD	pay
for	IN	for
it	PP	it
myself	PP	myself
.	SENT	.
I	PP	I
drove	VBD	drive
myself	PP	myself
there	RB	there
.	SENT	.
I	PP	I
took	VBD	take
the	DT	the
test	NN	test
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
study	NN	study
for	IN	for
it	PP	it
because	IN	because
I	PP	I
was	VBD	be
told	VBN	tell
,	,	,
you	PP	you
can	MD	can
'	''	'
t	NN	t
study	NN	study
for	IN	for
that	DT	that
test	NN	test
.	SENT	.
You	PP	you
just	RB	just
go	VBP	go
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
like	IN	like
an	DT	an
aptitude	NN	aptitude
test	NN	test
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
what	WP	what
score	VBP	score
I	PP	I
got	VBD	get
because	IN	because
it	PP	it
didn	NN	<unknown>
'	POS	'
t	NN	t
even	RB	even
matter	VB	matter
to	TO	to
me	PP	me
.	SENT	.
I	PP	I
just	RB	just
took	VBD	take
the	DT	the
test	NN	test
,	,	,
did	VBD	do
my	PP$	my
best	JJS	good
,	,	,
and	CC	and
I	PP	I
went	VBD	go
to	TO	to
I	PP	I
put	VBD	put
in	IN	in
my	PP$	my
application	NN	application
to	TO	to
one	CD	one
school	NN	school
and	CC	and
and	CC	and
I	PP	I
applied	VBD	apply
to	TO	to
this	DT	this
one	CD	one
school	NN	school
because	IN	because
it	PP	it
was	VBD	be
a	DT	a
small	JJ	small
school	NN	school
.	SENT	.
I	PP	I
was	VBD	be
overwhelmed	VBN	overwhelm
of	IN	of
thinking	NN	thinking
,	,	,
like	IN	like
going	VBG	go
to	TO	to
like	VB	like
the	DT	the
University	NP	University
of	IN	of
Minnesota	NP	Minnesota
.	SENT	.
It	PP	it
just	RB	just
seemed	VBD	seem
too	RB	too
big	JJ	big
.	SENT	.
So	RB	so
,	,	,
yeah	RB	yeah
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
look	VBP	look
back	RB	back
at	IN	at
it	PP	it
and	CC	and
think	VB	think
,	,	,
what	WP	what
was	VBD	be
I	PP	I
thinking	JJ	thinking
?	SENT	?
And	CC	and
all	RB	all
I	PP	I
can	MD	can
say	VB	say
is	VBZ	be
I	PP	I
just	RB	just
didn	JJ	<unknown>
'	''	'
t	NN	t
have	VBP	have
that	DT	that
information	NN	information
available	JJ	available
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
we	PP	we
think	VBP	think
this	DT	this
is	VBZ	be
so	RB	so
unique	JJ	unique
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
not	RB	not
I	PP	I
mean	VBP	mean
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
reality	NN	reality
for	IN	for
a	DT	a
lot	NN	lot
of	IN	of
kids	NNS	kid
living	VBG	live
in	IN	in
poverty	NN	poverty
that	IN	that
they	PP	they
don	VB	don
'	''	'
t	NN	t
know	VBP	know
the	DT	the
way	NN	way
to	TO	to
college	NN	college
.	SENT	.
For	IN	for
your	PP$	your
sophomore	NN	sophomore
year	NN	year
,	,	,
you	PP	you
transferred	VBD	transfer
to	TO	to
the	DT	the
University	NP	University
of	IN	of
Minnesota	NP	Minnesota
in	IN	in
Minneapolis	NP	Minneapolis
and	CC	and
you	PP	you
studied	VBD	study
English	NNS	English
and	CC	and
women	NNS	woman
'	POS	'
s	NN	S
studies	NNS	study
.	SENT	.
What	WP	what
did	VBD	do
you	PP	you
think	VBP	think
you	PP	you
wanted	VBD	want
to	TO	to
do	VB	do
professionally	RB	professionally
at	IN	at
that	DT	that
point	NN	point
as	IN	as
a	DT	a
poor	JJ	poor
kid	NN	kid
getting	VBG	get
an	DT	an
education	NN	education
?	SENT	?
The	DT	the
first	JJ	first
goal	NN	goal
and	CC	and
really	RB	really
at	IN	at
first	RB	first
the	DT	the
only	JJ	only
goal	NN	goal
was	VBD	be
like	JJ	like
,	,	,
you	PP	you
get	VBP	get
a	DT	a
job	NN	job
so	IN	so
you	PP	you
can	MD	can
make	VB	make
money	NN	money
.	SENT	.
And	CC	and
I	PP	I
first	RB	first
thought	VBD	think
that	IN	that
the	DT	the
only	JJ	only
path	NN	path
to	TO	to
that	WDT	that
would	MD	would
be	VB	be
journalism	NN	journalism
.	SENT	.
So	RB	so
when	WRB	when
I	PP	I
was	VBD	be
a	DT	a
freshman	NN	freshman
,	,	,
I	PP	I
majored	VBD	major
in	IN	in
journalism	NN	journalism
.	SENT	.
And	CC	and
when	WRB	when
I	PP	I
transferred	VBD	transfer
to	TO	to
the	DT	the
University	NP	University
of	IN	of
Minnesota	NP	Minnesota
,	,	,
I	PP	I
was	VBD	be
like	IN	like
journalism	NN	journalism
,	,	,
but	CC	but
I	PP	I
quit	VBD	quit
.	SENT	.
I	PP	I
took	VBD	take
a	DT	a
class	NN	class
really	RB	really
in	IN	in
that	DT	that
first	JJ	first
year	NN	year
or	CC	or
so	RB	so
with	IN	with
Michael	NP	Michael
Dennis	NP	Dennis
Browne	NP	Browne
,	,	,
the	DT	the
poet	NN	poet
Michael	NP	Michael
Dennis	NP	Dennis
Browne	NP	Browne
and	CC	and
my	PP$	my
eyes	NNS	eye
,	,	,
I	PP	I
just	RB	just
everything	NN	everything
,	,	,
oh	UH	oh
,	,	,
you	PP	you
know	VBP	know
,	,	,
absolutely	RB	absolutely
exploded	VBN	explode
.	SENT	.
And	CC	and
I	PP	I
thought	VBD	think
.	SENT	.
I	PP	I
have	VBP	have
to	TO	to
trust	VB	trust
this	DT	this
,	,	,
I	PP	I
have	VBP	have
to	TO	to
you	PP	you
know	VBP	know
,	,	,
I	PP	I
thought	VBD	think
that	IN	that
I	PP	I
could	MD	could
sort	VB	sort
of	IN	of
funnel	VB	funnel
my	PP$	my
my	PP$	my
desire	NN	desire
to	TO	to
write	VB	write
into	IN	into
the	DT	the
channel	NN	channel
of	IN	of
journalism	NN	journalism
because	IN	because
it	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
job	NN	job
,	,	,
you	PP	you
know	VBP	know
,	,	,
that	IN	that
you	PP	you
can	MD	can
actually	RB	actually
get	VB	get
paid	VBN	pay
to	TO	to
write	VB	write
.	SENT	.
But	CC	but
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
do	VB	do
that	DT	that
.	SENT	.
Like	IN	like
,	,	,
I	PP	I
want	VBP	want
to	TO	to
really	RB	really
put	VB	put
all	DT	all
of	IN	of
my	PP$	my
heart	NN	heart
and	CC	and
my	PP$	my
faith	NN	faith
in	IN	in
and	CC	and
creative	JJ	creative
writing	NN	writing
.	SENT	.
So	RB	so
I	PP	I
switched	VBD	switch
majors	NNS	major
and	CC	and
became	VBD	become
an	DT	an
English	JJ	English
major	NN	major
.	SENT	.
And	CC	and
what	WP	what
I	PP	I
thought	VBD	think
I	PP	I
'	''	'
d	SYM	d
do	VBP	do
with	IN	with
that	WDT	that
is	VBZ	be
become	VBN	become
a	DT	a
great	JJ	great
American	JJ	American
writer	NN	writer
.	SENT	.
That	IN	that
'	POS	'
s	VBG	<unknown>
what	WP	what
I	PP	I
thought	VBD	think
I	PP	I
'	''	'
d	SYM	d
do	VBP	do
with	IN	with
that	IN	that
I	PP	I
was	VBD	be
absolutely	RB	absolutely
relentlessly	RB	relentlessly
,	,	,
ruthlessly	RB	ruthlessly
committed	VBN	commit
to	TO	to
following	VBG	follow
through	RB	through
and	CC	and
being	VBG	be
,	,	,
you	PP	you
know	VBP	know
,	,	,
just	RB	just
really	RB	really
,	,	,
really	RB	really
,	,	,
you	PP	you
know	VBP	know
,	,	,
holding	VBG	hold
hard	RB	hard
onto	IN	onto
that	DT	that
thread	NN	thread
.	SENT	.
That	DT	that
was	VBD	be
my	PP$	my
writing	VBG	write
and	CC	and
doing	VBG	do
it	PP	it
and	CC	and
doing	VBG	do
it	PP	it
and	CC	and
doing	VBG	do
it	PP	it
until	IN	until
I	PP	I
succeeded	VBD	succeed
.	SENT	.
And	CC	and
you	PP	you
know	VBP	know
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
funny	JJ	funny
,	,	,
as	IN	as
I	PP	I
say	VBP	say
,	,	,
these	DT	these
words	NNS	word
,	,	,
you	PP	you
know	VBP	know
,	,	,
the	DT	the
female	NN	female
in	IN	in
me	PP	me
,	,	,
the	DT	the
woman	NN	woman
who	WP	who
was	VBD	be
raised	VBN	raise
as	IN	as
a	DT	a
girl	NN	girl
,	,	,
is	VBZ	be
like	IN	like
,	,	,
Oh	UH	oh
,	,	,
don	NN	don
'	POS	'
t	NN	t
say	VBP	say
that	DT	that
.	SENT	.
Don	NP	Don
'	POS	'
t	NN	t
say	VBP	say
you	PP	you
want	VBP	want
to	TO	to
be	VB	be
a	DT	a
great	JJ	great
American	JJ	American
writer	NN	writer
because	IN	because
that	WDT	that
seems	VBZ	seem
cocky	JJ	cocky
or	CC	or
that	IN	that
you	PP	you
'	''	'
re	IN	re
bragging	VBG	brag
or	CC	or
but	RB	but
I	NP	I
'	POS	'
ll	NNS	<unknown>
tell	VBP	tell
you	PP	you
,	,	,
like	VB	like
,	,	,
that	WDT	that
'	POS	'
s	NNS	<unknown>
the	DT	the
thing	NN	thing
that	WDT	that
got	VBD	get
me	PP	me
through	RP	through
.	SENT	.
Is	VBZ	be
that	IN	that
that	DT	that
like	JJ	like
,	,	,
again	RB	again
,	,	,
the	DT	the
intention	NN	intention
,	,	,
the	DT	the
plan	NN	plan
,	,	,
the	DT	the
ambition	NN	ambition
,	,	,
if	IN	if
I	PP	I
sort	VBP	sort
of	IN	of
dithered	VBN	dither
around	RP	around
and	CC	and
said	VBD	say
,	,	,
well	RB	well
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
hope	VBP	hope
that	IN	that
this	DT	this
turns	VBZ	turn
out	RP	out
and	CC	and
I	PP	I
hope	VBP	hope
I	PP	I
can	MD	can
,	,	,
you	PP	you
know	VBP	know
,	,	,
publish	VB	publish
a	DT	a
story	NN	story
like	IN	like
I	PP	I
would	MD	would
never	RB	never
,	,	,
ever	RB	ever
,	,	,
ever	RB	ever
be	VB	be
talking	VBG	talk
to	TO	to
you	PP	you
right	RB	right
now	RB	now
.	SENT	.
Yeah	RB	yeah
.	SENT	.
And	CC	and
it	PP	it
reminds	VBZ	remind
me	PP	me
of	IN	of
that	DT	that
little	JJ	little
mantra	NN	mantra
you	PP	you
had	VBD	have
while	IN	while
you	PP	you
were	VBD	be
on	IN	on
your	PP$	your
hike	NN	hike
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
not	RB	not
afraid	JJ	afraid
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
not	RB	not
afraid	JJ	afraid
.	SENT	.
I	PP	I
will	MD	will
not	RB	not
be	VB	be
afraid	JJ	afraid
.	SENT	.
Yeah	RB	yeah
,	,	,
well	RB	well
,	,	,
and	CC	and
of	IN	of
course	NN	course
