When	WRB	when
searched	VBD	search
for	IN	for
about	IN	about
a	DT	a
year	NN	year
to	TO	to
find	VB	find
someone	NN	someone
who	WP	who
could	MD	could
do	VB	do
the	DT	the
sort	NN	sort
of	IN	of
math	NN	math
and	CC	and
statistics	NNS	statistic
and	CC	and
modeling	VBG	model
in	IN	in
healthcare	NN	<unknown>
,	,	,
couldn	NN	<unknown>
'	POS	'
t	NN	t
find	VBP	find
anybody	NN	anybody
.	SENT	.
So	RB	so
,	,	,
we	PP	we
went	VBD	go
to	TO	to
the	DT	the
finance	NN	finance
industry	NN	industry
.	SENT	.
And	CC	and
there	EX	there
are	VBP	be
these	DT	these
guys	NNS	guy
who	WP	who
used	VBD	use
to	TO	to
model	VB	model
the	DT	the
future	NN	future
of	IN	of
interest	NN	interest
rates	NNS	rate
,	,	,
and	CC	and
all	PDT	all
that	DT	that
kind	NN	kind
of	IN	of
stuff	NN	stuff
.	SENT	.
And	CC	and
some	DT	some
of	IN	of
them	PP	them
were	VBD	be
available	JJ	available
.	SENT	.
So	RB	so
,	,	,
we	PP	we
hired	VBD	hire
one	PP	one
.	SENT	.
We	PP	we
hired	VBD	hire
them	PP	them
,	,	,
set	VB	set
them	PP	them
up	RP	up
,	,	,
assisting	VBG	assist
at	IN	at
lab	NN	lab
.	SENT	.
I	PP	I
I	PP	I
.	SENT	.
M	NP	M
.	SENT	.
him	PP	him
things	NNS	thing
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
the	DT	the
way	NN	way
I	PP	I
communicate	VBP	communicate
with	IN	with
him	PP	him
,	,	,
is	VBZ	be
like	IN	like
a	DT	a
little	JJ	little
guy	NN	guy
in	IN	in
a	DT	a
box	NN	box
.	SENT	.
I	PP	I
I	PP	I
.	SENT	.
M	NP	M
.	SENT	.
ed	VBN	edited
Tim	NP	Tim
.	SENT	.
I	PP	I
said	VBD	say
,	,	,
"	``	"
Tim	NP	Tim
can	MD	can
you	PP	you
tell	VB	tell
me	PP	me
whether	IN	whether
my	PP$	my
brother	NN	brother
'	POS	'
s	NNS	<unknown>
stem	VBP	stem
cell	NN	cell
transplant	NN	transplant
worked	VBD	work
or	CC	or
not	RB	not
?	SENT	?
"	``	"
And	CC	and
he	PP	he
sent	VBD	send
me	PP	me
this	DT	this
two	CD	two
days	NNS	day
ago	RB	ago
.	SENT	.
It	PP	it
was	VBD	be
that	IN	that
little	JJ	little
outliers	NNS	outlier
there	RB	there
.	SENT	.
You	PP	you
see	VBP	see
that	DT	that
guy	NN	guy
that	WDT	that
lived	VBD	live
a	DT	a
long	JJ	long
time	NN	time
?	SENT	?
We	PP	we
have	VBP	have
to	TO	to
go	VB	go
talk	VB	talk
to	TO	to
him	PP	him
.	SENT	.
Because	IN	because
I	PP	I
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
know	VB	know
what	WP	what
happened	VBN	happen
.	SENT	.
Because	IN	because
something	NN	something
went	VBD	go
different	JJ	different
.	SENT	.
But	CC	but
my	PP$	my
brother	NN	brother
didn	NN	<unknown>
'	POS	'
t	NN	t
.	SENT	.
My	PP$	my
brother	NN	brother
went	VBD	go
straight	RB	straight
down	RB	down
the	DT	the
line	NN	line
.	SENT	.
It	PP	it
only	RB	only
works	VBZ	work
about	RB	about
12	CD	@card@
months	NNS	month
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
the	DT	the
first	JJ	first
version	NN	version
of	IN	of
the	DT	the
time	NN	time
machine	NN	machine
.	SENT	.
First	JJ	first
time	NN	time
we	PP	we
ever	RB	ever
tried	VBD	try
it	PP	it
.	SENT	.
We	PP	we
'	POS	'
ll	NNS	<unknown>
try	VBP	try
to	TO	to
get	VB	get
it	PP	it
better	VB	better
later	RBR	later
but	CC	but
12	CD	@card@
months	NNS	month
so	RB	so
far	RB	far
.	SENT	.
And	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
look	VBP	look
at	IN	at
this	DT	this
,	,	,
and	CC	and
I	PP	I
get	VBP	get
really	RB	really
emotional	JJ	emotional
.	SENT	.
You	PP	you
look	VBP	look
at	IN	at
the	DT	the
patients	NNS	patient
,	,	,
you	PP	you
can	MD	can
drill	VB	drill
in	IN	in
all	PDT	all
the	DT	the
controls	NNS	control
,	,	,
you	PP	you
can	MD	can
look	VB	look
at	IN	at
them	PP	them
,	,	,
you	PP	you
can	MD	can
ask	VB	ask
them	PP	them
.	SENT	.
And	CC	and
I	PP	I
found	VBD	find
a	DT	a
woman	NN	woman
that	WDT	that
had	VBD	have
—	:	-
we	PP	we
found	VBD	find
her	PP	her
,	,	,
she	PP	she
was	VBD	be
odd	JJ	odd
because	IN	because
she	PP	she
had	VBD	have
data	NNS	datum
after	IN	after
she	PP	she
died	VBD	die
.	SENT	.
And	CC	and
her	PP$	her
husband	NN	husband
had	VBD	have
come	VBN	come
in	RP	in
and	CC	and
entered	VBD	enter
her	PP$	her
last	JJ	last
functional	JJ	functional
scores	NNS	score
,	,	,
because	IN	because
he	PP	he
knew	VBD	know
how	WRB	how
much	JJ	much
she	PP	she
cared	VBD	care
.	SENT	.
And	CC	and
I	PP	I
am	VBP	be
thankful	JJ	thankful
.	SENT	.
I	PP	I
can	MD	can
'	''	'
t	NN	t
believe	VBP	believe
that	IN	that
these	DT	these
people	NNS	people
,	,	,
years	NNS	year
after	IN	after
my	PP$	my
brother	NN	brother
had	VBD	have
died	VBN	die
,	,	,
helped	VBD	help
me	PP	me
answer	VB	answer
the	DT	the
question	NN	question
about	RB	about
whether	IN	whether
an	DT	an
operation	NN	operation
I	PP	I
did	VBD	do
,	,	,
and	CC	and
spent	VBD	spend
millions	NNS	million
of	IN	of
dollars	NNS	dollar
on	IN	on
years	NNS	year
ago	RB	ago
,	,	,
worked	VBN	work
or	CC	or
not	RB	not
.	SENT	.
I	PP	I
wished	VBD	wish
it	PP	it
had	VBD	have
been	VBN	be
there	RB	there
when	WRB	when
I	PP	I
'	POS	'
d	NN	d
done	VBN	do
it	PP	it
the	DT	the
first	JJ	first
time	NN	time
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
really	RB	really
excited	VBN	excite
that	IN	that
it	PP	it
'	POS	'
s	NN	S
here	RB	here
now	RB	now
,	,	,
because	IN	because
the	DT	the
lab	NN	lab
that	IN	that
I	PP	I
founded	VBD	found
has	VBZ	have
some	DT	some
data	NNS	datum
on	IN	on
a	DT	a
drug	NN	drug
that	WDT	that
might	MD	might
work	VB	work
,	,	,
and	CC	and
I	PP	I
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
show	VB	show
it	PP	it
.	SENT	.
I	NP	I
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
show	VB	show
it	PP	it
in	IN	in
real	JJ	real
time	NN	time
,	,	,
now	RB	now
,	,	,
and	CC	and
I	PP	I
want	VBP	want
to	TO	to
do	VB	do
that	IN	that
for	IN	for
all	DT	all
of	IN	of
the	DT	the
diseases	NNS	disease
that	IN	that
we	PP	we
can	MD	can
do	VB	do
that	IN	that
for	IN	for
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
thank	VB	thank
the	DT	the
45	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
that	WDT	that
are	VBP	be
doing	VBG	do
this	DT	this
social	JJ	social
experiment	NN	experiment
with	IN	with
us	PP	us
.	SENT	.
There	EX	there
is	VBZ	be
an	DT	an
amazing	JJ	amazing
journey	NN	journey
we	PP	we
are	VBP	be
going	VBG	go
on	IN	on
to	TO	to
become	VB	become
human	JJ	human
again	RB	again
,	,	,
to	TO	to
be	VB	be
part	NN	part
of	IN	of
community	NN	community
again	RB	again
,	,	,
to	TO	to
share	VB	share
of	IN	of
ourselves	PP	ourselves
,	,	,
to	TO	to
be	VB	be
vulnerable	JJ	vulnerable
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
very	RB	very
exciting	JJ	exciting
.	SENT	.
So	RB	so
,	,	,
thank	VB	thank
you	PP	you
.	SENT	.
