Chris	NP	Chris
Bullrun	NP	<unknown>
program	NN	program
,	,	,
we	PP	we
will	MD	will
live	VB	live
a	DT	a
less	RBR	less
safe	JJ	safe
world	NN	world
overall	NN	overall
.	SENT	.
We	PP	we
won	VBD	win
'	''	'
t	NN	t
be	VB	be
able	JJ	able
to	TO	to
access	VB	access
our	PP$	our
banks	NNS	bank
and	CC	and
we	PP	we
won	VBD	win
'	''	'
t	NN	t
be	VB	be
able	JJ	able
to	TO	to
access	VB	access
commerce	NN	commerce
without	IN	without
worrying	VBG	worry
about	IN	about
people	NNS	people
monitoring	VBG	monitor
those	DT	those
communications	NNS	communication
or	CC	or
subverting	VBG	subvert
them	PP	them
for	IN	for
their	PP$	their
own	JJ	own
ends	NNS	end
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
do	VBP	do
those	DT	those
same	JJ	same
decisions	NNS	decision
also	RB	also
potentially	RB	potentially
open	VB	open
America	NP	America
up	RP	up
to	TO	to
cyberattacks	NNS	cyberattack
from	IN	from
other	JJ	other
sources	NNS	source
?	SENT	?
ES	NP	ES
:	:	:
Absolutely	RB	absolutely
.	SENT	.
One	CD	one
of	IN	of
the	DT	the
problems	NNS	problem
,	,	,
one	CD	one
of	IN	of
the	DT	the
dangerous	JJ	dangerous
legacies	NNS	legacy
that	IN	that
we	PP	we
'	POS	'
ve	NNS	<unknown>
seen	VBN	see
in	IN	in
the	DT	the
post-9	NN	<unknown>
/	SYM	/
11	CD	@card@
era	NN	era
,	,	,
is	VBZ	be
that	IN	that
the	DT	the
NSA	NP	NSA
has	VBZ	have
traditionally	RB	traditionally
worn	VBN	wear
two	CD	two
hats	NNS	hat
.	SENT	.
They	PP	they
'	POS	'
ve	RB	<unknown>
been	VBN	be
in	IN	in
charge	NN	charge
of	IN	of
offensive	JJ	offensive
operations	NNS	operation
,	,	,
that	WDT	that
is	VBZ	be
hacking	VBG	hack
,	,	,
but	CC	but
they	PP	they
'	POS	'
ve	NN	ve
also	RB	also
been	VBN	be
in	IN	in
charge	NN	charge
of	IN	of
defensive	JJ	defensive
operations	NNS	operation
,	,	,
and	CC	and
traditionally	RB	traditionally
they	PP	they
'	POS	'
ve	NN	ve
always	RB	always
prioritized	JJ	<unknown>
defense	NN	defense
over	IN	over
offense	NN	offense
based	VBN	base
on	IN	on
the	DT	the
principle	NN	principle
that	IN	that
American	JJ	American
secrets	NNS	secret
are	VBP	be
simply	RB	simply
worth	JJ	worth
more	JJR	more
.	SENT	.
If	IN	if
we	PP	we
hack	VBP	hack
a	DT	a
Chinese	JJ	Chinese
business	NN	business
and	CC	and
steal	VB	steal
their	PP$	their
secrets	NNS	secret
,	,	,
if	IN	if
we	PP	we
hack	VBP	hack
a	DT	a
government	NN	government
office	NN	office
in	IN	in
Berlin	NP	Berlin
and	CC	and
steal	VB	steal
their	PP$	their
secrets	NNS	secret
,	,	,
that	WDT	that
has	VBZ	have
less	JJR	less
value	NN	value
to	TO	to
the	DT	the
American	JJ	American
people	NNS	people
than	IN	than
making	VBG	make
sure	JJ	sure
that	IN	that
the	DT	the
Chinese	JJ	Chinese
can	NN	can
'	POS	'
t	NN	t
get	VB	get
access	NN	access
to	TO	to
our	PP$	our
secrets	NNS	secret
.	SENT	.
So	RB	so
by	IN	by
reducing	VBG	reduce
the	DT	the
security	NN	security
of	IN	of
our	PP$	our
communications	NNS	communication
,	,	,
they	PP	they
'	POS	'
re	NN	re
not	RB	not
only	RB	only
putting	VBG	put
the	DT	the
world	NN	world
at	IN	at
risk	NN	risk
,	,	,
they	PP	they
'	POS	'
re	NN	re
putting	VBG	put
America	NP	America
at	IN	at
risk	NN	risk
in	IN	in
a	DT	a
fundamental	JJ	fundamental
way	NN	way
,	,	,
because	IN	because
intellectual	JJ	intellectual
property	NN	property
is	VBZ	be
the	DT	the
basis	NN	basis
,	,	,
the	DT	the
foundation	NN	foundation
of	IN	of
our	PP$	our
economy	NN	economy
,	,	,
and	CC	and
if	IN	if
we	PP	we
put	VBD	put
that	IN	that
at	IN	at
risk	NN	risk
through	IN	through
weak	JJ	weak
security	NN	security
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
be	VB	be
paying	VBG	pay
for	IN	for
it	PP	it
for	IN	for
years	NNS	year
.	SENT	.
CA	MD	ca
:	:	:
But	CC	but
they	PP	they
'	POS	'
ve	NN	ve
made	VBD	make
a	DT	a
calculation	NN	calculation
that	IN	that
it	PP	it
was	VBD	be
worth	JJ	worth
doing	VBG	do
this	DT	this
as	IN	as
part	NN	part
of	IN	of
America	NP	America
'	POS	'
s	JJ	<unknown>
defense	NN	defense
against	IN	against
terrorism	NN	terrorism
.	SENT	.
Surely	RB	surely
that	DT	that
makes	VBZ	make
it	PP	it
a	DT	a
price	NN	price
worth	NN	worth
paying	VBG	pay
.	SENT	.
ES	NP	ES
:	:	:
Well	UH	well
,	,	,
when	WRB	when
you	PP	you
look	VBP	look
at	IN	at
the	DT	the
results	NNS	result
of	IN	of
these	DT	these
programs	NNS	program
in	IN	in
stopping	VBG	stop
terrorism	NN	terrorism
,	,	,
you	PP	you
will	MD	will
see	VB	see
that	IN	that
that	DT	that
'	''	'
s	NNS	<unknown>
unfounded	JJ	unfounded
,	,	,
and	CC	and
you	PP	you
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
take	VB	take
my	PP$	my
word	NN	word
for	IN	for
it	PP	it
,	,	,
because	IN	because
we	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
the	DT	the
first	JJ	first
open	JJ	open
court	NN	court
,	,	,
the	DT	the
first	JJ	first
federal	JJ	federal
court	NN	court
that	RB	that
'	POS	'
s	NN	S
reviewed	VBD	review
this	DT	this
,	,	,
outside	IN	outside
the	DT	the
secrecy	NN	secrecy
arrangement	NN	arrangement
,	,	,
called	VBD	call
these	DT	these
programs	NNS	program
Orwellian	JJ	Orwellian
and	CC	and
likely	RB	likely
unconstitutional	JJ	unconstitutional
.	SENT	.
Congress	NP	Congress
,	,	,
who	WP	who
has	VBZ	have
access	NN	access
to	TO	to
be	VB	be
briefed	VBN	brief
on	IN	on
these	DT	these
things	NNS	thing
,	,	,
and	CC	and
now	RB	now
has	VBZ	have
the	DT	the
desire	NN	desire
to	TO	to
be	VB	be
,	,	,
has	VBZ	have
produced	VBN	produce
bills	NNS	bill
to	TO	to
reform	VB	reform
it	PP	it
,	,	,
and	CC	and
two	CD	two
independent	JJ	independent
White	NP	White
House	NP	House
panels	NNS	panel
who	WP	who
reviewed	VBD	review
all	DT	all
of	IN	of
the	DT	the
classified	JJ	classified
evidence	NN	evidence
said	VBD	say
these	DT	these
programs	NNS	program
have	VBP	have
never	RB	never
stopped	VBN	stop
a	DT	a
single	JJ	single
terrorist	JJ	terrorist
attack	NN	attack
that	WDT	that
was	VBD	be
imminent	JJ	imminent
in	IN	in
the	DT	the
United	NP	United
States	NPS	States
.	SENT	.
So	RB	so
is	VBZ	be
it	PP	it
really	RB	really
terrorism	NN	terrorism
that	IN	that
we	PP	we
'	POS	'
re	NN	re
stopping	NN	stopping
?	SENT	?
Do	VB	do
these	DT	these
programs	NNS	program
have	VBP	have
any	DT	any
value	NN	value
at	IN	at
all	DT	all
?	SENT	?
I	PP	I
say	VBP	say
no	RB	no
,	,	,
and	CC	and
all	DT	all
three	CD	three
branches	NNS	branch
of	IN	of
the	DT	the
American	JJ	American
government	NN	government
say	VBP	say
no	RB	no
as	RB	as
well	RB	well
.	SENT	.
CA	MD	ca
:	:	:
I	PP	I
mean	VBP	mean
,	,	,
do	VBP	do
you	PP	you
think	VBP	think
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
deeper	JJR	deep
motivation	NN	motivation
for	IN	for
them	PP	them
than	IN	than
the	DT	the
war	NN	war
against	IN	against
terrorism	NN	terrorism
?	SENT	?
ES	NP	ES
:	:	:
I	PP	I
'	POS	'
m	NN	m
sorry	RB	sorry
,	,	,
I	PP	I
couldn	NNS	<unknown>
'	POS	'
t	NN	t
hear	VB	hear
you	PP	you
,	,	,
say	VBP	say
again	RB	again
?	SENT	?
CA	MD	ca
:	:	:
Sorry	JJ	sorry
.	SENT	.
Do	VBP	do
you	PP	you
think	VBP	think
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
deeper	JJR	deep
motivation	NN	motivation
for	IN	for
them	PP	them
other	JJ	other
than	IN	than
the	DT	the
war	NN	war
against	IN	against
terrorism	NN	terrorism
?	SENT	?
ES	NP	ES
:	:	:
Yeah	RB	yeah
.	SENT	.
The	DT	the
bottom	JJ	bottom
line	NN	line
is	VBZ	be
that	IN	that
terrorism	NN	terrorism
has	VBZ	have
always	RB	always
been	VBN	be
what	WP	what
we	PP	we
in	IN	in
the	DT	the
intelligence	NN	intelligence
world	NN	world
would	MD	would
call	VB	call
a	DT	a
cover	NN	cover
for	IN	for
action	NN	action
.	SENT	.
Terrorism	NN	terrorism
is	VBZ	be
something	NN	something
that	WDT	that
provokes	VBZ	provoke
an	DT	an
emotional	JJ	emotional
response	NN	response
that	WDT	that
allows	VBZ	allow
people	NNS	people
to	TO	to
rationalize	VB	rationalize
authorizing	VBG	authorize
powers	NNS	power
and	CC	and
programs	NNS	program
that	WDT	that
they	PP	they
wouldn	NP	<unknown>
'	POS	'
t	NN	t
give	VB	give
otherwise	RB	otherwise
.	SENT	.
The	DT	the
Bullrun	NP	<unknown>
and	CC	and
Edgehill-type	NP	<unknown>
programs	NNS	program
,	,	,
the	DT	the
NSA	NP	NSA
asked	VBD	ask
for	IN	for
these	DT	these
authorities	NNS	authority
back	RB	back
in	IN	in
the	DT	the
1990s	NNS	1990s
.	SENT	.
They	PP	they
asked	VBD	ask
the	DT	the
FBI	NP	FBI
to	TO	to
go	VB	go
to	TO	to
Congress	NP	Congress
and	CC	and
make	VB	make
the	DT	the
case	NN	case
.	SENT	.
The	DT	the
FBI	NP	FBI
went	VBD	go
to	TO	to
Congress	NP	Congress
and	CC	and
did	VBD	do
make	VB	make
the	DT	the
case	NN	case
.	SENT	.
But	CC	but
Congress	NP	Congress
and	CC	and
the	DT	the
American	JJ	American
people	NNS	people
said	VBD	say
no	RB	no
.	SENT	.
They	PP	they
said	VBD	say
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
worth	JJ	worth
the	DT	the
risk	NN	risk
to	TO	to
our	PP$	our
economy	NN	economy
.	SENT	.
They	PP	they
said	VBD	say
it	PP	it
'	''	'
s	NNS	<unknown>
worth	JJ	worth
too	RB	too
much	JJ	much
damage	NN	damage
to	TO	to
our	PP$	our
society	NN	society
to	TO	to
justify	VB	justify
the	DT	the
gains	NNS	gain
.	SENT	.
But	CC	but
what	WP	what
we	PP	we
saw	VBD	see
is	VBZ	be
,	,	,
in	IN	in
the	DT	the
post-9	NN	<unknown>
/	SYM	/
11	CD	@card@
era	NN	era
,	,	,
they	PP	they
used	VBD	use
secrecy	NN	secrecy
and	CC	and
they	PP	they
used	VBD	use
the	DT	the
justification	NN	justification
of	IN	of
terrorism	NN	terrorism
to	TO	to
start	VB	start
these	DT	these
programs	NNS	program
in	IN	in
secret	NN	secret
without	IN	without
asking	VBG	ask
Congress	NP	Congress
,	,	,
without	IN	without
asking	VBG	ask
the	DT	the
American	JJ	American
people	NNS	people
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
that	IN	that
kind	NN	kind
of	IN	of
government	NN	government
behind	IN	behind
closed	JJ	closed
doors	NNS	door
that	IN	that
we	PP	we
need	VBP	need
to	TO	to
guard	VB	guard
ourselves	PP	ourselves
against	IN	against
,	,	,
because	IN	because
it	PP	it
makes	VBZ	make
us	PP	us
less	RBR	less
safe	JJ	safe
,	,	,
and	CC	and
it	PP	it
offers	VBZ	offer
no	DT	no
value	NN	value
.	SENT	.
CA	MD	ca
:	:	:
Okay	JJ	okay
,	,	,
come	VBN	come
with	IN	with
me	PP	me
here	RB	here
for	IN	for
a	DT	a
sec	NN	sec
,	,	,
because	IN	because
I	PP	I
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
more	RBR	more
personal	JJ	personal
question	NN	question
for	IN	for
you	PP	you
.	SENT	.
Speaking	VBG	speak
of	IN	of
terror	NN	terror
,	,	,
most	JJS	most
people	NNS	people
would	MD	would
find	VB	find
the	DT	the
situation	NN	situation
you	PP	you
'	POS	'
re	NN	re
in	IN	in
right	RB	right
now	RB	now
in	IN	in
Russia	NP	Russia
pretty	RB	pretty
terrifying	JJ	terrifying
.	SENT	.
You	PP	you
obviously	RB	obviously
heard	VBD	hear
what	WP	what
happened	VBD	happen
,	,	,
what	WP	what
the	DT	the
treatment	NN	treatment
that	IN	that
Bradley	NP	Bradley
Manning	NP	Manning
got	VBD	get
,	,	,
Chelsea	NP	Chelsea
Manning	NP	Manning
as	RB	as
now	RB	now
is	VBZ	be
,	,	,
and	CC	and
there	EX	there
was	VBD	be
a	DT	a
story	NN	story
in	IN	in
Buzzfeed	NNS	<unknown>
saying	VBG	say
that	IN	that
there	EX	there
are	VBP	be
people	NNS	people
in	IN	in
the	DT	the
intelligence	NN	intelligence
community	NN	community
who	WP	who
want	VBP	want
you	PP	you
dead	JJ	dead
.	SENT	.
How	WRB	how
are	VBP	be
you	PP	you
coping	VBG	cope
with	IN	with
this	DT	this
?	SENT	?
How	WRB	how
are	VBP	be
you	PP	you
coping	VBG	cope
with	IN	with
the	DT	the
fear	NN	fear
?	SENT	?
ES	NP	ES
:	:	:
It	PP	it
'	POS	'
s	NNS	<unknown>
no	DT	no
mystery	NN	mystery
that	IN	that
there	EX	there
are	VBP	be
governments	NNS	government
out	IN	out
there	RB	there
that	WDT	that
want	VBP	want
to	TO	to
see	VB	see
me	PP	me
dead	JJ	dead
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
made	VBD	make
clear	VB	clear
again	RB	again
and	CC	and
again	RB	again
and	CC	and
again	RB	again
that	IN	that
I	PP	I
go	VBP	go
to	TO	to
sleep	VB	sleep
every	DT	every
morning	NN	morning
thinking	VBG	think
about	IN	about
what	WP	what
I	PP	I
can	MD	can
do	VB	do
for	IN	for
the	DT	the
American	JJ	American
people	NNS	people
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
harm	VB	harm
my	PP$	my
government	NN	government
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
help	VB	help
my	PP$	my
government	NN	government
,	,	,
but	CC	but
the	DT	the
fact	NN	fact
that	IN	that
they	PP	they
are	VBP	be
willing	JJ	willing
to	TO	to
completely	RB	completely
ignore	VB	ignore
due	JJ	due
process	NN	process
,	,	,
they	PP	they
'	POS	'
re	NN	re
willing	JJ	willing
to	TO	to
declare	VB	declare
guilt	NN	guilt
without	IN	without
ever	RB	ever
seeing	VBG	see
a	DT	a
trial	NN	trial
,	,	,
these	DT	these
are	VBP	be
things	NNS	thing
that	IN	that
we	PP	we
need	VBP	need
to	TO	to
work	VB	work
against	IN	against
as	IN	as
a	DT	a
society	NN	society
,	,	,
and	CC	and
say	VB	say
hey	UH	hey
,	,	,
this	DT	this
is	VBZ	be
not	RB	not
appropriate	JJ	appropriate
.	SENT	.
We	PP	we
shouldn	NNS	<unknown>
'	''	'
t	NN	t
be	VB	be
threatening	VBG	threaten
dissidents	NNS	dissident
.	SENT	.
We	PP	we
shouldn	NNS	<unknown>
'	''	'
t	NN	t
be	VB	be
criminalizing	VBG	criminalize
journalism	NN	journalism
.	SENT	.
And	CC	and
whatever	WDT	whatever
part	NN	part
I	PP	I
can	MD	can
do	VB	do
to	TO	to
see	VB	see
that	DT	that
end	NN	end
,	,	,
I	PP	I
'	POS	'
m	NN	m
happy	JJ	happy
to	TO	to
do	VB	do
despite	IN	despite
the	DT	the
risks	NNS	risk
.	SENT	.
CA	MD	ca
:	:	:
So	IN	so
I	PP	I
'	POS	'
d	NN	d
actually	RB	actually
like	VBP	like
to	TO	to
get	VB	get
some	DT	some
feedback	NN	feedback
from	IN	from
the	DT	the
audience	NN	audience
here	RB	here
,	,	,
because	IN	because
I	PP	I
know	VBP	know
there	EX	there
'	''	'
s	NNS	<unknown>
widely	RB	widely
differing	VBG	differ
reactions	NNS	reaction
to	TO	to
Edward	NP	Edward
Snowden	NP	Snowden
.	SENT	.
Suppose	VB	suppose
you	PP	you
had	VBD	have
the	DT	the
following	VBG	follow
two	CD	two
choices	NNS	choice
,	,	,
right	RB	right
?	SENT	?
You	PP	you
could	MD	could
view	VB	view
what	WP	what
he	PP	he
did	VBD	do
as	RB	as
fundamentally	RB	fundamentally
a	DT	a
reckless	JJ	reckless
act	NN	act
that	WDT	that
has	VBZ	have
endangered	VBN	endanger
America	NP	America
or	CC	or
you	PP	you
could	MD	could
view	VB	view
it	PP	it
as	IN	as
fundamentally	RB	fundamentally
a	DT	a
heroic	JJ	heroic
act	NN	act
that	WDT	that
will	MD	will
work	VB	work
towards	IN	towards
America	NP	America
and	CC	and
the	DT	the
world	NN	world
'	POS	'
s	JJ	<unknown>
long-term	JJ	long-term
good	NN	good
?	SENT	?
Those	DT	those
are	VBP	be
the	DT	the
two	CD	two
choices	NNS	choice
I	NP	I
'	POS	'
ll	NNS	<unknown>
give	VBP	give
you	PP	you
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
curious	JJ	curious
to	TO	to
see	VB	see
who	WP	who
'	POS	'
s	NN	S
willing	JJ	willing
to	TO	to
vote	VB	vote
with	IN	with
the	DT	the
first	JJ	first
of	IN	of
those	DT	those
,	,	,
that	IN	that
this	DT	this
was	VBD	be
a	DT	a
reckless	JJ	reckless
act	NN	act
?	SENT	?
There	EX	there
are	VBP	be
some	DT	some
hands	NNS	hand
going	VBG	go
up	RP	up
.	SENT	.
Some	DT	some
hands	NNS	hand
going	VBG	go
up	RP	up
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
hard	JJ	hard
to	TO	to
put	VB	put
your	PP$	your
hand	NN	hand
up	RP	up
when	WRB	when
the	DT	the
man	NN	man
is	VBZ	be
standing	VBG	stand
right	RB	right
here	RB	here
,	,	,
but	CC	but
I	PP	I
see	VBP	see
them	PP	them
.	SENT	.
ES	NP	ES
:	:	:
I	PP	I
can	MD	can
see	VB	see
you	PP	you
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
who	WP	who
goes	VBZ	go
with	IN	with
the	DT	the
second	JJ	second
choice	NN	choice
,	,	,
the	DT	the
fundamentally	RB	fundamentally
heroic	JJ	heroic
act	NN	act
?	SENT	?
And	CC	and
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
true	JJ	true
to	TO	to
say	VB	say
that	IN	that
there	EX	there
are	VBP	be
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
who	WP	who
didn	NP	<unknown>
'	POS	'
t	NN	t
show	VBP	show
a	DT	a
hand	NN	hand
and	CC	and
I	PP	I
think	VBP	think
are	VBP	be
still	RB	still
thinking	VBG	think
this	DT	this
through	IN	through
,	,	,
because	IN	because
it	PP	it
seems	VBZ	seem
to	TO	to
me	PP	me
that	IN	that
the	DT	the
debate	NN	debate
around	IN	around
you	PP	you
doesn	NN	<unknown>
'	POS	'
t	NN	t
split	NN	split
along	IN	along
traditional	JJ	traditional
political	JJ	political
lines	NNS	line
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
left	VBN	leave
or	CC	or
right	RB	right
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
really	RB	really
about	IN	about
pro-government	NN	pro-government
,	,	,
libertarian	JJ	libertarian
,	,	,
or	CC	or
not	RB	not
just	RB	just
that	RB	that
.	SENT	.
Part	NN	part
of	IN	of
it	PP	it
is	VBZ	be
almost	RB	almost
a	DT	a
generational	JJ	generational
issue	NN	issue
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
part	NN	part
of	IN	of
a	DT	a
generation	NN	generation
that	WDT	that
grew	VBD	grow
up	RP	up
with	IN	with
the	DT	the
Internet	NN	Internet
,	,	,
and	CC	and
it	PP	it
seems	VBZ	seem
as	RB	as
if	IN	if
you	PP	you
become	VBP	become
offended	VBN	offend
at	IN	at
almost	RB	almost
a	DT	a
visceral	JJ	visceral
level	NN	level
when	WRB	when
you	PP	you
see	VBP	see
something	NN	something
done	VBN	do
that	IN	that
you	PP	you
think	VBP	think
will	MD	will
harm	VB	harm
the	DT	the
Internet	NN	Internet
.	SENT	.
Is	VBZ	be
there	RB	there
some	DT	some
truth	NN	truth
to	TO	to
that	DT	that
?	SENT	?
ES	NP	ES
:	:	:
It	PP	it
is	VBZ	be
.	SENT	.
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
very	RB	very
true	JJ	true
.	SENT	.
This	DT	this
is	VBZ	be
not	RB	not
a	DT	a
left	JJ	left
or	CC	or
right	JJ	right
issue	NN	issue
.	SENT	.
Our	PP$	our
basic	JJ	basic
freedoms	NNS	freedom
,	,	,
and	CC	and
when	WRB	when
I	PP	I
say	VBP	say
our	PP$	our
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
just	RB	just
mean	VBP	mean
Americans	NPS	Americans
,	,	,
I	PP	I
mean	VBP	mean
people	NNS	people
around	IN	around
the	DT	the
world	NN	world
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
a	DT	a
partisan	JJ	partisan
issue	NN	issue
.	SENT	.
These	DT	these
are	VBP	be
things	NNS	thing
that	IN	that
all	DT	all
people	NNS	people
believe	VBP	believe
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
up	RP	up
to	TO	to
all	DT	all
of	IN	of
us	PP	us
to	TO	to
protect	VB	protect
them	PP	them
,	,	,
and	CC	and
to	TO	to
people	NNS	people
who	WP	who
have	VBP	have
seen	VBN	see
and	CC	and
enjoyed	VBN	enjoy
a	DT	a
free	JJ	free
and	CC	and
open	JJ	open
Internet	NN	Internet
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
up	RP	up
to	TO	to
us	PP	us
to	TO	to
preserve	VB	preserve
that	DT	that
liberty	NN	liberty
for	IN	for
the	DT	the
next	JJ	next
generation	NN	generation
to	TO	to
enjoy	VB	enjoy
,	,	,
and	CC	and
if	IN	if
we	PP	we
don	NN	don
'	POS	'
t	NN	t
change	NN	change
things	NNS	thing
,	,	,
if	IN	if
we	PP	we
don	NN	don
'	POS	'
t	NN	t
stand	VBP	stand
up	RP	up
to	TO	to
make	VB	make
the	DT	the
changes	NNS	change
we	PP	we
need	VBP	need
to	TO	to
do	VB	do
to	TO	to
keep	VB	keep
the	DT	the
Internet	NN	Internet
safe	JJ	safe
,	,	,
not	RB	not
just	RB	just
for	IN	for
us	PP	us
but	CC	but
for	IN	for
everyone	NN	everyone
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
lose	VB	lose
that	IN	that
,	,	,
and	CC	and
that	WDT	that
would	MD	would
be	VB	be
a	DT	a
tremendous	JJ	tremendous
loss	NN	loss
,	,	,
not	RB	not
just	RB	just
for	IN	for
us	PP	us
,	,	,
but	CC	but
for	IN	for
the	DT	the
world	NN	world
.	SENT	.
CA	MD	ca
:	:	:
Well	UH	well
,	,	,
I	PP	I
have	VBP	have
heard	VBN	hear
similar	JJ	similar
language	NN	language
recently	RB	recently
from	IN	from
the	DT	the
founder	NN	founder
of	IN	of
the	DT	the
world	NN	world
wide	JJ	wide
web	NN	web
,	,	,
who	WP	who
I	PP	I
actually	RB	actually
think	VBP	think
is	VBZ	be
with	IN	with
us	PP	us
,	,	,
Sir	NP	Sir
Tim	NP	Tim
Berners-Lee	NP	<unknown>
.	SENT	.
Tim	NP	Tim
,	,	,
actually	RB	actually
,	,	,
would	MD	would
you	PP	you
like	VB	like
to	TO	to
come	VB	come
up	RP	up
and	CC	and
say	VBP	say
,	,	,
do	VBP	do
we	PP	we
have	VBP	have
a	DT	a
microphone	NN	microphone
for	IN	for
Tim	NP	Tim
?	SENT	?
Tim	NP	Tim
,	,	,
good	JJ	good
to	TO	to
see	VB	see
you	PP	you
.	SENT	.
Come	VB	come
up	RB	up
there	RB	there
.	SENT	.
Which	WDT	which
camp	NN	camp
are	VBP	be
you	PP	you
in	IN	in
,	,	,
by	IN	by
the	DT	the
way	NN	way
,	,	,
traitor	NN	traitor
,	,	,
hero	NN	hero
?	SENT	?
I	PP	I
have	VBP	have
a	DT	a
theory	NN	theory
on	IN	on
this	DT	this
,	,	,
but	CC	but
—	:	-
Tim	NP	Tim
Berners-Lee	NP	<unknown>
:	:	:
I	PP	I
'	POS	'
ve	NNS	<unknown>
given	VBN	give
much	RB	much
longer	RBR	longer
answers	VBZ	answer
to	TO	to
that	DT	that
question	NN	question
,	,	,
but	CC	but
hero	NN	hero
,	,	,
if	IN	if
I	PP	I
have	VBP	have
to	TO	to
make	VB	make
the	DT	the
choice	NN	choice
between	IN	between
the	DT	the
two	CD	two
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
Ed	NP	Ed
,	,	,
I	PP	I
think	VBP	think
you	PP	you
'	''	'
ve	NNS	<unknown>
read	VBP	read
the	DT	the
proposal	NN	proposal
that	IN	that
Sir	NP	Sir
Tim	NP	Tim
has	VBZ	have
talked	VBN	talk
about	RB	about
about	IN	about
a	DT	a
new	JJ	new
Magna	NP	Magna
Carta	NP	Carta
to	TO	to
take	VB	take
back	RB	back
the	DT	the
Internet	NN	Internet
.	SENT	.
Is	VBZ	be
that	DT	that
something	NN	something
that	WDT	that
makes	VBZ	make
sense	NN	sense
?	SENT	?
ES	NP	ES
:	:	:
Absolutely	RB	absolutely
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
my	PP$	my
generation	NN	generation
,	,	,
I	PP	I
grew	VBD	grow
up	RP	up
not	RB	not
just	RB	just
thinking	VBG	think
about	IN	about
the	DT	the
Internet	NN	Internet
,	,	,
but	CC	but
I	PP	I
grew	VBD	grow
up	RP	up
in	IN	in
the	DT	the
Internet	NN	Internet
,	,	,
and	CC	and
although	IN	although
I	PP	I
never	RB	never
expected	VBD	expect
to	TO	to
have	VB	have
the	DT	the
chance	NN	chance
to	TO	to
defend	VB	defend
it	PP	it
in	IN	in
such	PDT	such
a	DT	a
direct	JJ	direct
and	CC	and
practical	JJ	practical
manner	NN	manner
and	CC	and
to	TO	to
embody	VB	embody
it	PP	it
in	IN	in
this	DT	this
unusual	JJ	unusual
,	,	,
almost	RB	almost
avatar	NN	avatar
manner	NN	manner
,	,	,
I	PP	I
think	VBP	think
there	EX	there
'	''	'
s	NN	S
something	NN	something
poetic	JJ	poetic
about	IN	about
the	DT	the
fact	NN	fact
that	IN	that
one	CD	one
of	IN	of
the	DT	the
sons	NNS	son
of	IN	of
the	DT	the
Internet	NN	Internet
has	VBZ	have
actually	RB	actually
become	VBN	become
close	NN	close
to	TO	to
the	DT	the
Internet	NN	Internet
as	IN	as
a	DT	a
result	NN	result
of	IN	of
their	PP$	their
political	JJ	political
expression	NN	expression
.	SENT	.
And	CC	and
I	PP	I
believe	VBP	believe
that	IN	that
a	DT	a
Magna	NP	Magna
Carta	NP	Carta
for	IN	for
the	DT	the
Internet	NN	Internet
is	VBZ	be
exactly	RB	exactly
what	WP	what
we	PP	we
need	VBP	need
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
encode	VB	encode
our	PP$	our
values	NNS	value
not	RB	not
just	RB	just
in	IN	in
writing	VBG	write
but	CC	but
in	IN	in
the	DT	the
structure	NN	structure
of	IN	of
the	DT	the
Internet	NN	Internet
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	JJ	<unknown>
something	NN	something
that	IN	that
I	PP	I
hope	VBP	hope
,	,	,
I	PP	I
invite	VBP	invite
everyone	NN	everyone
in	IN	in
the	DT	the
audience	NN	audience
,	,	,
