What	WP	what
within	IN	within
weeks	NNS	week
of	IN	of
Tasering	VBG	Tasere
the	DT	the
six-	NN	six-
year-old	JJ	year-old
boy	NN	boy
.	SENT	.
Just	RB	just
in	IN	in
case	NN	case
you	PP	you
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
only	RB	only
going	VBG	go
to	TO	to
happen	VB	happen
in	IN	in
the	DT	the
United	NP	United
States	NPS	States
,	,	,
it	PP	it
happened	VBD	happen
in	IN	in
Canada	NP	Canada
as	IN	as
well	NN	well
:	:	:
[	SYM	[
"	''	"
Mounties	NNS	Mountie
Zap	VBP	zap
11-year-old	JJ	11-year-old
Boy	NP	Boy
"	''	"
]	SYM	]
And	CC	and
a	DT	a
colleague	NN	colleague
sent	VBD	send
me	PP	me
this	DT	this
one	CD	one
from	IN	from
London	NP	London
:	:	:
[	SYM	[
"	''	"
Arrested	VBN	arrest
Man	NN	man
,	,	,
82	CD	@card@
,	,	,
Shot	VBN	shoot
with	IN	with
Taser	NP	<unknown>
"	''	"
]	SYM	]
But	CC	but
my	PP$	my
personal	JJ	personal
favorite	NN	favorite
,	,	,
I	PP	I
have	VBP	have
to	TO	to
confess	VB	confess
,	,	,
does	VBZ	do
come	VBN	come
from	IN	from
the	DT	the
US	NP	US
:	:	:
"	``	"
Officers	NNS	officer
Taser	NN	<unknown>
86-year-old	JJ	86-year-old
Disabled	JJ	disabled
Woman	NP	Woman
in	IN	in
her	PP$	her
Bed	NN	bed
.	SENT	.
"	''	"
I	PP	I
checked	VBD	check
the	DT	the
reports	NNS	report
on	IN	on
this	DT	this
one	CD	one
.	SENT	.
I	PP	I
looked	VBD	look
at	IN	at
it	PP	it
.	SENT	.
I	PP	I
was	VBD	be
really	RB	really
surprised	VBN	surprise
.	SENT	.
Apparently	RB	apparently
,	,	,
she	PP	she
took	VBD	take
up	RP	up
a	DT	a
more	RBR	more
threatening	JJ	threatening
position	NN	position
in	IN	in
her	PP$	her
bed	NN	bed
.	SENT	.
I	PP	I
kid	VBP	kid
you	PP	you
not	RB	not
,	,	,
that	IN	that
'	POS	'
s	NNS	<unknown>
exactly	RB	exactly
what	WP	what
it	PP	it
said	VBD	say
:	:	:
"	``	"
She	PP	she
took	VBD	take
up	RP	up
a	DT	a
more	RBR	more
threatening	JJ	threatening
position	NN	position
in	IN	in
her	PP$	her
bed	NN	bed
.	SENT	.
"	``	"
OK	UH	OK
.	SENT	.
But	CC	but
I	PP	I
'	POS	'
d	NN	d
remind	VB	remind
you	PP	you
â	NP	<unknown>
I	NP	I
'	POS	'
m	NN	m
talking	VBG	talk
about	IN	about
military	JJ	military
uses	NNS	use
of	IN	of
nonlethal	NN	nonlethal
weapons	NNS	weapon
,	,	,
so	RB	so
why	WRB	why
is	VBZ	be
this	DT	this
relevant	JJ	relevant
?	SENT	?
Because	IN	because
police	NNS	police
are	VBP	be
actually	RB	actually
more	RBR	more
restrained	JJ	restrained
in	IN	in
the	DT	the
use	NN	use
of	IN	of
force	NN	force
than	IN	than
the	DT	the
military	JJ	military
are	NN	are
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
trained	VBN	train
to	TO	to
be	VB	be
more	RBR	more
restrained	JJ	restrained
in	IN	in
the	DT	the
use	NN	use
of	IN	of
force	NN	force
than	IN	than
the	DT	the
military	JJ	military
are	NN	are
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
trained	VBN	train
to	TO	to
think	VB	think
more	JJR	more
,	,	,
to	TO	to
try	VB	try
and	CC	and
De-	NP	<unknown>
escalate	VB	escalate
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
have	VBP	have
these	DT	these
problems	NNS	problem
with	IN	with
police	NN	police
officers	NNS	officer
with	IN	with
nonlethal	NN	nonlethal
weapons	NNS	weapon
,	,	,
what	WP	what
on	IN	on
earth	NN	earth
would	MD	would
make	VB	make
you	PP	you
think	VB	think
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
better	JJR	good
with	IN	with
military	JJ	military
personnel	NNS	personnel
?	SENT	?
The	DT	the
last	JJ	last
thing	NN	thing
that	IN	that
I	PP	I
would	MD	would
like	VB	like
to	TO	to
say	VB	say
:	:	:
When	WRB	when
I	PP	I
'	POS	'
m	NN	m
talking	VBG	talk
to	TO	to
the	DT	the
police	NN	police
about	IN	about
what	WP	what
a	DT	a
perfect	JJ	perfect
nonlethal	NN	nonlethal
weapon	NN	weapon
would	MD	would
look	VB	look
like	IN	like
,	,	,
they	PP	they
almost	RB	almost
inevitably	RB	inevitably
say	VB	say
the	DT	the
same	JJ	same
thing	NN	thing
.	SENT	.
They	PP	they
say	VBP	say
,	,	,
"	''	"
It	PP	it
'	POS	'
s	NN	S
got	VBD	get
to	TO	to
be	VB	be
something	NN	something
that	RB	that
'	POS	'
s	JJ	<unknown>
nasty	JJ	nasty
enough	NN	enough
that	IN	that
people	NNS	people
don	VB	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
be	VB	be
hit	VBN	hit
with	IN	with
this	DT	this
weapon	NN	weapon
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
threaten	VBP	threaten
to	TO	to
use	VB	use
it	PP	it
,	,	,
people	NNS	people
are	VBP	be
going	VBG	go
to	TO	to
comply	VB	comply
with	IN	with
it	PP	it
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
also	RB	also
going	VBG	go
to	TO	to
be	VB	be
something	NN	something
that	IN	that
doesn	NP	<unknown>
'	POS	'
t	NN	t
leave	VB	leave
any	DT	any
lasting	JJ	lasting
effects	NNS	effect
.	SENT	.
"	''	"
In	IN	in
other	JJ	other
words	NNS	word
,	,	,
your	PP$	your
perfect	JJ	perfect
nonlethal	NN	nonlethal
weapon	NN	weapon
is	VBZ	be
something	NN	something
that	RB	that
'	POS	'
s	NNS	<unknown>
perfect	JJ	perfect
for	IN	for
abuse	NN	abuse
.	SENT	.
What	WP	what
would	MD	would
these	DT	these
guys	NNS	guy
have	VBP	have
done	VBN	do
if	IN	if
they	PP	they
'	POS	'
d	NN	d
had	VBD	have
access	NN	access
to	TO	to
Tasers	NNS	<unknown>
,	,	,
or	CC	or
to	TO	to
a	DT	a
manned	JJ	manned
,	,	,
portable	JJ	portable
version	NN	version
of	IN	of
the	DT	the
Active	JJ	active
Denial	NN	denial
System	NP	System
â	NP	<unknown>
a	DT	a
small	JJ	small
heat	NN	heat
ray	NN	ray
that	IN	that
you	PP	you
can	MD	can
use	VB	use
on	IN	on
people	NNS	people
and	CC	and
not	RB	not
worry	VBP	worry
about	RB	about
.	SENT	.
So	RB	so
I	PP	I
think	VB	think
yes	UH	yes
,	,	,
there	EX	there
may	MD	may
be	VB	be
ways	NNS	way
that	IN	that
nonlethal	NN	nonlethal
weapons	NNS	weapon
will	MD	will
be	VB	be
great	JJ	great
in	IN	in
these	DT	these
situations	NNS	situation
,	,	,
but	CC	but
there	EX	there
'	''	'
s	NNS	<unknown>
also	RB	also
a	DT	a
whole	JJ	whole
heap	NN	heap
of	IN	of
problems	NNS	problem
that	WDT	that
need	VBP	need
to	TO	to
be	VB	be
considered	VBN	consider
as	RB	as
well	RB	well
.	SENT	.
Thanks	NNS	thanks
very	RB	very
much	RB	much
.	SENT	.
