Hi	UH	hi
Eco-Heroes	NP	<unknown>
.	SENT	.
And	CC	and
the	DT	the
idea	NN	idea
here	RB	here
is	VBZ	be
that	IN	that
all	PDT	all
our	PP$	our
Eco-Heroes	NNS	<unknown>
will	MD	will
log	VB	log
at	IN	at
least	JJS	least
one	CD	one
green	JJ	green
deed	NN	deed
every	DT	every
day	NN	day
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
meant	VBD	mean
to	TO	to
be	VB	be
a	DT	a
bit	NN	bit
of	IN	of
a	DT	a
game	NN	game
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
make	VB	make
an	DT	an
iPhone	NN	<unknown>
app	VBZ	<unknown>
out	RP	out
of	IN	of
it	PP	it
.	SENT	.
We	PP	we
just	RB	just
want	VBP	want
to	TO	to
try	VB	try
and	CC	and
create	VB	create
that	DT	that
awareness	NN	awareness
because	IN	because
,	,	,
sure	RB	sure
,	,	,
changing	VBG	change
a	DT	a
light	JJ	light
bulb	NN	bulb
isn	NN	isn
'	POS	'
t	NN	t
going	VBG	go
to	TO	to
change	VB	change
the	DT	the
world	NN	world
,	,	,
but	CC	but
that	DT	that
attitude	NN	attitude
,	,	,
that	DT	that
awareness	NN	awareness
that	WDT	that
leads	VBZ	lead
you	PP	you
to	TO	to
change	VB	change
the	DT	the
light	JJ	light
bulb	NN	bulb
or	CC	or
take	VB	take
your	PP$	your
reusable	JJ	reusable
coffee	NN	coffee
mug	NN	mug
,	,	,
that	WDT	that
is	VBZ	be
what	WP	what
could	MD	could
change	VB	change
the	DT	the
world	NN	world
.	SENT	.
I	PP	I
really	RB	really
believe	VBP	believe
that	IN	that
we	PP	we
stand	VBP	stand
at	IN	at
a	DT	a
very	RB	very
important	JJ	important
point	NN	point
in	IN	in
history	NN	history
.	SENT	.
We	PP	we
have	VBP	have
a	DT	a
choice	NN	choice
.	SENT	.
We	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
blessed	VBN	bless
,	,	,
or	CC	or
cursed	VBD	curse
,	,	,
with	IN	with
free	JJ	free
will	NN	will
.	SENT	.
We	PP	we
can	MD	can
choose	VB	choose
a	DT	a
greener	JJR	green
future	NN	future
,	,	,
and	CC	and
we	PP	we
can	MD	can
get	VB	get
there	RB	there
if	IN	if
we	PP	we
all	RB	all
pull	VBP	pull
together	RB	together
to	TO	to
take	VB	take
it	PP	it
one	CD	one
stroke	NN	stroke
at	IN	at
a	DT	a
time	NN	time
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
