David	NP	David
felt	VBD	feel
very	RB	very
emboldened	VBN	embolden
to	TO	to
do	VB	do
what	WP	what
they	PP	they
thought	VBD	think
was	VBD	be
right	JJ	right
for	IN	for
the	DT	the
customer	NN	customer
.	SENT	.
If	IN	if
you	PP	you
were	VBD	be
the	DT	the
community	NN	community
manager	NN	manager
of	IN	of
a	DT	a
building	NN	building
and	CC	and
it	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
part	NN	part
of	IN	of
the	DT	the
standard	JJ	standard
operating	VBG	operate
procedures	NNS	procedure
to	TO	to
have	VB	have
,	,	,
you	PP	you
know	VBP	know
,	,	,
nondairy	NN	nondairy
milk	NN	milk
,	,	,
but	CC	but
you	PP	you
had	VBD	have
a	DT	a
member	NN	member
who	WP	who
needed	VBD	need
it	PP	it
,	,	,
they	PP	they
would	MD	would
go	VB	go
do	VB	do
it	PP	it
.	SENT	.
That	IN	that
'	POS	'
s	JJ	<unknown>
kind	NN	kind
of	IN	of
a	DT	a
silly	JJ	silly
little	JJ	little
example	NN	example
,	,	,
but	CC	but
there	EX	there
are	VBP	be
places	NNS	place
where	WRB	where
you	PP	you
could	MD	could
find	VB	find
yourself	PP	yourself
caught	VBN	catch
in	IN	in
bureaucracy	NN	bureaucracy
for	IN	for
weeks	NNS	week
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
do	VB	do
something	NN	something
like	IN	like
that	DT	that
.	SENT	.
And	CC	and
they	PP	they
felt	VBD	feel
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
think	VBP	think
,	,	,
a	DT	a
tremendous	JJ	tremendous
amount	NN	amount
of	IN	of
agency	NN	agency
and	CC	and
ownership	NN	ownership
around	RB	around
--	:	--
And	CC	and
then	RB	then
again	RB	again
,	,	,
everyone	NN	everyone
felt	VBD	feel
this	DT	this
way	NN	way
to	TO	to
do	VB	do
the	DT	the
things	NNS	thing
you	PP	you
needed	VBD	need
to	TO	to
do	VB	do
to	TO	to
move	VB	move
the	DT	the
business	NN	business
forward	RB	forward
.	SENT	.
At	IN	at
least	JJS	least
what	WP	what
we	PP	we
thought	VBD	think
was	VBD	be
moving	VBG	move
the	DT	the
business	NN	business
forward	RB	forward
at	IN	at
the	DT	the
time	NN	time
.	SENT	.
AG	NP	AG
:	:	:
That	WDT	that
goes	VBZ	go
to	TO	to
a	DT	a
lot	NN	lot
of	IN	of
the	DT	the
research	NN	research
on	IN	on
strong	JJ	strong
cultures	NNS	culture
,	,	,
which	WDT	which
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
long	JJ	long
list	NN	list
of	IN	of
benefits	NNS	benefit
.	SENT	.
We	PP	we
know	VBP	know
that	IN	that
when	WRB	when
organizations	NNS	organization
have	VBP	have
strong	JJ	strong
cultures	NNS	culture
they	PP	they
'	POS	'
re	NN	re
better	RBR	well
at	IN	at
attracting	VBG	attract
and	CC	and
retaining	VBG	retain
people	NNS	people
,	,	,
because	IN	because
they	PP	they
stand	VBP	stand
for	IN	for
something	NN	something
unique	JJ	unique
and	CC	and
it	PP	it
draws	VBZ	draw
talented	JJ	talented
employees	NNS	employee
,	,	,
and	CC	and
once	IN	once
they	PP	they
'	POS	'
re	NN	re
there	RB	there
,	,	,
why	WRB	why
would	MD	would
I	PP	I
want	VB	want
to	TO	to
go	VB	go
anywhere	RB	anywhere
else	RB	else
?	SENT	?
It	PP	it
'	POS	'
s	NN	S
also	RB	also
helpful	JJ	helpful
for	IN	for
motivating	VBG	motivate
and	CC	and
connecting	VBG	connect
and	CC	and
coordinating	VBG	coordinate
people	NNS	people
,	,	,
because	IN	because
they	PP	they
feel	VBP	feel
like	IN	like
they	PP	they
'	POS	'
re	NN	re
in	IN	in
a	DT	a
place	NN	place
that	WDT	that
has	VBZ	have
distinctive	JJ	distinctive
values	NNS	value
,	,	,
and	CC	and
they	PP	they
start	VBP	start
to	TO	to
identify	VB	identify
with	IN	with
those	DT	those
values	NNS	value
.	SENT	.
I	PP	I
worry	VBP	worry
a	DT	a
lot	NN	lot
about	IN	about
the	DT	the
dark	JJ	dark
side	NN	side
of	IN	of
strong	JJ	strong
cultures	NNS	culture
though	RB	though
,	,	,
which	WDT	which
is	VBZ	be
that	IN	that
they	PP	they
tend	VBP	tend
to	TO	to
breed	VB	breed
homogeneity	NN	homogeneity
,	,	,
that	WDT	that
can	MD	can
cause	VB	cause
groupthink	NN	groupthink
,	,	,
in	IN	in
a	DT	a
lot	NN	lot
of	IN	of
cases	NNS	case
they	PP	they
have	VBP	have
trouble	NN	trouble
changing	VBG	change
and	CC	and
adapting	VBG	adapt
because	IN	because
people	NNS	people
are	VBP	be
so	RB	so
committed	VBN	commit
to	TO	to
the	DT	the
way	NN	way
we	PP	we
have	VBP	have
always	RB	always
done	VBN	do
things	NNS	thing
or	CC	or
the	DT	the
values	VBZ	value
we	PP	we
'	''	'
ve	NNS	<unknown>
always	RB	always
held	VBN	hold
.	SENT	.
Did	VBD	do
you	PP	you
see	VBP	see
any	DT	any
of	IN	of
those	DT	those
sharper	JJR	sharp
edges	NNS	edge
?	SENT	?
DF	NP	DF
:	:	:
Yeah	RB	yeah
,	,	,
I	PP	I
think	VBP	think
that	IN	that
feels	NNS	feel
right	RB	right
,	,	,
you	PP	you
know	VBP	know
,	,	,
from	IN	from
having	VBG	have
lived	VBN	live
inside	IN	inside
a	DT	a
strong	JJ	strong
culture	NN	culture
,	,	,
is	VBZ	be
that	IN	that
some	DT	some
things	NNS	thing
start	VBP	start
to	TO	to
just	RB	just
happen	VB	happen
because	IN	because
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
not	RB	not
sure	JJ	sure
if	IN	if
you	PP	you
'	POS	'
re	NN	re
familiar	JJ	familiar
with	IN	with
the	DT	the
pot	NN	pot
roast	NN	roast
story	NN	story
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
one	CD	one
of	IN	of
these	DT	these
work-fables	NNS	work-fable
of	IN	of
just	RB	just
doing	VBG	do
things	NNS	thing
.	SENT	.
AG	NP	AG
:	:	:
The	DT	the
what	WP	what
?	SENT	?
DF	NP	DF
:	:	:
The	DT	the
pot	NN	pot
roast	NN	roast
story	NN	story
?	SENT	?
AG	NP	AG
:	:	:
Not	RB	not
described	VBD	describe
that	DT	that
way	NN	way
.	SENT	.
DF	NP	DF
:	:	:
OK	UH	OK
,	,	,
I	PP	I
'	POS	'
ll	NNS	<unknown>
give	VBP	give
it	PP	it
real	JJ	real
quick	JJ	quick
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
parent	NN	parent
and	CC	and
a	DT	a
child	NN	child
cooking	VBG	cook
a	DT	a
pot	NN	pot
roast	NN	roast
,	,	,
and	CC	and
the	DT	the
first	JJ	first
thing	NN	thing
the	DT	the
parent	NN	parent
does	VBZ	do
when	WRB	when
they	PP	they
take	VBP	take
the	DT	the
pot	NN	pot
roast	NN	roast
out	RB	out
is	VBZ	be
they	PP	they
cut	VBP	cut
the	DT	the
ends	VBZ	end
off	RP	off
.	SENT	.
And	CC	and
the	DT	the
child	NN	child
says	VBZ	say
,	,	,
"	``	"
Why	WRB	why
do	VBP	do
you	PP	you
do	VBP	do
that	RB	that
?	SENT	?
"	``	"
They	PP	they
say	VBP	say
,	,	,
"	``	"
Well	RB	well
it	PP	it
'	POS	'
s	NN	S
in	IN	in
the	DT	the
recipe	NN	recipe
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
call	VBP	call
a	DT	a
grandparent	NN	grandparent
and	CC	and
see	VB	see
.	SENT	.
"	``	"
They	PP	they
call	VBP	call
the	DT	the
grandparent	NN	grandparent
and	CC	and
they	PP	they
say	VBP	say
,	,	,
"	''	"
I	NP	I
'	POS	'
ve	NN	ve
just	RB	just
always	RB	always
done	VBN	do
it	PP	it
,	,	,
that	WDT	that
'	POS	'
s	VBG	<unknown>
what	WP	what
'	POS	'
s	NN	S
in	IN	in
the	DT	the
recipe	NN	recipe
.	SENT	.
"	''	"
And	CC	and
the	DT	the
family	NN	family
was	VBD	be
very	RB	very
lucky	JJ	lucky
that	IN	that
the	DT	the
great	JJ	great
grandparent	NN	grandparent
was	VBD	be
still	RB	still
around	RB	around
,	,	,
so	RB	so
they	PP	they
called	VBD	call
the	DT	the
great	JJ	great
grandparent	NN	grandparent
that	WDT	that
wrote	VBD	write
the	DT	the
recipe	NN	recipe
.	SENT	.
And	CC	and
they	PP	they
say	VBP	say
,	,	,
"	``	"
Oh	UH	oh
well	UH	well
my	PP$	my
pan	NN	pan
was	VBD	be
just	RB	just
too	RB	too
small	JJ	small
so	IN	so
I	PP	I
always	RB	always
cut	VBD	cut
the	DT	the
ends	NNS	end
off	RP	off
.	SENT	.
"	''	"
So	IN	so
the	DT	the
idea	NN	idea
being	VBG	be
that	IN	that
we	PP	we
just	RB	just
do	VBP	do
things	NNS	thing
because	IN	because
we	PP	we
thought	VBD	think
that	IN	that
'	POS	'
s	NN	S
what	WP	what
was	VBD	be
right	JJ	right
.	SENT	.
And	CC	and
when	WRB	when
you	PP	you
have	VBP	have
these	DT	these
strong	JJ	strong
cultures	NNS	culture
with	IN	with
a	DT	a
bit	NN	bit
of	IN	of
a	DT	a
lore	NN	lore
about	IN	about
them	PP	them
,	,	,
it	PP	it
becomes	VBZ	become
incredibly	RB	incredibly
difficult	JJ	difficult
to	TO	to
trace	VB	trace
back	RB	back
like	JJ	like
,	,	,
why	WRB	why
certain	JJ	certain
things	NNS	thing
are	VBP	be
the	DT	the
way	NN	way
they	PP	they
are	VBP	be
and	CC	and
the	DT	the
strong	JJ	strong
culture	NN	culture
just	RB	just
keeps	VBZ	keep
them	PP	them
going	VBG	go
.	SENT	.
So	RB	so
I	PP	I
think	VBP	think
that	IN	that
that	DT	that
'	''	'
s	NNS	<unknown>
absolutely	RB	absolutely
a	DT	a
side	NN	side
effect	NN	effect
,	,	,
a	DT	a
potentially	RB	potentially
negative	JJ	negative
side	NN	side
effect	NN	effect
of	IN	of
a	DT	a
really	RB	really
strong	JJ	strong
culture	NN	culture
,	,	,
especially	RB	especially
as	IN	as
you	PP	you
scale	NN	scale
.	SENT	.
Those	DT	those
things	NNS	thing
might	MD	might
be	VB	be
fine	JJ	fine
if	IN	if
you	PP	you
stay	VBP	stay
at	IN	at
the	DT	the
same	JJ	same
scale	NN	scale
for	IN	for
a	DT	a
very	RB	very
long	JJ	long
time	NN	time
,	,	,
but	CC	but
when	WRB	when
every	DT	every
three	CD	three
to	TO	to
six	CD	six
months	NNS	month
the	DT	the
business	NN	business
is	VBZ	be
fundamentally	RB	fundamentally
different	JJ	different
and	CC	and
the	DT	the
scale	NN	scale
and	CC	and
infrastructure	NN	infrastructure
is	VBZ	be
different	JJ	different
,	,	,
those	DT	those
things	NNS	thing
can	MD	can
start	VB	start
to	TO	to
be	VB	be
of	IN	of
an	DT	an
issue	NN	issue
,	,	,
because	IN	because
you	PP	you
start	VBP	start
to	TO	to
have	VB	have
these	DT	these
cohorts	NNS	cohort
of	IN	of
culture	NN	culture
,	,	,
especially	RB	especially
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
onboarding	NN	onboarding
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
the	DT	the
folks	NNS	folk
that	WDT	that
have	VBP	have
been	VBN	be
there	RB	there
for	IN	for
five	CD	five
years	NNS	year
,	,	,
five	CD	five
and	CC	and
a	DT	a
half	JJ	half
years	NNS	year
,	,	,
four	CD	four
years	NNS	year
,	,	,
and	CC	and
they	PP	they
'	POS	'
ve	NN	ve
got	VBD	get
the	DT	the
snapshot	NN	snapshot
of	IN	of
what	WP	what
the	DT	the
most	RBS	most
current	JJ	current
version	NN	version
was	VBD	be
at	IN	at
that	DT	that
time	NN	time
.	SENT	.
And	CC	and
it	PP	it
becomes	VBZ	become
,	,	,
like	VB	like
,	,	,
cemented	VBN	cement
in	IN	in
,	,	,
and	CC	and
so	RB	so
you	PP	you
find	VBP	find
yourself	PP	yourself
with	IN	with
people	NNS	people
debating	VBG	debate
what	WP	what
the	DT	the
right	JJ	right
way	NN	way
is	VBZ	be
,	,	,
not	RB	not
even	RB	even
,	,	,
again	RB	again
,	,	,
knowing	VBG	know
what	WP	what
the	DT	the
source	NN	source
of	IN	of
that	DT	that
thing	NN	thing
was	VBD	be
.	SENT	.
And	CC	and
so	RB	so
I	PP	I
think	VBP	think
the	DT	the
combination	NN	combination
of	IN	of
a	DT	a
strong	JJ	strong
culture	NN	culture
,	,	,
high	JJ	high
growth	NN	growth
and	CC	and
high	JJ	high
speed	NN	speed
make	VB	make
for	IN	for
some	DT	some
really	RB	really
interesting	JJ	interesting
times	NNS	time
.	SENT	.
AG	NP	AG
:	:	:
What	WP	what
'	POS	'
s	NNS	<unknown>
a	DT	a
WeWork	NN	<unknown>
example	NN	example
of	IN	of
the	DT	the
pot	NN	pot
roast	NN	roast
?	SENT	?
DF	NP	DF
:	:	:
This	DT	this
foggy	JJ	foggy
vinyl	NN	vinyl
on	IN	on
the	DT	the
glass	NN	glass
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
members	NNS	member
would	MD	would
want	VB	want
privacy	NN	privacy
,	,	,
and	CC	and
they	PP	they
would	MD	would
want	VB	want
to	TO	to
put	VB	put
some	DT	some
translucency	NN	translucency
on	IN	on
the	DT	the
glass	NN	glass
in	IN	in
the	DT	the
buildings	NNS	building
so	RB	so
that	IN	that
their	PP$	their
office	NN	office
would	MD	would
have	VB	have
a	DT	a
little	JJ	little
bit	NN	bit
more	JJR	more
privacy	NN	privacy
.	SENT	.
Like	IN	like
,	,	,
if	IN	if
people	NNS	people
want	VBP	want
privacy	NN	privacy
,	,	,
no	DT	no
problem	NN	problem
,	,	,
we	PP	we
just	RB	just
put	VBD	put
up	RP	up
the	DT	the
vinyl	NN	vinyl
,	,	,
and	CC	and
so	RB	so
you	PP	you
would	MD	would
just	RB	just
see	VB	see
different	JJ	different
things	NNS	thing
,	,	,
where	WRB	where
it	PP	it
'	POS	'
s	NNS	<unknown>
like	VBP	like
,	,	,
"	``	"
Oh	UH	oh
,	,	,
that	WDT	that
'	POS	'
s	NN	S
not	RB	not
allowed	VBN	allow
at	IN	at
all	DT	all
,	,	,
"	''	"
which	WDT	which
was	VBD	be
not	RB	not
true	JJ	true
.	SENT	.
That	DT	that
was	VBD	be
one	CD	one
that	IN	that
I	PP	I
always	RB	always
found	VBD	find
myself	PP	myself
being	VBG	be
pulled	VBN	pull
into	IN	into
a	DT	a
meeting	NN	meeting
,	,	,
like	VB	like
,	,	,
we	PP	we
'	POS	'
re	NN	re
not	RB	not
allowed	VBD	allow
to	TO	to
do	VB	do
that	IN	that
,	,	,
and	CC	and
I	PP	I
'	POS	'
d	NN	d
be	VB	be
like	JJ	like
,	,	,
"	''	"
You	PP	you
'	POS	'
re	NN	re
absolutely	RB	absolutely
allowed	VBD	allow
to	TO	to
do	VB	do
that	IN	that
,	,	,
that	WDT	that
'	POS	'
s	VBG	<unknown>
what	WP	what
the	DT	the
member	NN	member
wants	VBZ	want
,	,	,
give	VB	give
it	PP	it
to	TO	to
them	PP	them
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
a	DT	a
big	JJ	big
deal	NN	deal
.	SENT	.
"	''	"
AG	NP	AG
:	:	:
This	DT	this
definitely	RB	definitely
captures	VBZ	capture
the	DT	the
double-edged	JJ	double-edged
sword	NN	sword
of	IN	of
strong	JJ	strong
cultures	NNS	culture
in	IN	in
a	DT	a
compelling	JJ	compelling
way	NN	way
.	SENT	.
I	PP	I
think	VBP	think
about	RB	about
one	CD	one
of	IN	of
the	DT	the
benefits	NNS	benefit
of	IN	of
strong	JJ	strong
cultures	NNS	culture
being	VBG	be
that	IN	that
leaders	NNS	leader
don	VB	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
use	VB	use
incentives	NNS	incentive
or	CC	or
controls	NNS	control
or	CC	or
punishments	NNS	punishment
because	IN	because
people	NNS	people
have	VBP	have
internalized	VBN	internalize
what	WP	what
the	DT	the
values	NNS	value
and	CC	and
norms	NNS	norm
are	VBP	be
,	,	,
and	CC	and
that	WDT	that
means	VBZ	mean
if	IN	if
they	PP	they
see	VBP	see
something	NN	something
that	WDT	that
is	VBZ	be
not	RB	not
being	VBG	be
done	VBN	do
right	RB	right
,	,	,
or	CC	or
a	DT	a
rule	NN	rule
that	RB	that
'	POS	'
s	NNS	<unknown>
being	VBG	be
broken	VBN	break
,	,	,
or	CC	or
a	DT	a
principle	NN	principle
that	RB	that
'	POS	'
s	NNS	<unknown>
being	VBG	be
violated	VBN	violate
,	,	,
they	PP	they
will	MD	will
enforce	VB	enforce
it	PP	it
themselves	PP	themselves
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NNS	<unknown>
the	DT	the
upside	NN	upside
.	SENT	.
The	DT	the
downside	NN	downside
is	VBZ	be
,	,	,
people	NNS	people
will	MD	will
enforce	VB	enforce
it	PP	it
themselves	PP	themselves
,	,	,
and	CC	and
they	PP	they
might	MD	might
not	RB	not
be	VB	be
enforcing	VBG	enforce
the	DT	the
right	JJ	right
principles	NNS	principle
.	SENT	.
DF	NP	DF
:	:	:
Yeah	RB	yeah
,	,	,
I	PP	I
found	VBD	find
myself	PP	myself
in	IN	in
just	RB	just
way	NN	way
too	RB	too
many	JJ	many
meetings	NNS	meeting
being	VBG	be
the	DT	the
person	NN	person
that	WDT	that
was	VBD	be
willing	JJ	willing
and	CC	and
seeming	JJ	seeming
to	TO	to
the	DT	the
others	NNS	other
empowered	VBD	empower
enough	RB	enough
to	TO	to
change	VB	change
the	DT	the
norm	NN	norm
.	SENT	.
But	CC	but
they	PP	they
would	MD	would
just	RB	just
be	VB	be
spinning	VBG	spin
and	CC	and
spinning	VBG	spin
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
like	VBP	like
,	,	,
"	``	"
We	PP	we
can	MD	can
'	''	'
t	NN	t
,	,	,
but	CC	but
we	PP	we
should	MD	should
,	,	,
but	CC	but
we	PP	we
can	MD	can
'	''	'
t	NN	t
.	SENT	.
"	``	"
Where	WRB	where
did	VBD	do
that	IN	that
come	VBN	come
from	IN	from
?	SENT	?
I	PP	I
was	VBD	be
like	JJ	like
,	,	,
"	''	"
Guys	NP	Guys
,	,	,
it	PP	it
'	POS	'
s	NN	S
totally	RB	totally
OK	JJ	OK
,	,	,
just	RB	just
do	VBP	do
it	PP	it
,	,	,
if	IN	if
it	PP	it
'	POS	'
s	NN	S
not	RB	not
OK	JJ	OK
I	PP	I
'	''	'
ll	NNS	<unknown>
take	VBP	take
the	DT	the
heat	NN	heat
.	SENT	.
"	``	"
And	CC	and
it	PP	it
was	VBD	be
always	RB	always
OK	JJ	OK
.	SENT	.
And	CC	and
I	PP	I
feel	VBP	feel
like	IN	like
,	,	,
when	WRB	when
things	NNS	thing
got	VBD	get
stuck	VBN	stick
,	,	,
that	IN	that
'	POS	'
s	NNS	<unknown>
a	DT	a
lot	NN	lot
of	IN	of
the	DT	the
stuff	NN	stuff
that	WDT	that
was	VBD	be
happening	VBG	happen
,	,	,
it	PP	it
was	VBD	be
these	DT	these
cultural	JJ	cultural
norms	NNS	norm
,	,	,
and	CC	and
you	PP	you
couldn	NN	<unknown>
'	POS	'
t	NN	t
even	RB	even
ask	VB	ask
somebody	NN	somebody
,	,	,
"	''	"
Hey	NP	Hey
,	,	,
where	WRB	where
did	VBD	do
you	PP	you
see	VBP	see
this	DT	this
written	VBN	write
?	SENT	?
"	''	"
And	CC	and
more	RBR	more
often	RB	often
than	IN	than
not	RB	not
you	PP	you
couldn	NN	<unknown>
'	POS	'
t	NN	t
find	VB	find
it	PP	it
.	SENT	.
AG	NP	AG
:	:	:
I	PP	I
want	VBP	want
to	TO	to
ask	VB	ask
you	PP	you
a	DT	a
little	JJ	little
bit	NN	bit
about	IN	about
leadership	NN	leadership
,	,	,
which	WDT	which
obviously	RB	obviously
is	VBZ	be
a	DT	a
core	JJ	core
driver	NN	driver
of	IN	of
culture	NN	culture
.	SENT	.
Adam	NP	Adam
seemed	VBD	seem
to	TO	to
do	VB	do
a	DT	a
lot	NN	lot
of	IN	of
preaching	VBG	preach
about	IN	about
what	WP	what
WeWork	NP	<unknown>
was	VBD	be
going	VBG	go
to	TO	to
accomplish	VB	accomplish
,	,	,
what	WP	what
the	DT	the
values	NNS	value
were	VBD	be
,	,	,
what	WP	what
the	DT	the
mission	NN	mission
was	VBD	be
.	SENT	.
Do	VBP	do
you	PP	you
think	VBP	think
he	PP	he
believed	VBD	believe
all	DT	all
of	IN	of
what	WP	what
he	PP	he
was	VBD	be
saying	VBG	say
,	,	,
or	CC	or
was	VBD	be
he	PP	he
hoping	VBG	hope
other	JJ	other
people	NNS	people
would	MD	would
drink	VB	drink
the	DT	the
Kool-Aid	NN	Kool-Aid
?	SENT	?
DF	NP	DF
:	:	:
I	PP	I
think	VBP	think
he	PP	he
believed	VBD	believe
it	PP	it
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
I	PP	I
like	VBP	like
to	TO	to
believe	VB	believe
he	PP	he
believed	VBD	believe
it	PP	it
.	SENT	.
I	PP	I
know	VBP	know
that	IN	that
the	DT	the
team	NN	team
believed	VBD	believe
it	PP	it
.	SENT	.
And	CC	and
that	DT	that
as	IN	as
a	DT	a
workforce	NN	workforce
,	,	,
and	CC	and
as	IN	as
a	DT	a
team	NN	team
,	,	,
and	CC	and
as	IN	as
a	DT	a
culture	NN	culture
we	PP	we
believed	VBD	believe
it	PP	it
.	SENT	.
The	DT	the
question	VBP	question
I	PP	I
'	''	'
m	NN	m
kind	NN	kind
of	IN	of
curious	JJ	curious
about	RB	about
,	,	,
and	CC	and
curious	JJ	curious
on	IN	on
your	PP$	your
take	NN	take
on	RB	on
is	VBZ	be
like	JJ	like
,	,	,
how	WRB	how
much	RB	much
does	VBZ	do
a	DT	a
belief	NN	belief
system	NN	system
matter	NN	matter
to	TO	to
a	DT	a
culture	NN	culture
,	,	,
and	CC	and
how	WRB	how
important	JJ	important
is	VBZ	be
it	PP	it
that	IN	that
the	DT	the
leader	NN	leader
can	MD	can
either	RB	either
embody	VB	embody
or	CC	or
present	VB	present
the	DT	the
belief	NN	belief
system	NN	system
in	IN	in
a	DT	a
way	NN	way
that	WDT	that
can	MD	can
get	VB	get
people	NNS	people
behind	IN	behind
it	PP	it
?	SENT	?
So	RB	so
I	PP	I
think	VBP	think
he	PP	he
believed	VBD	believe
it	PP	it
and	CC	and
I	PP	I
definitely	RB	definitely
believe	VBP	believe
he	PP	he
got	VBD	get
people	NNS	people
to	TO	to
believe	VB	believe
it	PP	it
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
kind	NN	kind
of	IN	of
curious	JJ	curious
for	IN	for
myself	PP	myself
on	IN	on
how	WRB	how
much	RB	much
that	IN	that
mattered	VBN	matter
for	IN	for
the	DT	the
incredible	JJ	incredible
things	NNS	thing
that	IN	that
we	PP	we
were	VBD	be
able	JJ	able
to	TO	to
achieve	VB	achieve
.	SENT	.
I	PP	I
think	VBP	think
they	PP	they
mattered	VBD	matter
a	DT	a
lot	NN	lot
,	,	,
but	CC	but
I	PP	I
'	POS	'
m	NN	m
curious	JJ	curious
from	IN	from
your	PP$	your
surveying	NN	surveying
of	IN	of
companies	NNS	company
and	CC	and
founders	NNS	founder
and	CC	and
CEOs	NNS	CEO
,	,	,
if	IN	if
you	PP	you
'	POS	'
ve	JJ	<unknown>
seen	VBN	see
that	IN	that
as	IN	as
a	DT	a
common	JJ	common
trait	NN	trait
?	SENT	?
AG	NP	AG
:	:	:
Yeah	RB	yeah
,	,	,
I	PP	I
think	VBP	think
so	RB	so
.	SENT	.
There	EX	there
'	POS	'
s	JJ	<unknown>
evidence	NN	evidence
that	IN	that
charismatic	JJ	charismatic
leaders	NNS	leader
are	VBP	be
more	RBR	more
successful	JJ	successful
at	IN	at
pitching	VBG	pitch
their	PP$	their
companies	NNS	company
and	CC	and
fundraising	NN	fundraising
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
surprising	JJ	surprising
,	,	,
I	PP	I
think	VBP	think
,	,	,
to	TO	to
anyone	NN	anyone
that	IN	that
that	WDT	that
would	MD	would
be	VB	be
true	JJ	true
.	SENT	.
There	EX	there
is	VBZ	be
also	RB	also
evidence	NN	evidence
that	IN	that
the	DT	the
cultural	JJ	cultural
blueprints	NNS	blueprint
that	IN	that
founders	NNS	founder
have	VBP	have
in	IN	in
their	PP$	their
minds	NNS	mind
when	WRB	when
they	PP	they
first	RB	first
launched	VBD	launch
their	PP$	their
companies	NNS	company
,	,	,
they	PP	they
cast	VBD	cast
a	DT	a
real	JJ	real
shadow	NN	shadow
on	IN	on
the	DT	the
future	NN	future
of	IN	of
the	DT	the
company	NN	company
,	,	,
even	RB	even
if	IN	if
founders	NNS	founder
rotate	VBP	rotate
out	RP	out
of	IN	of
leadership	NN	leadership
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
study	NN	study
of	IN	of
a	DT	a
couple	NN	couple
a	DT	a
hundred	CD	hundred
Silicon	NP	Silicon
Valley	NP	Valley
start-ups	NNS	start-up
where	WRB	where
Jim	NP	Jim
Baron	NP	Baron
and	CC	and
his	PP$	his
colleagues	NNS	colleague
identified	VBD	identify
the	DT	the
cultural	JJ	cultural
blueprints	NNS	blueprint
,	,	,
and	CC	and
they	PP	they
found	VBD	find
that	IN	that
if	IN	if
you	PP	you
,	,	,
as	IN	as
a	DT	a
founder	NN	founder
,	,	,
had	VBD	have
a	DT	a
blueprint	NN	blueprint
where	WRB	where
you	PP	you
were	VBD	be
going	VBG	go
to	TO	to
convince	VB	convince
people	NNS	people
that	IN	that
you	PP	you
had	VBD	have
an	DT	an
important	JJ	important
mission	NN	mission
and	CC	and
everyone	NN	everyone
was	VBD	be
going	VBG	go
to	TO	to
be	VB	be
passionate	JJ	passionate
about	IN	about
that	DT	that
mission	NN	mission
and	CC	and
the	DT	the
culture	NN	culture
was	VBD	be
organized	VBN	organize
around	IN	around
commitment	NN	commitment
,	,	,
that	IN	that
your	PP$	your
start-up	NN	start-up
was	VBD	be
less	RBR	less
likely	JJ	likely
to	TO	to
fail	VB	fail
,	,	,
and	CC	and
it	PP	it
was	VBD	be
also	RB	also
significantly	RB	significantly
more	RBR	more
likely	JJ	likely
to	TO	to
have	VB	have
an	DT	an
IPO	NN	IPO
.	SENT	.
But	CC	but
then	RB	then
post-IPO	NP	<unknown>
,	,	,
those	DT	those
start-ups	NNS	start-up
that	WDT	that
were	VBD	be
strong	JJ	strong
cultures	NNS	culture
of	IN	of
commitment	NN	commitment
,	,	,
they	PP	they
grew	VBD	grow
at	IN	at
slower	JJR	slow
rates	NNS	rate
,	,	,
if	IN	if
you	PP	you
track	VBP	track
metrics	NNS	metric
like	IN	like
annual	JJ	annual
market	NN	market
capitalization	NN	capitalization
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
that	IN	that
'	POS	'
s	NN	S
where	WRB	where
you	PP	you
start	VBP	start
to	TO	to
see	VB	see
some	DT	some
of	IN	of
the	DT	the
rigidity	NN	rigidity
and	CC	and
groupthink	NN	groupthink
problems	NNS	problem
come	VBP	come
in	IN	in
,	,	,
where	WRB	where
you	PP	you
begin	VBP	begin
to	TO	to
weed	VB	weed
out	RP	out
diversity	NN	diversity
of	IN	of
thought	NN	thought
,	,	,
you	PP	you
end	VBP	end
up	RP	up
with	IN	with
more	JJR	more
homogeneity	NN	homogeneity
.	SENT	.
And	CC	and
I	PP	I
guess	VBP	guess
where	WRB	where
that	DT	that
'	''	'
