Hi	UH	hi
do	VBP	do
we	PP	we
know	VBP	know
that	IN	that
you	PP	you
are	VBP	be
committed	VBN	commit
to	TO	to
these	DT	these
principles	NNS	principle
?	SENT	?
Is	VBZ	be
that	IN	that
just	RB	just
PR	NP	PR
,	,	,
or	CC	or
is	VBZ	be
that	DT	that
real	JJ	real
,	,	,
at	IN	at
the	DT	the
heart	NN	heart
of	IN	of
your	PP$	your
day-to-day	JJ	day-to-day
?	SENT	?
JD	NN	JD
:	:	:
No	UH	no
,	,	,
that	WDT	that
is	VBZ	be
absolutely	RB	absolutely
real	JJ	real
.	SENT	.
Like	IN	like
,	,	,
we	PP	we
have	VBP	have
literally	RB	literally
hundreds	NNS	hundred
of	IN	of
people	NNS	people
working	VBG	work
on	IN	on
many	JJ	many
of	IN	of
these	DT	these
related	JJ	related
research	NN	research
issues	NNS	issue
,	,	,
because	IN	because
many	JJ	many
of	IN	of
those	DT	those
things	NNS	thing
are	VBP	be
research	NN	research
topics	NNS	topic
in	IN	in
their	PP$	their
own	JJ	own
right	NN	right
.	SENT	.
How	WRB	how
do	VBP	do
you	PP	you
take	VB	take
data	NNS	datum
from	IN	from
the	DT	the
real	JJ	real
world	NN	world
,	,	,
that	WDT	that
is	VBZ	be
the	DT	the
world	NN	world
as	IN	as
it	PP	it
is	VBZ	be
,	,	,
not	RB	not
as	IN	as
we	PP	we
would	MD	would
like	VB	like
it	PP	it
to	TO	to
be	VB	be
,	,	,
and	CC	and
how	WRB	how
do	VBP	do
you	PP	you
then	RB	then
use	VBP	use
that	IN	that
to	TO	to
train	VB	train
a	DT	a
machine-learning	NN	machine-learning
model	NN	model
and	CC	and
adapt	VB	adapt
the	DT	the
data	NNS	datum
bit	NN	bit
of	IN	of
the	DT	the
scene	NN	scene
or	CC	or
augment	VB	augment
the	DT	the
data	NNS	datum
with	IN	with
additional	JJ	additional
data	NNS	datum
so	RB	so
that	IN	that
it	PP	it
can	MD	can
better	RBR	well
reflect	VB	reflect
the	DT	the
values	NNS	value
we	PP	we
want	VBP	want
the	DT	the
system	NN	system
to	TO	to
have	VB	have
,	,	,
not	RB	not
the	DT	the
values	NNS	value
that	IN	that
it	PP	it
sees	VBZ	see
in	IN	in
the	DT	the
world	NN	world
?	SENT	?
CA	MD	ca
:	:	:
But	CC	but
you	PP	you
work	VBP	work
for	IN	for
Google	NP	<unknown>
,	,	,
Google	NP	<unknown>
is	VBZ	be
funding	VBG	fund
the	DT	the
research	NN	research
.	SENT	.
How	WRB	how
do	VBP	do
we	PP	we
know	VBP	know
that	IN	that
the	DT	the
main	JJ	main
values	NNS	value
that	IN	that
this	DT	this
AI	NN	ai
will	MD	will
build	VB	build
are	VBP	be
for	IN	for
the	DT	the
world	NN	world
,	,	,
and	CC	and
not	RB	not
,	,	,
for	IN	for
example	NN	example
,	,	,
to	TO	to
maximize	VB	maximize
the	DT	the
profitability	NN	profitability
of	IN	of
an	DT	an
ad	NN	ad
model	NN	model
?	SENT	?
When	WRB	when
you	PP	you
know	VBP	know
everything	NN	everything
there	EX	there
is	VBZ	be
to	TO	to
know	VB	know
about	IN	about
human	JJ	human
attention	NN	attention
,	,	,
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
know	VB	know
so	RB	so
much	RB	much
about	IN	about
the	DT	the
little	RB	little
wriggly	JJ	wriggly
,	,	,
weird	JJ	weird
,	,	,
dark	JJ	dark
parts	NNS	part
of	IN	of
us	PP	us
.	SENT	.
In	IN	in
your	PP$	your
group	NN	group
,	,	,
are	VBP	be
there	RB	there
rules	NNS	rule
about	RB	about
how	WRB	how
you	PP	you
hold	VBP	hold
off	RP	off
,	,	,
church-state	NN	church-state
wall	NN	wall
between	IN	between
a	DT	a
sort	NN	sort
of	IN	of
commercial	JJ	commercial
push	NN	push
,	,	,
"	''	"
You	PP	you
must	MD	must
do	VB	do
it	PP	it
for	IN	for
this	DT	this
purpose	NN	purpose
,	,	,
"	``	"
so	RB	so
that	IN	that
you	PP	you
can	MD	can
inspire	VB	inspire
your	PP$	your
engineers	NNS	engineer
and	CC	and
so	RB	so
forth	RB	forth
,	,	,
to	TO	to
do	VB	do
this	DT	this
for	IN	for
the	DT	the
world	NN	world
,	,	,
for	IN	for
all	DT	all
of	IN	of
us	PP	us
.	SENT	.
JD	NN	JD
:	:	:
Yeah	RB	yeah
,	,	,
our	PP$	our
research	NN	research
group	NN	group
does	VBZ	do
collaborate	VB	collaborate
with	IN	with
a	DT	a
number	NN	number
of	IN	of
groups	NNS	group
across	IN	across
Google	NP	<unknown>
,	,	,
including	VBG	include
the	DT	the
Ads	NNS	ad
group	NN	group
,	,	,
the	DT	the
Search	NP	Search
group	NN	group
,	,	,
the	DT	the
Maps	NNS	map
group	NN	group
,	,	,
so	RB	so
we	PP	we
do	VBP	do
have	VB	have
some	DT	some
collaboration	NN	collaboration
,	,	,
but	CC	but
also	RB	also
a	DT	a
lot	NN	lot
of	IN	of
basic	JJ	basic
research	NN	research
that	IN	that
we	PP	we
publish	VB	publish
openly	RB	openly
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
published	VBD	publish
more	JJR	more
than	IN	than
1	CD	@card@
,	,	,
000	CD	@card@
papers	NNS	paper
last	JJ	last
year	NN	year
in	IN	in
different	JJ	different
topics	NNS	topic
,	,	,
including	VBG	include
the	DT	the
ones	NNS	one
you	PP	you
discussed	VBD	discuss
,	,	,
about	IN	about
fairness	NN	fairness
,	,	,
interpretability	NN	interpretability
of	IN	of
the	DT	the
machine-learning	NN	machine-learning
models	NNS	model
,	,	,
things	NNS	thing
that	WDT	that
are	VBP	be
super	JJ	super
important	JJ	important
,	,	,
and	CC	and
we	PP	we
need	VBP	need
to	TO	to
advance	VB	advance
the	DT	the
state	NN	state
of	IN	of
the	DT	the
art	NN	art
in	IN	in
this	DT	this
in	IN	in
order	NN	order
to	TO	to
continue	VB	continue
to	TO	to
make	VB	make
progress	NN	progress
to	TO	to
make	VB	make
sure	RB	sure
these	DT	these
models	NNS	model
are	VBP	be
developed	VBN	develop
safely	RB	safely
and	CC	and
responsibly	RB	responsibly
.	SENT	.
CA	MD	ca
:	:	:
It	PP	it
feels	VBZ	feel
like	IN	like
we	PP	we
'	POS	'
re	NN	re
at	IN	at
a	DT	a
time	NN	time
when	WRB	when
people	NNS	people
are	VBP	be
concerned	VBN	concern
about	IN	about
the	DT	the
power	NN	power
of	IN	of
the	DT	the
big	JJ	big
tech	NN	tech
companies	NNS	company
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
almost	RB	almost
,	,	,
if	IN	if
there	EX	there
was	VBD	be
ever	RB	ever
a	DT	a
moment	NN	moment
to	TO	to
really	RB	really
show	VB	show
the	DT	the
world	NN	world
that	IN	that
this	DT	this
is	VBZ	be
being	VBG	be
done	VBN	do
to	TO	to
make	VB	make
a	DT	a
better	JJR	good
future	NN	future
,	,	,
that	WDT	that
is	VBZ	be
actually	RB	actually
key	JJ	key
to	TO	to
Google	NP	<unknown>
'	POS	'
s	NN	S
future	NN	future
,	,	,
as	RB	as
well	RB	well
as	IN	as
all	DT	all
of	IN	of
ours	PP	ours
.	SENT	.
JD	NN	JD
:	:	:
Indeed	UH	indeed
.	SENT	.
CA	MD	ca
:	:	:
It	PP	it
'	POS	'
s	NN	S
very	RB	very
good	JJ	good
to	TO	to
hear	VB	hear
you	PP	you
come	VBP	come
and	CC	and
say	VBP	say
that	IN	that
,	,	,
Jeff	NP	Jeff
.	SENT	.
Thank	VB	thank
you	PP	you
so	RB	so
much	RB	much
for	IN	for
coming	VBG	come
here	RB	here
to	TO	to
TED	VB	ted
.	SENT	.
JD	NN	JD
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
