Chris	NP	Chris
we	PP	we
want	VBP	want
to	TO	to
get	VB	get
people	NNS	people
to	TO	to
those	DT	those
topics	NNS	topic
and	CC	and
those	DT	those
interests	NNS	interest
much	RB	much
,	,	,
much	RB	much
faster	JJR	fast
and	CC	and
make	VB	make
sure	JJ	sure
that	IN	that
they	PP	they
'	''	'
re	IN	re
finding	VBG	find
something	NN	something
that	IN	that
,	,	,
no	DT	no
matter	NN	matter
how	WRB	how
much	JJ	much
time	NN	time
they	PP	they
spend	VBP	spend
on	IN	on
Twitter	NN	twitter
—	:	-
and	CC	and
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
maximize	VB	maximize
the	DT	the
time	NN	time
on	IN	on
Twitter	NN	twitter
,	,	,
I	PP	I
want	VBP	want
to	TO	to
maximize	VB	maximize
what	WP	what
they	PP	they
actually	RB	actually
take	VBP	take
away	RB	away
from	IN	from
it	PP	it
and	CC	and
what	WP	what
they	PP	they
learn	VBP	learn
from	IN	from
it	PP	it
,	,	,
and	CC	and
—	:	-
CA	MD	ca
:	:	:
Well	UH	well
,	,	,
do	VB	do
you	PP	you
,	,	,
though	RB	though
?	SENT	?
Because	IN	because
that	DT	that
'	''	'
s	VBG	<unknown>
the	DT	the
core	JJ	core
question	NN	question
that	IN	that
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
want	VBP	want
to	TO	to
know	VB	know
.	SENT	.
Surely	RB	surely
,	,	,
Jack	NP	Jack
,	,	,
you	PP	you
'	POS	'
re	NN	re
constrained	VBD	constrain
,	,	,
to	TO	to
a	DT	a
huge	JJ	huge
extent	NN	extent
,	,	,
by	IN	by
the	DT	the
fact	NN	fact
that	IN	that
you	PP	you
'	''	'
re	IN	re
a	DT	a
public	JJ	public
company	NN	company
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
investors	NNS	investor
pressing	VBG	press
on	IN	on
you	PP	you
,	,	,
the	DT	the
number	NN	number
one	CD	one
way	NN	way
you	PP	you
make	VBP	make
your	PP$	your
money	NN	money
is	VBZ	be
from	IN	from
advertising	NN	advertising
—	:	-
that	WDT	that
depends	VBZ	depend
on	IN	on
user	NN	user
engagement	NN	engagement
.	SENT	.
Are	VBP	be
you	PP	you
willing	JJ	willing
to	TO	to
sacrifice	VB	sacrifice
user	NN	user
time	NN	time
,	,	,
if	IN	if
need	NN	need
be	VB	be
,	,	,
to	TO	to
go	VB	go
for	IN	for
a	DT	a
more	RBR	more
reflective	JJ	reflective
conversation	NN	conversation
?	SENT	?
JD	NN	JD
:	:	:
Yeah	RB	yeah
;	:	;
more	JJR	more
relevance	NN	relevance
means	VBZ	mean
less	JJR	less
time	NN	time
on	IN	on
the	DT	the
service	NN	service
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
perfectly	RB	perfectly
fine	JJ	fine
,	,	,
because	IN	because
we	PP	we
want	VBP	want
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
,	,	,
like	IN	like
,	,	,
you	PP	you
'	POS	'
re	NN	re
coming	VBG	come
to	TO	to
Twitter	VB	twitter
,	,	,
and	CC	and
you	PP	you
see	VBP	see
something	NN	something
immediately	RB	immediately
that	IN	that
you	PP	you
learn	VBP	learn
from	IN	from
and	CC	and
that	IN	that
you	PP	you
push	VB	push
.	SENT	.
We	PP	we
can	MD	can
still	RB	still
serve	VB	serve
an	DT	an
ad	NN	ad
against	IN	against
that	DT	that
.	SENT	.
That	DT	that
doesn	NN	<unknown>
'	POS	'
t	NN	t
mean	VBP	mean
you	PP	you
need	VBP	need
to	TO	to
spend	VB	spend
any	DT	any
more	JJR	more
time	NN	time
to	TO	to
see	VB	see
more	RBR	more
.	SENT	.
The	DT	the
second	JJ	second
thing	NN	thing
we	PP	we
'	POS	'
re	NN	re
looking	VBG	look
at	IN	at
—	:	-
CA	MD	ca
:	:	:
But	CC	but
just	RB	just
—	:	-
on	IN	on
that	DT	that
goal	NN	goal
,	,	,
daily	JJ	daily
active	JJ	active
usage	NN	usage
,	,	,
if	IN	if
you	PP	you
'	POS	'
re	NN	re
measuring	VBG	measure
that	IN	that
,	,	,
that	DT	that
doesn	NN	<unknown>
'	POS	'
t	NN	t
necessarily	RB	necessarily
mean	VBP	mean
things	NNS	thing
that	WDT	that
people	NNS	people
value	VBP	value
every	DT	every
day	NN	day
.	SENT	.
It	PP	it
may	MD	may
well	RB	well
mean	VB	mean
things	NNS	thing
that	IN	that
people	NNS	people
are	VBP	be
drawn	VBN	draw
to	TO	to
like	VB	like
a	DT	a
moth	NN	moth
to	TO	to
the	DT	the
flame	NN	flame
,	,	,
every	DT	every
day	NN	day
.	SENT	.
We	PP	we
are	VBP	be
addicted	VBN	addict
,	,	,
because	IN	because
we	PP	we
see	VBP	see
something	NN	something
that	WDT	that
pisses	VBZ	piss
us	PP	us
off	RP	off
,	,	,
so	RB	so
we	PP	we
go	VBP	go
in	IN	in
and	CC	and
add	VB	add
fuel	NN	fuel
to	TO	to
the	DT	the
fire	NN	fire
,	,	,
and	CC	and
the	DT	the
daily	JJ	daily
active	JJ	active
usage	NN	usage
goes	VBZ	go
up	RP	up
,	,	,
and	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
more	JJR	more
ad	NN	ad
revenue	NN	revenue
there	RB	there
,	,	,
but	CC	but
we	PP	we
all	RB	all
get	VBP	get
angrier	JJR	angry
with	IN	with
each	DT	each
other	JJ	other
.	SENT	.
How	WRB	how
do	VBP	do
you	PP	you
define	VB	define
.	SENT	.
.	SENT	.
.	SENT	.
"	''	"
Daily	JJ	daily
active	JJ	active
usage	NN	usage
"	``	"
seems	VBZ	seem
like	IN	like
a	DT	a
really	RB	really
dangerous	JJ	dangerous
term	NN	term
to	TO	to
be	VB	be
optimizing	VBG	optimize
.	SENT	.
JD	NN	JD
:	:	:
Taken	VBN	take
alone	RB	alone
,	,	,
it	PP	it
is	VBZ	be
,	,	,
but	CC	but
you	PP	you
didn	NP	<unknown>
'	POS	'
t	NN	t
let	VBD	let
me	PP	me
finish	VB	finish
the	DT	the
other	JJ	other
metric	NN	metric
,	,	,
which	WDT	which
is	VBZ	be
,	,	,
we	PP	we
'	POS	'
re	NN	re
watching	VBG	watch
for	IN	for
conversations	NNS	conversation
and	CC	and
conversation	NN	conversation
chains	NNS	chain
.	SENT	.
So	RB	so
we	PP	we
want	VBP	want
to	TO	to
incentivize	VB	<unknown>
healthy	JJ	healthy
contribution	NN	contribution
back	RB	back
to	TO	to
the	DT	the
network	NN	network
,	,	,
and	CC	and
what	WP	what
we	PP	we
believe	VBP	believe
that	DT	that
is	VBZ	be
is	VBZ	be
actually	RB	actually
participating	VBG	participate
in	IN	in
conversation	NN	conversation
that	WDT	that
is	VBZ	be
healthy	JJ	healthy
,	,	,
as	RB	as
defined	VBN	define
by	IN	by
those	DT	those
four	CD	four
indicators	NNS	indicator
I	PP	I
articulated	VBD	articulate
earlier	RBR	earlier
.	SENT	.
So	RB	so
you	PP	you
can	MD	can
'	''	'
t	NN	t
just	RB	just
optimize	VB	optimize
around	RP	around
one	CD	one
metric	NN	metric
.	SENT	.
You	PP	you
have	VBP	have
to	TO	to
balance	VB	balance
and	CC	and
look	VB	look
constantly	RB	constantly
at	IN	at
what	WP	what
is	VBZ	be
actually	RB	actually
going	VBG	go
to	TO	to
create	VB	create
a	DT	a
healthy	JJ	healthy
contribution	NN	contribution
to	TO	to
the	DT	the
network	NN	network
and	CC	and
a	DT	a
healthy	JJ	healthy
experience	NN	experience
for	IN	for
people	NNS	people
.	SENT	.
Ultimately	RB	ultimately
,	,	,
we	PP	we
want	VBP	want
to	TO	to
get	VB	get
to	TO	to
a	DT	a
metric	NN	metric
where	WRB	where
people	NNS	people
can	MD	can
tell	VB	tell
us	PP	us
,	,	,
"	''	"
Hey	NP	Hey
,	,	,
I	PP	I
learned	VBD	learn
something	NN	something
from	IN	from
Twitter	NN	twitter
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
walking	VBG	walk
away	RB	away
with	IN	with
something	NN	something
valuable	JJ	valuable
.	SENT	.
"	``	"
That	DT	that
is	VBZ	be
our	PP$	our
goal	NN	goal
ultimately	RB	ultimately
over	IN	over
time	NN	time
,	,	,
but	CC	but
that	IN	that
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
take	VB	take
some	DT	some
time	NN	time
.	SENT	.
CA	MD	ca
:	:	:
You	PP	you
come	VBP	come
over	RP	over
to	TO	to
many	JJ	many
,	,	,
I	PP	I
think	VBP	think
to	TO	to
me	PP	me
,	,	,
as	IN	as
this	DT	this
enigma	NN	enigma
.	SENT	.
This	DT	this
is	VBZ	be
possibly	RB	possibly
unfair	JJ	unfair
,	,	,
but	CC	but
I	PP	I
woke	VBD	wake
up	RP	up
the	DT	the
other	JJ	other
night	NN	night
with	IN	with
this	DT	this
picture	NN	picture
of	IN	of
how	WRB	how
I	PP	I
found	VBD	find
I	PP	I
was	VBD	be
thinking	VBG	think
about	IN	about
you	PP	you
and	CC	and
the	DT	the
situation	NN	situation
,	,	,
that	WDT	that
we	PP	we
'	POS	'
re	NN	re
on	IN	on
this	DT	this
great	JJ	great
voyage	NN	voyage
with	IN	with
you	PP	you
on	IN	on
this	DT	this
ship	NN	ship
called	VBD	call
the	DT	the
"	``	"
Twittanic	JJ	<unknown>
"	''	"
—	:	-
and	CC	and
there	EX	there
are	VBP	be
people	NNS	people
on	IN	on
board	NN	board
in	IN	in
steerage	NN	steerage
who	WP	who
are	VBP	be
expressing	VBG	express
discomfort	NN	discomfort
,	,	,
and	CC	and
you	PP	you
,	,	,
unlike	IN	unlike
many	JJ	many
other	JJ	other
captains	NNS	captain
,	,	,
are	VBP	be
saying	VBG	say
,	,	,
"	``	"
Well	UH	well
,	,	,
tell	VB	tell
me	PP	me
,	,	,
talk	VB	talk
to	TO	to
me	PP	me
,	,	,
listen	VB	listen
to	TO	to
me	PP	me
,	,	,
I	PP	I
want	VBP	want
to	TO	to
hear	VB	hear
.	SENT	.
"	``	"
And	CC	and
they	PP	they
talk	VBP	talk
to	TO	to
you	PP	you
,	,	,
and	CC	and
they	PP	they
say	VBP	say
,	,	,
"	''	"
We	PP	we
'	POS	'
re	NN	re
worried	VBN	worry
about	IN	about
the	DT	the
iceberg	NN	iceberg
ahead	RB	ahead
.	SENT	.
"	``	"
And	CC	and
you	PP	you
go	VBP	go
,	,	,
"	``	"
You	PP	you
know	VBP	know
,	,	,
that	WDT	that
is	VBZ	be
a	DT	a
powerful	JJ	powerful
point	NN	point
,	,	,
and	CC	and
our	PP$	our
ship	NN	ship
,	,	,
frankly	RB	frankly
,	,	,
hasn	NP	<unknown>
'	POS	'
t	NN	t
been	VBN	be
built	VBN	build
properly	RB	properly
for	IN	for
steering	VBG	steer
as	RB	as
well	RB	well
as	IN	as
it	PP	it
might	MD	might
.	SENT	.
"	``	"
And	CC	and
we	PP	we
say	VBP	say
,	,	,
"	``	"
Please	UH	please
do	VB	do
something	NN	something
.	SENT	.
"	``	"
And	CC	and
you	PP	you
go	VBP	go
to	TO	to
the	DT	the
bridge	NN	bridge
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
waiting	NN	waiting
,	,	,
and	CC	and
we	PP	we
look	VBP	look
,	,	,
and	CC	and
then	RB	then
you	PP	you
'	''	'
re	IN	re
showing	VBG	show
this	DT	this
extraordinary	JJ	extraordinary
calm	NN	calm
,	,	,
but	CC	but
we	PP	we
'	POS	'
re	NN	re
all	DT	all
standing	NN	standing
outside	NN	outside
,	,	,
saying	VBG	say
,	,	,
"	''	"
Jack	NP	Jack
,	,	,
turn	VBP	turn
the	DT	the
fucking	VBG	fuck
wheel	NN	wheel
!	SENT	!
"	``	"
You	PP	you
know	VBP	know
?	SENT	?
I	PP	I
mean	VBP	mean
—	:	-
It	PP	it
'	POS	'
s	JJ	<unknown>
democracy	NN	democracy
at	IN	at
stake	NN	stake
.	SENT	.
It	PP	it
'	''	'
s	VBG	<unknown>
our	PP$	our
culture	NN	culture
at	IN	at
stake	NN	stake
.	SENT	.
It	PP	it
'	''	'
s	VBG	<unknown>
our	PP$	our
world	NN	world
at	IN	at
stake	NN	stake
.	SENT	.
And	CC	and
Twitter	NN	twitter
is	VBZ	be
amazing	JJ	amazing
and	CC	and
shapes	VBZ	shape
so	RB	so
much	RB	much
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
as	RB	as
big	JJ	big
as	IN	as
some	DT	some
of	IN	of
the	DT	the
other	JJ	other
platforms	NNS	platform
,	,	,
but	CC	but
the	DT	the
people	NNS	people
of	IN	of
influence	NN	influence
use	VBP	use
it	PP	it
to	TO	to
set	VB	set
the	DT	the
agenda	NN	agenda
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
just	RB	just
hard	JJ	hard
to	TO	to
imagine	VB	imagine
a	DT	a
more	RBR	more
important	JJ	important
role	NN	role
in	IN	in
the	DT	the
world	NN	world
than	IN	than
to	TO	to
.	SENT	.
.	SENT	.
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
you	PP	you
'	POS	'
re	NN	re
doing	VBG	do
a	DT	a
brilliant	JJ	brilliant
job	NN	job
of	IN	of
listening	NN	listening
,	,	,
Jack	NP	Jack
,	,	,
and	CC	and
hearing	NN	hearing
people	NNS	people
,	,	,
but	CC	but
to	TO	to
actually	RB	actually
dial	VB	dial
up	RP	up
the	DT	the
urgency	NN	urgency
and	CC	and
move	NN	move
on	IN	on
this	DT	this
stuff	NN	stuff
—	:	-
will	MD	will
you	PP	you
do	VB	do
that	DT	that
?	SENT	?
JD	NN	JD
:	:	:
Yes	UH	yes
,	,	,
and	CC	and
we	PP	we
have	VBP	have
been	VBN	be
moving	VBG	move
substantially	RB	substantially
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
there	EX	there
'	''	'
s	RB	<unknown>
been	VBN	be
a	DT	a
few	JJ	few
dynamics	NNS	dynamics
in	IN	in
Twitter	NN	twitter
'	POS	'
s	NN	S
history	NN	history
.	SENT	.
One	CD	one
,	,	,
when	WRB	when
I	PP	I
came	VBD	come
back	RB	back
to	TO	to
the	DT	the
company	NN	company
,	,	,
we	PP	we
were	VBD	be
in	IN	in
a	DT	a
pretty	JJ	pretty
dire	JJ	dire
state	NN	state
in	IN	in
terms	NNS	term
of	IN	of
our	PP$	our
future	NN	future
,	,	,
and	CC	and
not	RB	not
just	RB	just
from	IN	from
how	WRB	how
people	NNS	people
were	VBD	be
using	VBG	use
the	DT	the
platform	NN	platform
,	,	,
but	CC	but
from	IN	from
a	DT	a
corporate	JJ	corporate
narrative	NN	narrative
as	IN	as
well	RB	well
.	SENT	.
So	RB	so
we	PP	we
had	VBD	have
to	TO	to
fix	VB	fix
a	DT	a
bunch	NN	bunch
of	IN	of
the	DT	the
foundation	NN	foundation
,	,	,
turn	VB	turn
the	DT	the
company	NN	company
around	RB	around
,	,	,
go	VBP	go
through	IN	through
two	CD	two
crazy	JJ	crazy
layoffs	NNS	layoff
,	,	,
because	IN	because
we	PP	we
just	RB	just
got	VBD	get
too	RB	too
big	JJ	big
for	IN	for
what	WP	what
we	PP	we
were	VBD	be
doing	VBG	do
,	,	,
and	CC	and
we	PP	we
focused	VBD	focus
all	DT	all
of	IN	of
our	PP$	our
energy	NN	energy
on	IN	on
this	DT	this
concept	NN	concept
of	IN	of
serving	VBG	serve
the	DT	the
public	JJ	public
conversation	NN	conversation
.	SENT	.
And	CC	and
that	WDT	that
took	VBD	take
some	DT	some
work	NN	work
.	SENT	.
And	CC	and
as	IN	as
we	PP	we
dived	VBD	dive
into	IN	into
that	DT	that
,	,	,
we	PP	we
realized	VBD	realize
some	DT	some
of	IN	of
the	DT	the
issues	NNS	issue
with	IN	with
the	DT	the
fundamentals	NNS	fundamental
.	SENT	.
We	PP	we
could	MD	could
do	VB	do
a	DT	a
bunch	NN	bunch
of	IN	of
superficial	JJ	superficial
things	NNS	thing
to	TO	to
address	VB	address
what	WP	what
you	PP	you
'	POS	'
re	NN	re
talking	VBG	talk
about	RB	about
,	,	,
but	CC	but
we	PP	we
need	VBP	need
the	DT	the
changes	NNS	change
to	TO	to
last	JJ	last
,	,	,
and	CC	and
that	IN	that
means	NNS	mean
going	VBG	go
really	RB	really
,	,	,
really	RB	really
deep	JJ	deep
and	CC	and
paying	VBG	pay
attention	NN	attention
to	TO	to
what	WP	what
we	PP	we
started	VBD	start
13	CD	@card@
years	NNS	year
ago	RB	ago
and	CC	and
really	RB	really
questioning	VBG	question
how	WRB	how
the	DT	the
system	NN	system
works	VBZ	work
and	CC	and
how	WRB	how
the	DT	the
framework	NN	framework
works	VBZ	work
and	CC	and
what	WP	what
is	VBZ	be
needed	VBN	need
for	IN	for
the	DT	the
world	NN	world
today	NN	today
,	,	,
given	VBN	give
how	WRB	how
quickly	RB	quickly
everything	NN	everything
is	VBZ	be
moving	VBG	move
and	CC	and
how	WRB	how
people	NNS	people
are	VBP	be
using	VBG	use
it	PP	it
.	SENT	.
So	RB	so
we	PP	we
are	VBP	be
working	VBG	work
as	RB	as
quickly	RB	quickly
as	IN	as
we	PP	we
can	MD	can
,	,	,
but	CC	but
quickness	NN	quickness
will	MD	will
not	RB	not
get	VB	get
the	DT	the
job	NN	job
done	VBN	do
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
focus	NN	focus
,	,	,
it	PP	it
'	POS	'
s	NN	S
prioritization	NN	prioritization
,	,	,
it	PP	it
'	POS	'
s	NN	S
understanding	VBG	understand
the	DT	the
fundamentals	NNS	fundamental
of	IN	of
the	DT	the
network	NN	network
and	CC	and
building	VBG	build
a	DT	a
framework	NN	framework
that	WDT	that
scales	VBZ	scale
and	CC	and
that	WDT	that
is	VBZ	be
resilient	JJ	resilient
to	TO	to
change	VB	change
,	,	,
and	CC	and
being	VBG	be
open	JJ	open
about	IN	about
where	WRB	where
we	PP	we
are	VBP	be
and	CC	and
being	VBG	be
transparent	JJ	transparent
about	IN	about
where	WRB	where
are	VBP	be
so	RB	so
that	IN	that
we	PP	we
can	MD	can
continue	VB	continue
to	TO	to
earn	VB	earn
trust	NN	trust
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
m	NN	m
proud	JJ	proud
of	IN	of
all	PDT	all
the	DT	the
frameworks	NNS	framework
that	IN	that
we	PP	we
'	POS	'
ve	NN	ve
put	VBD	put
in	IN	in
place	NN	place
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
proud	JJ	proud
of	IN	of
our	PP$	our
direction	NN	direction
.	SENT	.
We	PP	we
obviously	RB	obviously
can	MD	can
move	VB	move
faster	RBR	faster
,	,	,
but	CC	but
that	IN	that
required	VBN	require
just	RB	just
stopping	VBG	stop
a	DT	a
bunch	NN	bunch
of	IN	of
stupid	JJ	stupid
stuff	NN	stuff
we	PP	we
were	VBD	be
doing	VBG	do
in	IN	in
the	DT	the
past	NN	past
.	SENT	.
CA	MD	ca
:	:	:
All	DT	all
right	NN	right
.	SENT	.
Well	RB	well
,	,	,
I	PP	I
suspect	VBP	suspect
there	EX	there
are	VBP	be
many	JJ	many
people	NNS	people
here	RB	here
who	WP	who
,	,	,
if	IN	if
given	VBN	give
the	DT	the
chance	NN	chance
,	,	,
would	MD	would
love	VB	love
to	TO	to
help	VB	help
you	PP	you
on	IN	on
this	DT	this
change-making	JJ	<unknown>
agenda	NN	agenda
you	PP	you
'	POS	'
re	NN	re
on	IN	on
,	,	,
and	CC	and
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
if	IN	if
Whitney	NP	Whitney
—	:	-
Jack	NP	Jack
,	,	,
thank	VBP	thank
you	PP	you
for	IN	for
coming	VBG	come
here	RB	here
and	CC	and
speaking	VBG	speak
so	RB	so
openly	RB	openly
.	SENT	.
It	PP	it
took	VBD	take
courage	NN	courage
.	SENT	.
I	PP	I
really	RB	really
appreciate	VBP	appreciate
what	WP	what
you	PP	you
said	VBD	say
,	,	,
and	CC	and
good	JJ	good
luck	NN	luck
with	IN	with
your	PP$	your
mission	NN	mission
.	SENT	.
JD	NN	JD
:	:	:
Thank	VB	thank
you	PP	you
so	RB	so
much	RB	much
.	SENT	.
Thanks	NNS	thanks
for	IN	for
having	VBG	have
me	PP	me
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
