What	WP	what
on	IN	on
a	DT	a
plane	NN	plane
,	,	,
fly	VBP	fly
to	TO	to
Shanghai	NP	Shanghai
,	,	,
queue	VBP	queue
up	RP	up
outside	IN	outside
Shanda	NP	Shanda
'	POS	'
s	NN	S
offices	NNS	office
â	NP	<unknown>
cost	VBD	cost
probably	RB	probably
600	CD	@card@
,	,	,
700	CD	@card@
dollars	NNS	dollar
â	NP	<unknown>
and	CC	and
reclaim	VB	reclaim
your	PP$	your
character	NN	character
,	,	,
get	VB	get
your	PP$	your
history	NN	history
back	RB	back
.	SENT	.
Every	DT	every
morning	NN	morning
,	,	,
there	EX	there
are	VBP	be
600	CD	@card@
people	NNS	people
queuing	VBG	queue
outside	IN	outside
their	PP$	their
offices	NNS	office
to	TO	to
reclaim	VB	reclaim
these	DT	these
characters	NNS	character
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
about	IN	about
companies	NNS	company
built	VBN	build
on	IN	on
communities	NNS	community
,	,	,
that	WDT	that
provide	VBP	provide
communities	NNS	community
with	IN	with
tools	NNS	tool
,	,	,
resources	NNS	resource
,	,	,
platforms	NNS	platform
in	IN	in
which	WDT	which
they	PP	they
can	MD	can
share	VB	share
.	SENT	.
He	PP	he
'	POS	'
s	NN	S
not	RB	not
open	JJ	open
source	NN	source
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
very	RB	very
,	,	,
very	RB	very
powerful	JJ	powerful
.	SENT	.
So	RB	so
here	RB	here
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
challenges	NNS	challenge
,	,	,
I	PP	I
think	VBP	think
,	,	,
for	IN	for
people	NNS	people
like	IN	like
me	PP	me
,	,	,
who	WP	who
do	VBP	do
a	DT	a
lot	NN	lot
of	IN	of
work	NN	work
with	IN	with
government	NN	government
.	SENT	.
If	IN	if
you	PP	you
'	''	'
re	IN	re
a	DT	a
games	NNS	game
company	NN	company
,	,	,
and	CC	and
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
million	CD	million
players	NNS	player
in	IN	in
your	PP$	your
game	NN	game
,	,	,
you	PP	you
only	RB	only
need	VBP	need
one	CD	one
percent	NN	percent
of	IN	of
them	PP	them
to	TO	to
be	VB	be
co-developers	NNS	co-developer
,	,	,
contributing	VBG	contribute
ideas	NNS	idea
,	,	,
and	CC	and
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
development	NN	development
workforce	NN	workforce
of	IN	of
10	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
.	SENT	.
Imagine	VB	imagine
you	PP	you
could	MD	could
take	VB	take
all	PDT	all
the	DT	the
children	NNS	child
in	IN	in
education	NN	education
in	IN	in
Britain	NP	Britain
,	,	,
and	CC	and
one	CD	one
percent	NN	percent
of	IN	of
them	PP	them
were	VBD	be
co-developers	NNS	co-developer
of	IN	of
education	NN	education
.	SENT	.
What	WP	what
would	MD	would
that	RB	that
do	VB	do
to	TO	to
the	DT	the
resources	NNS	resource
available	JJ	available
to	TO	to
the	DT	the
education	NN	education
system	NN	system
?	SENT	?
Or	CC	or
if	IN	if
you	PP	you
got	VBD	get
one	CD	one
percent	NN	percent
of	IN	of
the	DT	the
patients	NNS	patient
in	IN	in
the	DT	the
NHS	NN	NHS
to	TO	to
,	,	,
in	IN	in
some	DT	some
sense	NN	sense
,	,	,
be	VB	be
co-producers	NNS	co-producer
of	IN	of
health	NN	health
.	SENT	.
The	DT	the
reason	NN	reason
why	WRB	why
â	NP	<unknown>
despite	IN	despite
all	PDT	all
the	DT	the
efforts	NNS	effort
to	TO	to
cut	VB	cut
it	PP	it
down	RP	down
,	,	,
to	TO	to
constrain	VB	constrain
it	PP	it
,	,	,
to	TO	to
hold	VB	hold
it	PP	it
back	VB	back
â	NP	<unknown>
why	WRB	why
these	DT	these
open	JJ	open
models	NNS	model
will	MD	will
still	RB	still
start	VB	start
emerging	VBG	emerge
with	IN	with
tremendous	JJ	tremendous
force	NN	force
,	,	,
is	VBZ	be
that	IN	that
they	PP	they
multiply	VBP	multiply
our	PP$	our
productive	JJ	productive
resources	NNS	resource
.	SENT	.
And	CC	and
one	CD	one
of	IN	of
the	DT	the
reasons	NNS	reason
they	PP	they
do	VBP	do
that	WDT	that
is	VBZ	be
that	IN	that
they	PP	they
turn	VBP	turn
users	NNS	user
into	IN	into
producers	NNS	producer
,	,	,
consumers	NNS	consumer
into	IN	into
designers	NNS	designer
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
