Chris chris
consumer consumer
site site
services service
, ,
make make
it it
really really
easy easy
to to
lock lock
your your
doors door
and and
get get
everything everything
delivered deliver
to to
you you
. .
This this
is be
infrastructure infrastructure
and and
this this
is be
consumer consumer
behavior behavior
that that
is be
already already
ingrained ingrained
, ,
especially especially
in in
major major
cities city
across across
China china
. .
So so
people people
just just
went go
home home
. .
There there
was be
also also
a a
stigma stigma
issue issue
, ,
which which
is be
unfortunate unfortunate
for for
people people
from from
Hubei hubei
, ,
and and
especially especially
from from
Wuhan wuhan
. .
But but
there there
are be
plenty plenty
of of
stories story
in in
the the
other other
major major
Chinese chinese
cities city
where where
anyone anyone
coming come
from from
Hubei hubei
or or
with with
any any
connection connection
to to
Wuhan wuhan
were be
ostracized ostracize
during during
those those
early early
days day
, ,
especially especially
after after
the the
Wuhan wuhan
lockdown lockdown
. .
And and
so so
folks folk
that that
might might
have have
been be
, ,
in in
fact fact
, ,
carrying carry
the the
virus virus
, ,
because because
they they
were be
from from
the the
epicenter epicenter
, ,
they they
were be
either either
self-quarantined self-quarantined
, ,
or or
they they
were be
forcibly forcibly
quarantined quarantine
, ,
because because
no no
one one
was be
going go
to to
spend spend
time time
with with
them them
anyway anyway
. .
So so
I i
think think
for for
a a
lot lot
of of
those those
reasons reason
, ,
some some
of of
them them
social social
, ,
some some
of of
them them
systemic systemic
, ,
they they
made make
it it
so so
that that
there there
was be
much much
less less
person-to-person person-to-person
contact contact
, ,
especially especially
after after
the the
authorities authority
admitted admit
that that
human-to-human human-to-human
transmission transmission
was be
possible possible
. .
CA ca
: :
Hospitals hospital
here here
in in
New new
York york
, ,
there there
are be
warnings warning
that that
they they
' '
re re
about about
to to
get get
overwhelmed overwhelm
. .
What what
can can
we we
learn learn
from from
what what
happened happen
in in
Wuhan wuhan
, ,
some some
of of
the the
scenes scene
from from
there there
were be
horrifying horrify
, ,
but but
there there
were be
amazing amazing
stories story
as as
well well
. .
What what
should should
we we
learn learn
from from
what what
happened happen
there there
? ?
GL gl
: :
Well well
, ,
it it
started start
off off
horrifying horrify
. .
So so
in in
the the
early early
days day
, ,
post-lockdown post-lockdown
, ,
all all
the the
stories story
coming come
out out
of of
Wuhan wuhan
, ,
we we
had have
journalists journalist
that that
were be
there there
right right
before before
the the
lockdown lockdown
, ,
they they
got get
out out
about about
three three
hours hour
before before
the the
lockdown lockdown
happened happen
, ,
and and
we we
had have
people people
what what
ended end
up up
having have
to to
be be
quarantined quarantine
, ,
because because
they they
were be
stuck stick
in in
Hubei hubei
. .
As as
well well
as as
a a
lot lot
of of
citizen citizen
journalists journalist
that that
were be
documenting document
what what
was be
going go
on on
, ,
and and
those those
images image
, ,
like like
you you
said say
, ,
Chris chris
, ,
were be
horrifying horrify
. .
There there
were be
videos video
showing show
people people
literally literally
laying lay
on on
the the
ground ground
. .
Some some
were be
just just
so so
sick sick
they they
couldn couldn
' '
t t
move move
, ,
others other
had have
already already
died die
and and
they they
were be
just just
covered cover
with with
plastic plastic
sheets sheet
. .
There there
were be
nurses nurse
and and
doctors doctor
that that
were be
just just
crying cry
in in
front front
of of
the the
camera camera
, ,
begging beg
for for
help help
. .
And and
so so
, ,
I i
think think
it it
' '
s s
important important
to to
understand understand
that that
China china
' '
s s
health health
care care
system system
did do
not not
just just
immediately immediately
become become
effective effective
. .
And and
certainly certainly
not not
in in
Wuhan wuhan
. .
There there
was be
not not
that that
much much
information information
, ,
people people
didn didn
' '
t t
know know
what what
they they
were be
dealing deal
with with
. .
Certainly certainly
, ,
the the
authorities authority
were be
trying try
to to
help help
, ,
I i
think think
at at
that that
moment moment
, ,
but but
again again
, ,
the the
information information
flow flow
was be
not not
that that
free free
. .
And and
during during
lockdown lockdown
, ,
people people
were be
screaming scream
off off
of of
their their
balconies balcony
, ,
because because
they they
couldn couldn
' '
t t
get get
food food
, ,
they they
couldn couldn
' '
t t
even even
go go
to to
the the
hospital hospital
, ,
because because
the the
public public
transportation transportation
systems system
got get
locked lock
down down
. .
Remember remember
, ,
this this
is be
not not
, ,
Wuhan wuhan
is be
not not
a a
city city
like like
New new
York york
where where
most most
of of
New new
York york
is be
walkable walkable
. .
For for
people people
who who
don don
' '
t t
have have
cars car
, ,
and and
many many
, ,
many many
of of
the the
Wuhan wuhan
residents resident
don don
' '
t t
have have
cars car
, ,
if if
the the
buses bus
are be
locked lock
down down
, ,
then then
they they
might might
have have
to to
walk walk
three three
, ,
four four
hours hour
, ,
to to
get get
to to
a a
hospital hospital
. .
Maybe maybe
not not
that that
long long
, ,
but but
they they
have have
to to
walk walk
a a
long long
way way
to to
get get
to to
a a
hospital hospital
. .
And and
so so
a a
lot lot
of of
people people
were be
just just
stuck stick
at at
home home
, ,
and and
they they
were be
unable unable
to to
initially initially
get get
any any
diagnosis diagnosis
or or
any any
health health
care care
. .
And and
so so
it it
was be
a a
disaster disaster
. .
But but
then then
the the
capacity capacity
actually actually
ramped ramp
up up
. .
The the
triage triage
system system
became become
extremely extremely
effective effective
. .
I i
think think
most most
people people
have have
heard hear
now now
that that
there there
were be
two two
massive massive
hospitals hospital
with with
thousands thousand
of of
beds bed
of of
capacity capacity
that that
were be
built build
within within
10 @card@
days day
. .
And and
this this
is be
true true
, ,
they they
came come
out out
of of
nowhere nowhere
, ,
they they
were be
literally literally
just just
parking parking
lots lot
or or
flat flat
ground ground
, ,
and and
two two
major major
hospital hospital
units unit
were be
built build
up up
. .
To to
be be
clear clear
, ,
also also
, ,
those those
were be
the the
triage triage
units unit
for for
those those
who who
have have
very very
mild mild
symptoms symptom
. .
But but
that that
' '
s s
really really
important important
. .
Being be
able able
to to
get get
people people
with with
mild mild
symptoms symptom
out out
of of
the the
major major
hospital hospital
systems system
, ,
so so
that that
they they
' '
re re
not not
taking take
up up
the the
resources resource
of of
nurses nurse
and and
doctors doctor
, ,
they they
are be
not not
taking take
up up
the the
diagnostic diagnostic
equipment equipment
for for
the the
second second
confirmation confirmation
tests test
, ,
and and
also also
, ,
especially especially
, ,
they they
are be
not not
taking take
up up
isolation isolation
wards ward
and and
ventilators ventilator
. .
And and
so so
the the
moment moment
people people
started start
being be
moved move
out out
, ,
the the
mild mild
symptoms symptom
, ,
the the
ones one
that that
were be
going go
to to
survive survive
and and
they they
just just
really really
needed need
to to
be be
separate separate
from from
family family
and and
have have
some some
antiviral antiviral
medication medication
, ,
once once
they they
were be
moved move
out out
into into
these these
new new
hospitals hospital
, ,
the the
main main
hospitals hospital
in in
Wuhan wuhan
and and
across across
Hubei hubei
could could
deal deal
with with
the the
primary primary
patients patient
, ,
especially especially
those those
that that
are be
critical critical
, ,
of of
the the
overall overall
tested test
population population
and and
do do
their their
best good
and and
try try
and and
save save
them them
and and
make make
sure sure
that that
they they
' '
re re
not not
highly highly
infectious infectious
. .
At at
the the
same same
time time
, ,
I i
think think
that that
the the
health health
authorities authority
in in
China china
, ,
especially especially
the the
nurses nurse
and and
the the
doctors doctor
, ,
did do
a a
very very
good good
job job
of of
also also
protecting protect
themselves themselves
. .
So so
there there
have have
been be
far far
fewer few
, ,
by by
percentage percentage
, ,
infections infection
and and
deaths death
, ,
of of
medical medical
staff staff
than than
there there
were be
during during
SARS sars
. .
CA ca
: :
I i
mean mean
, ,
to to
respond respond
that that
effectively effectively
took take
a a
kind kind
of of
top-down top-down
drive drive
. .
Plus plus
a a
willingness willingness
of of
a a
lot lot
of of
people people
to to
risk risk
their their
own own
well-being well-being
in in
a a
way way
for for
their their
perception perception
of of
what what
they they
had have
to to
do do
for for
the the
public public
good good
. .
You you
are be
well well
aware aware
of of
the the
cultural cultural
differences difference
between between
China china
, ,
Hong hong
Kong kong
and and
the the
West west
. .
Do do
you you
-- --
how how
do do
you you
rate rate
the the
chances chance
of of
, ,
say say
, ,
the the
US us
responding respond
effectively effectively
should should
things thing
really really
explode explode
here here
, ,
as as
they they
seem seem
like like
they they
may may
be be
about about
to to
? ?
GL gl
: :
In in
the the
health health
care care
system system
side side
, ,
I i
have have
every every
confidence confidence
that that
the the
US us
health health
care care
system system
is be
going go
to to
be be
able able
to to
respond respond
well well
. .
I i
have have
many many
, ,
many many
friends friend
who who
are be
medical medical
professionals professional
in in
the the
United united
States states
, ,
and and
they they
are be
raising raise
their their
hands hand
and and
volunteering volunteer
and and
going go
to to
hospitals hospital
to to
see see
where where
they they
can can
help help
. .
So so
I i
have have
full full
trust trust
in in
the the
system system
, ,
and and
the the
people people
that that
man man
those those
systems system
. .
Our our
health health
care care
capacity capacity
in in
the the
United united
States states
is be
also also
significantly significantly
greater great
, ,
doctors doctor
per per
capita capita
, ,
than than
in in
China china
. .
And and
because because
of of
the the
fact fact
that that
also also
, ,
our our
health health
care care
system system
is be
not not
just just
relying rely
on on
hospitals hospital
, ,
but but
there there
are be
primary primary
care care
physicians physician
scattered scatter
all all
over over
the the
country country
, ,
as as
long long
as as
the the
testing testing
capacity capacity
and and
testing testing
kits kit
are be
available available
across across
the the
country country
, ,
general general
practitioners practitioner
can can
actually actually
administer administer
those those
. .
And and
it it
certainly certainly
sounds sound
like like
more more
and and
more more
med med
tech tech
start-ups start-up
in in
the the
US us
are be
now now
trying try
to to
create create
these these
home home
kits kit
, ,
so so
that that
people people
can can
start start
testing testing
at at
home home
. .
That that
will will
help help
a a
lot lot
. .
My my
hope hope
is be
certainly certainly
that that
the the
citizens citizen
of of
the the
US us
, ,
that that
people people
are be
going go
to to
take take
this this
very very
, ,
very very
seriously seriously
and and
realize realize
that that
it it
doesn doesn
' '
t t
matter matter
that that
you you
may may
not not
feel feel
sick sick
, ,
it it
doesn doesn
' '
t t
matter matter
if if
you you
think think
you you
are be
young young
and and
that that
you you
are be
not not
prone prone
to to
catching catch
this this
virus virus
, ,
or or
that that
you you
' '
re re
not not
in in
-- --
you you
may may
not not
be be
fearful fearful
of of
dire dire
consequences consequence
and and
death death
. .
Take take
it it
seriously seriously
and and
stay stay
home home
. .
And and
don don
' '
t t
go go
to to
public public
spaces space
, ,
and and
don don
' '
t t
be be
a a
carrier carrier
, ,
because because
we we
now now
know know
that that
asymptomatic asymptomatic
folks folk
can can
be be
carriers carrier
and and
there there
is be
a a
possibility possibility
that that
you you
can can
be be
infectious infectious
as as
an an
asymptomatic asymptomatic
carrier carrier
. .
So so
yeah yeah
, ,
on on
the the
cultural cultural
side side
-- --
I i
don don
' '
t t
think think
it it
' '
s s
really really
cultural cultural
. .
I i
would would
say say
that that
it it
' '
s s
because because
of of
the the
impact impact
of of
SARS sars
, ,
it it
' '
s s
because because
of of
the the
social social
memory memory
of of
SARS sars
that that
has have
meant mean
people people
are be
a a
little little
bit bit
more more
selfless selfless
, ,
and and
have have
just just
said say
, ,
" "
OK ok
, ,
I i
will will
stay stay
home home
, ,
because because
I i
might might
have have
come come
in in
contact contact
. .
" "
CA ca
: :
Yeah yeah
, ,
weirdly weirdly
, ,
SARS sars
seems seem
to to
have have
acted act
as as
its its
own own
kind kind
of of
vaccine vaccine
, ,
sort sort
of of
just just
prepped prepped
the the
system system
enough enough
for for
people people
to to
be be
ready ready
. .
Yeah yeah
, ,
social social
vaccine vaccine
, ,
amazing amazing
. .
Back back
to to
you you
, ,
Whitney whitney
. .
WPR wpr
: :
OK ok
, ,
great great
, ,
thanks thanks
so so
much much
, ,
Chris chris
. .
And and
so so
I i
think think
it it
' '
s s
interesting interesting
, ,
Gary gary
, ,
to to
hear hear
you you
talk talk
about about
some some
of of
the the
reactions reaction
in in
Wuhan wuhan
and and
some some
of of
the the
stories story
that that
you you
' '
ve ve
heard hear
, ,
especially especially
running run
the the
" "
South south
China china
Morning morning
Post post
" "
and and
running run
a a
news news
organization organization
during during
this this
outbreak outbreak
. .
You you
know know
, ,
what what
are be
some some
of of
the the
-- --
First first
, ,
what what
is be
that that
like like
, ,
to to
run run
a a
news news
organization organization
, ,
to to
report report
during during
this this
outbreak outbreak
? ?
GL gl
: :
Well well
, ,
running run
a a
news news
organization organization
in in
a a
moment moment
like like
this this
, ,
so so
close close
to to
the the
initial initial
epicenter epicenter
where where
the the
outbreak outbreak
started start
, ,
is be
complicated complicate
. .
We we
were be
lucky lucky
, ,
very very
, ,
very very
lucky lucky
that that
most most
of of
our our
senior senior
editors editor
, ,
and and
certainly certainly
the the
most most
senior senior
editors editor
, ,
our our
editor editor
in in
chief chief
, ,
our our
masthead masthead
leadership leadership
, ,
they they
were be
all all
journalists journalist
and and
they they
were be
reporters reporter
during during
SARS sars
. .
So so
there there
' '
s s
a a
lot lot
of of
pattern pattern
recognition recognition
in in
our our
newsroom newsroom
. .
Which which
meant mean
the the
moment moment
that that
we we
got get
the the
first first
, ,
sort sort
of of
, ,
the the
first first
stories story
coming come
out out
of of
China china
, ,
starting start
on on
December december
30 @card@
, ,
people people
already already
raising raise
their their
hands hand
in in
the the
newsroom newsroom
saying say
, ,
" "
Hey hey
, ,
we we
' '
ve ve
got get
to to
report report
about about
this this
like like
it it
' '
s s
going go
to to
be be
the the
next next
SARS sars
. .
There there
' '
s s
a a
high high
likelihood likelihood
that that
this this
is be
it it
. .
" "
And and
we we
did do
send send
people people
to to
Wuhan wuhan
early early
on on
in in
January january
. .
Like like
I i
said say
, ,
we we
also also
had have
reporters reporter
there there
right right
before before
the the
lockdown lockdown
. .
After after
the the
lockdown lockdown
, ,
we we
were be
lucky lucky
enough enough
to to
pull pull
all all
of of
them them
out out
of of
Wuhan wuhan
. .
But but
we we
actually actually
did do
change change
very very
quickly quickly
the the
way way
that that
we we
report report
. .
Partially partially
to to
make make
sure sure
we we
got get
the the
story story
right right
, ,
to to
dig dig
deeper deep
in in
the the
places place
that that
we we
knew know
we we
had have
to to
dig dig
deeper deep
, ,
but but
also also
to to
protect protect
our our
journalists journalist
and and
employees employee
. .
So so
one one
of of
the the
things thing
that that
we we
did do
do do
, ,
and and
maybe maybe
other other
news news
organizations organization
would would
disagree disagree
with with
our our
decision decision
, ,
was be
I i
think think
in in
late late
January january
or or
early early
February february
, ,
even even
in in
Hong hong
Kong kong
, ,
we we
said say
to to
our our
journalists journalist
, ,
" "
You you
are be
not not
to to
go go
into into
hospitals hospital
. .
" "
So so
no no
more more
in-hospital in-hospital
reporting reporting
. .
Because because
they they
were be
-- --
we we
knew know
that that
it it
was be
highly highly
infectious infectious
, ,
we we
were be
worried worry
that that
they they
were be
going go
to to
become become
you you
know know
, ,
points point
of of
spread spread
, ,
and and
we we
just just
wanted want
to to
protect protect
our our
employees employee
and and
our our
company company
, ,
so so
we we
did do
that that
. .
We we
also also
had have
a a
business business
continuity continuity
plan plan
. .
Which which
meant mean
that that
at at
the the
drop drop
of of
a a
dime dime
we we
could could
shut shut
down down
the the
entire entire
office office
and and
still still
operate operate
this this
global global
news news
business business
. .
Some some
of of
the the
most most
interesting interesting
stories story
we we
' '
ve ve
covered cover
is be
actually actually
how how
technology technology
has have
played play
a a
huge huge
role role
in in
China china
during during
this this
epidemic epidemic
. .
Because because
it it
frankly frankly
has have
changed change
the the
way way
that that
diagnostics diagnostic
work work
, ,
it it
changed change
the the
way way
that that
containment containment
works work
, ,
it it
certainly certainly
has have
changed change
the the
way way
that that
consumer consumer
life life
works work
. .
And and
of of
course course
, ,
there there
' '
s s
been be
a a
lot lot
of of
instances instance
of of
really really
interesting interesting
censorship censorship
, ,
but but
also also
, ,
more more
interestingly interestingly
, ,
how how
the the
Chinese chinese
netizens netizens
have have
fought fight
that that
censorship censorship
and and
reacted react
to to
that that
censorship censorship
. .
And and
I i
do do
think think
that that
there there
' '
s s
quite quite
a a
lot lot
of of
lasting lasting
impacts impact
that that
are be
likely likely
to to
happen happen
because because
of of
technology technology
deployment deployment
during during
this this
time time
. .
WPR wpr
: :
And and
so so
I i
think think
in in
talking talk
about about
some some
of of
those those
lasting lasting
impacts impact
, ,
now now
that that
you you
as as
a a
country country
are be
sort sort
of of
emerging emerge
from from
this this
and and
coming come
on on
into into
a a
different different
stage stage
with with
this this
outbreak outbreak
, ,
what what
are be
some some
of of
the the
changes change
you you
' '
re re
seeing see
to to
daily daily
life life
, ,
both both
as as
society society
, ,
and and
maybe maybe
things thing
that that
you you
' '
re re
hearing hearing
that that
individuals individual
are be
experiencing experience
as as
a a
result result
of of
this this
? ?
GL gl
: :
Yeah yeah
, ,
I i
think think
probably probably
the the
two two
most most
interesting interesting
changes change
, ,
actually actually
, ,
I i
should should
say say
three three
-- --
The the
first first
one one
is be
on on
education education
. .
Now now
schools school
have have
been be
shut shut
down down
across across
China china
for for
quite quite
some some
time time
now now
and and
again again
, ,
this this
might might
feel feel
a a
little little
bit bit
stereotypical stereotypical
, ,
or or
a a
caricature caricature
of of
China china
, ,
but but
education education
is be
extremely extremely
important important
to to
the the
country country
and and
extremely extremely
important important
to to
the the
citizens citizen
. .
And and
we we
were be
actually actually
just just
about about
to to
come come
up up
to to
the the
national national
exams exam
, ,
which which
these these
students student
work work
18 @card@
years year
for for
. .
And and
so so
online online
education education
-- --
very very
, ,
very very
quickly quickly
moved move
online online
. .
And and
part part
of of
that that
move move
online online
was be
that that
courses course
had have
to to
be be
, ,
and and
classes class
had have
to to
be be
recorded record
. .
Which which
means mean
that that
now now
, ,
there there
' '
s s
this this
huge huge
repository repository
of of
recorded recorded
classes class
. .
That that
means mean
potential potential
democratization democratization
of of
education education
material material
, ,
and and
significantly significantly
lowered lower
costs cost
to to
get get
this this
type type
of of
coursework coursework
from from
the the
top top
tiered tier
schools school
, ,
whether whether
it it
' '
s s
high high
schools school
, ,
universities university
or or
primary primary
schools school
, ,
to to
the the
entire entire
country country
. .
Now now
whether whether
or or
not not
China china
activates activate
on on
that that
, ,
we we
' '
re re
still still
not not
sure sure
, ,
but but
the the
potential potential
is be
there there
. .
The the
second second
major major
shift shift
is be
really really
on on
distributed distribute
workforce workforce
. .
The the
idea idea
of of
working work
remotely remotely
, ,
office office
work work
remotely remotely
, ,
is be
not not
much much
of of
a a
concept concept
in in
China china
and and
across across
most most
of of
Asia asia
. .
Certainly certainly
far far
less less
than than
in in
the the
United united
States states
. .
And and
I i
' '
m m
from from
the the
US us
tech tech
industry industry
, ,
so so
it it
was be
pretty pretty
normal normal
, ,
it it
' '
s s
pretty pretty
normal normal
in in
the the
US us
tech tech
industry industry
even even
before before
this this
, ,
in in
China china
much much
less less
so so
. .
But but
because because
of of
the the
lockdowns lockdown
, ,
not not
only only
in in
Hubei hubei
but but
across across
China china
, ,
this this
has have
become become
much much
more more
normal normal
. .
And and
people people
are be
kind kind
of of
falling fall
into into
a a
different different
rhythm rhythm
of of
work work
. .
And and
most most
importantly importantly
, ,
this this
has have
given give
rise rise
to to
a a
whole whole
new new
set set
of of
teleconferencing teleconference
companies company
in in
China china
. .
Because because
most most
of of
the the
teleconferencing teleconference
companies company
that that
we we
know know
of of
in in
the the
West west
, ,
whether whether
it it
' '
s s
the the
Cisco cisco
systems system
, ,
Google google
Hangouts hangout
, ,
Zoom zoom
, ,
that that
everyone everyone
uses use
, ,
BlueJeans bluejeans
, ,
Slack slack
video video
, ,
they they
' '
re re
not not
available available
in in
China china
. .
They they
don don
' '
t t
work work
in in
China china
. .
There there
is be
this this
mirror mirror
internet internet
in in
China china
, ,
behind behind
the the
Great great
Firewall firewall
, ,
and and
so so
there there
' '
s s
a a
whole whole
new new
set set
of of
teleconferencing teleconference
systems system
that that
were be
used use
, ,
but but
were be
not not
really really
commonplace commonplace
, ,
certainly certainly
not not
for for
distributed distribute
workforce workforce
, ,
and and
now now
suddenly suddenly
, ,
over over
the the
last last
few few
months month
, ,
they they
are be
. .
So so
it it
will will
be be
interesting interesting
to to
see see
how how
those those
companies company
and and
those those
services service
develop develop
, ,
and and
whether whether
or or
not not
the the
workplace workplace
changes change
in in
China china
. .
And and
then then
finally finally
, ,
the the
third third
thing thing
that that
is be
really really
interesting interesting
is be
that that
there there
was be
a a
huge huge
internet internet
response response
to to
this this
censorship censorship
issue issue
in in
China china
over over
the the
course course
of of
the the
last last
two two
months month
. .
It it
especially especially
exploded explode
after after
this this
whistle whistle
blower blower
, ,
Dr dr
. .
Li li
, ,
died die
on on
February february
7 @card@
. .
All all
over over
the the
Chinese chinese
internet internet
hashtags hashtags
like like
" "
we we
want want
freedom freedom
of of
speech speech
, ,
" "
" "
national national
hero hero
Dr dr
. .
Li li
, ,
" "
things thing
like like
that that
just just
exploded explode
everywhere everywhere
. .
And and
there there
have have
been be
-- --
And and
actually actually
the the
Chinese chinese
government government
has have
had have
to to
respond respond
, ,
I i
think think
for for
observers observer
, ,
a a
lot lot
of of
observers observer
believe believe
that that
Chinese chinese
government government
' '
s s
change change
of of
narrative narrative
about about
Dr dr
. .
Li li
was be
largely largely
driven drive
by by
this this
reaction reaction
from from
its its
citizens citizen
across across
the the
internet internet
. .
There there
have have
been be
extremely extremely
creative creative
examples example
of of
people people
getting get
around around
censorship censorship
. .
I i
think think
China china
is be
quite quite
famous famous
for for
using use
emojis emojis
to to
get get
around around
tech tech
censorship censorship
. .
I i
think think
most most
people people
also also
know know
that that
the the
primary primary
messaging message
app app
that that
the the
Chinese chinese
internet internet
users user
use use
, ,
called call
WeChat wechat
, ,
it it
is be
heavily heavily
censored censor
, ,
it it
' '
s s
not not
just just
text text
that that
' '
s s
censored censor
, ,
images image
are be
censored censor
really really
effectively effectively
, ,
individual individual
conversations conversation
are be
censored censor
. .
And and
so so
when when
there there
are be
specific specific
articles article
or or
specific specific
posts post
that that
are be
about about
what what
' '
s s
happening happen
with with
the the
virus virus
that that
people people
want want
to to
share share
, ,
and and
the the
government government
thinks think
that that
it it
is be
detrimental detrimental
to to
whatever whatever
, ,
they they
will will
censor censor
and and
it it
will will
be be
completely completely
and and
very very
effectively effectively
removed remove
. .
But but
this this
time time
around around
, ,
Chinese chinese
citizens citizen
used use
emojis emojis
again again
. .
They they
translated translate
these these
posts post
into into
ancient ancient
Chinese chinese
texts text
that that
the the
censoring censor
machines machine
couldn couldn
' '
t t
pick pick
up up
yet yet
, ,
they they
actually actually
translated translate
one one
version version
of of
this this
post post
into into
Tolkien tolkien
' '
s s
Elvish elvish
language language
, ,
I i
don don
' '
t t
even even
know know
the the
name name
of of
that that
language language
, ,
they they
translated translate
into into
that that
and and
the the
AI ai
couldn couldn
' '
t t
pick pick
it it
up up
. .
And and
then then
finally finally
, ,
I i
think think
one one
of of
my my
favorite favorite
versions version
of of
this this
was be
they they
used use
the the
" "
Star star
Wars wars
" "
intro intro
, ,
the the
angled angle
text text
scrolling scroll
, ,
it it
became become
a a
video video
, ,
and and
they they
had have
the the
entire entire
post post
about about
what what
was be
going go
on on
in in
Wuhan wuhan
in in
that that
format format
, ,
and and
that that
went go
all all
over over
the the
internet internet
. .
So so
I i
do do
think think
that that
there there
is be
going go
to to
be be
an an
increased increase
call call
. .
Academics academic
now now
are be
speaking speak
up up
about about
freedom freedom
of of
speech speech
. .
So so
there there
' '
s s
going go
to to
be be
this this
increased increase
volume volume
of of
netizens netizens
calling call
for for
freedom freedom
of of
speech speech
. .
It it
will will
be be
very very
, ,
very very
interesting interesting
to to
watch watch
how how
the the
authorities authority
in in
China china
deal deal
with with
that that
. .
WPR wpr
: :
Great great
. .
And and
Chris chris
, ,
you you
have have
a a
question question
? ?
CA ca
: :
Yeah yeah
, ,
it it
sort sort
of of
picks pick
up up
on on
that that
about about
, ,
you you
know know
, ,
the the
stories story
that that
could could
come come
out out
of of
this this
. .
I i
mean mean
, ,
there there
are be
definitely definitely
optimistic optimistic
stories story
that that
people people
are be
feeling feel
, ,
that that
this this
could could
lead lead
to to
more more
free free
speech speech
of of
a a
certain certain
kind kind
in in
China china
. .
Certain certain
things thing
you you
can can
' '
t t
suppress suppress
. .
Maybe maybe
in in
the the
US us
it it
might might
lead lead
to to
the the
government government
taking take
scientific scientific
predictions prediction
more more
seriously seriously
, ,
not not
clear clear
that that
' '
s s
happening happen
yet yet
. .
And and
there there
' '
s s
hope hope
that that
this this
whole whole
thing thing
, ,
because because
it it
' '
s s
a a
common common
enemy enemy
for for
the the
world world
, ,
will will
actually actually
bring bring
the the
world world
together together
in in
some some
ways way
. .
But but
I i
' '
m m
curious curious
how how
you you
think think
about about
this this
. .
President president
Trump trump
started start
referring refer
to to
this this
as as
the the
Chinese chinese
virus virus
. .
I i
' '
m m
curious curious
how how
that that
' '
s s
being be
received receive
in in
China china
, ,
and and
how how
people people
are be
feeling feel
on on
this this
issue issue
. .
Do do
you you
think think
it it
' '
s s
increased increase
sympathy sympathy
for for
other other
countries country
or or
actually actually
dialed dial
up up
animosity animosity
? ?
GL gl
: :
Well well
, ,
it it
' '
s s
certainly certainly
not not
being be
received receive
well well
across across
China china
. .
I i
think think
one one
thing thing
that that
is be
still still
really really
undercovered undercovered
is be
the the
intensity intensity
of of
rising rise
nationalism nationalism
at at
the the
grassroots grassroots
level level
across across
China china
over over
the the
last last
several several
years year
. .
And and
they they
' '
re re
very very
protective protective
of of
their their
country country
, ,
and and
their their
people people
and and
their their
history history
. .
And and
President president
Trump trump
' '
s s
comments comment
and and
the the
fact fact
that that
so so
much much
of of
the the
US us
government government
is be
now now
referring refer
to to
this this
as as
the the
Chinese chinese
virus virus
is be
not not
received receive
well well
. .
You you
know know
, ,
my my
fear fear
of of
course course
, ,
is be
that that
even even
prior prior
to to
the the
virus virus
, ,
the the
US-China us-china
conflict conflict
was be
escalating escalate
beyond beyond
anything anything
that that
I i
think think
most most
of of
us us
as as
observers observer
want want
to to
see see
. .
Trade trade
, ,
tech tech
, ,
military military
, ,
ideology ideology
, ,
and and
now now
we we
can can
add add
information information
conflict conflict
and and
health health
conflict conflict
, ,
health health
tech tech
conflict conflict
especially especially
, ,
to to
the the
list list
. .
Of of
course course
, ,
the the
hope hope
is be
that that
these these
heightened heightened
tensions tension
will will
actually actually
dissipate dissipate
and and
that that
the the
two two
countries country
can can
actually actually
, ,
at at
this this
moment moment
in in
time time
, ,
choose choose
to to
go go
down down
one one
of of
two two
paths path
. .
Either either
one one
that that
further further
damages damage
the the
relationship relationship
or or
one one
that that
actually actually
shows show
what what
the the
possibilities possibility
are be
if if
the the
two two
largest large
economies economy
in in
the the
world world
, ,
the the
two two
most most
powerful powerful
countries country
in in
the the
world world
, ,
actually actually
cooperate cooperate
. .
You you
know know
, ,
this this
week week
, ,
Thursday thursday
is be
the the
G20 g@card@
conversations conversation
that that
are be
going go
to to
happen happen
remotely remotely
. .
It it
will will
be be
interesting interesting
to to
see see
how how
US us
and and
China china
actually actually
coordinate coordinate
, ,
cooperate cooperate
, ,
how how
they they
communicate communicate
during during
those those
talks talk
. .
CA ca
: :
I i
think think
people people
want want
to to
know know
how how
you you
think think
this this
will will
play play
out out
. .
You you
' '
ve ve
got get
a a
very very
special special
seat seat
there there
, ,
you you
know know
, ,
looking look
at at
all all
parts part
of of
the the
world world
in in
it it
. .
What what
' '
s s
your your
take take
on on
how how
this this
plays play
out out
? ?
GL gl
: :
I i
desperately desperately
want want
to to
be be
an an
optimist optimist
, ,
Chris chris
. .
But but
I i
think think
that that
everything everything
we we
see see
, ,
especially especially
the the
data datum
, ,
shows show
that that
it it
is be
going go
to to
get get
far far
worse bad
before before
it it
get get
better well
. .
And and
I i
' '
m m
very very
fearful fearful
for for
what what
' '
s s
going go
on on
in in
the the
United united
States states
. .
It it
' '
s s
because because
of of
the the
amount amount
of of
data datum
we we
have have
across across
all all
these these
different different
countries country
, ,
you you
can can
very very
clearly clearly
layer layer
countries country
and and
the the
way way
that that
the the
pandemic pandemic
has have
been be
spreading spread
, ,
on on
top top
of of
one one
another another
, ,
and and
we we
know know
that that
the the
US us
is be
a a
week week
and and
a a
half half
, ,
maybe maybe
two two
weeks week
, ,
behind behind
Italy italy
, ,
and and
we we
know know
what what
happened happen
in in
Italy italy
and and
what what
' '
s s
going go
on on
in in
Spain spain
. .
The the
US us
is be
catching catch
up up
