Chris	NP	Chris
before	IN	before
the	DT	the
Chinese	JJ	Chinese
New	NP	New
Year	NN	year
holiday	NN	holiday
started	VBD	start
,	,	,
we	PP	we
now	RB	now
also	RB	also
know	VB	know
that	IN	that
at	IN	at
least	JJS	least
five	CD	five
million	CD	million
people	NNS	people
actually	RB	actually
left	VBD	leave
the	DT	the
surrounding	VBG	surround
areas	NNS	area
and	CC	and
traveled	VBN	travel
.	SENT	.
Which	WDT	which
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
reasons	NNS	reason
why	WRB	why
it	PP	it
did	VBD	do
spread	VB	spread
a	DT	a
little	JJ	little
bit	NN	bit
across	IN	across
the	DT	the
country	NN	country
,	,	,
and	CC	and
then	RB	then
eventually	RB	eventually
spread	VBN	spread
to	TO	to
other	JJ	other
parts	NNS	part
of	IN	of
the	DT	the
world	NN	world
.	SENT	.
WPR	NN	WPR
:	:	:
And	CC	and
I	PP	I
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
come	VB	come
back	RB	back
to	TO	to
that	DT	that
as	RB	as
well	RB	well
,	,	,
just	RB	just
thinking	VBG	think
about	IN	about
the	DT	the
five	CD	five
million	CD	million
people	NNS	people
who	WP	who
left	VBD	leave
and	CC	and
sort	NN	sort
of	IN	of
where	WRB	where
they	PP	they
landed	VBD	land
today	NN	today
and	CC	and
how	WRB	how
that	DT	that
affected	JJ	affected
things	NNS	thing
,	,	,
but	CC	but
before	IN	before
we	PP	we
do	VBP	do
that	IN	that
,	,	,
I	PP	I
'	POS	'
m	NN	m
interested	JJ	interested
to	TO	to
talk	VB	talk
with	IN	with
you	PP	you
a	DT	a
little	JJ	little
bit	NN	bit
more	RBR	more
about	RB	about
--	:	--
you	PP	you
mentioned	VBD	mention
this	DT	this
November	NP	November
date	NN	date
as	IN	as
one	CD	one
of	IN	of
the	DT	the
earliest	JJS	early
cases	NNS	case
you	PP	you
discovered	VBD	discover
that	WDT	that
was	VBD	be
reported	VBN	report
was	VBD	be
in	IN	in
November	NP	November
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
something	NN	something
actually	RB	actually
that	IN	that
I	PP	I
hadn	NNS	<unknown>
'	POS	'
t	NN	t
heard	VBD	hear
before	IN	before
,	,	,
and	CC	and
I	PP	I
imagine	VBP	imagine
that	IN	that
might	MD	might
be	VB	be
news	NN	news
to	TO	to
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
hearing	VBG	hear
this	DT	this
,	,	,
and	CC	and
so	IN	so
I	PP	I
'	POS	'
m	NN	m
curious	JJ	curious
,	,	,
when	WRB	when
you	PP	you
think	VBP	think
about	IN	about
the	DT	the
missteps	NNS	misstep
from	IN	from
China	NP	China
'	POS	'
s	NN	S
perspective	NN	perspective
,	,	,
in	IN	in
terms	NNS	term
of	IN	of
what	WP	what
China	NP	China
did	VBD	do
,	,	,
you	PP	you
know	VBP	know
,	,	,
there	EX	there
is	VBZ	be
,	,	,
as	IN	as
you	PP	you
mentioned	VBD	mention
,	,	,
suppression	NN	suppression
of	IN	of
information	NN	information
is	VBZ	be
one	CD	one
thing	NN	thing
,	,	,
one	CD	one
major	JJ	major
criticism	NN	criticism
of	IN	of
how	WRB	how
China	NP	China
handled	VBD	handle
this	DT	this
.	SENT	.
And	CC	and
hearing	VBG	hear
that	IN	that
maybe	RB	maybe
there	EX	there
was	VBD	be
knowledge	NN	knowledge
of	IN	of
something	NN	something
as	IN	as
early	JJ	early
as	IN	as
November	NP	November
,	,	,
if	IN	if
that	WDT	that
might	MD	might
have	VB	have
played	VBN	play
a	DT	a
role	NN	role
in	IN	in
how	WRB	how
we	PP	we
were	VBD	be
able	JJ	able
to	TO	to
control	VB	control
and	CC	and
contain	VB	contain
this	DT	this
a	DT	a
lot	NN	lot
sooner	RBR	sooner
.	SENT	.
GL	NP	GL
:	:	:
I	PP	I
do	VBP	do
want	VB	want
to	TO	to
clarify	VB	clarify
,	,	,
from	IN	from
what	WP	what
we	PP	we
understand	VBP	understand
,	,	,
officials	NNS	official
were	VBD	be
not	RB	not
notified	VBN	notify
about	IN	about
this	DT	this
until	IN	until
mid-December	NN	mid-December
.	SENT	.
It	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
--	:	--
So	RB	so
it	PP	it
was	VBD	be
really	RB	really
a	DT	a
couple	NN	couple
of	IN	of
weeks	NNS	week
between	IN	between
officials	NNS	official
realizing	VBG	realize
that	IN	that
there	EX	there
was	VBD	be
a	DT	a
SARS-like	JJ	<unknown>
pneumonia	NN	pneumonia
going	VBG	go
around	IN	around
to	TO	to
when	WRB	when
the	DT	the
first	JJ	first
case	NN	case
was	VBD	be
reported	VBN	report
to	TO	to
the	DT	the
World	NP	World
Health	NP	Health
Organization	NP	Organization
.	SENT	.
It	PP	it
wasn	NNS	<unknown>
'	''	'
t	NN	t
all	PDT	all
the	DT	the
way	NN	way
back	RB	back
to	TO	to
November	NP	November
17	CD	@card@
.	SENT	.
That	DT	that
was	VBD	be
retroactively	RB	retroactively
backdated	VBN	backdate
,	,	,
but	CC	but
that	WDT	that
has	VBZ	have
not	RB	not
been	VBN	be
made	VBN	make
public	JJ	public
by	IN	by
the	DT	the
government	NN	government
.	SENT	.
We	PP	we
published	VBD	publish
it	PP	it
because	IN	because
we	PP	we
'	POS	'
ve	NN	ve
seen	VBN	see
the	DT	the
data	NNS	datum
that	WDT	that
actually	RB	actually
backdates	VBZ	backdate
the	DT	the
first	JJ	first
case	NN	case
.	SENT	.
From	IN	from
a	DT	a
misstep	NN	misstep
point	NN	point
of	IN	of
view	NN	view
,	,	,
again	RB	again
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
couple	NN	couple
of	IN	of
weeks	NNS	week
compared	VBN	compare
to	TO	to
what	WP	what
happened	VBD	happen
in	IN	in
SARS	NP	<unknown>
,	,	,
which	WDT	which
was	VBD	be
a	DT	a
long	JJ	long
time	NN	time
of	IN	of
locking	VBG	lock
down	RP	down
on	IN	on
information	NN	information
.	SENT	.
This	DT	this
was	VBD	be
much	RB	much
shorter	JJR	short
,	,	,
the	DT	the
period	NN	period
of	IN	of
time	NN	time
that	IN	that
the	DT	the
government	NN	government
wasn	NN	<unknown>
'	POS	'
t	NN	t
in	IN	in
complete	JJ	complete
shutdown	NN	shutdown
mode	NN	mode
.	SENT	.
But	CC	but
then	RB	then
,	,	,
after	IN	after
that	WDT	that
,	,	,
of	IN	of
course	NN	course
,	,	,
there	EX	there
was	VBD	be
still	RB	still
continued	VBN	continue
censorship	NN	censorship
on	IN	on
the	DT	the
internet	NN	Internet
,	,	,
especially	RB	especially
within	IN	within
the	DT	the
Great	JJ	great
Firewall	NN	firewall
of	IN	of
China	NP	China
,	,	,
for	IN	for
communications	NNS	communication
between	IN	between
Chinese	JJ	Chinese
citizens	NNS	citizen
.	SENT	.
And	CC	and
you	PP	you
know	VBP	know
,	,	,
surprisingly	RB	surprisingly
to	TO	to
some	DT	some
,	,	,
I	PP	I
think	VBP	think
for	IN	for
a	DT	a
lot	NN	lot
of	IN	of
China	NP	China
watchers	NNS	watcher
not	RB	not
so	RB	so
surprisingly	RB	surprisingly
,	,	,
is	VBZ	be
that	IN	that
the	DT	the
government	NN	government
has	VBZ	have
--	:	--
the	DT	the
central	JJ	central
government	NN	government
--	:	--
over	IN	over
the	DT	the
course	NN	course
of	IN	of
the	DT	the
last	JJ	last
several	JJ	several
weeks	NNS	week
,	,	,
actually	RB	actually
,	,	,
I	PP	I
should	MD	should
say	VB	say
probably	RB	probably
the	DT	the
last	JJ	last
two	CD	two
months	NNS	month
,	,	,
has	VBZ	have
started	VBN	start
to	TO	to
change	VB	change
their	PP$	their
tone	NN	tone
and	CC	and
to	TO	to
some	DT	some
degree	NN	degree
admit	VBP	admit
that	IN	that
there	EX	there
needed	VBN	need
to	TO	to
be	VB	be
better	RBR	well
free	JJ	free
flow	NN	flow
of	IN	of
information	NN	information
.	SENT	.
They	PP	they
'	POS	'
ve	NN	ve
changed	VBD	change
the	DT	the
official	JJ	official
narrative	NN	narrative
of	IN	of
a	DT	a
couple	NN	couple
of	IN	of
different	JJ	different
things	NNS	thing
,	,	,
including	VBG	include
this	DT	this
initial	JJ	initial
whistleblower	NN	whistleblower
,	,	,
Dr	NP	Dr
.	SENT	.
Li	NP	Li
,	,	,
who	WP	who
unfortunately	RB	unfortunately
ended	VBD	end
up	RP	up
passing	VBG	pass
away	RB	away
from	IN	from
the	DT	the
virus	NN	virus
,	,	,
they	PP	they
actually	RB	actually
now	RB	now
refer	VB	refer
to	TO	to
him	PP	him
as	IN	as
a	DT	a
national	JJ	national
hero	NN	hero
,	,	,
they	PP	they
have	VBP	have
officially	RB	officially
removed	VBN	remove
the	DT	the
reprimand	NN	reprimand
,	,	,
the	DT	the
Wuhan	NP	Wuhan
police	NNS	police
have	VBP	have
apologized	VBN	apologize
to	TO	to
Dr	NP	Dr
.	SENT	.
Li	NP	Li
'	POS	'
s	NN	S
family	NN	family
,	,	,
and	CC	and
they	PP	they
have	VBP	have
actually	RB	actually
been	VBN	be
--	:	--
a	DT	a
couple	NN	couple
of	IN	of
policemen	NNS	policeman
--	:	--
have	VBP	have
been	VBN	be
punished	VBN	punish
in	IN	in
Wuhan	NP	Wuhan
for	IN	for
the	DT	the
way	NN	way
that	IN	that
they	PP	they
handled	VBD	handle
the	DT	the
situation	NN	situation
.	SENT	.
So	RB	so
there	EX	there
has	VBZ	have
definitely	RB	definitely
been	VBN	be
an	DT	an
internal	JJ	internal
shift	NN	shift
and	CC	and
there	EX	there
is	VBZ	be
a	DT	a
lot	RB	lot
more	JJR	more
sharing	NN	sharing
of	IN	of
data	NNS	datum
and	CC	and
information	NN	information
.	SENT	.
I	PP	I
can	MD	can
tell	VB	tell
you	PP	you
,	,	,
from	IN	from
Hong	NP	Hong
Kong	NP	Kong
'	POS	'
s	JJ	<unknown>
point	NN	point
of	IN	of
view	NN	view
,	,	,
without	IN	without
the	DT	the
open	JJ	open
sharing	NN	sharing
of	IN	of
information	NN	information
between	IN	between
the	DT	the
authorities	NNS	authority
,	,	,
between	IN	between
Hong	NP	Hong
Kong	NP	Kong
and	CC	and
mainland	JJ	mainland
China	NP	China
,	,	,
I	PP	I
think	VBP	think
Hong	NP	Hong
Kong	NP	Kong
'	POS	'
s	NN	S
response	NN	response
would	MD	would
have	VB	have
been	VBN	be
much	RB	much
more	JJR	more
different	JJ	different
and	CC	and
I	PP	I
think	VBP	think
Hong	NP	Hong
Kong	NP	Kong
would	MD	would
have	VB	have
suffered	VBN	suffer
because	IN	because
of	IN	of
that	DT	that
.	SENT	.
So	RB	so
that	DT	that
much	RB	much
more	RBR	more
open	JJ	open
sharing	NN	sharing
of	IN	of
information	NN	information
has	VBZ	have
benefited	VBN	benefit
this	DT	this
city	NN	city
for	IN	for
sure	JJ	sure
.	SENT	.
WPR	NN	WPR
:	:	:
And	CC	and
we	PP	we
have	VBP	have
Chris	NP	Chris
here	RB	here
who	WP	who
has	VBZ	have
a	DT	a
question	NN	question
,	,	,
I	PP	I
think	VBP	think
,	,	,
from	IN	from
the	DT	the
audience	NN	audience
.	SENT	.
CA	MD	ca
:	:	:
Hey	UH	hey
,	,	,
Gary	NP	Gary
.	SENT	.
The	DT	the
online	JJ	online
audience	NN	audience
,	,	,
loving	VBG	love
what	WP	what
you	PP	you
'	''	'
re	IN	re
saying	VBG	say
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
so	RB	so
interesting	JJ	interesting
,	,	,
you	PP	you
'	POS	'
re	NN	re
giving	VBG	give
us	PP	us
amazing	JJ	amazing
new	JJ	new
insights	NNS	insight
here	RB	here
.	SENT	.
Just	RB	just
in	IN	in
the	DT	the
current	JJ	current
situation	NN	situation
where	WRB	where
much	JJ	much
of	IN	of
--	:	--
you	PP	you
know	VBP	know
,	,	,
there	EX	there
have	VBP	have
been	VBN	be
these	DT	these
very	RB	very
few	JJ	few
reports	NNS	report
of	IN	of
new	JJ	new
cases	NNS	case
.	SENT	.
How	WRB	how
much	RB	much
does	VBZ	do
it	PP	it
feel	VBP	feel
like	IN	like
life	NN	life
is	VBZ	be
getting	VBG	get
back	RB	back
to	TO	to
normal	JJ	normal
?	SENT	?
Do	VBP	do
people	NNS	people
really	RB	really
believe	VBP	believe
that	IN	that
this	DT	this
problem	NN	problem
has	VBZ	have
been	VBN	be
successfully	RB	successfully
tackled	VBN	tackle
elsewhere	RB	elsewhere
?	SENT	?
GL	NP	GL
:	:	:
I	PP	I
think	VBP	think
the	DT	the
sentiment	NN	sentiment
in	IN	in
mainland	JJ	mainland
China	NP	China
is	VBZ	be
that	DT	that
yes	NN	yes
,	,	,
in	IN	in
China	NP	China
,	,	,
the	DT	the
problem	NN	problem
has	VBZ	have
been	VBN	be
tackled	VBN	tackle
.	SENT	.
And	CC	and
people	NNS	people
are	VBP	be
looking	VBG	look
forward	RB	forward
to	TO	to
going	VBG	go
back	RB	back
to	TO	to
normal	JJ	normal
life	NN	life
.	SENT	.
A	DT	a
lot	NN	lot
of	IN	of
the	DT	the
other	JJ	other
major	JJ	major
cities	NNS	city
,	,	,
Shanghai	NP	Shanghai
,	,	,
Beijing	NP	Beijing
,	,	,
are	VBP	be
starting	VBG	start
to	TO	to
get	VB	get
back	RB	back
to	TO	to
work	VB	work
.	SENT	.
Many	JJ	many
of	IN	of
the	DT	the
factories	NNS	factory
have	VBP	have
now	RB	now
been	VBN	be
reopened	VBN	reopen
.	SENT	.
The	DT	the
last	JJ	last
stat	NN	stat
that	IN	that
I	PP	I
saw	VBD	see
was	VBD	be
that	IN	that
90	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
businesses	NNS	business
that	WDT	that
had	VBD	have
been	VBN	be
shut	VBN	shut
down	RP	down
are	VBP	be
now	RB	now
reopened	VBN	reopen
in	IN	in
China	NP	China
.	SENT	.
So	RB	so
generally	RB	generally
speaking	VBG	speak
,	,	,
life	NN	life
is	VBZ	be
getting	VBG	get
back	RB	back
to	TO	to
normal	JJ	normal
.	SENT	.
Wuhan	NP	Wuhan
and	CC	and
Hubei	NP	Hubei
are	VBP	be
really	RB	really
the	DT	the
last	JJ	last
places	NNS	place
that	WDT	that
are	VBP	be
still	RB	still
shut	VBN	shut
down	RP	down
,	,	,
with	IN	with
Wuhan	NP	Wuhan
being	VBG	be
the	DT	the
city	NN	city
that	WDT	that
is	VBZ	be
shut	VBN	shut
down	RP	down
until	IN	until
April	NP	April
8	CD	@card@
.	SENT	.
Hong	NP	Hong
Kong	NP	Kong
is	VBZ	be
a	DT	a
little	JJ	little
bit	NN	bit
different	JJ	different
.	SENT	.
Hong	NP	Hong
Kong	NP	Kong
has	VBZ	have
actually	RB	actually
gone	VBN	go
back	RB	back
into	IN	into
a	DT	a
second	JJ	second
wave	NN	wave
of	IN	of
social	JJ	social
isolation	NN	isolation
and	CC	and
distancing	NN	distancing
.	SENT	.
A	DT	a
bunch	NN	bunch
of	IN	of
different	JJ	different
companies	NNS	company
,	,	,
us	PP	us
included	VBD	include
,	,	,
as	RB	as
well	RB	well
as	IN	as
the	DT	the
Hong	NP	Hong
Kong	NP	Kong
government	NN	government
and	CC	and
the	DT	the
civil	JJ	civil
service	NN	service
has	VBZ	have
now	RB	now
gone	VBN	go
back	RB	back
to	TO	to
work	VB	work
from	IN	from
home	NN	home
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
because	IN	because
we	PP	we
are	VBP	be
starting	VBG	start
to	TO	to
see	VB	see
a	DT	a
second	JJ	second
wave	NN	wave
,	,	,
but	CC	but
for	IN	for
us	PP	us
,	,	,
honestly	RB	honestly
,	,	,
is	VBZ	be
the	DT	the
first	JJ	first
time	NN	time
that	IN	that
we	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
a	DT	a
spike	NN	spike
of	IN	of
infections	NNS	infection
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
because	IN	because
of	IN	of
imported	VBN	import
cases	NNS	case
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
because	IN	because
a	DT	a
lot	NN	lot
of	IN	of
Hong	NP	Hong
Kong	NP	Kong
residents	NNS	resident
who	WP	who
left	VBD	leave
Hong	NP	Hong
Kong	NP	Kong
prior	RB	prior
to	TO	to
,	,	,
well	RB	well
,	,	,
actually	RB	actually
when	WRB	when
the	DT	the
virus	NN	virus
first	RB	first
came	VBD	come
into	IN	into
the	DT	the
city	NN	city
,	,	,
are	VBP	be
now	RB	now
returning	VBG	return
,	,	,
because	IN	because
oddly	RB	oddly
enough	RB	enough
,	,	,
the	DT	the
places	NNS	place
they	PP	they
escaped	VBD	escape
to	TO	to
are	VBP	be
now	RB	now
more	RBR	more
dangerous	JJ	dangerous
than	IN	than
Hong	NP	Hong
Kong	NP	Kong
.	SENT	.
And	CC	and
as	IN	as
they	PP	they
'	POS	'
re	NN	re
coming	VBG	come
back	RB	back
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
them	PP	them
are	VBP	be
actually	RB	actually
bringing	VBG	bring
the	DT	the
virus	NN	virus
back	RB	back
with	IN	with
them	PP	them
.	SENT	.
And	CC	and
so	IN	so
we	PP	we
'	POS	'
re	NN	re
starting	VBG	start
to	TO	to
see	VB	see
a	DT	a
spike	NN	spike
.	SENT	.
Before	IN	before
this	DT	this
week	NN	week
,	,	,
the	DT	the
highest	JJS	high
infection	NN	infection
day	NN	day
that	IN	that
Hong	NP	Hong
Kong	NP	Kong
had	VBD	have
during	IN	during
the	DT	the
first	JJ	first
two	CD	two
months	NNS	month
of	IN	of
this	DT	this
was	VBD	be
10	CD	@card@
infections	NNS	infection
in	IN	in
one	CD	one
day	NN	day
.	SENT	.
Now	RB	now
the	DT	the
highest	JJS	high
that	IN	that
we	PP	we
'	POS	'
ve	NNS	<unknown>
seen	VBN	see
in	IN	in
the	DT	the
last	JJ	last
week	NN	week
was	VBD	be
48	CD	@card@
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
really	RB	really
the	DT	the
first	JJ	first
spike	NN	spike
that	IN	that
we	PP	we
'	POS	'
re	NN	re
seeing	VBG	see
,	,	,
and	CC	and
so	RB	so
Hong	NP	Hong
Kong	NP	Kong
is	VBZ	be
returning	VBG	return
back	RB	back
to	TO	to
a	DT	a
state	NN	state
of	IN	of
alertness	NN	alertness
,	,	,
to	TO	to
a	DT	a
state	NN	state
of	IN	of
caution	NN	caution
,	,	,
and	CC	and
more	JJR	more
and	CC	and
more	JJR	more
people	NNS	people
are	VBP	be
holed	VBN	hole
up	RP	up
at	IN	at
home	NN	home
.	SENT	.
CA	MD	ca
:	:	:
Is	VBZ	be
it	PP	it
possible	JJ	possible
,	,	,
in	IN	in
mainland	JJ	mainland
China	NP	China
,	,	,
that	WDT	that
because	IN	because
of	IN	of
this	DT	this
redefinition	NN	redefinition
that	IN	that
you	PP	you
spoke	VBD	speak
about	RB	about
,	,	,
where	WRB	where
if	IN	if
someone	NN	someone
tests	NNS	test
positive	JJ	positive
,	,	,
but	CC	but
they	PP	they
'	POS	'
re	NN	re
not	RB	not
showing	VBG	show
symptoms	NNS	symptom
,	,	,
that	WDT	that
is	VBZ	be
not	RB	not
reported	VBN	report
as	IN	as
a	DT	a
case	NN	case
.	SENT	.
That	DT	that
seems	VBZ	seem
significant	JJ	significant
to	TO	to
me	PP	me
.	SENT	.
Is	VBZ	be
that	DT	that
part	NN	part
of	IN	of
the	DT	the
explanation	NN	explanation
for	IN	for
why	WRB	why
new	JJ	new
reports	NNS	report
have	VBP	have
gone	VBN	go
nearly	RB	nearly
to	TO	to
zero	CD	zero
?	SENT	?
GL	NP	GL
:	:	:
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
if	IN	if
that	DT	that
'	''	'
s	VBG	<unknown>
the	DT	the
answer	NN	answer
to	TO	to
it	PP	it
,	,	,
but	CC	but
I	PP	I
do	VBP	do
actually	RB	actually
think	VB	think
that	IN	that
even	RB	even
with	IN	with
--	:	--
and	CC	and
remember	VB	remember
,	,	,
these	DT	these
are	VBP	be
folks	NNS	folk
that	WDT	that
are	VBP	be
tested	VBN	test
,	,	,
so	RB	so
the	DT	the
data	NN	data
that	IN	that
we	PP	we
have	VBP	have
is	VBZ	be
that	IN	that
these	DT	these
folks	NNS	folk
have	VBP	have
been	VBN	be
tested	VBN	test
,	,	,
the	DT	the
tests	NNS	test
have	VBP	have
come	VBN	come
back	RB	back
positive	JJ	positive
,	,	,
but	CC	but
have	VBP	have
not	RB	not
been	VBN	be
added	VBN	add
to	TO	to
the	DT	the
official	JJ	official
number	NN	number
of	IN	of
infections	NNS	infection
,	,	,
because	IN	because
they	PP	they
'	POS	'
re	NN	re
asymptomatic	JJ	asymptomatic
.	SENT	.
But	CC	but
they	PP	they
have	VBP	have
still	RB	still
gone	VBN	go
through	IN	through
the	DT	the
process	NN	process
that	WDT	that
is	VBZ	be
part	NN	part
of	IN	of
China	NP	China
'	POS	'
s	JJ	<unknown>
containment	NN	containment
strategy	NN	strategy
,	,	,
which	WDT	which
has	VBZ	have
worked	VBN	work
extraordinarily	RB	extraordinarily
well	RB	well
.	SENT	.
Which	WDT	which
is	VBZ	be
,	,	,
first	JJ	first
of	IN	of
all	DT	all
,	,	,
lots	NNS	lot
and	CC	and
lots	NNS	lot
of	IN	of
people	NNS	people
have	VBP	have
been	VBN	be
tested	VBN	test
.	SENT	.
And	CC	and
then	RB	then
once	RB	once
--	:	--
if	IN	if
there	EX	there
is	VBZ	be
a	DT	a
positive	JJ	positive
test	NN	test
return	NN	return
,	,	,
regardless	RB	regardless
of	IN	of
whether	IN	whether
or	CC	or
not	RB	not
they	PP	they
'	''	'
re	IN	re
symptomatic	JJ	symptomatic
or	CC	or
asymptomatic	JJ	asymptomatic
,	,	,
regardless	RB	regardless
of	IN	of
whether	IN	whether
or	CC	or
not	RB	not
they	PP	they
'	POS	'
re	NN	re
added	VBD	add
to	TO	to
official	JJ	official
numbers	NNS	number
,	,	,
what	WP	what
happens	VBZ	happen
next	JJ	next
is	VBZ	be
that	IN	that
they	PP	they
are	VBP	be
quarantined	VBN	quarantine
,	,	,
they	PP	they
'	POS	'
re	NN	re
isolated	VBD	isolate
,	,	,
and	CC	and
contact	NN	contact
tracing	NN	tracing
happens	VBZ	happen
.	SENT	.
Contact	NN	contact
tracing	NN	tracing
is	VBZ	be
a	DT	a
key	JJ	key
,	,	,
key	JJ	key
,	,	,
key	JJ	key
action	NN	action
.	SENT	.
And	CC	and
so	RB	so
they	PP	they
go	VB	go
and	CC	and
figure	VB	figure
out	RP	out
where	WRB	where
this	DT	this
person	NN	person
has	VBZ	have
been	VBN	be
moving	VBG	move
,	,	,
where	WRB	where
they	PP	they
'	POS	'
ve	RB	<unknown>
been	VBN	be
,	,	,
who	WP	who
they	PP	they
'	POS	'
ve	RB	<unknown>
been	VBN	be
in	IN	in
contact	NN	contact
with	IN	with
,	,	,
and	CC	and
all	PDT	all
those	DT	those
folks	NNS	folk
that	IN	that
they	PP	they
'	POS	'
ve	RB	<unknown>
been	VBN	be
in	IN	in
close	JJ	close
contact	NN	contact
with	IN	with
,	,	,
they	PP	they
get	VBP	get
tested	VBN	test
.	SENT	.
And	CC	and
if	IN	if
they	PP	they
come	VBP	come
back	RB	back
with	IN	with
a	DT	a
positive	JJ	positive
test	NN	test
,	,	,
then	RB	then
they	PP	they
'	POS	'
re	NN	re
also	RB	also
isolated	VBN	isolate
and	CC	and
they	PP	they
go	VBP	go
through	IN	through
the	DT	the
process	NN	process
again	RB	again
.	SENT	.
So	RB	so
China	NP	China
has	VBZ	have
not	RB	not
been	VBN	be
testing	VBG	test
people	NNS	people
,	,	,
finding	VBG	find
that	IN	that
they	PP	they
'	''	'
re	IN	re
asymptomatic	JJ	asymptomatic
and	CC	and
then	RB	then
just	RB	just
releasing	VBG	release
them	PP	them
and	CC	and
letting	VBG	let
them	PP	them
go	VB	go
home	NN	home
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
not	RB	not
the	DT	the
case	NN	case
.	SENT	.
WPR	NN	WPR
:	:	:
I	PP	I
think	VBP	think
to	TO	to
that	DT	that
point	NN	point
too	RB	too
,	,	,
Gary	NP	Gary
,	,	,
what	WP	what
you	PP	you
mentioned	VBD	mention
about	IN	about
this	DT	this
trace-testing	NN	trace-testing
and	CC	and
being	VBG	be
able	JJ	able
to	TO	to
figure	VB	figure
out	RP	out
who	WP	who
people	NNS	people
have	VBP	have
been	VBN	be
in	IN	in
contact	NN	contact
with	IN	with
to	TO	to
figure	VB	figure
out	RP	out
who	WP	who
may	MD	may
also	RB	also
have	VB	have
been	VBN	be
infected	VBN	infect
,	,	,
you	PP	you
know	VBP	know
,	,	,
when	WRB	when
you	PP	you
look	VBP	look
at	IN	at
what	WP	what
'	POS	'
s	NNS	<unknown>
happening	VBG	happen
in	IN	in
other	JJ	other
parts	NNS	part
of	IN	of
the	DT	the
world	NN	world
,	,	,
you	PP	you
hear	VBP	hear
in	IN	in
the	DT	the
United	NP	United
States	NP	States
,	,	,
where	WRB	where
Chris	NP	Chris
and	CC	and
I	PP	I
are	VBP	be
based	VBN	base
right	RB	right
now	RB	now
,	,	,
you	PP	you
'	POS	'
re	NN	re
hearing	NN	hearing
that	IN	that
people	NNS	people
who	WP	who
are	VBP	be
experiencing	VBG	experience
symptoms	NNS	symptom
,	,	,
have	VBP	have
symptoms	NNS	symptom
cannot	MD	can
get	VB	get
tested	VBN	test
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
how	WRB	how
does	VBZ	do
China	NP	China
'	POS	'
s	JJ	<unknown>
ability	NN	ability
to	TO	to
test	VB	test
so	IN	so
many	JJ	many
people	NNS	people
affect	VBP	affect
the	DT	the
way	NN	way
that	IN	that
they	PP	they
can	MD	can
respond	VB	respond
to	TO	to
this	DT	this
and	CC	and
control	VBP	control
this	DT	this
virus	NN	virus
?	SENT	?
GL	NP	GL
:	:	:
It	PP	it
really	RB	really
matters	VBZ	matter
.	SENT	.
Without	IN	without
the	DT	the
significant	JJ	significant
testing	NN	testing
and	CC	and
without	IN	without
the	DT	the
contact	NN	contact
tracing	NN	tracing
that	WDT	that
comes	VBZ	come
afterwards	RB	afterwards
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
way	NN	way
that	IN	that
China	NP	China
could	MD	could
have	VB	have
contained	VBN	contain
it	PP	it
the	DT	the
way	NN	way
that	IN	that
they	PP	they
did	VBD	do
.	SENT	.
The	DT	the
same	JJ	same
thing	NN	thing
here	RB	here
in	IN	in
Hong	NP	Hong
Kong	NP	Kong
.	SENT	.
If	IN	if
we	PP	we
didn	NN	<unknown>
'	''	'
t	NN	t
have	VBP	have
both	DT	both
of	IN	of
those	DT	those
,	,	,
as	IN	as
minimum	JJ	minimum
requirements	NNS	requirement
in	IN	in
a	DT	a
health	NN	health
system	NN	system
,	,	,
Hong	NP	Hong
Kong	NP	Kong
could	MD	could
not	RB	not
have	VB	have
contained	VBN	contain
it	PP	it
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
actually	RB	actually
the	DT	the
reason	NN	reason
why	WRB	why
South	NP	South
Korea	NP	Korea
is	VBZ	be
the	DT	the
only	RB	only
other	JJ	other
country	NN	country
besides	IN	besides
China	NP	China
that	WDT	that
has	VBZ	have
managed	VBN	manage
to	TO	to
flatten	VB	flatten
the	DT	the
curve	NN	curve
,	,	,
is	VBZ	be
because	IN	because
they	PP	they
aggressively	RB	aggressively
tested	VBD	test
.	SENT	.
I	PP	I
think	VBP	think
by	IN	by
far	RB	far
the	DT	the
highest	JJS	high
per	IN	per
capita	NNS	caput
testing	VBG	test
anywhere	RB	anywhere
in	IN	in
