Chris	NP	Chris
around	IN	around
us	PP	us
.	SENT	.
That	IN	that
'	POS	'
s	VBG	<unknown>
what	WP	what
leadership	NN	leadership
is	VBZ	be
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
about	IN	about
being	VBG	be
in	IN	in
charge	NN	charge
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
about	IN	about
taking	VBG	take
care	NN	care
of	IN	of
those	DT	those
in	IN	in
our	PP$	our
charge	NN	charge
.	SENT	.
And	CC	and
the	DT	the
only	JJ	only
thing	NN	thing
title	NN	title
and	CC	and
authority	NN	authority
allow	VBP	allow
you	PP	you
to	TO	to
do	VB	do
is	VBZ	be
lead	VB	lead
with	IN	with
greater	JJR	great
scale	NN	scale
.	SENT	.
Every	DT	every
single	JJ	single
one	CD	one
of	IN	of
us	PP	us
has	VBZ	have
the	DT	the
opportunity	NN	opportunity
to	TO	to
be	VB	be
the	DT	the
leader	NN	leader
we	PP	we
wish	VBP	wish
we	PP	we
had	VBD	have
.	SENT	.
Every	DT	every
single	JJ	single
one	CD	one
of	IN	of
us	PP	us
.	SENT	.
CA	MD	ca
:	:	:
Simon	NP	Simon
,	,	,
thank	VBP	thank
you	PP	you
so	RB	so
much	RB	much
for	IN	for
spending	VBG	spend
this	DT	this
time	NN	time
with	IN	with
us	PP	us
.	SENT	.
SS	NP	SS
:	:	:
Thanks	NNS	thanks
,	,	,
Chris	NP	Chris
.	SENT	.
I	PP	I
really	RB	really
appreciate	VB	appreciate
it	PP	it
.	SENT	.
Take	VB	take
care	NN	care
of	IN	of
yourself	PP	yourself
.	SENT	.
Take	VB	take
care	NN	care
of	IN	of
each	DT	each
other	JJ	other
.	SENT	.
[	SYM	[
Get	VB	get
access	NN	access
to	TO	to
thought-provoking	JJ	thought-provoking
events	NNS	event
you	PP	you
won	VBD	win
'	''	'
t	NN	t
want	VBP	want
to	TO	to
miss	VB	miss
.	SENT	.
Become	VB	become
a	DT	a
TED	VBP	ted
member	NN	member
at	IN	at
ted	VB	ted
.	SENT	.
com	NN	com
/	SYM	/
membership	NN	membership
.	SENT	.
]	SYM	]
